IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A80+,M,2025-07-28,1,0
1053,A60-A79,M,2025-07-26,1,0
1054,A60-A79,M,2025-07-28,1,0
1056,A80+,M,2025-07-28,1,0
1056,A80+,W,2025-07-28,1,0
1057,A60-A79,M,2025-07-28,1,0
1058,A60-A79,M,2025-07-21,1,0
1060,A35-A59,M,2025-07-25,1,0
1060,A80+,W,2025-07-25,1,0
1062,A15-A34,M,2025-07-25,1,0
2000,A00-A04,M,2025-07-28,1,0
2000,A15-A34,M,2025-07-28,1,0
2000,A15-A34,W,2025-07-28,1,0
2000,A35-A59,M,2025-07-28,1,0
2000,A35-A59,W,2025-07-28,3,0
2000,A60-A79,M,2025-07-28,3,0
2000,A60-A79,W,2025-07-28,1,0
2000,A80+,W,2022-12-05,-1,0
2000,A80+,W,2025-07-28,1,0
3101,A80+,M,2025-07-25,1,0
3101,A80+,W,2025-07-25,1,0
3157,A05-A14,W,2025-07-28,1,0
3157,A60-A79,W,2025-07-28,1,0
3159,A80+,W,2025-07-28,1,0
3241,A05-A14,W,2025-07-28,1,0
3241,A60-A79,M,2025-07-28,1,0
3241,A80+,M,2025-07-28,1,0
3241,A80+,W,2025-07-28,1,0
3254,A00-A04,W,2025-07-25,1,0
3257,A35-A59,W,2025-07-25,1,0
3453,A00-A04,W,2025-07-26,1,0
3453,A15-A34,M,2025-07-25,1,0
3453,A80+,W,2025-07-25,1,0
3454,A35-A59,M,2025-07-24,1,0
3454,A35-A59,W,2025-07-24,1,0
3454,A60-A79,M,2025-07-25,1,0
5113,A35-A59,M,2025-07-28,1,0
5113,A35-A59,W,2025-07-28,1,0
5113,A80+,M,2025-07-22,1,0
5114,A00-A04,W,2025-07-24,1,0
5117,A15-A34,M,2025-07-25,1,0
5154,A00-A04,M,2025-07-28,1,0
5158,A35-A59,M,2025-07-28,1,0
5158,A60-A79,M,2025-07-28,1,0
5158,A80+,M,2025-07-28,1,0
5170,A35-A59,W,2025-07-25,1,0
5314,A60-A79,W,2025-07-28,1,0
5314,A80+,M,2025-07-28,1,0
