date,ags,age_group,stage,new
2021-04-25,01001,18-59,1,98
2021-04-25,01001,18-59,2,73
2021-04-25,01001,60+,1,115
2021-04-25,01001,60+,2,239
2021-04-25,01002,18-59,1,220
2021-04-25,01002,18-59,2,8
2021-04-25,01002,60+,1,249
2021-04-25,01002,60+,2,245
2021-04-25,01003,12-17,1,5
2021-04-25,01003,18-59,1,205
2021-04-25,01003,18-59,2,6
2021-04-25,01003,60+,1,203
2021-04-25,01003,60+,2,240
2021-04-25,01004,18-59,1,89
2021-04-25,01004,18-59,2,11
2021-04-25,01004,60+,1,117
2021-04-25,01004,60+,2,167
2021-04-25,01051,18-59,1,140
2021-04-25,01051,60+,1,168
2021-04-25,01051,60+,2,305
2021-04-25,01053,12-17,1,5
2021-04-25,01053,18-59,1,91
2021-04-25,01053,18-59,2,7
2021-04-25,01053,60+,1,122
2021-04-25,01053,60+,2,318
2021-04-25,01054,18-59,1,113
2021-04-25,01054,18-59,2,6
2021-04-25,01054,60+,1,157
2021-04-25,01054,60+,2,242
2021-04-25,01055,18-59,1,104
2021-04-25,01055,18-59,2,5
2021-04-25,01055,60+,1,117
2021-04-25,01055,60+,2,390
2021-04-25,01056,12-17,1,5
2021-04-25,01056,18-59,1,223
2021-04-25,01056,18-59,2,8
2021-04-25,01056,60+,1,266
2021-04-25,01056,60+,2,555
2021-04-25,01057,18-59,1,52
2021-04-25,01057,18-59,2,9
2021-04-25,01057,60+,1,92
2021-04-25,01057,60+,2,113
2021-04-25,01058,18-59,1,102
2021-04-25,01058,18-59,2,8
2021-04-25,01058,60+,1,162
2021-04-25,01058,60+,2,332
2021-04-25,01059,18-59,1,81
2021-04-25,01059,18-59,2,40
2021-04-25,01059,60+,1,99
2021-04-25,01059,60+,2,237
2021-04-25,01060,12-17,2,7
2021-04-25,01060,18-59,1,177
2021-04-25,01060,18-59,2,9
2021-04-25,01060,60+,1,172
2021-04-25,01060,60+,2,544
2021-04-25,01061,18-59,1,108
2021-04-25,01061,18-59,2,6
2021-04-25,01061,60+,1,117
2021-04-25,01061,60+,2,149
2021-04-25,01062,12-17,1,8
2021-04-25,01062,12-17,2,7
2021-04-25,01062,18-59,1,385
2021-04-25,01062,18-59,2,64
2021-04-25,01062,60+,1,329
2021-04-25,01062,60+,2,307
2021-04-25,02000,12-17,1,20
2021-04-25,02000,18-59,1,3971
2021-04-25,02000,18-59,2,1405
2021-04-25,02000,60+,1,928
2021-04-25,02000,60+,2,1313
2021-04-25,03101,18-59,1,758
2021-04-25,03101,60+,1,316
2021-04-25,03102,18-59,1,160
2021-04-25,03102,60+,1,337
2021-04-25,03103,18-59,1,29
2021-04-25,03103,60+,1,669
2021-04-25,03151,18-59,1,6
2021-04-25,03151,60+,1,792
2021-04-25,03153,12-17,1,6
2021-04-25,03153,18-59,1,194
2021-04-25,03153,60+,1,226
2021-04-25,03154,60+,1,361
2021-04-25,03155,18-59,1,16
2021-04-25,03155,60+,1,571
2021-04-25,03158,60+,1,475
2021-04-25,03159,18-59,1,541
2021-04-25,03159,60+,1,729
2021-04-25,03241,12-17,1,9
2021-04-25,03241,18-59,1,898
2021-04-25,03241,18-59,2,5
2021-04-25,03241,60+,1,3999
2021-04-25,03241,60+,2,30
2021-04-25,03251,60+,1,881
2021-04-25,03252,60+,1,765
2021-04-25,03254,12-17,1,38
2021-04-25,03254,18-59,1,588
2021-04-25,03254,60+,1,1301
2021-04-25,03255,60+,1,286
2021-04-25,03256,12-17,1,5
2021-04-25,03256,60+,1,818
2021-04-25,03352,18-59,1,28
2021-04-25,03352,18-59,2,5
2021-04-25,03352,60+,1,780
2021-04-25,03353,18-59,1,77
2021-04-25,03353,60+,1,536
2021-04-25,03355,60+,1,759
2021-04-25,03356,60+,1,551
2021-04-25,03357,18-59,1,7
2021-04-25,03357,60+,1,2004
2021-04-25,03358,60+,1,918
2021-04-25,03359,60+,1,1087
2021-04-25,03360,60+,1,542
2021-04-25,03360,60+,2,5
2021-04-25,03361,60+,1,434
2021-04-25,03401,60+,1,479
2021-04-25,03402,60+,1,433
2021-04-25,03403,60+,1,802
2021-04-25,03404,12-17,1,8
2021-04-25,03404,18-59,1,630
2021-04-25,03404,18-59,2,8
2021-04-25,03404,60+,1,80
2021-04-25,03405,12-17,1,5
2021-04-25,03405,18-59,1,34
2021-04-25,03405,60+,1,438
2021-04-25,03451,60+,1,536
2021-04-25,03452,18-59,1,6
2021-04-25,03452,18-59,2,5
2021-04-25,03452,60+,1,625
2021-04-25,03452,60+,2,12
2021-04-25,03453,12-17,1,6
2021-04-25,03453,18-59,1,771
2021-04-25,03453,60+,1,43
2021-04-25,03454,12-17,1,8
2021-04-25,03454,18-59,1,891
2021-04-25,03454,18-59,2,17
2021-04-25,03454,60+,1,1067
2021-04-25,03454,60+,2,188
2021-04-25,03455,60+,1,368
2021-04-25,03456,60+,1,558
2021-04-25,03457,60+,1,691
2021-04-25,03458,60+,1,713
2021-04-25,03459,60+,1,1638
2021-04-25,03461,18-59,2,5
2021-04-25,03461,60+,1,428
2021-04-25,03462,18-59,1,12
2021-04-25,03462,60+,1,292
2021-04-25,04011,18-59,1,357
2021-04-25,04011,18-59,2,111
2021-04-25,04011,60+,1,1128
2021-04-25,04011,60+,2,439
2021-04-25,04012,18-59,1,5
2021-04-25,04012,60+,1,9
2021-04-25,05111,12-17,1,13
2021-04-25,05111,18-59,1,1000
2021-04-25,05111,60+,1,1359
2021-04-25,05111,60+,2,407
2021-04-25,05112,12-17,1,5
2021-04-25,05112,18-59,1,380
2021-04-25,05112,60+,1,1184
2021-04-25,05112,60+,2,277
2021-04-25,05113,12-17,1,6
2021-04-25,05113,18-59,1,345
2021-04-25,05113,60+,1,1413
2021-04-25,05113,60+,2,264
2021-04-25,05114,18-59,1,258
2021-04-25,05114,60+,1,560
2021-04-25,05114,60+,2,186
2021-04-25,05116,12-17,1,5
2021-04-25,05116,18-59,1,413
2021-04-25,05116,18-59,2,45
2021-04-25,05116,60+,1,681
2021-04-25,05116,60+,2,153
2021-04-25,05117,12-17,1,8
2021-04-25,05117,18-59,1,487
2021-04-25,05117,60+,1,186
2021-04-25,05119,12-17,1,6
2021-04-25,05119,18-59,1,139
2021-04-25,05119,18-59,2,15
2021-04-25,05119,60+,1,620
2021-04-25,05119,60+,2,175
2021-04-25,05120,18-59,1,34
2021-04-25,05120,18-59,2,16
2021-04-25,05120,60+,1,289
2021-04-25,05120,60+,2,120
2021-04-25,05122,18-59,1,141
2021-04-25,05122,60+,1,358
2021-04-25,05122,60+,2,140
2021-04-25,05124,18-59,1,317
2021-04-25,05124,60+,1,768
2021-04-25,05124,60+,2,237
2021-04-25,05154,12-17,1,6
2021-04-25,05154,18-59,1,268
2021-04-25,05154,18-59,2,80
2021-04-25,05154,60+,1,1051
2021-04-25,05154,60+,2,204
2021-04-25,05158,12-17,1,6
2021-04-25,05158,18-59,1,167
2021-04-25,05158,18-59,2,13
2021-04-25,05158,60+,1,1129
2021-04-25,05158,60+,2,336
2021-04-25,05162,18-59,1,514
2021-04-25,05162,60+,1,1348
2021-04-25,05162,60+,2,361
2021-04-25,05166,18-59,1,53
2021-04-25,05166,60+,1,519
2021-04-25,05170,12-17,1,5
2021-04-25,05170,18-59,1,466
2021-04-25,05170,18-59,2,10
2021-04-25,05170,60+,1,1237
2021-04-25,05170,60+,2,369
2021-04-25,05314,12-17,1,6
2021-04-25,05314,18-59,1,524
2021-04-25,05314,18-59,2,30
2021-04-25,05314,60+,1,855
2021-04-25,05314,60+,2,167
2021-04-25,05315,18-59,1,27
2021-04-25,05315,18-59,2,7
2021-04-25,05315,60+,1,11
2021-04-25,05315,60+,2,22
2021-04-25,05316,18-59,1,73
2021-04-25,05316,18-59,2,32
2021-04-25,05316,60+,1,240
2021-04-25,05316,60+,2,167
2021-04-25,05334,12-17,1,10
2021-04-25,05334,18-59,1,1454
2021-04-25,05334,18-59,2,32
2021-04-25,05334,60+,1,924
2021-04-25,05334,60+,2,265
2021-04-25,05358,12-17,1,8
2021-04-25,05358,18-59,1,981
2021-04-25,05358,18-59,2,81
2021-04-25,05358,60+,1,698
2021-04-25,05358,60+,2,212
2021-04-25,05362,18-59,1,455
2021-04-25,05362,18-59,2,10
2021-04-25,05362,60+,1,1225
2021-04-25,05362,60+,2,273
2021-04-25,05366,18-59,1,38
2021-04-25,05366,60+,1,530
2021-04-25,05366,60+,2,101
2021-04-25,05370,18-59,1,173
2021-04-25,05370,18-59,2,57
2021-04-25,05370,60+,1,620
2021-04-25,05370,60+,2,155
2021-04-25,05374,12-17,1,10
2021-04-25,05374,18-59,1,354
2021-04-25,05374,18-59,2,9
2021-04-25,05374,60+,1,813
2021-04-25,05374,60+,2,155
2021-04-25,05378,12-17,1,12
2021-04-25,05378,18-59,1,935
2021-04-25,05378,18-59,2,14
2021-04-25,05378,60+,1,808
2021-04-25,05378,60+,2,157
2021-04-25,05382,18-59,1,671
2021-04-25,05382,60+,1,679
2021-04-25,05382,60+,2,339
2021-04-25,05512,18-59,1,26
2021-04-25,05512,18-59,2,6
2021-04-25,05512,60+,1,799
2021-04-25,05512,60+,2,81
2021-04-25,05513,12-17,1,7
2021-04-25,05513,18-59,1,188
2021-04-25,05513,18-59,2,23
2021-04-25,05513,60+,1,491
2021-04-25,05513,60+,2,161
2021-04-25,05515,12-17,2,6
2021-04-25,05515,18-59,1,188
2021-04-25,05515,18-59,2,58
2021-04-25,05515,60+,1,803
2021-04-25,05515,60+,2,256
2021-04-25,05554,18-59,1,270
2021-04-25,05554,18-59,2,11
2021-04-25,05554,60+,1,1287
2021-04-25,05554,60+,2,242
2021-04-25,05558,18-59,1,220
2021-04-25,05558,18-59,2,144
2021-04-25,05558,60+,1,123
2021-04-25,05558,60+,2,156
2021-04-25,05562,12-17,2,5
2021-04-25,05562,18-59,1,118
2021-04-25,05562,18-59,2,44
2021-04-25,05562,60+,1,1469
2021-04-25,05562,60+,2,447
2021-04-25,05566,12-17,1,9
2021-04-25,05566,18-59,1,963
2021-04-25,05566,18-59,2,28
2021-04-25,05566,60+,1,1538
2021-04-25,05566,60+,2,117
2021-04-25,05570,18-59,1,126
2021-04-25,05570,60+,1,707
2021-04-25,05570,60+,2,158
2021-04-25,05711,18-59,1,528
2021-04-25,05711,18-59,2,95
2021-04-25,05711,60+,1,843
2021-04-25,05711,60+,2,203
2021-04-25,05754,18-59,1,480
2021-04-25,05754,60+,1,1224
2021-04-25,05754,60+,2,11
2021-04-25,05758,18-59,1,347
2021-04-25,05758,18-59,2,6
2021-04-25,05758,60+,1,592
2021-04-25,05758,60+,2,138
2021-04-25,05762,12-17,1,7
2021-04-25,05762,18-59,1,137
2021-04-25,05762,60+,1,349
2021-04-25,05762,60+,2,83
2021-04-25,05766,18-59,1,354
2021-04-25,05766,18-59,2,57
2021-04-25,05766,60+,1,856
2021-04-25,05766,60+,2,182
2021-04-25,05770,18-59,1,636
2021-04-25,05770,18-59,2,8
2021-04-25,05770,60+,1,1113
2021-04-25,05770,60+,2,165
2021-04-25,05774,18-59,1,92
2021-04-25,05774,60+,1,809
2021-04-25,05774,60+,2,150
2021-04-25,05911,12-17,1,5
2021-04-25,05911,18-59,1,436
2021-04-25,05911,18-59,2,85
2021-04-25,05911,60+,1,810
2021-04-25,05911,60+,2,113
2021-04-25,05913,18-59,1,114
2021-04-25,05913,18-59,2,31
2021-04-25,05913,60+,1,2009
