datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-01-10,01001,6.0,24.0
2025-01-10,01002,25.0,115.0
2025-01-10,01003,10.0,87.0
2025-01-10,01004,0.0,23.0
2025-01-10,01053,1.0,9.0
2025-01-10,01054,4.0,12.0
2025-01-10,01055,3.0,20.0
2025-01-10,01056,1.0,26.0
2025-01-10,01057,0.0,8.0
2025-01-10,01058,10.0,22.0
2025-01-10,01060,17.0,60.0
2025-01-10,01061,5.0,39.0
2025-01-10,01062,0.0,30.0
2025-01-10,02000,54.0,335.0
2025-01-10,03101,25.0,89.0
2025-01-10,03102,1.0,5.0
2025-01-10,03103,7.0,25.0
2025-01-10,03155,2.0,6.0
2025-01-10,03157,3.0,5.0
2025-01-10,03158,9.0,7.0
2025-01-10,03159,17.0,98.0
2025-01-10,03241,9.0,61.0
2025-01-10,03251,0.0,11.0
2025-01-10,03252,10.0,36.0
2025-01-10,03254,7.0,48.0
2025-01-10,03256,0.0,12.0
2025-01-10,03257,0.0,11.0
2025-01-10,03351,6.0,22.0
2025-01-10,03353,7.0,21.0
2025-01-10,03355,2.0,10.0
2025-01-10,03356,0.0,4.0
2025-01-10,03357,6.0,24.0
2025-01-10,03358,3.0,4.0
2025-01-10,03359,5.0,7.0
2025-01-10,03360,4.0,50.0
2025-01-10,03361,2.0,15.0
2025-01-10,03402,1.0,9.0
2025-01-10,03403,9.0,99.0
2025-01-10,03404,4.0,82.0
2025-01-10,03405,7.0,5.0
2025-01-10,03451,2.0,15.0
2025-01-10,03452,8.0,10.0
2025-01-10,03453,2.0,22.0
2025-01-10,03454,18.0,45.0
2025-01-10,03455,2.0,13.0
2025-01-10,03456,4.0,16.0
2025-01-10,03457,6.0,12.0
2025-01-10,03459,12.0,58.0
2025-01-10,03460,6.0,14.0
2025-01-10,04011,6.0,105.0
2025-01-10,04012,5.0,25.0
2025-01-10,05111,19.0,147.0
2025-01-10,05112,12.0,69.0
2025-01-10,05113,19.0,113.0
2025-01-10,05114,13.0,61.0
2025-01-10,05116,5.0,70.0
2025-01-10,05117,1.0,32.0
2025-01-10,05119,11.0,53.0
2025-01-10,05122,3.0,65.0
2025-01-10,05124,16.0,89.0
2025-01-10,05154,9.0,21.0
2025-01-10,05158,2.0,26.0
2025-01-10,05162,2.0,12.0
2025-01-10,05166,3.0,26.0
2025-01-10,05170,20.0,46.0
2025-01-10,05314,14.0,190.0
2025-01-10,05315,13.0,159.0
2025-01-10,05316,6.0,38.0
2025-01-10,05334,3.0,98.0
2025-01-10,05358,11.0,43.0
2025-01-10,05362,6.0,41.0
2025-01-10,05366,0.0,24.0
2025-01-10,05370,3.0,29.0
2025-01-10,05374,6.0,10.0
2025-01-10,05378,5.0,23.0
2025-01-10,05382,2.0,38.0
2025-01-10,05513,15.0,52.0
2025-01-10,05515,26.0,127.0
2025-01-10,05554,8.0,58.0
2025-01-10,05558,7.0,30.0
2025-01-10,05562,60.0,135.0
2025-01-10,05566,8.0,41.0
2025-01-10,05570,3.0,27.0
2025-01-10,05711,9.0,98.0
2025-01-10,05754,2.0,12.0
2025-01-10,05758,12.0,22.0
2025-01-10,05762,4.0,34.0
2025-01-10,05766,2.0,48.0
2025-01-10,05770,13.0,121.0
2025-01-10,05774,5.0,28.0
2025-01-10,05911,14.0,143.0
2025-01-10,05913,27.0,205.0
2025-01-10,05914,8.0,53.0
2025-01-10,05915,16.0,30.0
2025-01-10,05916,5.0,59.0
2025-01-10,05954,18.0,60.0
2025-01-10,05958,7.0,39.0
2025-01-10,05962,32.0,63.0
2025-01-10,05966,6.0,0.0
2025-01-10,05970,1.0,65.0
2025-01-10,05974,11.0,51.0
2025-01-10,05978,4.0,89.0
2025-01-10,06411,25.0,38.0
2025-01-10,06412,17.0,145.0
2025-01-10,06414,0.0,65.0
2025-01-10,06431,1.0,5.0
2025-01-10,06432,1.0,21.0
2025-01-10,06434,0.0,23.0
2025-01-10,06435,6.0,48.0
2025-01-10,06436,2.0,15.0
2025-01-10,06437,0.0,129.0
2025-01-10,06438,9.0,21.0
2025-01-10,06439,2.0,7.0
2025-01-10,06440,4.0,11.0
2025-01-10,06531,11.0,183.0
2025-01-10,06533,12.0,31.0
2025-01-10,06534,6.0,65.0
2025-01-10,06535,4.0,16.0
2025-01-10,06611,12.0,95.0
2025-01-10,06631,3.0,13.0
2025-01-10,06632,7.0,21.0
2025-01-10,06633,3.0,14.0
2025-01-10,06634,2.0,18.0
2025-01-10,06635,7.0,56.0
2025-01-10,06636,3.0,9.0
2025-01-10,07111,17.0,41.0
2025-01-10,07131,0.0,8.0
2025-01-10,07133,15.0,32.0
2025-01-10,07134,9.0,15.0
2025-01-10,07137,0.0,23.0
2025-01-10,07138,3.0,15.0
2025-01-10,07140,0.0,3.0
2025-01-10,07141,3.0,15.0
2025-01-10,07143,2.0,6.0
2025-01-10,07211,3.0,34.0
2025-01-10,07231,3.0,13.0
2025-01-10,07232,2.0,6.0
2025-01-10,07233,2.0,10.0
2025-01-10,07235,3.0,3.0
2025-01-10,07311,2.0,9.0
2025-01-10,07312,13.0,36.0
2025-01-10,07313,7.0,20.0
2025-01-10,07314,8.0,66.0
2025-01-10,07315,0.0,52.0
2025-01-10,07316,0.0,16.0
2025-01-10,07317,7.0,9.0
2025-01-10,07318,2.0,26.0
2025-01-10,07319,8.0,41.0
2025-01-10,07320,6.0,4.0
2025-01-10,07332,9.0,7.0
2025-01-10,07333,1.0,5.0
2025-01-10,07334,1.0,20.0
2025-01-10,07335,6.0,4.0
2025-01-10,07336,1.0,15.0
2025-01-10,07337,0.0,4.0
2025-01-10,07340,2.0,4.0
2025-01-10,08111,29.0,200.0
2025-01-10,08115,6.0,42.0
2025-01-10,08116,7.0,24.0
2025-01-10,08117,9.0,27.0
2025-01-10,08118,1.0,5.0
2025-01-10,08119,16.0,42.0
2025-01-10,08121,20.0,38.0
2025-01-10,08125,13.0,26.0
2025-01-10,08127,9.0,9.0
2025-01-10,08128,8.0,18.0
2025-01-10,08135,7.0,11.0
2025-01-10,08136,14.0,48.0
2025-01-10,08211,5.0,11.0
2025-01-10,08212,1.0,17.0
2025-01-10,08216,1.0,8.0
2025-01-10,08221,1.0,29.0
2025-01-10,08222,8.0,95.0
2025-01-10,08225,0.0,6.0
2025-01-10,08226,5.0,33.0
2025-01-10,08231,3.0,18.0
2025-01-10,08235,5.0,8.0
2025-01-10,08237,0.0,10.0
2025-01-10,08311,17.0,161.0
2025-01-10,08315,3.0,12.0
2025-01-10,08316,0.0,9.0
2025-01-10,08317,14.0,73.0
2025-01-10,08325,0.0,11.0
2025-01-10,08326,8.0,33.0
2025-01-10,08327,5.0,5.0
2025-01-10,08335,21.0,44.0
2025-01-10,08337,2.0,8.0
2025-01-10,08415,5.0,17.0
2025-01-10,08416,4.0,66.0
2025-01-10,08417,9.0,13.0
2025-01-10,08421,8.0,83.0
2025-01-10,08425,0.0,15.0
2025-01-10,08426,0.0,8.0
2025-01-10,08435,3.0,8.0
2025-01-10,08436,16.0,36.0
2025-01-10,08437,2.0,12.0
2025-01-10,09161,7.0,23.0
2025-01-10,09162,52.0,411.0
2025-01-10,09163,11.0,37.0
2025-01-10,09171,3.0,18.0
2025-01-10,09172,1.0,17.0
2025-01-10,09173,0.0,28.0
2025-01-10,09174,0.0,10.0
2025-01-10,09175,4.0,17.0
2025-01-10,09176,3.0,28.0
2025-01-10,09177,0.0,10.0
2025-01-10,09178,0.0,14.0
2025-01-10,09179,0.0,9.0
2025-01-10,09180,4.0,50.0
2025-01-10,09181,4.0,9.0
2025-01-10,09182,0.0,12.0
2025-01-10,09183,0.0,12.0
2025-01-10,09185,7.0,27.0
2025-01-10,09186,3.0,5.0
2025-01-10,09187,7.0,63.0
2025-01-10,09188,8.0,32.0
2025-01-10,09189,2.0,51.0
2025-01-10,09190,9.0,10.0
2025-01-10,09261,2.0,26.0
2025-01-10,09262,15.0,33.0
2025-01-10,09263,1.0,19.0
2025-01-10,09271,4.0,24.0
2025-01-10,09272,3.0,5.0
2025-01-10,09273,0.0,0.0
2025-01-10,09274,1.0,5.0
2025-01-10,09275,1.0,11.0
2025-01-10,09276,2.0,11.0
2025-01-10,09277,0.0,14.0
2025-01-10,09278,5.0,9.0
2025-01-10,09279,0.0,10.0
2025-01-10,09361,4.0,29.0
2025-01-10,09362,18.0,73.0
2025-01-10,09363,6.0,38.0
2025-01-10,09371,2.0,8.0
2025-01-10,09373,0.0,20.0
2025-01-10,09375,3.0,3.0
2025-01-10,09376,9.0,11.0
2025-01-10,09377,1.0,3.0
2025-01-10,09461,8.0,27.0
2025-01-10,09462,4.0,37.0
2025-01-10,09464,1.0,17.0
2025-01-10,09471,3.0,11.0
2025-01-10,09472,0.0,7.0
2025-01-10,09474,2.0,10.0
2025-01-10,09475,4.0,15.0
2025-01-10,09476,4.0,15.0
2025-01-10,09478,3.0,22.0
2025-01-10,09479,4.0,10.0
2025-01-10,09561,6.0,19.0
2025-01-10,09562,19.0,101.0
2025-01-10,09563,9.0,23.0
2025-01-10,09564,25.0,147.0
2025-01-10,09565,0.0,5.0
2025-01-10,09571,1.0,15.0
2025-01-10,09574,5.0,11.0
2025-01-10,09575,2.0,24.0
2025-01-10,09576,3.0,3.0
2025-01-10,09577,2.0,6.0
2025-01-10,09661,0.0,45.0
2025-01-10,09662,9.0,43.0
2025-01-10,09663,18.0,117.0
2025-01-10,09671,2.0,1.0
2025-01-10,09672,0.0,12.0
2025-01-10,09673,8.0,129.0
2025-01-10,09674,0.0,6.0
2025-01-10,09675,0.0,10.0
2025-01-10,09677,4.0,5.0
2025-01-10,09679,2.0,8.0
2025-01-10,09761,8.0,91.0
2025-01-10,09762,0.0,14.0
2025-01-10,09763,10.0,28.0
2025-01-10,09764,5.0,25.0
2025-01-10,09771,0.0,16.0
2025-01-10,09772,2.0,8.0
2025-01-10,09773,1.0,7.0
2025-01-10,09774,3.0,44.0
2025-01-10,09775,2.0,14.0
2025-01-10,09776,0.0,6.0
2025-01-10,09777,3.0,17.0
2025-01-10,09778,0.0,9.0
2025-01-10,09779,2.0,8.0
2025-01-10,09780,1.0,11.0
2025-01-10,10041,4.0,42.0
2025-01-10,10043,0.0,21.0
2025-01-10,10044,0.0,14.0
2025-01-10,10045,2.0,87.0
2025-01-10,10046,0.0,15.0
2025-01-10,11000,77.0,587.0
2025-01-10,12051,8.0,27.0
2025-01-10,12052,1.0,17.0
2025-01-10,12054,5.0,50.0
2025-01-10,12060,0.0,12.0
2025-01-10,12061,2.0,31.0
2025-01-10,12063,2.0,15.0
2025-01-10,12065,14.0,18.0
2025-01-10,12067,0.0,36.0
2025-01-10,12069,0.0,44.0
2025-01-10,12070,3.0,9.0
2025-01-10,12072,3.0,5.0
2025-01-10,12073,4.0,17.0
2025-01-10,13003,20.0,90.0
2025-01-10,13004,3.0,49.0
2025-01-10,13071,13.0,70.0
2025-01-10,13072,11.0,31.0
2025-01-10,13073,2.0,40.0
2025-01-10,13074,13.0,4.0
2025-01-10,13075,27.0,122.0
2025-01-10,13076,0.0,29.0
2025-01-10,14511,22.0,109.0
2025-01-10,14521,12.0,31.0
2025-01-10,14522,7.0,34.0
2025-01-10,14523,14.0,44.0
2025-01-10,14524,5.0,64.0
2025-01-10,14612,18.0,177.0
2025-01-10,14625,10.0,44.0
2025-01-10,14626,15.0,40.0
2025-01-10,14627,10.0,43.0
2025-01-10,14628,1.0,6.0
2025-01-10,14713,37.0,182.0
2025-01-10,14729,15.0,43.0
2025-01-10,14730,16.0,35.0
2025-01-10,15001,10.0,25.0
2025-01-10,15002,23.0,170.0
2025-01-10,15003,11.0,126.0
2025-01-10,15081,2.0,17.0
2025-01-10,15082,8.0,24.0
2025-01-10,15083,7.0,7.0
2025-01-10,15084,3.0,31.0
2025-01-10,15085,2.0,35.0
2025-01-10,15086,0.0,18.0
2025-01-10,15087,4.0,8.0
2025-01-10,15088,2.0,20.0
