datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-09-28,01001,7.0,34.0
2021-09-28,01002,42.0,122.0
2021-09-28,01003,27.0,107.0
2021-09-28,01004,2.0,23.0
2021-09-28,01051,6.0,32.0
2021-09-28,01053,3.0,15.0
2021-09-28,01054,0.0,24.0
2021-09-28,01055,9.0,37.0
2021-09-28,01056,3.0,34.0
2021-09-28,01057,3.0,9.0
2021-09-28,01058,9.0,33.0
2021-09-28,01059,5.0,19.0
2021-09-28,01060,21.0,64.0
2021-09-28,01061,7.0,36.0
2021-09-28,01062,3.0,29.0
2021-09-28,02000,123.0,497.0
2021-09-28,03101,24.0,107.0
2021-09-28,03102,2.0,27.0
2021-09-28,03103,9.0,26.0
2021-09-28,03151,0.0,12.0
2021-09-28,03153,4.0,25.0
2021-09-28,03154,0.0,16.0
2021-09-28,03155,4.0,18.0
2021-09-28,03157,3.0,12.0
2021-09-28,03158,5.0,11.0
2021-09-28,03159,29.0,112.0
2021-09-28,03241,46.0,344.0
2021-09-28,03251,5.0,12.0
2021-09-28,03252,8.0,64.0
2021-09-28,03254,9.0,66.0
2021-09-28,03255,1.0,13.0
2021-09-28,03256,2.0,22.0
2021-09-28,03257,5.0,22.0
2021-09-28,03351,7.0,26.0
2021-09-28,03352,8.0,7.0
2021-09-28,03353,2.0,32.0
2021-09-28,03354,0.0,7.0
2021-09-28,03355,7.0,36.0
2021-09-28,03356,10.0,3.0
2021-09-28,03357,6.0,26.0
2021-09-28,03358,10.0,12.0
2021-09-28,03359,2.0,31.0
2021-09-28,03360,5.0,71.0
2021-09-28,03361,1.0,14.0
2021-09-28,03401,1.0,15.0
2021-09-28,03402,6.0,13.0
2021-09-28,03403,18.0,99.0
2021-09-28,03404,17.0,103.0
2021-09-28,03405,3.0,25.0
2021-09-28,03451,1.0,29.0
2021-09-28,03452,6.0,30.0
2021-09-28,03453,8.0,16.0
2021-09-28,03454,21.0,68.0
2021-09-28,03455,9.0,24.0
2021-09-28,03456,1.0,26.0
2021-09-28,03457,6.0,20.0
2021-09-28,03458,2.0,7.0
2021-09-28,03459,19.0,78.0
2021-09-28,03460,4.0,30.0
2021-09-28,03461,6.0,9.0
2021-09-28,03462,0.0,8.0
2021-09-28,04011,10.0,149.0
2021-09-28,04012,12.0,43.0
2021-09-28,05111,30.0,265.0
2021-09-28,05112,26.0,166.0
2021-09-28,05113,38.0,329.0
2021-09-28,05114,22.0,64.0
2021-09-28,05116,10.0,80.0
2021-09-28,05117,0.0,34.0
2021-09-28,05119,17.0,55.0
2021-09-28,05120,1.0,25.0
2021-09-28,05122,7.0,69.0
2021-09-28,05124,24.0,119.0
2021-09-28,05154,18.0,50.0
2021-09-28,05158,17.0,49.0
2021-09-28,05162,34.0,68.0
2021-09-28,05166,9.0,26.0
2021-09-28,05170,36.0,90.0
2021-09-28,05314,14.0,272.0
2021-09-28,05315,25.0,387.0
2021-09-28,05316,26.0,43.0
2021-09-28,05334,16.0,253.0
2021-09-28,05358,14.0,50.0
2021-09-28,05362,11.0,48.0
2021-09-28,05366,9.0,19.0
2021-09-28,05370,2.0,38.0
2021-09-28,05374,16.0,66.0
2021-09-28,05378,9.0,30.0
2021-09-28,05382,10.0,70.0
2021-09-28,05512,14.0,29.0
2021-09-28,05513,20.0,72.0
2021-09-28,05515,7.0,209.0
2021-09-28,05554,30.0,42.0
2021-09-28,05558,5.0,26.0
2021-09-28,05562,41.0,185.0
2021-09-28,05566,17.0,88.0
2021-09-28,05570,10.0,36.0
2021-09-28,05711,10.0,128.0
2021-09-28,05754,12.0,42.0
2021-09-28,05758,9.0,47.0
2021-09-28,05762,11.0,21.0
2021-09-28,05766,2.0,48.0
2021-09-28,05770,22.0,184.0
2021-09-28,05774,18.0,72.0
2021-09-28,05911,22.0,167.0
