date,ags,age_group,stage,new
2024-01-21,01001,18-59,3,5
2024-01-21,01001,18-59,4,12
2024-01-21,01001,18-59,5,11
2024-01-21,01001,60+,4,16
2024-01-21,01001,60+,5,62
2024-01-21,01001,60+,6,23
2024-01-21,01001,60+,7,8
2024-01-21,01002,18-59,4,20
2024-01-21,01002,18-59,5,49
2024-01-21,01002,18-59,6,10
2024-01-21,01002,60+,3,6
2024-01-21,01002,60+,4,38
2024-01-21,01002,60+,5,206
2024-01-21,01002,60+,6,118
2024-01-21,01003,18-59,4,15
2024-01-21,01003,18-59,5,41
2024-01-21,01003,18-59,6,7
2024-01-21,01003,60+,3,6
2024-01-21,01003,60+,4,56
2024-01-21,01003,60+,5,207
2024-01-21,01003,60+,6,100
2024-01-21,01004,18-59,2,5
2024-01-21,01004,18-59,4,10
2024-01-21,01004,18-59,5,8
2024-01-21,01004,60+,4,15
2024-01-21,01004,60+,5,99
2024-01-21,01004,60+,6,17
2024-01-21,01051,18-59,4,14
2024-01-21,01051,18-59,5,20
2024-01-21,01051,18-59,6,8
2024-01-21,01051,60+,4,31
2024-01-21,01051,60+,5,154
2024-01-21,01051,60+,6,66
2024-01-21,01051,60+,8,7
2024-01-21,01053,18-59,4,16
2024-01-21,01053,18-59,5,19
2024-01-21,01053,18-59,6,5
2024-01-21,01053,60+,3,5
2024-01-21,01053,60+,4,28
2024-01-21,01053,60+,5,148
2024-01-21,01053,60+,6,67
2024-01-21,01054,18-59,4,17
2024-01-21,01054,18-59,5,18
2024-01-21,01054,18-59,6,5
2024-01-21,01054,60+,1,5
2024-01-21,01054,60+,3,20
2024-01-21,01054,60+,4,34
2024-01-21,01054,60+,5,164
2024-01-21,01054,60+,6,57
2024-01-21,01055,18-59,4,27
2024-01-21,01055,18-59,5,32
2024-01-21,01055,18-59,6,13
2024-01-21,01055,60+,4,37
2024-01-21,01055,60+,5,243
2024-01-21,01055,60+,6,97
2024-01-21,01056,12-17,5,5
2024-01-21,01056,18-59,4,26
2024-01-21,01056,18-59,5,53
2024-01-21,01056,18-59,6,8
2024-01-21,01056,60+,2,5
2024-01-21,01056,60+,3,5
2024-01-21,01056,60+,4,39
2024-01-21,01056,60+,5,309
2024-01-21,01056,60+,6,108
2024-01-21,01057,12-17,5,7
2024-01-21,01057,12-17,6,5
2024-01-21,01057,18-59,4,11
2024-01-21,01057,18-59,5,37
2024-01-21,01057,60+,4,21
2024-01-21,01057,60+,5,199
2024-01-21,01057,60+,6,73
2024-01-21,01057,60+,7,5
2024-01-21,01058,18-59,3,5
2024-01-21,01058,18-59,4,16
2024-01-21,01058,18-59,5,33
2024-01-21,01058,18-59,6,7
2024-01-21,01058,60+,4,49
2024-01-21,01058,60+,5,258
2024-01-21,01058,60+,6,98
2024-01-21,01059,12-17,4,5
2024-01-21,01059,18-59,4,12
2024-01-21,01059,18-59,5,24
2024-01-21,01059,60+,4,45
2024-01-21,01059,60+,5,224
2024-01-21,01059,60+,6,81
2024-01-21,01059,60+,7,5
2024-01-21,01060,18-59,4,17
2024-01-21,01060,18-59,5,30
2024-01-21,01060,18-59,6,6
2024-01-21,01060,60+,3,8
2024-01-21,01060,60+,4,57
2024-01-21,01060,60+,5,313
2024-01-21,01060,60+,6,97
2024-01-21,01061,18-59,4,15
2024-01-21,01061,18-59,5,17
2024-01-21,01061,60+,4,33
2024-01-21,01061,60+,5,150
2024-01-21,01061,60+,6,51
2024-01-21,01062,18-59,4,19
2024-01-21,01062,18-59,5,24
2024-01-21,01062,18-59,6,5
2024-01-21,01062,60+,3,8
2024-01-21,01062,60+,4,54
2024-01-21,01062,60+,5,292
2024-01-21,01062,60+,6,87
2024-01-21,02000,60+,5,11
2024-01-21,05162,18-59,6,9
2024-01-21,05162,60+,6,7
2024-01-21,05316,60+,5,22
