IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2024-11-12,2,0
1002,A60-A79,M,2024-11-13,2,0
1002,A60-A79,W,2024-11-12,3,0
1002,A80+,M,2024-11-12,1,0
1002,A80+,W,2024-11-13,3,0
1051,A00-A04,W,2024-11-11,1,0
1051,A35-A59,M,2024-10-30,1,0
1051,A35-A59,M,2024-11-08,1,0
1051,A35-A59,M,2024-11-09,1,0
1051,A35-A59,W,2024-11-08,1,0
1051,A60-A79,M,2024-11-07,1,0
1051,A60-A79,W,2024-09-25,1,0
1051,A60-A79,W,2024-11-07,1,0
1051,A60-A79,W,2024-11-08,1,0
1051,A80+,M,2024-09-27,1,0
1051,A80+,W,2024-10-14,1,0
1051,A80+,W,2024-11-07,1,0
1053,A05-A14,M,2024-11-12,1,0
1054,A15-A34,W,2024-11-12,1,0
1054,A60-A79,M,2024-11-12,1,0
1054,A60-A79,W,2024-11-12,1,0
1054,A80+,M,2024-11-12,1,0
1054,A80+,W,2024-11-12,1,0
1055,A80+,W,2024-11-12,1,0
1056,A35-A59,W,2024-11-09,1,0
1056,A35-A59,W,2024-11-13,1,0
1056,A80+,W,2024-11-12,1,0
1056,A80+,W,2024-11-13,1,0
1057,A15-A34,M,2024-11-12,1,0
1057,A15-A34,M,2024-11-13,1,0
1057,A80+,W,2024-11-11,1,0
1058,A60-A79,M,2024-11-12,1,0
1058,A60-A79,M,2024-11-13,1,0
1058,A60-A79,W,2024-11-13,2,0
1058,A80+,M,2024-11-13,1,0
1058,A80+,W,2024-11-12,1,0
1058,A80+,W,2024-11-13,2,0
1059,A60-A79,M,2024-11-13,1,0
1060,A35-A59,M,2024-11-12,1,0
1060,A60-A79,M,2024-11-13,1,0
1060,A80+,M,2024-11-10,1,0
1060,A80+,M,2024-11-11,1,0
1060,A80+,W,2024-11-11,1,0
1060,A80+,W,2024-11-13,2,0
2000,A00-A04,M,2024-11-13,1,0
2000,A00-A04,W,2024-11-12,1,0
2000,A15-A34,W,2024-11-13,1,0
2000,A35-A59,M,2024-11-12,1,0
2000,A35-A59,W,2024-11-12,1,0
2000,A35-A59,W,2024-11-13,2,0
2000,A60-A79,M,2024-11-12,2,0
2000,A60-A79,M,2024-11-13,2,0
2000,A60-A79,W,2024-11-12,4,0
2000,A60-A79,W,2024-11-13,1,0
2000,A80+,M,2024-11-12,3,0
2000,A80+,W,2024-11-12,2,0
2000,A80+,W,2024-11-13,3,0
3101,A35-A59,M,2024-11-12,1,0
3101,A35-A59,W,2024-11-12,1,0
3102,A60-A79,W,2024-11-07,1,1
3103,A60-A79,W,2024-11-12,1,0
3103,A80+,M,2024-11-12,1,0
3103,A80+,W,2024-11-08,1,0
3103,A80+,W,2024-11-12,1,0
3151,A00-A04,M,2024-11-12,1,0
3151,A35-A59,M,2024-11-12,2,0
3151,A60-A79,M,2024-11-12,2,0
3151,A60-A79,W,2024-11-11,1,0
3151,A60-A79,W,2024-11-12,3,0
3153,A15-A34,W,2024-11-12,1,0
3153,A60-A79,W,2024-11-12,4,0
3153,A80+,M,2024-11-12,1,0
3153,A80+,W,2024-11-04,1,1
3155,A35-A59,M,2024-11-12,2,0
3155,A60-A79,M,2024-11-12,1,0
3157,A35-A59,M,2024-11-07,1,0
