datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-07-01,01001,7.0,38.0
2023-07-01,01002,11.0,116.0
2023-07-01,01003,14.0,97.0
2023-07-01,01004,4.0,19.0
2023-07-01,01051,12.0,28.0
2023-07-01,01053,1.0,17.0
2023-07-01,01054,7.0,11.0
2023-07-01,01055,12.0,29.0
2023-07-01,01056,3.0,27.0
2023-07-01,01057,4.0,4.0
2023-07-01,01058,9.0,29.0
2023-07-01,01059,0.0,24.0
2023-07-01,01060,16.0,61.0
2023-07-01,01061,11.0,32.0
2023-07-01,01062,1.0,25.0
2023-07-01,02000,97.0,330.0
2023-07-01,03101,39.0,93.0
2023-07-01,03102,1.0,5.0
2023-07-01,03103,7.0,25.0
2023-07-01,03151,3.0,3.0
2023-07-01,03153,0.0,20.0
2023-07-01,03154,2.0,10.0
2023-07-01,03155,2.0,15.0
2023-07-01,03157,0.0,8.0
2023-07-01,03158,11.0,5.0
2023-07-01,03159,14.0,105.0
2023-07-01,03241,18.0,106.0
2023-07-01,03251,3.0,9.0
2023-07-01,03252,8.0,30.0
2023-07-01,03254,27.0,57.0
2023-07-01,03256,8.0,8.0
2023-07-01,03257,3.0,8.0
2023-07-01,03351,5.0,23.0
2023-07-01,03352,1.0,7.0
2023-07-01,03353,6.0,28.0
2023-07-01,03354,0.0,8.0
2023-07-01,03355,3.0,32.0
2023-07-01,03356,2.0,2.0
2023-07-01,03357,6.0,24.0
2023-07-01,03358,1.0,13.0
2023-07-01,03359,6.0,5.0
2023-07-01,03360,4.0,50.0
2023-07-01,03361,2.0,13.0
2023-07-01,03402,4.0,15.0
2023-07-01,03403,8.0,98.0
2023-07-01,03404,7.0,77.0
2023-07-01,03405,6.0,10.0
2023-07-01,03451,1.0,27.0
2023-07-01,03452,5.0,15.0
2023-07-01,03453,3.0,20.0
2023-07-01,03454,23.0,46.0
2023-07-01,03455,9.0,16.0
2023-07-01,03456,1.0,15.0
2023-07-01,03457,9.0,8.0
2023-07-01,03459,12.0,67.0
2023-07-01,03460,9.0,25.0
2023-07-01,03461,2.0,2.0
2023-07-01,04011,7.0,119.0
2023-07-01,04012,16.0,32.0
2023-07-01,05111,18.0,178.0
2023-07-01,05112,13.0,119.0
2023-07-01,05113,40.0,324.0
2023-07-01,05114,15.0,64.0
2023-07-01,05116,9.0,71.0
2023-07-01,05117,0.0,27.0
2023-07-01,05119,19.0,49.0
2023-07-01,05120,10.0,15.0
2023-07-01,05122,11.0,65.0
2023-07-01,05124,14.0,91.0
2023-07-01,05154,16.0,28.0
2023-07-01,05158,8.0,31.0
2023-07-01,05162,5.0,41.0
2023-07-01,05166,12.0,17.0
2023-07-01,05170,26.0,89.0
2023-07-01,05314,9.0,218.0
2023-07-01,05315,21.0,210.0
2023-07-01,05316,10.0,46.0
2023-07-01,05334,21.0,194.0
2023-07-01,05358,14.0,41.0
2023-07-01,05362,7.0,55.0
2023-07-01,05366,3.0,21.0
2023-07-01,05370,7.0,23.0
2023-07-01,05374,16.0,16.0
2023-07-01,05378,5.0,28.0
2023-07-01,05382,11.0,68.0
2023-07-01,05512,8.0,13.0
2023-07-01,05513,21.0,71.0
2023-07-01,05515,18.0,170.0
2023-07-01,05554,20.0,48.0
2023-07-01,05558,6.0,29.0
2023-07-01,05562,53.0,135.0
2023-07-01,05566,11.0,57.0
2023-07-01,05570,12.0,32.0
2023-07-01,05711,16.0,107.0
2023-07-01,05754,6.0,18.0
2023-07-01,05758,11.0,35.0
2023-07-01,05762,13.0,23.0
2023-07-01,05766,2.0,48.0
2023-07-01,05770,12.0,137.0
2023-07-01,05774,4.0,34.0
2023-07-01,05911,32.0,120.0
2023-07-01,05913,18.0,233.0
2023-07-01,05914,19.0,24.0
2023-07-01,05915,13.0,48.0
2023-07-01,05916,7.0,54.0
2023-07-01,05954,22.0,87.0
2023-07-01,05958,13.0,54.0
2023-07-01,05962,17.0,75.0
2023-07-01,05966,5.0,7.0
2023-07-01,05970,13.0,86.0
2023-07-01,05974,17.0,60.0
2023-07-01,05978,18.0,79.0
2023-07-01,06411,14.0,88.0
2023-07-01,06412,18.0,201.0
2023-07-01,06413,2.0,64.0
2023-07-01,06414,9.0,19.0
2023-07-01,06431,6.0,21.0
2023-07-01,06432,1.0,19.0
2023-07-01,06433,4.0,19.0
2023-07-01,06434,10.0,14.0
2023-07-01,06435,5.0,60.0
2023-07-01,06436,1.0,13.0
2023-07-01,06437,3.0,141.0
2023-07-01,06438,2.0,10.0
2023-07-01,06439,3.0,11.0
2023-07-01,06440,2.0,42.0
2023-07-01,06531,15.0,177.0
2023-07-01,06532,2.0,18.0
2023-07-01,06533,9.0,32.0
2023-07-01,06534,10.0,76.0
2023-07-01,06535,10.0,15.0
2023-07-01,06611,27.0,114.0
2023-07-01,06631,14.0,67.0
2023-07-01,06632,9.0,21.0
2023-07-01,06633,6.0,22.0
2023-07-01,06634,2.0,20.0
2023-07-01,06635,2.0,62.0
2023-07-01,06636,13.0,17.0
2023-07-01,07111,24.0,69.0
2023-07-01,07131,0.0,8.0
2023-07-01,07132,1.0,13.0
2023-07-01,07133,13.0,34.0
2023-07-01,07134,1.0,17.0
2023-07-01,07135,2.0,2.0
2023-07-01,07137,10.0,22.0
2023-07-01,07138,8.0,41.0
2023-07-01,07140,2.0,3.0
2023-07-01,07141,3.0,21.0
2023-07-01,07143,15.0,16.0
2023-07-01,07211,15.0,63.0
2023-07-01,07231,7.0,15.0
2023-07-01,07232,6.0,9.0
