date,ags,age_group,stage,new
2022-01-15,1001,05-11,1,153
2022-01-15,1001,05-11,2,119
2022-01-15,1001,12-17,1,9
2022-01-15,1001,12-17,2,18
2022-01-15,1001,12-17,3,56
2022-01-15,1001,18-59,1,19
2022-01-15,1001,18-59,2,90
2022-01-15,1001,18-59,3,596
2022-01-15,1001,60+,2,13
2022-01-15,1001,60+,3,152
2022-01-15,1002,05-11,1,91
2022-01-15,1002,05-11,2,191
2022-01-15,1002,12-17,1,26
2022-01-15,1002,12-17,2,32
2022-01-15,1002,12-17,3,320
2022-01-15,1002,18-59,1,27
2022-01-15,1002,18-59,2,167
2022-01-15,1002,18-59,3,1494
2022-01-15,1002,18-59,4,5
2022-01-15,1002,60+,2,17
2022-01-15,1002,60+,3,217
2022-01-15,1003,05-11,1,508
2022-01-15,1003,05-11,2,106
2022-01-15,1003,12-17,1,46
2022-01-15,1003,12-17,2,24
2022-01-15,1003,12-17,3,181
2022-01-15,1003,18-59,1,38
2022-01-15,1003,18-59,2,224
2022-01-15,1003,18-59,3,1705
2022-01-15,1003,60+,2,29
2022-01-15,1003,60+,3,325
2022-01-15,1004,12-17,1,18
2022-01-15,1004,12-17,2,6
2022-01-15,1004,12-17,3,191
2022-01-15,1004,18-59,1,25
2022-01-15,1004,18-59,2,109
2022-01-15,1004,18-59,3,854
2022-01-15,1004,60+,2,11
2022-01-15,1004,60+,3,150
2022-01-15,1051,05-11,1,100
2022-01-15,1051,05-11,2,23
2022-01-15,1051,12-17,1,13
2022-01-15,1051,12-17,2,15
2022-01-15,1051,12-17,3,165
2022-01-15,1051,18-59,1,22
2022-01-15,1051,18-59,2,74
2022-01-15,1051,18-59,3,895
2022-01-15,1051,60+,1,10
2022-01-15,1051,60+,3,175
2022-01-15,1053,05-11,1,81
2022-01-15,1053,05-11,2,43
2022-01-15,1053,12-17,1,13
2022-01-15,1053,12-17,2,14
2022-01-15,1053,12-17,3,123
2022-01-15,1053,18-59,1,18
2022-01-15,1053,18-59,2,103
2022-01-15,1053,18-59,3,825
2022-01-15,1053,60+,1,5
2022-01-15,1053,60+,2,8
2022-01-15,1053,60+,3,213
2022-01-15,1054,12-17,1,13
2022-01-15,1054,12-17,2,16
2022-01-15,1054,12-17,3,113
2022-01-15,1054,18-59,1,15
2022-01-15,1054,18-59,2,71
2022-01-15,1054,18-59,3,752
2022-01-15,1054,60+,2,13
2022-01-15,1054,60+,3,208
2022-01-15,1055,05-11,1,149
2022-01-15,1055,05-11,2,44
2022-01-15,1055,12-17,1,32
2022-01-15,1055,12-17,2,17
2022-01-15,1055,12-17,3,205
2022-01-15,1055,18-59,1,37
2022-01-15,1055,18-59,2,100
2022-01-15,1055,18-59,3,1056
2022-01-15,1055,60+,1,6
2022-01-15,1055,60+,2,20
2022-01-15,1055,60+,3,330
2022-01-15,1056,05-11,1,237
2022-01-15,1056,05-11,2,176
2022-01-15,1056,12-17,1,37
2022-01-15,1056,12-17,2,67
2022-01-15,1056,12-17,3,456
2022-01-15,1056,18-59,1,39
2022-01-15,1056,18-59,2,239
2022-01-15,1056,18-59,3,2588
2022-01-15,1056,60+,1,7
2022-01-15,1056,60+,2,14
2022-01-15,1056,60+,3,678
2022-01-15,1057,05-11,1,58
2022-01-15,1057,05-11,2,44
2022-01-15,1057,12-17,1,16
2022-01-15,1057,12-17,3,139
2022-01-15,1057,18-59,1,10
2022-01-15,1057,18-59,2,182
2022-01-15,1057,18-59,3,638
2022-01-15,1057,60+,2,6
2022-01-15,1057,60+,3,138
2022-01-15,1058,05-11,1,100
2022-01-15,1058,05-11,2,15
2022-01-15,1058,12-17,1,41
2022-01-15,1058,12-17,2,43
2022-01-15,1058,12-17,3,223
2022-01-15,1058,18-59,1,19
2022-01-15,1058,18-59,2,65
2022-01-15,1058,18-59,3,1122
2022-01-15,1058,60+,2,8
2022-01-15,1058,60+,3,274
2022-01-15,1059,05-11,1,179
2022-01-15,1059,05-11,2,8
2022-01-15,1059,12-17,1,22
2022-01-15,1059,12-17,2,25
2022-01-15,1059,12-17,3,179
2022-01-15,1059,18-59,1,28
2022-01-15,1059,18-59,2,110
2022-01-15,1059,18-59,3,954
2022-01-15,1059,60+,2,19
2022-01-15,1059,60+,3,228
2022-01-15,1060,05-11,1,122
2022-01-15,1060,05-11,2,63
2022-01-15,1060,12-17,1,22
2022-01-15,1060,12-17,2,26
2022-01-15,1060,12-17,3,123
2022-01-15,1060,18-59,1,29
2022-01-15,1060,18-59,2,116
2022-01-15,1060,18-59,3,1225
2022-01-15,1060,60+,1,6
2022-01-15,1060,60+,2,25
2022-01-15,1060,60+,3,417
2022-01-15,1061,05-11,1,14
2022-01-15,1061,12-17,1,11
2022-01-15,1061,12-17,2,17
2022-01-15,1061,12-17,3,73
2022-01-15,1061,18-59,1,15
2022-01-15,1061,18-59,2,71
2022-01-15,1061,18-59,3,812
2022-01-15,1061,60+,2,8
2022-01-15,1061,60+,3,138
2022-01-15,1062,05-11,1,17
2022-01-15,1062,05-11,2,11
2022-01-15,1062,12-17,1,24
2022-01-15,1062,12-17,2,22
2022-01-15,1062,12-17,3,267
2022-01-15,1062,18-59,1,26
2022-01-15,1062,18-59,2,78
2022-01-15,1062,18-59,3,1622
2022-01-15,1062,60+,2,11
2022-01-15,1062,60+,3,349
2022-01-15,2000,05-11,1,716
2022-01-15,2000,05-11,2,748
2022-01-15,2000,12-17,1,59
2022-01-15,2000,12-17,2,113
2022-01-15,2000,12-17,3,779
2022-01-15,2000,18-59,1,557
2022-01-15,2000,18-59,2,519
2022-01-15,2000,18-59,3,7681
2022-01-15,2000,60+,1,56
2022-01-15,2000,60+,2,46
2022-01-15,2000,60+,3,1341
2022-01-15,3101,12-17,3,6
2022-01-15,3101,18-59,3,64
2022-01-15,3101,60+,3,41
2022-01-15,3102,18-59,3,35
2022-01-15,3103,05-11,1,24
2022-01-15,3103,05-11,2,9
2022-01-15,3103,12-17,3,34
2022-01-15,3103,18-59,1,8
2022-01-15,3103,18-59,2,30
2022-01-15,3103,18-59,3,199
2022-01-15,3103,60+,2,5
2022-01-15,3103,60+,3,29
2022-01-15,3151,05-11,1,10
2022-01-15,3151,05-11,2,91
2022-01-15,3151,12-17,2,17
2022-01-15,3151,12-17,3,55
2022-01-15,3151,18-59,1,15
2022-01-15,3151,18-59,2,39
2022-01-15,3151,18-59,3,350
2022-01-15,3151,60+,3,121
2022-01-15,3153,05-11,1,91
2022-01-15,3153,05-11,2,52
2022-01-15,3153,12-17,1,20
2022-01-15,3153,12-17,2,24
2022-01-15,3153,12-17,3,86
2022-01-15,3153,18-59,1,27
2022-01-15,3153,18-59,2,61
2022-01-15,3153,18-59,3,412
2022-01-15,3153,60+,1,5
2022-01-15,3153,60+,2,11
2022-01-15,3153,60+,3,108
2022-01-15,3154,05-11,1,32
2022-01-15,3154,12-17,1,5
2022-01-15,3154,12-17,3,20
2022-01-15,3154,18-59,1,8
2022-01-15,3154,18-59,2,23
2022-01-15,3154,18-59,3,131
2022-01-15,3154,60+,3,18
2022-01-15,3155,12-17,2,9
2022-01-15,3155,12-17,3,50
2022-01-15,3155,18-59,1,10
2022-01-15,3155,18-59,2,26
2022-01-15,3155,18-59,3,379
2022-01-15,3155,60+,2,17
2022-01-15,3155,60+,3,162
2022-01-15,3157,05-11,1,245
2022-01-15,3157,05-11,2,136
2022-01-15,3157,12-17,1,12
2022-01-15,3157,12-17,2,21
2022-01-15,3157,12-17,3,191
2022-01-15,3157,18-59,1,32
2022-01-15,3157,18-59,2,63
2022-01-15,3157,18-59,3,531
2022-01-15,3157,60+,2,6
2022-01-15,3157,60+,3,94
2022-01-15,3158,05-11,1,12
2022-01-15,3158,05-11,2,10
2022-01-15,3158,12-17,3,11
2022-01-15,3158,18-59,3,94
2022-01-15,3158,60+,3,6
2022-01-15,3159,05-11,1,124
2022-01-15,3159,05-11,2,223
2022-01-15,3159,12-17,1,8
2022-01-15,3159,12-17,2,36
2022-01-15,3159,12-17,3,79
2022-01-15,3159,18-59,1,22
2022-01-15,3159,18-59,2,68
2022-01-15,3159,18-59,3,401
2022-01-15,3159,60+,2,9
2022-01-15,3159,60+,3,82
2022-01-15,3241,05-11,1,677
2022-01-15,3241,05-11,2,598
2022-01-15,3241,12-17,1,23
2022-01-15,3241,12-17,2,28
2022-01-15,3241,12-17,3,321
2022-01-15,3241,18-59,1,39
2022-01-15,3241,18-59,2,95
2022-01-15,3241,18-59,3,1291
2022-01-15,3241,60+,1,10
2022-01-15,3241,60+,2,27
2022-01-15,3241,60+,3,372
2022-01-15,3251,05-11,1,72
2022-01-15,3251,05-11,2,12
2022-01-15,3251,12-17,2,5
2022-01-15,3251,12-17,3,114
2022-01-15,3251,18-59,1,13
2022-01-15,3251,18-59,2,27
2022-01-15,3251,18-59,3,479
2022-01-15,3251,60+,3,113
2022-01-15,3252,05-11,1,124
2022-01-15,3252,05-11,2,5
2022-01-15,3252,12-17,3,7
2022-01-15,3252,18-59,1,12
2022-01-15,3252,18-59,2,22
2022-01-15,3252,18-59,3,66
2022-01-15,3252,60+,3,38
2022-01-15,3254,05-11,1,83
2022-01-15,3254,05-11,2,97
2022-01-15,3254,12-17,1,11
2022-01-15,3254,12-17,2,15
2022-01-15,3254,12-17,3,126
2022-01-15,3254,18-59,1,26
2022-01-15,3254,18-59,2,85
2022-01-15,3254,18-59,3,529
2022-01-15,3254,60+,2,11
2022-01-15,3254,60+,3,141
2022-01-15,3255,05-11,1,83
2022-01-15,3255,12-17,1,5
2022-01-15,3255,12-17,3,7
2022-01-15,3255,18-59,3,38
2022-01-15,3255,60+,3,30
2022-01-15,3256,05-11,2,59
2022-01-15,3256,12-17,2,7
2022-01-15,3256,12-17,3,42
2022-01-15,3256,18-59,1,24
2022-01-15,3256,18-59,2,45
2022-01-15,3256,18-59,3,314
2022-01-15,3256,60+,3,30
2022-01-15,3257,12-17,1,10
2022-01-15,3257,12-17,2,13
2022-01-15,3257,12-17,3,70
2022-01-15,3257,18-59,1,10
2022-01-15,3257,18-59,2,61
2022-01-15,3257,18-59,3,600
2022-01-15,3257,60+,1,5
2022-01-15,3257,60+,2,18
2022-01-15,3257,60+,3,282
2022-01-15,3351,05-11,1,20
2022-01-15,3351,12-17,2,6
2022-01-15,3351,12-17,3,57
2022-01-15,3351,18-59,1,15
2022-01-15,3351,18-59,2,39
2022-01-15,3351,18-59,3,464
2022-01-15,3351,60+,3,213
2022-01-15,3352,05-11,1,80
2022-01-15,3352,12-17,1,5
2022-01-15,3352,12-17,2,12
2022-01-15,3352,12-17,3,97
2022-01-15,3352,18-59,1,23
2022-01-15,3352,18-59,2,57
2022-01-15,3352,18-59,3,496
2022-01-15,3352,60+,1,5
2022-01-15,3352,60+,3,120
2022-01-15,3353,05-11,1,103
2022-01-15,3353,05-11,2,62
2022-01-15,3353,12-17,1,14
2022-01-15,3353,12-17,2,23
2022-01-15,3353,12-17,3,183
2022-01-15,3353,18-59,1,30
2022-01-15,3353,18-59,2,120
2022-01-15,3353,18-59,3,1196
2022-01-15,3353,60+,3,291
2022-01-15,3354,05-11,1,8
2022-01-15,3354,05-11,2,13
2022-01-15,3354,12-17,3,10
2022-01-15,3354,18-59,1,11
2022-01-15,3354,18-59,2,13
2022-01-15,3354,18-59,3,169
2022-01-15,3354,60+,3,102
2022-01-15,3355,05-11,1,330
2022-01-15,3355,05-11,2,121
2022-01-15,3355,12-17,1,6
2022-01-15,3355,12-17,2,7
2022-01-15,3355,12-17,3,19
2022-01-15,3355,18-59,1,6
