IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A15-A34,M,2024-06-24,1,0
1001,A35-A59,W,2024-06-25,1,0
1002,A15-A34,W,2024-06-24,1,0
1002,A35-A59,W,2024-06-25,1,0
1002,A60-A79,M,2024-06-25,1,0
1055,A35-A59,M,2024-06-24,1,0
1056,A35-A59,M,2024-06-24,2,0
1056,A60-A79,W,2024-06-24,1,0
1056,A80+,M,2024-06-24,2,0
1056,A80+,W,2024-06-18,1,0
1056,A80+,W,2024-06-24,2,0
1056,A80+,W,2024-06-25,1,0
1057,A35-A59,M,2024-06-25,1,0
1058,A35-A59,M,2024-06-25,1,0
1058,A35-A59,W,2024-06-25,1,0
1058,A80+,M,2024-06-25,1,0
1059,A35-A59,W,2024-06-25,1,0
1059,A80+,M,2024-06-25,1,0
1059,A80+,W,2024-06-25,3,0
1060,A60-A79,M,2024-06-23,1,1
1060,A80+,M,2024-06-23,1,0
1060,A80+,W,2024-06-25,1,0
1061,A60-A79,M,2024-06-23,1,0
1061,A60-A79,M,2024-06-24,1,0
1061,A60-A79,M,2024-06-25,1,0
1061,A80+,M,2024-06-25,1,0
1061,A80+,W,2024-06-25,1,0
1062,A60-A79,M,2024-06-21,1,0
1062,A60-A79,M,2024-06-23,1,0
1062,A60-A79,W,2024-06-25,1,0
1062,A80+,M,2024-06-25,1,0
2000,A00-A04,W,2024-06-25,2,1
2000,A15-A34,M,2024-06-25,1,0
2000,A15-A34,W,2024-06-25,3,0
2000,A35-A59,M,2024-06-22,1,0
2000,A35-A59,M,2024-06-25,1,0
2000,A35-A59,W,2024-06-25,2,0
2000,A60-A79,M,2024-06-25,3,0
2000,A60-A79,W,2024-06-25,4,0
2000,A80+,M,2024-05-02,1,1
2000,A80+,W,2024-06-23,1,0
3101,A15-A34,W,2024-06-20,-1,0
3101,A15-A34,W,2024-06-24,1,0
3101,A35-A59,W,2024-06-24,1,0
3101,A80+,M,2024-06-24,1,0
3103,A15-A34,W,2024-06-24,1,0
3151,A60-A79,M,2024-06-25,1,0
3151,A60-A79,W,2024-06-25,2,0
3154,A60-A79,M,2024-06-25,1,0
3154,A60-A79,W,2024-06-25,1,0
3155,A60-A79,W,2024-06-24,1,0
3157,A60-A79,M,2024-06-25,2,0
3157,A80+,W,2024-06-24,1,0
3158,A05-A14,W,2024-06-25,1,0
3158,A80+,M,2024-06-25,2,0
3159,A60-A79,W,2024-06-24,1,0
3159,A80+,W,2024-06-24,1,0
3241,A00-A04,W,2024-06-24,1,0
3241,A15-A34,W,2024-06-24,1,0
3241,A35-A59,W,2024-06-24,1,0
3241,A60-A79,M,2024-06-21,1,0
3241,A60-A79,M,2024-06-24,1,0
3241,A60-A79,M,2024-06-25,2,0
3241,A60-A79,W,2024-06-24,2,0
3241,A60-A79,W,2024-06-25,2,0
3241,A80+,M,2024-06-23,1,0
3241,A80+,M,2024-06-24,4,0
3241,A80+,M,2024-06-25,1,0
3241,A80+,W,2024-06-21,1,0
3241,A80+,W,2024-06-24,1,0
3251,A80+,W,2024-06-24,1,0
3254,A15-A34,M,2024-06-24,1,0
3254,A15-A34,W,2024-06-24,1,0
3254,A60-A79,M,2024-06-24,1,0
3254,A60-A79,W,2024-06-24,1,0
3254,A80+,W,2024-06-24,1,0
3256,A00-A04,W,2024-06-24,1,0
3256,A60-A79,M,2024-06-24,1,0
3351,A60-A79,M,2024-06-24,1,0
3351,A60-A79,W,2024-06-21,1,0
3351,A60-A79,W,2024-06-24,1,0
3352,A00-A04,M,2024-06-24,1,0
3352,A35-A59,W,2024-06-24,1,0
3352,A60-A79,M,2024-06-24,2,0
3352,A60-A79,W,2024-06-24,1,0
3352,A80+,M,2024-06-24,1,0
3352,A80+,W,2024-06-24,1,0
3353,A15-A34,W,2024-06-21,1,0
3353,A35-A59,M,2024-06-20,1,0
3353,A60-A79,W,2024-06-20,1,0
3353,A80+,W,2024-06-21,1,0
3355,A60-A79,M,2024-06-24,1,0
3355,A80+,M,2024-06-21,1,0
3356,A80+,M,2024-06-21,2,0
3357,A80+,W,2024-06-22,1,0
3360,A80+,M,2024-06-24,1,0
3360,A80+,W,2024-06-22,1,0
3451,A05-A14,W,2024-06-21,1,0
3451,A15-A34,W,2024-06-21,1,0
3451,A60-A79,M,2024-06-22,1,0
3451,A80+,W,2024-06-21,1,0
3451,A80+,W,2024-06-23,1,0
3453,A00-A04,M,2024-06-22,1,0
3453,A60-A79,M,2024-06-25,1,0
3454,A05-A14,M,2024-06-24,1,0
3454,A15-A34,W,2024-06-24,1,0
3454,A35-A59,W,2024-06-21,1,0
3454,A60-A79,M,2024-06-24,1,0
3454,A60-A79,W,2024-06-21,1,0
3454,A80+,W,2024-06-22,3,0
3455,A15-A34,W,2024-06-22,1,0
3456,A35-A59,W,2024-06-25,1,0
3459,A35-A59,W,2024-06-24,1,0
3459,A60-A79,W,2024-06-23,1,0
3461,A35-A59,W,2024-06-24,1,0
3462,A60-A79,W,2024-06-23,1,0
3462,A60-A79,W,2024-06-24,1,0
3462,A80+,M,2024-06-24,1,0
4011,A15-A34,M,2024-06-20,1,0
4011,A15-A34,M,2024-06-24,1,0
4011,A15-A34,W,2024-06-24,2,0
4011,A35-A59,W,2024-06-20,1,0
4011,A60-A79,M,2024-06-24,1,0
4011,A60-A79,M,2024-06-25,1,0
4011,A60-A79,W,2024-06-24,1,0
4011,A80+,M,2024-06-25,1,0
4011,A80+,W,2024-06-24,1,0
4012,A60-A79,M,2024-06-25,1,0
5111,A00-A04,W,2024-06-25,1,0
5111,A15-A34,W,2024-06-25,2,0
5111,A35-A59,M,2024-06-25,1,0
5111,A35-A59,W,2024-06-25,1,0
5111,A60-A79,M,2024-06-24,1,0
5111,A60-A79,M,2024-06-25,1,0
5111,A80+,W,2024-06-18,1,0
5111,A80+,W,2024-06-20,1,0
5111,A80+,W,2024-06-25,1,0
5112,A00-A04,M,2024-06-24,2,0
5112,A15-A34,W,2024-06-24,1,0
5112,A60-A79,W,2024-06-24,2,0
5112,A80+,M,2024-06-24,2,0
5113,A35-A59,M,2024-06-25,1,0
5113,A35-A59,W,2024-06-24,1,0
5113,A80+,W,2024-06-22,1,0
5113,A80+,W,2024-06-24,1,0
5114,A35-A59,W,2024-06-24,1,0
5114,A80+,W,2024-06-25,1,0
5116,A15-A34,W,2024-06-25,1,0
5116,A60-A79,W,2024-06-25,2,0
5119,A15-A34,W,2024-06-21,1,0
5119,A35-A59,W,2024-06-21,1,0
5119,A80+,M,2024-06-24,1,0
5120,A80+,M,2024-06-25,1,0
5122,A00-A04,W,2024-06-24,1,0
5122,A60-A79,M,2024-06-21,1,0
5122,A80+,W,2024-06-20,1,0
5124,A15-A34,W,2024-06-22,1,0
5124,A80+,M,2024-06-22,1,0
5154,A15-A34,M,2024-06-18,1,0
5154,A60-A79,M,2024-06-24,2,0
5154,A60-A79,W,2024-06-21,1,0
5158,A15-A34,W,2024-06-25,1,0
5158,A35-A59,M,2024-06-25,1,0
5158,A35-A59,W,2024-06-22,1,0
5158,A35-A59,W,2024-06-25,2,0
5158,A60-A79,W,2024-06-25,2,0
5162,A15-A34,M,2024-06-25,1,0
5162,A35-A59,W,2024-06-25,2,0
5162,A60-A79,M,2024-06-24,1,0
5162,A60-A79,W,2024-05-22,1,1
