datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-04-02,01001,7.0,34.0
2021-04-02,01002,59.0,105.0
2021-04-02,01003,29.0,107.0
2021-04-02,01004,3.0,22.0
2021-04-02,01051,1.0,37.0
2021-04-02,01053,3.0,13.0
2021-04-02,01054,7.0,17.0
2021-04-02,01055,11.0,37.0
2021-04-02,01056,4.0,33.0
2021-04-02,01057,3.0,9.0
2021-04-02,01058,16.0,26.0
2021-04-02,01059,7.0,17.0
2021-04-02,01060,27.0,62.0
2021-04-02,01061,3.0,39.0
2021-04-02,01062,6.0,28.0
2021-04-02,02000,101.0,578.0
2021-04-02,03101,25.0,107.0
2021-04-02,03102,7.0,22.0
2021-04-02,03103,2.0,33.0
2021-04-02,03151,0.0,12.0
2021-04-02,03153,2.0,31.0
2021-04-02,03154,1.0,17.0
2021-04-02,03155,7.0,15.0
2021-04-02,03157,7.0,10.0
2021-04-02,03158,3.0,13.0
2021-04-02,03159,23.0,127.0
2021-04-02,03241,43.0,344.0
2021-04-02,03251,10.0,7.0
2021-04-02,03252,16.0,58.0
2021-04-02,03254,21.0,54.0
2021-04-02,03255,2.0,9.0
2021-04-02,03256,5.0,19.0
2021-04-02,03257,3.0,20.0
2021-04-02,03351,1.0,29.0
2021-04-02,03352,5.0,9.0
2021-04-02,03353,6.0,24.0
2021-04-02,03354,7.0,8.0
2021-04-02,03355,7.0,38.0
2021-04-02,03356,5.0,8.0
2021-04-02,03357,3.0,29.0
2021-04-02,03358,3.0,17.0
2021-04-02,03359,3.0,28.0
2021-04-02,03360,10.0,66.0
2021-04-02,03361,4.0,11.0
2021-04-02,03401,0.0,16.0
2021-04-02,03402,4.0,14.0
2021-04-02,03403,10.0,110.0
2021-04-02,03404,24.0,99.0
2021-04-02,03405,5.0,22.0
2021-04-02,03451,5.0,28.0
2021-04-02,03452,9.0,28.0
2021-04-02,03453,5.0,23.0
2021-04-02,03454,25.0,64.0
2021-04-02,03455,14.0,19.0
2021-04-02,03456,4.0,21.0
2021-04-02,03457,7.0,25.0
2021-04-02,03458,0.0,7.0
2021-04-02,03459,23.0,76.0
2021-04-02,03460,8.0,26.0
2021-04-02,03461,5.0,8.0
2021-04-02,03462,1.0,7.0
2021-04-02,04011,17.0,134.0
2021-04-02,04012,16.0,41.0
2021-04-02,05111,31.0,268.0
2021-04-02,05112,19.0,175.0
2021-04-02,05113,45.0,328.0
2021-04-02,05114,16.0,74.0
2021-04-02,05116,18.0,76.0
2021-04-02,05117,4.0,32.0
2021-04-02,05119,6.0,71.0
2021-04-02,05120,4.0,26.0
2021-04-02,05122,12.0,63.0
2021-04-02,05124,19.0,128.0
2021-04-02,05154,21.0,53.0
2021-04-02,05158,18.0,51.0
2021-04-02,05162,18.0,86.0
2021-04-02,05166,3.0,31.0
2021-04-02,05170,35.0,97.0
2021-04-02,05314,18.0,274.0
2021-04-02,05315,39.0,410.0
2021-04-02,05316,10.0,80.0
2021-04-02,05334,29.0,276.0
2021-04-02,05358,10.0,53.0
2021-04-02,05362,15.0,67.0
2021-04-02,05366,2.0,23.0
2021-04-02,05370,3.0,34.0
2021-04-02,05374,13.0,74.0
