date,ags,age_group,stage,new
2023-08-31,3102,60+,5,8
2023-08-31,3241,18-59,4,5
2023-08-31,3241,60+,5,9
2023-08-31,3405,60+,4,5
2023-08-31,5113,60+,4,6
2023-08-31,5113,60+,5,5
2023-08-31,5170,05-11,1,5
2023-08-31,5170,12-17,1,5
2023-08-31,5170,60+,5,11
2023-08-31,5513,60+,4,6
2023-08-31,5513,60+,5,6
2023-08-31,5562,18-59,5,6
2023-08-31,5913,60+,4,5
2023-08-31,5914,60+,5,5
2023-08-31,5915,60+,5,8
2023-08-31,5916,60+,5,5
2023-08-31,5958,60+,4,5
2023-08-31,6435,60+,3,5
2023-08-31,6435,60+,5,9
2023-08-31,7312,60+,5,6
2023-08-31,7318,18-59,5,5
2023-08-31,7332,60+,3,5
2023-08-31,8126,18-59,4,5
