date,ags,age_group,stage,new
2021-04-13,1001,12-17,2,5
2021-04-13,1001,18-59,1,142
2021-04-13,1001,18-59,2,7
2021-04-13,1001,60+,1,303
2021-04-13,1001,60+,2,170
2021-04-13,1002,12-17,1,5
2021-04-13,1002,18-59,1,548
2021-04-13,1002,18-59,2,11
2021-04-13,1002,60+,1,638
2021-04-13,1002,60+,2,241
2021-04-13,1003,12-17,1,7
2021-04-13,1003,12-17,2,7
2021-04-13,1003,18-59,1,335
2021-04-13,1003,18-59,2,86
2021-04-13,1003,60+,1,846
2021-04-13,1003,60+,2,376
2021-04-13,1004,18-59,1,224
2021-04-13,1004,18-59,2,12
2021-04-13,1004,60+,1,300
2021-04-13,1004,60+,2,176
2021-04-13,1051,18-59,1,253
2021-04-13,1051,18-59,2,197
2021-04-13,1051,60+,1,606
2021-04-13,1051,60+,2,224
2021-04-13,1053,18-59,1,338
2021-04-13,1053,18-59,2,6
2021-04-13,1053,60+,1,588
2021-04-13,1053,60+,2,171
2021-04-13,1054,18-59,1,186
2021-04-13,1054,60+,1,387
2021-04-13,1054,60+,2,156
2021-04-13,1055,18-59,1,358
2021-04-13,1055,18-59,2,5
2021-04-13,1055,60+,1,833
2021-04-13,1055,60+,2,174
2021-04-13,1056,12-17,1,7
2021-04-13,1056,18-59,1,496
2021-04-13,1056,18-59,2,29
2021-04-13,1056,60+,1,981
2021-04-13,1056,60+,2,364
2021-04-13,1057,18-59,1,249
2021-04-13,1057,60+,1,462
2021-04-13,1057,60+,2,180
2021-04-13,1058,18-59,1,492
2021-04-13,1058,60+,1,954
2021-04-13,1058,60+,2,179
2021-04-13,1059,18-59,1,240
2021-04-13,1059,18-59,2,81
2021-04-13,1059,60+,1,599
2021-04-13,1059,60+,2,189
2021-04-13,1060,18-59,1,501
2021-04-13,1060,18-59,2,88
2021-04-13,1060,60+,1,923
2021-04-13,1060,60+,2,204
2021-04-13,1061,18-59,1,190
2021-04-13,1061,18-59,2,66
2021-04-13,1061,60+,1,351
2021-04-13,1061,60+,2,199
2021-04-13,1062,12-17,1,11
2021-04-13,1062,18-59,1,597
2021-04-13,1062,18-59,2,18
2021-04-13,1062,60+,1,1068
2021-04-13,1062,60+,2,156
