IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1054,A35-A59,W,2025-07-15,1,0
1054,A60-A79,M,2025-07-14,1,0
1054,A60-A79,W,2025-07-15,2,0
1056,A15-A34,W,2025-07-15,1,0
1060,A80+,M,2025-07-15,1,0
1060,A80+,W,2025-07-12,1,0
1062,A35-A59,W,2025-07-14,1,0
1062,A60-A79,M,2025-07-14,1,0
1062,A80+,W,2025-07-10,1,0
1062,A80+,W,2025-07-14,1,0
2000,A35-A59,W,2025-07-15,1,0
2000,A80+,M,2025-07-14,1,0
3102,A60-A79,W,2025-07-14,1,0
3241,A60-A79,W,2025-07-14,1,0
3251,A15-A34,M,2025-07-14,1,0
3256,A00-A04,W,2025-07-15,1,0
3355,A60-A79,M,2025-07-14,1,0
3360,A80+,M,2022-12-29,1,1
3454,A35-A59,W,2023-02-08,-1,0
3454,A80+,W,2025-07-11,1,0
3454,A80+,W,2025-07-13,1,0
5111,A35-A59,M,2025-07-15,1,0
5112,A15-A34,W,2025-07-14,1,0
5113,A80+,M,2025-07-15,1,0
5117,A00-A04,M,2025-07-12,1,0
5124,A15-A34,W,2025-07-14,1,0
5154,A60-A79,M,2025-07-14,1,0
5158,A15-A34,W,2025-07-15,1,0
5162,A00-A04,M,2025-07-15,1,0
5170,A00-A04,M,2025-07-10,1,0
5170,A80+,M,2025-07-11,1,0
5314,A15-A34,W,2025-07-15,1,0
5314,A60-A79,W,2025-07-13,1,0
5315,A35-A59,M,2025-07-15,1,0
5315,A35-A59,W,2025-07-15,1,0
5315,A80+,W,2025-07-15,1,0
5362,A60-A79,W,2025-07-14,1,0
5566,A15-A34,W,2025-07-12,1,0
5711,A35-A59,W,2025-07-14,1,0
5754,A35-A59,W,2025-07-14,1,0
5770,A60-A79,W,2025-07-09,1,0
5911,A80+,M,2025-07-14,1,0
5911,A80+,W,2025-07-15,1,0
5914,A05-A14,W,2025-07-12,1,0
5914,A35-A59,M,2025-07-12,1,0
5914,A35-A59,W,2025-07-10,1,0
5914,A35-A59,W,2025-07-12,1,0
5914,A80+,W,2025-07-13,-1,0
5916,A80+,M,2024-10-25,1,0
5916,A80+,M,2025-07-13,1,0
5916,A80+,W,2025-07-14,1,0
5970,A00-A04,W,2025-07-15,1,0
5970,A80+,W,2025-07-15,1,0
6412,A15-A34,M,2025-07-15,1,0
6412,A15-A34,W,2025-07-15,2,0
6412,A35-A59,M,2025-07-14,1,0
6435,A35-A59,M,2025-07-15,1,0
6531,A15-A34,W,2025-07-14,1,0
6532,A00-A04,M,2025-07-15,1,0
6533,A00-A04,M,2025-07-13,1,0
6534,A60-A79,W,2025-07-12,1,0
6534,A80+,W,2025-07-14,1,0
6634,A60-A79,M,2025-07-15,1,0
7137,A60-A79,W,2025-01-14,1,0
7140,A80+,M,2025-07-14,1,0
7331,A60-A79,M,2025-07-14,1,0
8115,A60-A79,W,2025-07-15,1,0
8125,A35-A59,M,2025-07-13,1,0
8125,A60-A79,W,2025-07-14,1,0
8135,A80+,W,2025-07-15,1,0
8212,A35-A59,M,2025-07-15,1,0
8215,A35-A59,M,2025-07-14,1,0
8221,A15-A34,W,2021-11-01,-1,0
8226,A15-A34,W,2022-07-13,-1,0
8226,A60-A79,M,2022-07-25,-1,0
8226,A60-A79,W,2021-09-08,-1,0
8235,A35-A59,M,2025-07-15,1,0
8317,A80+,M,2025-07-13,1,0
8326,A60-A79,M,2025-07-15,1,0
8337,A60-A79,M,2025-07-14,1,0
8415,A60-A79,M,2025-07-11,1,0
8415,A80+,W,2025-07-12,1,0
8421,A35-A59,M,2025-07-14,1,0
8425,A35-A59,W,2025-07-14,1,0
8435,A80+,W,2025-07-15,1,0
9161,A35-A59,W,2025-07-12,1,0
9162,A00-A04,M,2025-07-14,1,0
9162,A15-A34,M,2025-07-14,1,0
9162,A15-A34,W,2025-07-15,1,0
9162,A35-A59,M,2025-07-14,1,0
9162,A60-A79,M,2025-07-14,1,0
9162,A60-A79,M,2025-07-15,2,0
9162,A60-A79,W,2025-07-15,1,0
9162,A80+,M,2025-07-15,1,0
9162,A80+,W,2025-07-14,1,0
9185,A15-A34,W,2025-07-14,1,0
9186,A60-A79,M,2025-07-07,1,0
9186,A60-A79,M,2025-07-11,1,0
9187,A35-A59,W,2025-07-15,1,0
9188,A00-A04,M,2025-07-15,1,0
9188,A15-A34,W,2025-07-15,1,0
9189,A35-A59,W,2025-07-15,1,0
9372,A60-A79,M,2025-07-14,1,0
9375,A80+,M,2025-07-13,1,0
9475,A60-A79,W,2025-07-15,1,0
9475,A80+,W,2025-07-14,1,0
9677,A35-A59,W,2025-07-15,1,0
9679,A00-A04,W,2025-07-15,1,0
9679,A15-A34,W,2025-07-15,1,0
9761,A80+,W,2025-07-15,1,0
10042,A15-A34,W,2025-07-15,1,0
10043,A80+,W,2025-07-15,1,0
10044,A80+,W,2025-07-14,1,0
10046,A80+,W,2025-07-15,1,0
11006,A60-A79,W,2025-07-15,1,0
11008,A60-A79,W,2025-07-15,1,0
11008,A80+,W,2025-07-14,3,0
11009,A35-A59,W,2025-07-14,1,0
11009,A60-A79,M,2025-07-14,1,0
11009,A80+,M,2025-07-14,1,0
11012,A35-A59,M,2025-07-12,1,0
12053,A15-A34,W,2025-07-12,1,0
12053,A35-A59,W,2025-07-12,1,0
12054,A15-A34,M,2025-07-15,1,0
12054,A35-A59,W,2025-07-15,1,0
12054,A60-A79,M,2025-07-15,1,0
12065,A05-A14,M,2022-09-26,2,0
12065,A15-A34,M,2022-02-15,1,0
12065,A15-A34,M,2022-09-26,1,0
12065,A15-A34,M,2025-07-14,1,0
12065,A15-A34,W,2022-01-24,-1,0
12065,A15-A34,W,2022-09-26,1,0
12065,A15-A34,W,2022-09-27,1,0
12065,A35-A59,M,2022-09-27,1,0
12065,A35-A59,W,2022-02-15,1,0
12065,A35-A59,W,2022-09-27,2,0
12065,A60-A79,W,2022-09-26,2,0
12065,A60-A79,W,2022-09-27,1,0
12065,A80+,W,2022-09-26,1,0
13003,A60-A79,M,2025-07-14,1,0
13071,A60-A79,M,2025-07-08,1,0
13074,A35-A59,W,2025-07-14,1,0
14523,A60-A79,M,2025-07-06,1,0
14523,A80+,W,2025-07-12,1,0
14627,A80+,W,2025-07-08,1,0
14713,A00-A04,M,2025-07-09,1,0
14713,A15-A34,W,2025-07-14,1,0
14713,A35-A59,W,2025-07-15,1,0
14729,A15-A34,M,2025-07-15,1,0
14729,A35-A59,W,2025-07-15,1,0
14730,A35-A59,W,2025-07-15,1,0
15089,A80+,W,2025-07-15,1,0
