datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-02-04,01001,5.0,39.0
2021-02-04,01002,47.0,117.0
2021-02-04,01003,21.0,115.0
2021-02-04,01004,4.0,21.0
2021-02-04,01051,2.0,36.0
2021-02-04,01053,5.0,13.0
2021-02-04,01054,7.0,11.0
2021-02-04,01055,13.0,35.0
2021-02-04,01056,4.0,32.0
2021-02-04,01057,3.0,9.0
2021-02-04,01058,20.0,22.0
2021-02-04,01059,1.0,23.0
2021-02-04,01060,15.0,70.0
2021-02-04,01061,6.0,40.0
2021-02-04,01062,2.0,32.0
2021-02-04,02000,116.0,569.0
2021-02-04,03101,13.0,117.0
2021-02-04,03102,12.0,17.0
2021-02-04,03103,13.0,22.0
2021-02-04,03151,2.0,10.0
2021-02-04,03153,2.0,32.0
2021-02-04,03154,0.0,18.0
2021-02-04,03155,5.0,16.0
2021-02-04,03157,0.0,15.0
2021-02-04,03158,3.0,13.0
2021-02-04,03159,20.0,141.0
2021-02-04,03241,47.0,375.0
2021-02-04,03251,6.0,13.0
2021-02-04,03252,15.0,59.0
2021-02-04,03254,11.0,65.0
2021-02-04,03255,7.0,4.0
2021-02-04,03256,2.0,22.0
2021-02-04,03257,0.0,22.0
2021-02-04,03351,2.0,27.0
2021-02-04,03352,4.0,10.0
2021-02-04,03353,1.0,33.0
2021-02-04,03354,5.0,10.0
2021-02-04,03355,15.0,29.0
2021-02-04,03356,0.0,13.0
2021-02-04,03357,8.0,24.0
2021-02-04,03358,10.0,10.0
2021-02-04,03359,9.0,24.0
2021-02-04,03360,10.0,66.0
2021-02-04,03361,3.0,12.0
2021-02-04,03401,1.0,14.0
2021-02-04,03402,0.0,16.0
2021-02-04,03403,16.0,114.0
2021-02-04,03404,25.0,101.0
2021-02-04,03405,14.0,25.0
2021-02-04,03451,4.0,29.0
2021-02-04,03452,11.0,25.0
2021-02-04,03453,2.0,26.0
2021-02-04,03454,32.0,56.0
2021-02-04,03455,8.0,25.0
2021-02-04,03456,6.0,24.0
2021-02-04,03457,9.0,24.0
2021-02-04,03458,1.0,9.0
2021-02-04,03459,38.0,75.0
2021-02-04,03460,10.0,24.0
2021-02-04,03461,0.0,12.0
2021-02-04,03462,2.0,6.0
2021-02-04,04011,17.0,154.0
2021-02-04,04012,19.0,34.0
2021-02-04,05111,34.0,264.0
2021-02-04,05112,29.0,192.0
2021-02-04,05113,52.0,331.0
2021-02-04,05114,17.0,78.0
2021-02-04,05116,9.0,83.0
2021-02-04,05117,0.0,34.0
2021-02-04,05119,6.0,66.0
2021-02-04,05120,5.0,25.0
2021-02-04,05122,17.0,69.0
2021-02-04,05124,19.0,139.0
2021-02-04,05154,22.0,53.0
2021-02-04,05158,15.0,55.0
2021-02-04,05162,16.0,93.0
2021-02-04,05166,3.0,31.0
2021-02-04,05170,36.0,103.0
2021-02-04,05314,27.0,263.0
2021-02-04,05315,27.0,423.0
2021-02-04,05316,17.0,73.0
2021-02-04,05334,31.0,275.0
2021-02-04,05358,15.0,56.0
2021-02-04,05362,11.0,58.0
2021-02-04,05366,7.0,22.0
2021-02-04,05370,1.0,33.0
2021-02-04,05374,17.0,70.0
2021-02-04,05378,8.0,35.0
2021-02-04,05382,16.0,70.0
2021-02-04,05512,5.0,35.0
2021-02-04,05513,21.0,87.0
2021-02-04,05515,24.0,246.0
2021-02-04,05554,19.0,54.0
2021-02-04,05558,16.0,26.0
2021-02-04,05562,29.0,191.0
2021-02-04,05566,23.0,73.0
2021-02-04,05570,6.0,38.0
2021-02-04,05711,21.0,142.0
2021-02-04,05754,9.0,43.0
2021-02-04,05758,16.0,50.0
2021-02-04,05762,8.0,25.0
2021-02-04,05766,6.0,44.0
2021-02-04,05770,19.0,202.0
2021-02-04,05774,26.0,76.0
2021-02-04,05911,26.0,166.0
2021-02-04,05913,40.0,257.0
2021-02-04,05914,16.0,65.0
2021-02-04,05915,14.0,74.0
2021-02-04,05916,3.0,60.0
2021-02-04,05954,26.0,103.0
2021-02-04,05958,31.0,96.0
2021-02-04,05962,24.0,96.0
2021-02-04,05966,11.0,20.0
2021-02-04,05970,25.0,117.0
2021-02-04,05974,14.0,69.0
2021-02-04,05978,9.0,101.0
2021-02-04,06411,13.0,93.0
2021-02-04,06412,44.0,258.0
2021-02-04,06413,13.0,86.0
2021-02-04,06414,17.0,101.0
2021-02-04,06431,8.0,32.0
2021-02-04,06432,2.0,26.0
2021-02-04,06433,5.0,16.0
2021-02-04,06434,4.0,19.0
2021-02-04,06435,11.0,76.0
2021-02-04,06436,3.0,28.0
2021-02-04,06437,0.0,126.0
2021-02-04,06438,3.0,17.0
2021-02-04,06439,6.0,10.0
2021-02-04,06440,5.0,63.0
2021-02-04,06531,17.0,217.0
