IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1060,A60-A79,W,2026-09-11,1,0
11003,A35-A59,M,2026-09-11,1,0
11005,A60-A79,M,2026-09-11,1,0
11006,A15-A34,W,2026-09-07,1,0
11011,A05-A14,W,2026-09-08,1,0
14524,A35-A59,W,2026-09-10,1,0
14524,A60-A79,M,2026-09-11,1,0
14626,A00-A04,M,2026-09-10,1,0
15087,A00-A04,M,2026-09-11,1,0
15088,A15-A34,W,2026-09-09,1,0
15089,A15-A34,W,2026-09-11,1,0
3241,A00-A04,W,2026-09-11,1,0
3241,A60-A79,W,2026-09-11,1,0
3254,A80+,W,2026-09-11,1,0
3457,A60-A79,M,2026-09-10,1,0
3459,A15-A34,W,2026-09-10,1,0
5111,A35-A59,W,2026-09-09,1,0
5111,A35-A59,W,2026-09-11,1,0
5114,A80+,M,2026-09-07,1,0
5117,A00-A04,W,2026-09-10,1,0
5315,A35-A59,M,2026-09-09,1,0
5362,A60-A79,W,2026-09-09,1,0
5370,A60-A79,W,2026-09-09,1,0
5382,A15-A34,M,2026-09-08,1,0
5382,A60-A79,W,2026-09-09,1,0
5513,A15-A34,W,2021-10-22,1,0
5515,A35-A59,W,2026-09-10,1,0
5554,A35-A59,W,2026-09-03,1,0
5954,A60-A79,W,2026-09-09,1,0
6440,A60-A79,M,2025-12-23,1,0
7319,A80+,M,2026-09-10,1,0
7334,A80+,M,2026-09-10,1,0
7338,A60-A79,W,2026-09-10,1,0
7338,A80+,M,2026-09-11,1,0
8115,A60-A79,M,2026-09-11,1,0
8116,A80+,W,2026-09-11,1,0
8119,A15-A34,M,2026-09-10,1,0
8211,A60-A79,W,2026-09-08,1,0
8415,A60-A79,M,2022-09-30,1,-1
9173,A00-A04,M,2026-09-11,1,0
9183,A15-A34,M,2026-09-11,1,0
9474,A35-A59,M,2026-09-10,1,0
9564,A80+,W,2026-09-11,1,0
9565,A35-A59,M,2026-09-10,1,0
9663,A15-A34,M,2026-09-10,1,0
9663,A35-A59,W,2026-09-11,1,0
9673,A35-A59,W,2026-09-08,2,0
9679,A15-A34,W,2026-09-11,1,0
9679,A60-A79,M,2026-09-11,1,0
9679,A80+,W,2026-09-10,1,0
9774,A35-A59,M,2026-09-10,1,0
