IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A00-A04,W,2021-12-26,1,0
1001,A05-A14,M,2021-12-24,1,0
1001,A05-A14,M,2021-12-26,1,0
1001,A05-A14,W,2021-12-20,1,0
1001,A05-A14,W,2021-12-21,1,0
1001,A05-A14,W,2021-12-26,1,0
1001,A15-A34,M,2021-12-15,1,0
1001,A15-A34,W,2021-12-24,2,0
1001,A15-A34,W,2021-12-25,2,0
1001,A15-A34,W,2021-12-26,2,0
1001,A35-A59,M,2021-12-21,1,0
1001,A35-A59,M,2021-12-26,1,0
1001,A35-A59,W,2021-12-20,1,0
1001,A35-A59,W,2021-12-21,1,0
1001,A35-A59,W,2021-12-24,1,0
1001,A60-A79,M,2021-12-26,1,0
1002,A00-A04,W,2021-12-26,1,0
1002,A05-A14,M,2021-12-26,2,0
1002,A05-A14,W,2021-12-26,5,0
1002,A15-A34,M,2021-12-26,8,0
1002,A15-A34,W,2021-12-24,1,0
1002,A15-A34,W,2021-12-26,10,0
1002,A35-A59,M,2021-12-26,6,0
1002,A35-A59,W,2021-12-26,7,0
1002,A60-A79,M,2021-12-22,1,0
1002,A60-A79,M,2021-12-25,-1,0
1002,A60-A79,W,2021-12-26,1,0
1002,A80+,W,2021-12-26,2,0
1004,A00-A04,W,2021-12-26,1,0
1004,A05-A14,M,2021-12-26,1,0
1004,A15-A34,M,2021-12-26,1,0
1004,A15-A34,W,2021-12-26,1,0
1004,A35-A59,W,2021-12-22,1,0
1004,A35-A59,W,2021-12-26,1,0
1004,A60-A79,M,2021-12-22,1,0
1004,A60-A79,M,2021-12-26,1,0
1051,A05-A14,M,2021-12-26,1,0
1051,A05-A14,W,2021-12-26,2,0
1051,A15-A34,M,2021-12-20,1,0
1051,A15-A34,M,2021-12-26,29,0
1051,A15-A34,W,2021-12-26,17,0
1051,A35-A59,M,2021-12-26,6,0
1051,A35-A59,W,2021-12-26,8,0
1054,A00-A04,W,2021-12-26,1,0
1054,A05-A14,M,2021-12-26,3,0
1054,A05-A14,W,2021-12-26,1,0
1054,A15-A34,M,2021-12-23,2,0
1054,A15-A34,M,2021-12-25,1,0
1054,A15-A34,M,2021-12-26,1,0
1054,A15-A34,W,2021-12-25,2,0
1054,A15-A34,W,2021-12-26,3,0
1054,A35-A59,M,2021-12-26,4,0
1054,A35-A59,W,2021-12-24,1,0
1054,A35-A59,W,2021-12-26,2,0
1056,A00-A04,M,2021-12-22,1,0
1056,A00-A04,M,2021-12-25,3,0
1056,A00-A04,W,2021-12-25,4,0
1056,A05-A14,M,2021-12-10,1,0
1056,A05-A14,M,2021-12-13,1,0
1056,A05-A14,M,2021-12-21,1,0
1056,A05-A14,M,2021-12-22,1,0
1056,A05-A14,M,2021-12-23,3,0
1056,A05-A14,M,2021-12-25,6,0
1056,A05-A14,M,2021-12-26,3,0
1056,A05-A14,W,2021-12-22,2,0
1056,A05-A14,W,2021-12-23,2,0
1056,A05-A14,W,2021-12-25,3,0
1056,A05-A14,W,2021-12-26,1,0
1056,A15-A34,M,2021-12-18,2,0
1056,A15-A34,M,2021-12-21,2,0
1056,A15-A34,M,2021-12-22,1,0
1056,A15-A34,M,2021-12-23,1,0
1056,A15-A34,M,2021-12-25,15,0
1056,A15-A34,M,2021-12-26,9,0
1056,A15-A34,W,2021-12-18,1,0
1056,A15-A34,W,2021-12-20,2,0
1056,A15-A34,W,2021-12-23,1,0
1056,A15-A34,W,2021-12-25,11,0
1056,A15-A34,W,2021-12-26,8,0
1056,A35-A59,M,2021-12-17,1,0
1056,A35-A59,M,2021-12-21,2,0
1056,A35-A59,M,2021-12-22,3,0
1056,A35-A59,M,2021-12-23,3,0
1056,A35-A59,M,2021-12-25,9,0
1056,A35-A59,M,2021-12-26,6,0
1056,A35-A59,W,2021-12-17,1,0
1056,A35-A59,W,2021-12-22,3,0
1056,A35-A59,W,2021-12-23,2,0
1056,A35-A59,W,2021-12-25,9,0
1056,A35-A59,W,2021-12-26,11,0
1056,A60-A79,M,2021-12-13,1,1
1056,A60-A79,M,2021-12-25,1,0
1056,A60-A79,M,2021-12-26,3,0
1056,A60-A79,W,2021-12-02,1,1
1056,A60-A79,W,2021-12-25,2,0
1056,A60-A79,W,2021-12-26,1,0
