date,ags,age_group,stage,new
2023-02-16,01001,18-59,3,5
2023-02-16,01001,18-59,5,5
2023-02-16,01001,60+,4,5
2023-02-16,01002,18-59,2,7
2023-02-16,01002,18-59,4,24
2023-02-16,01002,18-59,5,11
2023-02-16,01002,60+,4,16
2023-02-16,01002,60+,5,19
2023-02-16,01003,12-17,3,5
2023-02-16,01003,18-59,4,7
2023-02-16,01003,18-59,5,6
2023-02-16,01003,60+,3,5
2023-02-16,01003,60+,4,6
2023-02-16,01003,60+,5,12
2023-02-16,01004,18-59,5,7
2023-02-16,01004,60+,4,6
2023-02-16,01004,60+,5,11
2023-02-16,01051,18-59,5,6
2023-02-16,01051,60+,4,6
2023-02-16,01051,60+,5,15
2023-02-16,01053,18-59,4,17
2023-02-16,01053,60+,4,34
2023-02-16,01053,60+,5,23
2023-02-16,01054,18-59,4,5
2023-02-16,01054,18-59,5,6
2023-02-16,01054,60+,4,7
2023-02-16,01054,60+,5,16
2023-02-16,01055,18-59,3,5
2023-02-16,01055,18-59,4,7
2023-02-16,01055,60+,4,17
2023-02-16,01055,60+,5,26
2023-02-16,01056,18-59,3,5
2023-02-16,01056,18-59,4,14
2023-02-16,01056,60+,4,24
2023-02-16,01056,60+,5,24
2023-02-16,01057,18-59,4,8
2023-02-16,01057,60+,5,16
2023-02-16,01058,18-59,4,22
2023-02-16,01058,18-59,5,6
2023-02-16,01058,60+,4,16
2023-02-16,01059,18-59,4,5
2023-02-16,01059,18-59,5,5
2023-02-16,01059,60+,4,10
2023-02-16,01060,18-59,4,5
2023-02-16,01060,18-59,5,7
2023-02-16,01060,60+,4,6
2023-02-16,01060,60+,5,21
2023-02-16,01062,18-59,4,9
2023-02-16,01062,18-59,5,7
2023-02-16,01062,60+,4,17
2023-02-16,01062,60+,5,23
2023-02-16,02000,12-17,4,5
2023-02-16,02000,18-59,1,33
2023-02-16,02000,18-59,2,11
2023-02-16,02000,18-59,3,33
2023-02-16,02000,18-59,4,89
2023-02-16,02000,18-59,5,51
2023-02-16,02000,18-59,6,19
2023-02-16,02000,60+,1,5
2023-02-16,02000,60+,3,8
2023-02-16,02000,60+,4,54
2023-02-16,02000,60+,5,89
2023-02-16,02000,60+,6,10
2023-02-16,03101,18-59,3,5
2023-02-16,03101,18-59,4,11
2023-02-16,03101,60+,4,12
2023-02-16,03101,60+,5,14
2023-02-16,03102,60+,4,6
2023-02-16,03102,60+,5,15
2023-02-16,03103,18-59,4,5
2023-02-16,03103,60+,5,7
2023-02-16,03151,18-59,5,5
2023-02-16,03151,60+,4,7
2023-02-16,03153,18-59,4,5
2023-02-16,03153,18-59,5,7
2023-02-16,03153,60+,5,9
2023-02-16,03154,60+,4,8
2023-02-16,03154,60+,5,7
2023-02-16,03157,60+,5,11
2023-02-16,03158,60+,5,5
2023-02-16,03159,18-59,4,11
2023-02-16,03159,18-59,5,5
2023-02-16,03159,60+,4,12
2023-02-16,03159,60+,5,22
2023-02-16,03159,60+,6,6
2023-02-16,03241,00-04,2,5
2023-02-16,03241,18-59,4,53
2023-02-16,03241,18-59,5,15
2023-02-16,03241,60+,4,42
2023-02-16,03241,60+,5,62
2023-02-16,03251,18-59,5,6
2023-02-16,03251,60+,5,6
2023-02-16,03252,18-59,4,13
2023-02-16,03252,18-59,5,7
2023-02-16,03252,60+,4,12
2023-02-16,03252,60+,5,7
