datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-08-09,01001,11.0,19.0
2025-08-09,01002,38.0,117.0
2025-08-09,01003,6.0,89.0
2025-08-09,01053,2.0,6.0
2025-08-09,01054,5.0,16.0
2025-08-09,01055,1.0,7.0
2025-08-09,01056,0.0,27.0
2025-08-09,01058,8.0,24.0
2025-08-09,01060,20.0,57.0
2025-08-09,01061,6.0,38.0
2025-08-09,01062,5.0,23.0
2025-08-09,02000,52.0,287.0
2025-08-09,03102,4.0,2.0
2025-08-09,03103,3.0,17.0
2025-08-09,03155,2.0,4.0
2025-08-09,03157,4.0,2.0
2025-08-09,03159,14.0,102.0
2025-08-09,03241,11.0,46.0
2025-08-09,03251,0.0,12.0
2025-08-09,03252,19.0,27.0
2025-08-09,03254,21.0,36.0
2025-08-09,03256,6.0,6.0
2025-08-09,03257,6.0,5.0
2025-08-09,03351,7.0,21.0
2025-08-09,03353,13.0,15.0
2025-08-09,03355,7.0,20.0
2025-08-09,03356,2.0,2.0
2025-08-09,03357,9.0,15.0
2025-08-09,03358,0.0,11.0
2025-08-09,03359,7.0,6.0
2025-08-09,03360,4.0,50.0
2025-08-09,03361,3.0,14.0
2025-08-09,03403,7.0,81.0
2025-08-09,03404,8.0,78.0
2025-08-09,03451,0.0,16.0
2025-08-09,03452,7.0,13.0
2025-08-09,03453,5.0,16.0
2025-08-09,03454,20.0,48.0
2025-08-09,03455,2.0,10.0
2025-08-09,03456,1.0,19.0
2025-08-09,03457,8.0,8.0
2025-08-09,03459,8.0,24.0
2025-08-09,03460,9.0,6.0
2025-08-09,04011,9.0,96.0
2025-08-09,04012,11.0,20.0
2025-08-09,05111,26.0,144.0
2025-08-09,05112,28.0,60.0
2025-08-09,05113,15.0,105.0
2025-08-09,05114,13.0,57.0
2025-08-09,05116,7.0,29.0
2025-08-09,05117,5.0,28.0
2025-08-09,05119,19.0,34.0
2025-08-09,05122,14.0,54.0
2025-08-09,05124,21.0,83.0
2025-08-09,05154,14.0,18.0
2025-08-09,05158,2.0,6.0
2025-08-09,05162,1.0,9.0
2025-08-09,05166,2.0,6.0
2025-08-09,05170,12.0,49.0
2025-08-09,05314,9.0,186.0
2025-08-09,05315,22.0,130.0
2025-08-09,05316,4.0,38.0
2025-08-09,05334,15.0,78.0
2025-08-09,05358,19.0,36.0
2025-08-09,05362,7.0,25.0
2025-08-09,05366,4.0,20.0
2025-08-09,05370,6.0,24.0
2025-08-09,05374,10.0,6.0
2025-08-09,05378,6.0,31.0
2025-08-09,05382,2.0,28.0
2025-08-09,05512,1.0,9.0
2025-08-09,05513,13.0,37.0
2025-08-09,05515,30.0,130.0
2025-08-09,05554,14.0,24.0
2025-08-09,05558,20.0,15.0
2025-08-09,05562,44.0,119.0
2025-08-09,05566,16.0,34.0
2025-08-09,05570,5.0,25.0
2025-08-09,05711,26.0,54.0
2025-08-09,05754,9.0,5.0
2025-08-09,05758,6.0,27.0
2025-08-09,05762,10.0,31.0
2025-08-09,05766,2.0,48.0
2025-08-09,05770,18.0,94.0
2025-08-09,05774,1.0,19.0
2025-08-09,05911,29.0,126.0
2025-08-09,05913,44.0,189.0
2025-08-09,05914,13.0,19.0
2025-08-09,05915,20.0,24.0
2025-08-09,05916,5.0,29.0
2025-08-09,05954,25.0,37.0
2025-08-09,05958,5.0,49.0
2025-08-09,05962,17.0,41.0
2025-08-09,05970,7.0,37.0
2025-08-09,05974,23.0,39.0
2025-08-09,05978,13.0,78.0
2025-08-09,06411,22.0,38.0
2025-08-09,06412,22.0,130.0
2025-08-09,06414,1.0,46.0
2025-08-09,06431,3.0,3.0
2025-08-09,06432,2.0,8.0
2025-08-09,06434,10.0,13.0
2025-08-09,06435,7.0,23.0
2025-08-09,06437,0.0,129.0
2025-08-09,06438,9.0,11.0
2025-08-09,06439,0.0,9.0
2025-08-09,06440,6.0,8.0
2025-08-09,06531,15.0,176.0
2025-08-09,06533,6.0,34.0
2025-08-09,06534,15.0,61.0
2025-08-09,06535,6.0,13.0
2025-08-09,06611,16.0,85.0
2025-08-09,06631,7.0,9.0
2025-08-09,06632,7.0,18.0
2025-08-09,06633,3.0,9.0
2025-08-09,06634,2.0,10.0
2025-08-09,06635,8.0,58.0
2025-08-09,06636,8.0,14.0
2025-08-09,07111,19.0,31.0
2025-08-09,07131,1.0,7.0
2025-08-09,07133,20.0,25.0
2025-08-09,07134,3.0,17.0
2025-08-09,07137,3.0,18.0
2025-08-09,07138,5.0,4.0
2025-08-09,07140,2.0,2.0
2025-08-09,07141,5.0,15.0
2025-08-09,07143,4.0,4.0
2025-08-09,07211,5.0,32.0
2025-08-09,07231,7.0,13.0
2025-08-09,07232,1.0,7.0
2025-08-09,07233,2.0,7.0
2025-08-09,07235,2.0,4.0
2025-08-09,07311,5.0,7.0
2025-08-09,07312,14.0,35.0
2025-08-09,07313,5.0,18.0
2025-08-09,07314,3.0,49.0
2025-08-09,07315,2.0,74.0
2025-08-09,07316,2.0,14.0
2025-08-09,07317,7.0,9.0
2025-08-09,07318,1.0,28.0
2025-08-09,07319,13.0,39.0
2025-08-09,07320,7.0,6.0
2025-08-09,07332,2.0,11.0
2025-08-09,07333,0.0,6.0
2025-08-09,07334,5.0,17.0
2025-08-09,07335,5.0,5.0
2025-08-09,07336,4.0,12.0
2025-08-09,07337,2.0,1.0
2025-08-09,07340,0.0,4.0
2025-08-09,08111,29.0,178.0
2025-08-09,08115,12.0,37.0
2025-08-09,08116,10.0,21.0
2025-08-09,08117,9.0,28.0
2025-08-09,08118,4.0,2.0
2025-08-09,08119,23.0,35.0
2025-08-09,08121,28.0,29.0
2025-08-09,08125,10.0,29.0
2025-08-09,08127,10.0,8.0
2025-08-09,08128,5.0,19.0
2025-08-09,08135,2.0,12.0
2025-08-09,08136,12.0,51.0
2025-08-09,08211,10.0,8.0
2025-08-09,08212,1.0,19.0
2025-08-09,08216,0.0,9.0
2025-08-09,08221,1.0,29.0
2025-08-09,08222,17.0,87.0
2025-08-09,08225,4.0,2.0
2025-08-09,08226,7.0,29.0
2025-08-09,08231,2.0,19.0
2025-08-09,08235,2.0,14.0
2025-08-09,08237,0.0,10.0
2025-08-09,08311,41.0,156.0
2025-08-09,08315,3.0,7.0
2025-08-09,08316,3.0,6.0
2025-08-09,08317,23.0,67.0
2025-08-09,08325,0.0,10.0
2025-08-09,08326,8.0,34.0
2025-08-09,08327,4.0,6.0
2025-08-09,08335,22.0,26.0
2025-08-09,08337,0.0,8.0
2025-08-09,08415,7.0,15.0
2025-08-09,08416,16.0,66.0
2025-08-09,08417,6.0,14.0
2025-08-09,08421,17.0,80.0
2025-08-09,08425,3.0,11.0
2025-08-09,08426,0.0,7.0
2025-08-09,08435,4.0,7.0
2025-08-09,08436,18.0,32.0
2025-08-09,08437,6.0,8.0
2025-08-09,09161,5.0,27.0
2025-08-09,09162,60.0,379.0
2025-08-09,09163,9.0,35.0
2025-08-09,09171,6.0,15.0
2025-08-09,09172,0.0,18.0
2025-08-09,09173,1.0,30.0
2025-08-09,09174,2.0,10.0
2025-08-09,09175,3.0,18.0
2025-08-09,09176,5.0,29.0
2025-08-09,09177,0.0,10.0
2025-08-09,09178,0.0,12.0
2025-08-09,09179,0.0,8.0
2025-08-09,09180,3.0,47.0
2025-08-09,09181,4.0,9.0
2025-08-09,09182,0.0,12.0
2025-08-09,09183,2.0,8.0
2025-08-09,09185,14.0,15.0
2025-08-09,09186,1.0,5.0
2025-08-09,09187,4.0,62.0
2025-08-09,09188,9.0,28.0
2025-08-09,09189,8.0,44.0
2025-08-09,09190,5.0,10.0
2025-08-09,09261,2.0,26.0
2025-08-09,09262,9.0,39.0
2025-08-09,09263,7.0,17.0
2025-08-09,09271,4.0,24.0
2025-08-09,09272,0.0,8.0
2025-08-09,09273,6.0,0.0
2025-08-09,09274,1.0,5.0
2025-08-09,09275,1.0,11.0
2025-08-09,09276,2.0,11.0
2025-08-09,09278,8.0,6.0
2025-08-09,09361,4.0,29.0
2025-08-09,09362,13.0,77.0
2025-08-09,09363,12.0,30.0
2025-08-09,09371,2.0,8.0
2025-08-09,09373,3.0,17.0
2025-08-09,09375,0.0,6.0
2025-08-09,09376,11.0,11.0
2025-08-09,09377,2.0,2.0
2025-08-09,09461,9.0,14.0
2025-08-09,09462,6.0,35.0
2025-08-09,09464,5.0,21.0
2025-08-09,09471,6.0,10.0
2025-08-09,09472,6.0,1.0
2025-08-09,09474,0.0,8.0
2025-08-09,09475,9.0,10.0
2025-08-09,09478,3.0,13.0
2025-08-09,09479,6.0,8.0
2025-08-09,09561,8.0,17.0
2025-08-09,09562,9.0,83.0
2025-08-09,09563,3.0,29.0
2025-08-09,09564,29.0,133.0
2025-08-09,09565,0.0,4.0
2025-08-09,09571,9.0,7.0
2025-08-09,09574,8.0,7.0
2025-08-09,09575,5.0,19.0
2025-08-09,09661,2.0,42.0
2025-08-09,09662,15.0,36.0
2025-08-09,09663,12.0,109.0
2025-08-09,09671,1.0,2.0
2025-08-09,09672,2.0,30.0
2025-08-09,09673,11.0,128.0
2025-08-09,09674,3.0,3.0
2025-08-09,09675,4.0,6.0
2025-08-09,09677,3.0,3.0
2025-08-09,09679,0.0,10.0
2025-08-09,09761,10.0,85.0
2025-08-09,09763,11.0,23.0
2025-08-09,09764,2.0,28.0
2025-08-09,09771,5.0,11.0
2025-08-09,09772,5.0,5.0
2025-08-09,09773,0.0,8.0
2025-08-09,09774,13.0,28.0
2025-08-09,09775,1.0,13.0
2025-08-09,09776,3.0,3.0
2025-08-09,09777,6.0,11.0
2025-08-09,09778,3.0,6.0
2025-08-09,09779,4.0,6.0
2025-08-09,09780,4.0,8.0
2025-08-09,10041,8.0,24.0
2025-08-09,10043,1.0,19.0
2025-08-09,10044,7.0,7.0
2025-08-09,10045,9.0,74.0
2025-08-09,11000,107.0,556.0
2025-08-09,12051,0.0,36.0
2025-08-09,12052,2.0,13.0
2025-08-09,12054,16.0,41.0
2025-08-09,12060,2.0,10.0
2025-08-09,12061,11.0,27.0
2025-08-09,12062,5.0,1.0
2025-08-09,12063,3.0,14.0
2025-08-09,12065,15.0,17.0
2025-08-09,12067,7.0,23.0
2025-08-09,12070,8.0,6.0
2025-08-09,12072,2.0,5.0
2025-08-09,12073,10.0,8.0
2025-08-09,13003,22.0,89.0
2025-08-09,13004,5.0,47.0
2025-08-09,13071,15.0,58.0
2025-08-09,13072,8.0,24.0
2025-08-09,13073,4.0,35.0
2025-08-09,13074,11.0,6.0
2025-08-09,13075,27.0,111.0
2025-08-09,13076,7.0,7.0
2025-08-09,14511,22.0,106.0
2025-08-09,14521,19.0,37.0
2025-08-09,14522,12.0,32.0
2025-08-09,14523,11.0,15.0
2025-08-09,14524,11.0,60.0
2025-08-09,14612,32.0,164.0
2025-08-09,14625,15.0,39.0
2025-08-09,14626,25.0,30.0
2025-08-09,14627,13.0,38.0
2025-08-09,14628,2.0,4.0
2025-08-09,14713,22.0,171.0
2025-08-09,14729,20.0,36.0
2025-08-09,14730,12.0,33.0
2025-08-09,15001,21.0,18.0
2025-08-09,15002,34.0,157.0
2025-08-09,15003,26.0,129.0
2025-08-09,15081,5.0,11.0
2025-08-09,15082,17.0,15.0
2025-08-09,15083,4.0,3.0
2025-08-09,15084,10.0,22.0
2025-08-09,15085,0.0,24.0
2025-08-09,15086,2.0,17.0
2025-08-09,15088,7.0,15.0
2025-08-09,15090,6.0,17.0
2025-08-09,15091,11.0,17.0
2025-08-09,16051,6.0,58.0
2025-08-09,16052,0.0,22.0
2025-08-09,16053,15.0,67.0
2025-08-09,16054,14.0,8.0
2025-08-09,16055,0.0,12.0
2025-08-09,16061,3.0,13.0
2025-08-09,16062,23.0,20.0
2025-08-09,16063,14.0,61.0
2025-08-09,16064,9.0,9.0
2025-08-09,16065,2.0,7.0
2025-08-09,16066,3.0,39.0
2025-08-09,16067,7.0,10.0
2025-08-09,16068,3.0,5.0
2025-08-09,16069,5.0,3.0
2025-08-09,16070,16.0,10.0
2025-08-09,16071,7.0,80.0
2025-08-09,16073,3.0,13.0
2025-08-09,16074,1.0,7.0
2025-08-09,16076,2.0,10.0
2025-08-09,16077,7.0,24.0
