datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-06-21,01001,4.0,37.0
2022-06-21,01002,22.0,114.0
2022-06-21,01003,1.0,122.0
2022-06-21,01004,3.0,19.0
2022-06-21,01051,5.0,30.0
2022-06-21,01053,2.0,14.0
2022-06-21,01054,2.0,22.0
2022-06-21,01055,3.0,42.0
2022-06-21,01056,3.0,34.0
2022-06-21,01057,3.0,9.0
2022-06-21,01058,7.0,36.0
2022-06-21,01059,2.0,22.0
2022-06-21,01060,21.0,65.0
2022-06-21,01061,10.0,33.0
2022-06-21,01062,7.0,21.0
2022-06-21,02000,115.0,453.0
2022-06-21,03101,34.0,98.0
2022-06-21,03102,3.0,25.0
2022-06-21,03103,6.0,24.0
2022-06-21,03151,0.0,13.0
2022-06-21,03153,1.0,24.0
2022-06-21,03154,1.0,14.0
2022-06-21,03155,7.0,13.0
2022-06-21,03157,0.0,14.0
2022-06-21,03158,7.0,9.0
2022-06-21,03159,22.0,117.0
2022-06-21,03241,52.0,338.0
2022-06-21,03251,4.0,10.0
2022-06-21,03252,20.0,56.0
2022-06-21,03254,18.0,59.0
2022-06-21,03255,0.0,10.0
2022-06-21,03256,4.0,12.0
2022-06-21,03257,0.0,24.0
2022-06-21,03351,11.0,26.0
2022-06-21,03352,5.0,9.0
2022-06-21,03353,0.0,29.0
2022-06-21,03354,0.0,7.0
2022-06-21,03355,7.0,30.0
2022-06-21,03356,2.0,7.0
2022-06-21,03357,9.0,21.0
2022-06-21,03358,1.0,19.0
2022-06-21,03359,8.0,22.0
2022-06-21,03360,2.0,74.0
2022-06-21,03361,0.0,15.0
2022-06-21,03401,2.0,17.0
2022-06-21,03402,6.0,8.0
2022-06-21,03403,8.0,108.0
2022-06-21,03404,12.0,83.0
2022-06-21,03405,11.0,18.0
2022-06-21,03451,0.0,29.0
2022-06-21,03452,6.0,30.0
2022-06-21,03453,5.0,19.0
2022-06-21,03454,27.0,60.0
2022-06-21,03455,7.0,24.0
2022-06-21,03456,5.0,20.0
2022-06-21,03457,12.0,15.0
2022-06-21,03458,0.0,9.0
2022-06-21,03459,16.0,77.0
2022-06-21,03460,13.0,23.0
2022-06-21,03461,3.0,10.0
2022-06-21,03462,0.0,8.0
2022-06-21,04011,8.0,137.0
2022-06-21,04012,9.0,44.0
2022-06-21,05111,30.0,270.0
2022-06-21,05112,36.0,133.0
2022-06-21,05113,24.0,312.0
2022-06-21,05114,18.0,68.0
2022-06-21,05116,5.0,81.0
2022-06-21,05117,5.0,29.0
2022-06-21,05119,15.0,55.0
2022-06-21,05120,7.0,17.0
2022-06-21,05122,12.0,60.0
2022-06-21,05124,21.0,116.0
2022-06-21,05154,18.0,48.0
2022-06-21,05158,18.0,41.0
2022-06-21,05162,14.0,84.0
2022-06-21,05166,9.0,28.0
2022-06-21,05170,32.0,93.0
2022-06-21,05314,20.0,263.0
2022-06-21,05315,14.0,301.0
2022-06-21,05316,9.0,56.0
2022-06-21,05334,14.0,248.0
2022-06-21,05358,9.0,58.0
2022-06-21,05362,9.0,47.0
2022-06-21,05366,8.0,20.0
2022-06-21,05370,4.0,32.0
2022-06-21,05374,8.0,25.0
2022-06-21,05378,2.0,29.0
2022-06-21,05382,6.0,73.0
2022-06-21,05512,23.0,20.0
2022-06-21,05513,18.0,70.0
2022-06-21,05515,17.0,191.0
2022-06-21,05554,14.0,51.0
2022-06-21,05558,1.0,29.0
2022-06-21,05562,45.0,179.0
2022-06-21,05566,14.0,88.0
2022-06-21,05570,8.0,40.0
2022-06-21,05711,19.0,114.0
2022-06-21,05754,9.0,17.0
2022-06-21,05758,17.0,33.0
2022-06-21,05762,2.0,32.0
2022-06-21,05766,2.0,48.0
2022-06-21,05770,16.0,179.0
2022-06-21,05774,24.0,62.0
2022-06-21,05911,30.0,157.0
2022-06-21,05913,18.0,263.0
2022-06-21,05914,6.0,77.0
2022-06-21,05915,18.0,78.0
2022-06-21,05916,8.0,55.0
2022-06-21,05954,31.0,101.0
2022-06-21,05958,13.0,62.0
2022-06-21,05962,9.0,91.0
2022-06-21,05966,12.0,14.0
2022-06-21,05970,11.0,89.0
2022-06-21,05974,15.0,72.0
2022-06-21,05978,2.0,103.0
2022-06-21,06411,26.0,77.0
2022-06-21,06412,24.0,262.0
2022-06-21,06413,9.0,94.0
2022-06-21,06414,6.0,78.0
2022-06-21,06431,4.0,34.0
2022-06-21,06432,0.0,21.0
2022-06-21,06433,3.0,13.0
2022-06-21,06434,0.0,22.0
2022-06-21,06435,7.0,74.0
2022-06-21,06436,0.0,22.0
2022-06-21,06437,6.0,120.0
2022-06-21,06438,9.0,14.0
2022-06-21,06439,1.0,11.0
2022-06-21,06440,7.0,56.0
2022-06-21,06531,26.0,175.0
2022-06-21,06532,3.0,42.0
2022-06-21,06533,6.0,39.0
2022-06-21,06534,5.0,128.0
2022-06-21,06535,10.0,14.0
2022-06-21,06611,14.0,133.0
2022-06-21,06631,7.0,70.0
2022-06-21,06632,20.0,39.0
2022-06-21,06633,10.0,20.0
2022-06-21,06634,5.0,21.0
2022-06-21,06635,14.0,65.0
2022-06-21,06636,13.0,17.0
2022-06-21,07111,29.0,87.0
2022-06-21,07131,2.0,17.0
2022-06-21,07132,4.0,10.0
2022-06-21,07133,8.0,40.0
2022-06-21,07134,1.0,18.0
2022-06-21,07135,4.0,2.0
2022-06-21,07137,9.0,26.0
2022-06-21,07138,10.0,54.0
2022-06-21,07140,6.0,8.0
2022-06-21,07141,3.0,26.0
2022-06-21,07143,10.0,19.0
2022-06-21,07211,12.0,66.0
2022-06-21,07231,4.0,18.0
2022-06-21,07232,4.0,11.0
2022-06-21,07233,7.0,6.0
2022-06-21,07235,5.0,9.0
2022-06-21,07311,2.0,9.0
2022-06-21,07312,14.0,94.0
2022-06-21,07313,5.0,18.0
2022-06-21,07314,15.0,91.0
2022-06-21,07315,0.0,103.0
2022-06-21,07316,0.0,17.0
2022-06-21,07317,2.0,14.0
2022-06-21,07318,1.0,26.0
2022-06-21,07319,6.0,48.0
2022-06-21,07320,3.0,6.0
2022-06-21,07331,3.0,3.0
2022-06-21,07332,3.0,13.0
2022-06-21,07333,5.0,7.0
2022-06-21,07334,5.0,19.0
2022-06-21,07335,6.0,4.0
2022-06-21,07336,0.0,16.0
2022-06-21,07337,3.0,9.0
2022-06-21,07339,0.0,10.0
2022-06-21,07340,2.0,5.0
2022-06-21,08111,37.0,213.0
2022-06-21,08115,3.0,50.0
2022-06-21,08116,8.0,77.0
2022-06-21,08117,13.0,27.0
2022-06-21,08118,5.0,75.0
2022-06-21,08119,21.0,41.0
2022-06-21,08121,14.0,40.0
2022-06-21,08125,1.0,46.0
2022-06-21,08126,1.0,6.0
2022-06-21,08127,10.0,40.0
2022-06-21,08128,17.0,35.0
2022-06-21,08135,11.0,11.0
2022-06-21,08136,7.0,60.0
2022-06-21,08211,2.0,18.0
2022-06-21,08212,6.0,102.0
2022-06-21,08215,8.0,40.0
2022-06-21,08216,2.0,8.0
2022-06-21,08221,34.0,207.0
2022-06-21,08222,21.0,83.0
2022-06-21,08225,8.0,13.0
2022-06-21,08226,3.0,39.0
2022-06-21,08231,6.0,48.0
2022-06-21,08235,4.0,18.0
2022-06-21,08236,3.0,9.0
2022-06-21,08237,0.0,12.0
2022-06-21,08311,22.0,180.0
2022-06-21,08315,6.0,22.0
2022-06-21,08316,2.0,94.0
2022-06-21,08317,4.0,84.0
2022-06-21,08325,0.0,10.0
2022-06-21,08326,12.0,47.0
2022-06-21,08327,0.0,10.0
2022-06-21,08335,12.0,73.0
2022-06-21,08336,9.0,23.0
2022-06-21,08337,0.0,10.0
2022-06-21,08415,13.0,27.0
2022-06-21,08416,5.0,88.0
2022-06-21,08417,3.0,21.0
2022-06-21,08421,21.0,112.0
2022-06-21,08425,4.0,12.0
2022-06-21,08426,0.0,16.0
2022-06-21,08435,20.0,34.0
2022-06-21,08436,5.0,57.0
2022-06-21,08437,4.0,8.0
2022-06-21,09161,4.0,46.0
2022-06-21,09162,52.0,466.0
2022-06-21,09163,3.0,36.0
2022-06-21,09171,1.0,22.0
2022-06-21,09172,5.0,14.0
2022-06-21,09173,4.0,20.0
2022-06-21,09174,3.0,28.0
2022-06-21,09175,0.0,18.0
2022-06-21,09176,2.0,46.0
2022-06-21,09177,0.0,20.0
2022-06-21,09178,4.0,8.0
2022-06-21,09179,0.0,10.0
2022-06-21,09180,6.0,58.0
2022-06-21,09181,1.0,12.0
2022-06-21,09182,7.0,19.0
