IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2025-03-26,2,0
1002,A60-A79,W,2025-03-24,1,0
1002,A80+,W,2025-03-25,1,0
1002,A80+,W,2025-03-26,1,0
1003,A15-A34,M,2025-03-26,1,0
1004,A80+,M,2025-03-24,1,0
1053,A80+,W,2022-03-31,-1,0
1055,A60-A79,M,2025-03-20,1,0
1056,A80+,W,2025-03-24,1,0
1061,A60-A79,M,2025-03-26,1,0
1062,A60-A79,M,2025-03-26,1,0
1062,A80+,W,2025-03-25,1,0
2000,A35-A59,W,2025-03-25,1,0
2000,A35-A59,W,2025-03-26,1,0
2000,A60-A79,M,2025-03-24,1,0
2000,A60-A79,M,2025-03-25,1,0
2000,A80+,M,2023-03-16,1,0
2000,A80+,W,2025-03-25,1,0
3157,A60-A79,M,2025-03-12,1,0
3159,A35-A59,W,2025-03-25,1,0
3251,A35-A59,W,2025-03-25,1,0
3255,A80+,W,2025-03-23,1,1
3353,A00-A04,M,2025-03-22,1,0
3353,A15-A34,W,2025-03-20,1,0
3461,A60-A79,M,2025-03-18,1,1
5111,A60-A79,W,2025-03-26,2,0
5117,A80+,W,2024-09-23,1,1
5119,A60-A79,W,2025-03-25,1,0
5166,A15-A34,W,2025-03-26,1,0
5166,A60-A79,M,2025-03-26,1,0
5166,A60-A79,W,2025-03-25,1,0
5166,A80+,W,2025-03-25,3,0
5315,A00-A04,M,2025-02-17,-1,0
5362,A35-A59,M,2025-03-24,1,0
5362,A60-A79,W,2025-03-24,1,0
5362,A80+,W,2025-03-24,1,0
5362,A80+,W,2025-03-25,1,0
5370,A80+,M,2025-03-26,1,0
5378,A60-A79,M,2025-03-26,1,0
5382,A60-A79,W,2025-03-26,2,0
5513,A80+,W,2025-03-25,1,0
5515,A35-A59,W,2025-03-25,1,0
5554,A15-A34,W,2025-03-18,1,0
5554,A60-A79,W,2025-03-18,1,0
5558,A15-A34,W,2025-03-26,1,0
5562,A35-A59,M,2025-03-26,1,0
5562,A60-A79,M,2025-03-26,2,0
5562,A80+,M,2025-03-26,1,0
5562,A80+,W,2025-03-26,1,0
5570,A35-A59,M,2025-02-04,1,1
5570,A80+,W,2025-03-21,1,1
5711,A80+,M,2025-03-24,1,0
5762,A80+,W,2025-03-18,1,0
5911,A60-A79,M,2025-03-25,1,0
5911,A60-A79,W,2023-02-13,1,1
5911,A60-A79,W,2025-03-25,1,0
5911,A80+,M,2025-03-26,1,0
5911,A80+,W,2025-03-25,1,0
5913,A00-A04,W,2025-03-22,1,0
5913,A60-A79,M,2025-03-25,1,0
5962,A35-A59,W,2025-03-26,1,0
5962,A80+,M,2025-03-26,1,0
5974,A35-A59,W,2025-03-25,1,0
5978,A05-A14,M,2025-03-24,1,0
5978,A35-A59,M,2025-03-24,1,0
5978,A60-A79,W,2025-03-24,1,0
5978,A60-A79,W,2025-03-26,1,0
5978,A80+,M,2025-03-22,1,0
5978,A80+,W,2025-03-24,1,0
5978,A80+,W,2025-03-25,1,0
6414,A80+,M,2025-03-26,1,0
6431,A80+,W,2025-03-26,1,0
6432,A60-A79,M,2025-02-06,1,1
6434,A80+,M,2025-03-26,1,0
6435,A80+,W,2025-03-26,1,0
6436,A80+,M,2025-03-26,1,0
6439,A15-A34,M,2025-03-26,1,0
6533,A35-A59,M,2025-03-26,1,0
6533,A60-A79,W,2025-03-24,1,0
6631,A60-A79,W,2025-03-26,1,0
7111,A80+,M,2025-03-21,1,0
7132,A80+,W,2025-03-23,1,0
7137,A60-A79,M,2025-03-25,1,0
7231,A60-A79,M,2025-03-26,1,0
7231,A80+,W,2025-03-25,1,0
7235,A35-A59,W,2025-03-26,1,0
7312,A35-A59,M,2025-03-25,1,0
7312,A35-A59,W,2025-03-25,1,0
7332,A60-A79,W,2025-03-25,1,0
7337,A80+,M,2025-03-24,1,0
8111,A15-A34,W,2022-03-18,1,0
8111,A60-A79,M,2022-11-08,-1,0
8111,A60-A79,M,2022-11-28,-1,0
8111,A80+,M,2025-03-25,1,0
8211,A15-A34,M,2025-03-26,1,0
8222,A35-A59,M,2025-03-25,1,0
8222,A80+,W,2025-03-23,1,0
8225,A35-A59,M,2025-03-26,1,0
8231,A35-A59,W,2025-03-24,1,0
8231,A80+,W,2025-03-24,1,0
8236,A60-A79,M,2025-03-24,1,0
8236,A60-A79,W,2025-03-24,2,0
8236,A80+,M,2025-03-24,1,0
8311,A15-A34,W,2025-03-25,1,0
8317,A15-A34,W,2025-03-25,1,0
8317,A60-A79,W,2025-03-24,1,0
8335,A00-A04,W,2025-03-26,1,0
8426,A60-A79,W,2025-03-26,1,0
8436,A15-A34,W,2025-03-25,1,0
9188,A35-A59,M,2025-03-26,1,0
9188,A80+,M,2025-03-26,1,0
9190,A15-A34,W,2025-03-16,1,0
9276,A35-A59,W,2025-03-25,1,0
9361,A80+,M,2025-03-24,1,0
9371,A60-A79,W,2025-02-05,1,1
9372,A15-A34,M,2025-03-26,1,0
9375,A35-A59,M,2025-03-26,1,0
9475,A80+,M,2025-03-26,1,0
9479,A35-A59,M,2025-03-25,1,0
9563,A35-A59,M,2025-03-26,1,0
9564,A35-A59,M,2025-03-26,1,0
9564,A60-A79,M,2025-03-26,1,0
9564,A60-A79,W,2025-03-26,1,0
9565,A80+,M,2025-03-26,1,0
9572,A35-A59,W,2025-03-25,1,0
