date,ags,age_group,stage,new
2021-05-12,01001,12-17,1,9
2021-05-12,01001,18-59,1,701
2021-05-12,01001,18-59,2,348
2021-05-12,01001,60+,1,582
2021-05-12,01001,60+,2,223
2021-05-12,01002,12-17,1,56
2021-05-12,01002,12-17,2,9
2021-05-12,01002,18-59,1,2290
2021-05-12,01002,18-59,2,821
2021-05-12,01002,60+,1,1342
2021-05-12,01002,60+,2,722
2021-05-12,01003,12-17,1,58
2021-05-12,01003,18-59,1,1859
2021-05-12,01003,18-59,2,736
2021-05-12,01003,60+,1,1281
2021-05-12,01003,60+,2,726
2021-05-12,01004,12-17,1,13
2021-05-12,01004,18-59,1,652
2021-05-12,01004,18-59,2,325
2021-05-12,01004,60+,1,515
2021-05-12,01004,60+,2,128
2021-05-12,01051,12-17,1,13
2021-05-12,01051,18-59,1,795
2021-05-12,01051,18-59,2,517
2021-05-12,01051,60+,1,816
2021-05-12,01051,60+,2,527
2021-05-12,01053,12-17,1,39
2021-05-12,01053,12-17,2,9
2021-05-12,01053,18-59,1,1308
2021-05-12,01053,18-59,2,597
2021-05-12,01053,60+,1,897
2021-05-12,01053,60+,2,481
2021-05-12,01054,12-17,1,25
2021-05-12,01054,18-59,1,1431
2021-05-12,01054,18-59,2,552
2021-05-12,01054,60+,1,1068
2021-05-12,01054,60+,2,596
2021-05-12,01055,12-17,1,63
2021-05-12,01055,12-17,2,9
2021-05-12,01055,18-59,1,2403
2021-05-12,01055,18-59,2,795
2021-05-12,01055,60+,1,1869
2021-05-12,01055,60+,2,767
2021-05-12,01056,12-17,1,54
2021-05-12,01056,12-17,2,8
2021-05-12,01056,18-59,1,1774
2021-05-12,01056,18-59,2,734
2021-05-12,01056,60+,1,1383
2021-05-12,01056,60+,2,585
2021-05-12,01057,12-17,1,27
2021-05-12,01057,18-59,1,1201
2021-05-12,01057,18-59,2,337
2021-05-12,01057,60+,1,1086
2021-05-12,01057,60+,2,251
2021-05-12,01058,12-17,1,62
2021-05-12,01058,12-17,2,5
2021-05-12,01058,18-59,1,2303
2021-05-12,01058,18-59,2,762
2021-05-12,01058,60+,1,1728
2021-05-12,01058,60+,2,683
2021-05-12,01059,12-17,1,33
2021-05-12,01059,12-17,2,6
2021-05-12,01059,18-59,1,1025
2021-05-12,01059,18-59,2,463
2021-05-12,01059,60+,1,1032
2021-05-12,01059,60+,2,413
2021-05-12,01060,12-17,1,34
2021-05-12,01060,12-17,2,6
2021-05-12,01060,18-59,1,1885
2021-05-12,01060,18-59,2,972
2021-05-12,01060,60+,1,1299
2021-05-12,01060,60+,2,800
2021-05-12,01061,12-17,1,40
2021-05-12,01061,12-17,2,6
2021-05-12,01061,18-59,1,1057
2021-05-12,01061,18-59,2,241
2021-05-12,01061,60+,1,848
2021-05-12,01061,60+,2,223
2021-05-12,01062,12-17,1,44
2021-05-12,01062,18-59,1,1600
2021-05-12,01062,18-59,2,780
2021-05-12,01062,60+,1,1346
2021-05-12,01062,60+,2,800
2021-05-12,02000,12-17,1,185
2021-05-12,02000,12-17,2,13
2021-05-12,02000,18-59,1,13990
2021-05-12,02000,18-59,2,4881
2021-05-12,02000,60+,1,5446
2021-05-12,02000,60+,2,1839
2021-05-12,03101,12-17,1,29
2021-05-12,03101,18-59,1,2163
2021-05-12,03101,18-59,2,356
2021-05-12,03101,60+,1,950
2021-05-12,03101,60+,2,231
2021-05-12,03102,12-17,1,8
2021-05-12,03102,18-59,1,854
