date,ags,age_group,stage,new
2022-07-29,1001,12-17,3,7
2022-07-29,1001,18-59,2,6
2022-07-29,1001,18-59,4,22
2022-07-29,1001,60+,3,5
2022-07-29,1001,60+,4,21
2022-07-29,1002,12-17,3,7
2022-07-29,1002,18-59,2,5
2022-07-29,1002,18-59,3,13
2022-07-29,1002,18-59,4,45
2022-07-29,1002,18-59,5,7
2022-07-29,1002,60+,4,69
2022-07-29,1003,18-59,3,7
2022-07-29,1003,18-59,4,35
2022-07-29,1003,60+,4,43
2022-07-29,1004,12-17,3,5
2022-07-29,1004,18-59,4,11
2022-07-29,1004,60+,4,29
2022-07-29,1051,12-17,3,6
2022-07-29,1051,18-59,4,9
2022-07-29,1051,60+,4,32
2022-07-29,1053,05-11,1,5
2022-07-29,1053,18-59,4,32
2022-07-29,1053,60+,1,7
2022-07-29,1053,60+,4,62
2022-07-29,1054,05-11,2,5
2022-07-29,1054,18-59,3,5
2022-07-29,1054,18-59,4,16
2022-07-29,1054,60+,4,48
2022-07-29,1055,18-59,4,14
2022-07-29,1055,60+,3,6
2022-07-29,1055,60+,4,57
2022-07-29,1056,18-59,3,16
2022-07-29,1056,18-59,4,37
2022-07-29,1056,60+,1,5
2022-07-29,1056,60+,4,82
2022-07-29,1057,05-11,1,9
2022-07-29,1057,18-59,4,27
2022-07-29,1057,60+,4,67
2022-07-29,1058,05-11,2,5
2022-07-29,1058,12-17,3,6
2022-07-29,1058,12-17,4,5
2022-07-29,1058,18-59,3,10
2022-07-29,1058,18-59,4,22
2022-07-29,1058,60+,3,5
2022-07-29,1058,60+,4,52
2022-07-29,1059,12-17,4,5
2022-07-29,1059,18-59,4,12
2022-07-29,1059,60+,4,42
2022-07-29,1060,18-59,4,15
2022-07-29,1060,60+,4,72
2022-07-29,1061,18-59,3,5
2022-07-29,1061,18-59,4,28
2022-07-29,1061,60+,4,52
2022-07-29,1062,18-59,3,8
2022-07-29,1062,18-59,4,22
2022-07-29,1062,60+,3,5
2022-07-29,1062,60+,4,66
2022-07-29,2000,05-11,1,17
2022-07-29,2000,12-17,3,9
2022-07-29,2000,18-59,1,7
2022-07-29,2000,18-59,2,13
2022-07-29,2000,18-59,3,87
2022-07-29,2000,18-59,4,154
2022-07-29,2000,60+,1,5
2022-07-29,2000,60+,3,23
2022-07-29,2000,60+,4,400
2022-07-29,3101,05-11,2,5
2022-07-29,3101,18-59,3,20
2022-07-29,3101,18-59,4,38
2022-07-29,3101,60+,2,7
2022-07-29,3101,60+,3,11
2022-07-29,3101,60+,4,114
2022-07-29,3102,60+,4,22
2022-07-29,3103,18-59,3,9
2022-07-29,3103,18-59,4,17
2022-07-29,3103,60+,4,33
2022-07-29,3151,18-59,3,9
2022-07-29,3151,60+,4,30
2022-07-29,3153,18-59,4,9
2022-07-29,3153,60+,4,39
2022-07-29,3154,18-59,4,6
2022-07-29,3154,60+,4,16
2022-07-29,3155,18-59,4,7
2022-07-29,3155,60+,4,31
2022-07-29,3157,18-59,2,5
2022-07-29,3157,18-59,4,7
2022-07-29,3157,60+,4,13
2022-07-29,3158,05-11,1,5
2022-07-29,3158,18-59,4,9
2022-07-29,3158,60+,4,20
2022-07-29,3159,05-11,2,5
2022-07-29,3159,18-59,2,5
2022-07-29,3159,18-59,3,8
2022-07-29,3159,18-59,4,27
2022-07-29,3159,60+,3,6
2022-07-29,3159,60+,4,72
2022-07-29,3241,12-17,3,11
2022-07-29,3241,18-59,2,8
2022-07-29,3241,18-59,3,64
2022-07-29,3241,18-59,4,184
2022-07-29,3241,60+,1,5
2022-07-29,3241,60+,2,7
2022-07-29,3241,60+,3,25
2022-07-29,3241,60+,4,404
2022-07-29,3251,12-17,1,5
2022-07-29,3251,12-17,3,6
2022-07-29,3251,18-59,3,11
2022-07-29,3251,18-59,4,32
2022-07-29,3251,60+,4,51
2022-07-29,3252,12-17,3,6
2022-07-29,3252,12-17,4,8
2022-07-29,3252,18-59,2,5
2022-07-29,3252,18-59,3,13
2022-07-29,3252,18-59,4,19
2022-07-29,3252,60+,4,91
2022-07-29,3254,18-59,1,5
2022-07-29,3254,18-59,3,7
2022-07-29,3254,18-59,4,9
2022-07-29,3254,60+,4,51
2022-07-29,3255,05-11,1,5
2022-07-29,3255,05-11,2,6
2022-07-29,3255,18-59,3,9
2022-07-29,3255,18-59,4,10
2022-07-29,3255,60+,4,24
2022-07-29,3256,18-59,2,7
2022-07-29,3256,18-59,3,13
2022-07-29,3256,18-59,4,19
2022-07-29,3256,60+,3,6
2022-07-29,3256,60+,4,63
2022-07-29,3257,18-59,1,5
2022-07-29,3257,18-59,2,5
2022-07-29,3257,18-59,3,11
2022-07-29,3257,18-59,4,15
2022-07-29,3257,60+,4,71
2022-07-29,3351,18-59,3,14
2022-07-29,3351,18-59,4,20
