datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-06-23,01001,14,30
2023-06-23,01002,14,113
2023-06-23,01003,19,97
2023-06-23,01004,3,20
2023-06-23,01051,8,32
2023-06-23,01053,2,14
2023-06-23,01054,3,17
2023-06-23,01055,15,29
2023-06-23,01056,1,29
2023-06-23,01057,0,9
2023-06-23,01058,10,28
2023-06-23,01059,1,23
2023-06-23,01060,12,65
2023-06-23,01061,11,34
2023-06-23,01062,8,18
2023-06-23,02000,95,340
2023-06-23,03101,32,94
2023-06-23,03102,1,5
2023-06-23,03103,8,24
2023-06-23,03151,2,4
2023-06-23,03153,0,20
2023-06-23,03154,0,12
2023-06-23,03155,3,14
2023-06-23,03157,1,15
2023-06-23,03158,7,9
2023-06-23,03159,15,113
2023-06-23,03241,24,117
2023-06-23,03251,4,8
2023-06-23,03252,10,29
2023-06-23,03254,25,61
2023-06-23,03256,4,12
2023-06-23,03257,0,11
2023-06-23,03351,7,23
2023-06-23,03352,6,8
2023-06-23,03353,6,28
2023-06-23,03354,0,9
2023-06-23,03355,5,32
2023-06-23,03356,0,4
2023-06-23,03357,8,22
2023-06-23,03358,4,13
2023-06-23,03359,5,24
2023-06-23,03360,3,51
2023-06-23,03361,1,14
2023-06-23,03402,3,16
2023-06-23,03403,8,96
2023-06-23,03404,6,76
2023-06-23,03405,5,11
2023-06-23,03451,2,20
2023-06-23,03452,5,16
2023-06-23,03453,7,18
2023-06-23,03454,18,52
2023-06-23,03455,4,14
2023-06-23,03456,0,16
2023-06-23,03457,6,19
2023-06-23,03459,18,62
2023-06-23,03460,12,22
2023-06-23,03461,0,5
2023-06-23,03462,1,7
2023-06-23,04011,3,133
2023-06-23,04012,10,38
2023-06-23,05111,21,176
2023-06-23,05112,20,121
2023-06-23,05113,32,330
2023-06-23,05114,7,74
2023-06-23,05116,9,73
2023-06-23,05117,1,26
2023-06-23,05119,13,59
2023-06-23,05120,6,19
2023-06-23,05122,15,61
2023-06-23,05124,9,110
2023-06-23,05154,13,32
2023-06-23,05158,17,25
2023-06-23,05162,6,42
2023-06-23,05166,3,25
2023-06-23,05170,37,77
2023-06-23,05314,7,236
2023-06-23,05315,19,206
2023-06-23,05316,7,49
2023-06-23,05334,11,226
2023-06-23,05358,7,53
2023-06-23,05362,6,51
2023-06-23,05366,8,16
2023-06-23,05370,4,29
2023-06-23,05374,10,22
2023-06-23,05378,3,27
2023-06-23,05382,6,74
2023-06-23,05512,3,18
2023-06-23,05513,23,71
2023-06-23,05515,16,175
2023-06-23,05554,13,55
2023-06-23,05558,6,29
2023-06-23,05562,41,146
2023-06-23,05566,16,52
2023-06-23,05570,11,32
2023-06-23,05711,20,97
2023-06-23,05754,2,22
2023-06-23,05758,8,42
2023-06-23,05762,7,29
2023-06-23,05766,2,48
2023-06-23,05770,19,133
2023-06-23,05774,0,37
2023-06-23,05911,24,128
2023-06-23,05913,31,222
2023-06-23,05914,12,45
2023-06-23,05915,16,59
2023-06-23,05916,10,51
2023-06-23,05954,30,80
2023-06-23,05958,10,60
2023-06-23,05962,21,81
2023-06-23,05966,8,4
2023-06-23,05970,8,79
2023-06-23,05974,18,60
2023-06-23,05978,12,83
2023-06-23,06411,21,82
2023-06-23,06412,27,212
2023-06-23,06413,4,97
2023-06-23,06414,10,26
2023-06-23,06431,5,23
2023-06-23,06432,2,19
2023-06-23,06433,4,18
2023-06-23,06434,3,20
2023-06-23,06435,7,64
2023-06-23,06436,4,18
2023-06-23,06437,2,142
2023-06-23,06438,8,14
2023-06-23,06439,6,11
2023-06-23,06440,8,36
2023-06-23,06531,25,175
2023-06-23,06532,0,44
2023-06-23,06533,4,37
2023-06-23,06534,2,86
2023-06-23,06535,8,19
2023-06-23,06611,11,109
2023-06-23,06631,10,69
2023-06-23,06632,10,26
2023-06-23,06633,8,19
2023-06-23,06634,2,20
2023-06-23,06635,3,65
2023-06-23,06636,6,24
2023-06-23,07111,20,78
2023-06-23,07131,0,8
2023-06-23,07132,6,8
2023-06-23,07133,16,32
2023-06-23,07134,1,17
2023-06-23,07135,0,4
2023-06-23,07137,2,30
2023-06-23,07138,20,35
2023-06-23,07140,1,4
2023-06-23,07141,4,20
2023-06-23,07143,5,24
2023-06-23,07211,17,61
2023-06-23,07231,8,14
2023-06-23,07232,3,13
2023-06-23,07233,0,10
2023-06-23,07235,8,5
2023-06-23,07311,0,11
2023-06-23,07312,14,95
2023-06-23,07313,6,17
2023-06-23,07314,13,87
2023-06-23,07315,4,94
2023-06-23,07316,2,15
2023-06-23,07317,10,6
2023-06-23,07318,4,17
2023-06-23,07319,10,42
2023-06-23,07320,6,4
2023-06-23,07331,0,8
2023-06-23,07332,7,10
2023-06-23,07333,2,10
2023-06-23,07334,8,14
2023-06-23,07335,6,4
2023-06-23,07336,0,16
2023-06-23,07337,5,8
2023-06-23,07340,5,2
2023-06-23,08111,32,211
2023-06-23,08115,6,48
2023-06-23,08116,11,64
2023-06-23,08117,15,25
2023-06-23,08118,1,5
2023-06-23,08119,8,54
2023-06-23,08121,20,34
2023-06-23,08125,12,36
2023-06-23,08126,2,5
2023-06-23,08127,7,36
2023-06-23,08128,14,22
2023-06-23,08135,3,17
2023-06-23,08136,11,49
2023-06-23,08211,6,14
2023-06-23,08212,0,18
2023-06-23,08215,0,9
2023-06-23,08216,1,10
2023-06-23,08221,22,203
2023-06-23,08222,9,90
2023-06-23,08225,12,8
2023-06-23,08226,6,31
2023-06-23,08231,9,43
2023-06-23,08235,0,22
2023-06-23,08236,3,9
2023-06-23,08237,0,10
2023-06-23,08311,30,168
2023-06-23,08315,8,21
2023-06-23,08316,5,14
2023-06-23,08317,14,74
2023-06-23,08325,2,9
2023-06-23,08326,6,40
2023-06-23,08327,3,7
2023-06-23,08335,10,65
2023-06-23,08336,2,30
2023-06-23,08337,0,10
2023-06-23,08415,5,25
2023-06-23,08416,5,90
2023-06-23,08417,5,15
2023-06-23,08421,11,93
2023-06-23,08425,5,13
2023-06-23,08426,0,8
2023-06-23,08435,20,24
2023-06-23,08436,14,38
2023-06-23,08437,2,11
2023-06-23,09161,10,35
2023-06-23,09162,36,449
2023-06-23,09163,5,49
2023-06-23,09171,2,16
2023-06-23,09172,3,19
2023-06-23,09173,5,19
2023-06-23,09174,8,23
2023-06-23,09175,0,17
2023-06-23,09176,2,30
2023-06-23,09177,0,10
2023-06-23,09178,0,13
2023-06-23,09179,0,10
2023-06-23,09180,10,53
2023-06-23,09181,3,10
2023-06-23,09182,6,10
2023-06-23,09183,2,8
2023-06-23,09184,3,7
2023-06-23,09185,10,24
2023-06-23,09186,3,5
2023-06-23,09187,11,60
2023-06-23,09188,17,39
2023-06-23,09189,9,43
2023-06-23,09190,9,14
2023-06-23,09261,6,45
2023-06-23,09262,12,36
2023-06-23,09263,0,27
2023-06-23,09271,1,28
2023-06-23,09272,9,9
2023-06-23,09273,3,8
2023-06-23,09274,1,3
2023-06-23,09275,10,17
2023-06-23,09276,3,10
2023-06-23,09277,3,13
2023-06-23,09278,4,7
2023-06-23,09279,3,13
2023-06-23,09361,6,25
2023-06-23,09362,45,179
2023-06-23,09363,8,40
2023-06-23,09371,5,5
2023-06-23,09372,0,9
2023-06-23,09373,7,13
2023-06-23,09375,1,14
2023-06-23,09376,5,14
2023-06-23,09377,1,13
2023-06-23,09461,7,39
2023-06-23,09462,3,37
2023-06-23,09463,8,21
2023-06-23,09464,6,20
2023-06-23,09471,7,9
2023-06-23,09472,3,4
2023-06-23,09474,3,9
2023-06-23,09475,6,13
2023-06-23,09476,4,15
2023-06-23,09478,5,20
2023-06-23,09479,9,9
2023-06-23,09561,7,16
2023-06-23,09562,12,115
2023-06-23,09563,6,42
2023-06-23,09564,30,149
2023-06-23,09565,0,5
2023-06-23,09571,4,19
2023-06-23,09572,0,4
2023-06-23,09574,2,18
2023-06-23,09575,5,29
2023-06-23,09576,0,6
2023-06-23,09577,10,6
