date,ags,age_group,stage,new
2024-04-30,02000,60+,4,5
2024-04-30,02000,60+,6,5
2024-04-30,03101,60+,5,5
2024-04-30,03155,60+,6,6
2024-04-30,03241,60+,5,8
2024-04-30,03251,60+,5,9
2024-04-30,05113,60+,7,6
2024-04-30,05113,60+,8,7
2024-04-30,05170,60+,5,7
2024-04-30,05315,60+,5,7
2024-04-30,05316,18-59,3,5
2024-04-30,05762,60+,5,5
2024-04-30,07140,18-59,5,5
2024-04-30,07333,60+,5,7
2024-04-30,08111,18-59,4,5
2024-04-30,08325,60+,4,5
2024-04-30,09763,18-59,4,5
2024-04-30,09775,60+,5,6
2024-04-30,11000,00-04,1,5
2024-04-30,11000,05-11,6,5
2024-04-30,11000,05-11,7,6
2024-04-30,11000,18-59,1,5
2024-04-30,11000,18-59,3,5
2024-04-30,11000,18-59,5,5
2024-04-30,11000,18-59,6,5
2024-04-30,11000,60+,6,5
2024-04-30,13075,18-59,1,5
2024-04-30,16051,60+,4,7
2024-04-30,16051,60+,5,15
