date,ags,age_group,stage,new
2023-06-15,2000,18-59,5,11
2023-06-15,3103,60+,4,5
2023-06-15,3103,60+,5,5
2023-06-15,3241,60+,4,7
2023-06-15,3241,60+,5,6
2023-06-15,3251,60+,5,6
2023-06-15,3351,60+,4,6
2023-06-15,3357,18-59,4,5
2023-06-15,3359,18-59,4,5
2023-06-15,3360,18-59,4,5
2023-06-15,3360,60+,5,6
2023-06-15,3453,18-59,4,5
2023-06-15,3453,18-59,5,5
2023-06-15,4011,18-59,5,6
2023-06-15,4011,60+,5,15
2023-06-15,5116,60+,5,8
2023-06-15,5158,60+,5,5
2023-06-15,5315,60+,5,7
2023-06-15,5358,60+,5,5
2023-06-15,5770,18-59,4,5
2023-06-15,5770,18-59,5,5
2023-06-15,5770,18-59,6,6
2023-06-15,5911,60+,5,13
2023-06-15,5913,18-59,5,6
2023-06-15,5958,60+,5,6
2023-06-15,5970,18-59,5,5
2023-06-15,6412,18-59,6,7
2023-06-15,6534,18-59,1,5
2023-06-15,9162,60+,5,6
2023-06-15,9178,18-59,4,7
2023-06-15,9178,60+,4,6
2023-06-15,9184,60+,5,5
2023-06-15,9477,60+,3,6
2023-06-15,9564,12-17,1,5
2023-06-15,9564,12-17,2,7
2023-06-15,11000,18-59,5,5
2023-06-15,11000,60+,6,5
2023-06-15,12062,18-59,4,5
2023-06-15,12062,60+,5,6
