IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2026-01-26,1,0
1002,A80+,M,2026-01-26,4,0
1002,A80+,W,2026-01-22,1,0
1002,A80+,W,2026-01-24,2,0
1002,A80+,W,2026-01-26,1,0
1003,A80+,W,2026-01-23,1,0
1004,A80+,W,2026-01-26,1,0
10041,A35-A59,W,2026-01-26,1,0
10041,A60-A79,M,2026-01-26,1,0
10041,A60-A79,W,2026-01-26,1,0
10042,A60-A79,M,2026-01-26,1,0
10044,A00-A04,W,2026-01-23,1,0
10044,A35-A59,M,2026-01-26,1,0
10044,A35-A59,W,2026-01-26,2,0
10044,A60-A79,M,2026-01-20,1,0
10044,A60-A79,M,2026-01-26,1,0
10044,A60-A79,W,2026-01-26,6,0
10044,A80+,M,2026-01-26,1,1
10044,A80+,W,2026-01-23,1,0
10044,A80+,W,2026-01-26,8,1
10045,A60-A79,M,2026-01-26,1,0
1053,A35-A59,M,2026-01-24,1,0
1053,A60-A79,W,2026-01-24,1,0
1055,A35-A59,M,2026-01-26,1,0
1055,A60-A79,W,2026-01-22,1,0
1055,A80+,M,2026-01-22,1,0
1055,A80+,M,2026-01-23,1,0
1055,A80+,M,2026-01-25,1,0
1055,A80+,M,2026-01-26,1,0
1055,A80+,W,2026-01-23,1,0
1056,A35-A59,M,2026-01-26,1,0
1056,A80+,M,2026-01-26,1,0
1057,A60-A79,W,2026-01-26,1,0
1060,A60-A79,W,2026-01-24,1,0
1060,A80+,M,2026-01-22,1,0
1060,A80+,W,2026-01-15,1,0
1062,A80+,M,2026-01-23,1,0
11001,A80+,M,2026-01-26,2,0
11002,A05-A14,W,2026-01-23,1,0
11002,A35-A59,M,2026-01-26,1,0
11002,A80+,M,2026-01-26,1,0
11003,A00-A04,M,2026-01-26,2,0
11003,A05-A14,W,2026-01-26,1,0
11003,A80+,M,2026-01-26,2,0
11004,A35-A59,M,2026-01-26,1,0
11004,A60-A79,M,2025-12-30,1,1
11004,A60-A79,M,2026-01-26,1,0
11004,A60-A79,W,2026-01-22,1,0
11004,A80+,W,2026-01-19,1,0
11005,A35-A59,W,2026-01-26,1,0
11005,A80+,M,2026-01-23,1,0
11005,A80+,M,2026-01-26,1,0
11005,A80+,W,2026-01-24,1,0
11005,A80+,W,2026-01-26,1,0
11006,A05-A14,M,2026-01-26,1,0
11006,A15-A34,W,2026-01-26,1,0
11007,A60-A79,M,2026-01-22,1,0
11007,A80+,M,2026-01-26,1,0
11007,A80+,W,2026-01-26,2,0
11008,A60-A79,W,2026-01-24,1,0
11008,A80+,M,2026-01-24,1,0
11008,A80+,W,2026-01-26,1,0
11009,A35-A59,M,2026-01-26,1,0
11010,A15-A34,W,2026-01-26,1,0
11010,A35-A59,W,2026-01-26,1,0
11010,A60-A79,M,2026-01-24,1,0
11010,A80+,W,2026-01-24,1,0
11011,A60-A79,W,2026-01-26,1,0
11011,A80+,W,2026-01-26,1,0
11012,A60-A79,M,2026-01-21,1,0
11012,A60-A79,W,2026-01-26,1,0
11012,A80+,M,2026-01-12,1,1
12051,A15-A34,W,2026-01-25,1,0
12051,A60-A79,W,2026-01-26,1,0
12051,A80+,W,2026-01-23,1,0
12054,A35-A59,M,2026-01-17,1,0
12054,A35-A59,M,2026-01-26,1,0
12054,A35-A59,W,2026-01-21,1,0
12054,A60-A79,M,2026-01-26,1,0
12054,A60-A79,W,2026-01-26,1,0
12054,A80+,M,2026-01-26,1,0
12060,A35-A59,W,2026-01-23,1,0
12060,A60-A79,M,2026-01-23,1,0
12061,A35-A59,M,2026-01-26,2,0
12061,A35-A59,W,2026-01-26,1,0
12061,A60-A79,M,2026-01-22,1,0
12061,A60-A79,W,2026-01-23,-1,0
12061,A80+,M,2026-01-26,1,0
12061,A80+,W,2026-01-22,1,0
