datum,ags,intensivbetten_frei,intensivbetten_belegt
2024-07-14,01001,7.0,32.0
2024-07-14,01002,19.0,111.0
2024-07-14,01003,11.0,95.0
2024-07-14,01004,4.0,19.0
2024-07-14,01053,4.0,4.0
2024-07-14,01054,8.0,14.0
2024-07-14,01055,3.0,21.0
2024-07-14,01056,5.0,22.0
2024-07-14,01057,3.0,5.0
2024-07-14,01058,9.0,22.0
2024-07-14,01060,18.0,59.0
2024-07-14,01061,3.0,40.0
2024-07-14,01062,7.0,18.0
2024-07-14,02000,75.0,318.0
2024-07-14,03101,25.0,101.0
2024-07-14,03102,5.0,1.0
2024-07-14,03103,3.0,17.0
2024-07-14,03151,2.0,4.0
2024-07-14,03155,1.0,7.0
2024-07-14,03157,0.0,6.0
2024-07-14,03158,5.0,11.0
2024-07-14,03159,10.0,103.0
2024-07-14,03241,14.0,53.0
2024-07-14,03251,2.0,9.0
2024-07-14,03252,11.0,28.0
2024-07-14,03254,13.0,39.0
2024-07-14,03256,0.0,12.0
2024-07-14,03257,4.0,7.0
2024-07-14,03351,7.0,23.0
2024-07-14,03353,6.0,22.0
2024-07-14,03355,8.0,20.0
2024-07-14,03356,0.0,4.0
2024-07-14,03357,8.0,22.0
2024-07-14,03358,0.0,11.0
2024-07-14,03359,3.0,8.0
2024-07-14,03360,7.0,47.0
2024-07-14,03361,8.0,9.0
2024-07-14,03402,0.0,10.0
2024-07-14,03403,9.0,95.0
2024-07-14,03404,11.0,78.0
2024-07-14,03405,3.0,15.0
2024-07-14,03451,4.0,19.0
2024-07-14,03452,2.0,17.0
2024-07-14,03453,7.0,19.0
2024-07-14,03454,19.0,43.0
2024-07-14,03455,3.0,13.0
2024-07-14,03456,3.0,13.0
2024-07-14,03457,2.0,16.0
2024-07-14,03459,11.0,46.0
2024-07-14,03460,3.0,14.0
2024-07-14,04011,0.0,102.0
2024-07-14,04012,10.0,21.0
2024-07-14,05111,21.0,152.0
2024-07-14,05112,9.0,86.0
2024-07-14,05113,18.0,122.0
2024-07-14,05114,3.0,66.0
2024-07-14,05116,10.0,70.0
2024-07-14,05117,7.0,26.0
2024-07-14,05119,17.0,49.0
2024-07-14,05122,7.0,67.0
2024-07-14,05124,10.0,91.0
2024-07-14,05154,10.0,33.0
2024-07-14,05158,11.0,17.0
2024-07-14,05162,2.0,12.0
2024-07-14,05166,6.0,12.0
2024-07-14,05170,22.0,34.0
2024-07-14,05314,15.0,197.0
2024-07-14,05315,10.0,162.0
2024-07-14,05316,6.0,38.0
2024-07-14,05334,7.0,215.0
2024-07-14,05358,7.0,40.0
2024-07-14,05362,6.0,41.0
2024-07-14,05366,2.0,22.0
2024-07-14,05370,7.0,25.0
2024-07-14,05374,6.0,10.0
2024-07-14,05378,7.0,34.0
2024-07-14,05382,6.0,27.0
2024-07-14,05513,15.0,55.0
2024-07-14,05515,24.0,134.0
2024-07-14,05554,20.0,30.0
2024-07-14,05558,12.0,25.0
2024-07-14,05562,42.0,139.0
2024-07-14,05566,6.0,45.0
2024-07-14,05570,8.0,21.0
2024-07-14,05711,18.0,66.0
2024-07-14,05754,0.0,13.0
2024-07-14,05758,8.0,24.0
2024-07-14,05762,13.0,25.0
2024-07-14,05766,2.0,48.0
2024-07-14,05770,15.0,127.0
2024-07-14,05774,5.0,51.0
2024-07-14,05911,32.0,130.0
2024-07-14,05913,29.0,204.0
2024-07-14,05914,11.0,22.0
2024-07-14,05915,12.0,40.0
2024-07-14,05916,3.0,45.0
2024-07-14,05954,15.0,59.0
2024-07-14,05958,8.0,52.0
2024-07-14,05962,17.0,74.0
2024-07-14,05966,7.0,5.0
2024-07-14,05970,10.0,34.0
2024-07-14,05974,25.0,38.0
2024-07-14,05978,11.0,84.0
2024-07-14,06411,27.0,46.0
2024-07-14,06412,26.0,176.0
2024-07-14,06413,1.0,8.0
2024-07-14,06414,3.0,26.0
2024-07-14,06431,5.0,5.0
2024-07-14,06432,0.0,21.0
2024-07-14,06433,0.0,16.0
2024-07-14,06434,1.0,21.0
2024-07-14,06435,19.0,41.0
2024-07-14,06436,0.0,20.0
2024-07-14,06437,0.0,129.0
2024-07-14,06438,13.0,17.0
2024-07-14,06439,0.0,7.0
2024-07-14,06440,3.0,10.0
2024-07-14,06531,12.0,175.0
2024-07-14,06533,8.0,34.0
2024-07-14,06534,2.0,65.0
2024-07-14,06535,5.0,16.0
2024-07-14,06611,12.0,101.0
2024-07-14,06631,11.0,69.0
2024-07-14,06632,11.0,16.0
2024-07-14,06633,4.0,19.0
2024-07-14,06634,4.0,18.0
2024-07-14,06635,11.0,50.0
2024-07-14,06636,9.0,21.0
2024-07-14,07111,14.0,42.0
2024-07-14,07131,0.0,8.0
2024-07-14,07133,15.0,32.0
2024-07-14,07134,4.0,16.0
2024-07-14,07135,1.0,3.0
2024-07-14,07137,0.0,12.0
2024-07-14,07138,9.0,13.0
2024-07-14,07140,3.0,1.0
2024-07-14,07141,4.0,14.0
2024-07-14,07143,1.0,7.0
2024-07-14,07211,9.0,26.0
2024-07-14,07231,1.0,15.0
2024-07-14,07232,3.0,5.0
2024-07-14,07233,0.0,10.0
2024-07-14,07235,1.0,5.0
2024-07-14,07311,3.0,8.0
