IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1003,A35-A59,W,2025-12-29,1,0
1003,A80+,M,2026-07-15,1,0
1060,A15-A34,M,2026-07-15,1,0
11006,A00-A04,M,2026-01-13,1,0
11006,A60-A79,M,2026-01-12,1,0
11006,A60-A79,M,2026-04-06,1,0
11006,A60-A79,W,2026-01-07,1,0
11006,A60-A79,W,2026-01-12,1,0
11006,A80+,M,2026-01-12,2,0
11006,A80+,W,2026-01-04,1,0
11006,A80+,W,2026-01-12,1,0
11006,A80+,W,2026-07-15,1,0
11007,A80+,M,2026-01-09,2,1
11009,A00-A04,M,2025-12-25,1,0
11009,A35-A59,W,2026-01-31,1,0
11009,A35-A59,W,2026-03-11,1,0
11009,A60-A79,M,2026-01-23,1,0
11009,A60-A79,M,2026-02-04,1,0
11009,A80+,W,2026-04-13,1,0
11010,A35-A59,M,2025-12-13,1,0
11011,A35-A59,M,2021-04-17,-1,0
11011,A60-A79,W,2026-02-09,1,0
11011,A80+,W,2026-01-30,1,0
12052,A35-A59,M,2026-07-16,1,0
12073,A60-A79,M,2026-07-15,1,0
14511,A15-A34,W,2026-07-16,1,0
14521,A80+,W,2026-07-05,1,0
14713,A35-A59,W,2026-07-13,1,0
14730,A80+,M,2026-07-16,1,0
15089,A35-A59,W,2026-07-15,1,0
3103,A05-A14,M,2026-07-16,1,0
3241,A80+,M,2026-07-15,1,0
3251,A15-A34,M,2026-07-14,1,0
3360,A15-A34,M,2022-12-07,1,0
3360,A80+,W,2022-12-06,1,1
3405,A60-A79,M,2026-07-15,1,0
3454,A60-A79,M,2022-12-21,-1,0
4012,A60-A79,M,2026-06-02,1,1
5114,A80+,M,2026-07-14,1,0
5162,A15-A34,M,2026-07-16,1,0
5166,A60-A79,W,2026-07-15,1,0
5370,A60-A79,W,2026-07-15,1,0
6611,A15-A34,W,2025-12-08,-1,0
6633,A05-A14,M,2022-07-19,-1,0
7137,A15-A34,M,2026-07-15,1,0
9273,A35-A59,W,2026-07-04,1,0
9475,A35-A59,W,2026-07-15,1,0
9577,A15-A34,M,2026-07-14,1,0
