datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-01-20,01001,11,33
2023-01-20,01002,13,112
2023-01-20,01003,12,101
2023-01-20,01004,6,17
2023-01-20,01051,8,32
2023-01-20,01053,1,17
2023-01-20,01054,6,18
2023-01-20,01055,9,33
2023-01-20,01056,3,34
2023-01-20,01057,8,4
2023-01-20,01058,12,31
2023-01-20,01059,0,25
2023-01-20,01060,23,58
2023-01-20,01061,12,31
2023-01-20,01062,5,25
2023-01-20,02000,92,457
2023-01-20,03101,28,104
2023-01-20,03102,1,27
2023-01-20,03103,6,23
2023-01-20,03151,2,18
2023-01-20,03153,2,20
2023-01-20,03154,0,12
2023-01-20,03155,5,16
2023-01-20,03157,0,14
2023-01-20,03158,6,10
2023-01-20,03159,18,120
2023-01-20,03241,27,349
2023-01-20,03251,4,13
2023-01-20,03252,13,61
2023-01-20,03254,19,66
2023-01-20,03255,1,10
2023-01-20,03256,2,14
2023-01-20,03257,1,23
2023-01-20,03351,5,25
2023-01-20,03352,2,10
2023-01-20,03353,2,30
2023-01-20,03354,1,5
2023-01-20,03355,13,24
2023-01-20,03356,1,9
2023-01-20,03357,3,26
2023-01-20,03358,5,15
2023-01-20,03359,3,26
2023-01-20,03360,7,69
2023-01-20,03361,1,13
2023-01-20,03401,5,14
2023-01-20,03402,0,19
2023-01-20,03403,8,110
2023-01-20,03404,10,105
2023-01-20,03405,7,22
2023-01-20,03451,0,29
2023-01-20,03452,6,31
2023-01-20,03453,3,20
2023-01-20,03454,24,59
2023-01-20,03455,10,19
2023-01-20,03456,5,22
2023-01-20,03457,7,22
2023-01-20,03458,0,7
2023-01-20,03459,14,75
2023-01-20,03460,8,30
2023-01-20,03461,0,10
2023-01-20,03462,0,8
2023-01-20,04011,5,142
2023-01-20,04012,1,45
2023-01-20,05111,15,277
2023-01-20,05112,30,136
2023-01-20,05113,39,331
2023-01-20,05114,4,73
2023-01-20,05116,6,75
2023-01-20,05117,0,29
2023-01-20,05119,14,60
2023-01-20,05120,0,24
2023-01-20,05122,11,59
2023-01-20,05124,7,126
2023-01-20,05154,10,52
2023-01-20,05158,13,50
2023-01-20,05162,7,93
2023-01-20,05166,2,33
2023-01-20,05170,19,111
2023-01-20,05314,9,247
2023-01-20,05315,24,304
2023-01-20,05316,20,51
2023-01-20,05334,19,218
2023-01-20,05358,7,54
2023-01-20,05362,7,56
2023-01-20,05366,12,18
2023-01-20,05370,6,29
2023-01-20,05374,8,25
2023-01-20,05378,6,26
2023-01-20,05382,10,72
2023-01-20,05512,9,34
2023-01-20,05513,26,70
2023-01-20,05515,23,189
2023-01-20,05554,6,62
2023-01-20,05558,2,33
2023-01-20,05562,27,188
2023-01-20,05566,12,67
2023-01-20,05570,7,37
2023-01-20,05711,6,114
2023-01-20,05754,11,15
2023-01-20,05758,10,39
2023-01-20,05762,6,29
2023-01-20,05766,2,48
2023-01-20,05770,10,181
2023-01-20,05774,28,54
2023-01-20,05911,19,170
2023-01-20,05913,9,262
2023-01-20,05914,9,77
2023-01-20,05915,16,64
2023-01-20,05916,5,59
2023-01-20,05954,21,101
2023-01-20,05958,15,71
2023-01-20,05962,18,87
2023-01-20,05966,2,20
2023-01-20,05970,5,106
2023-01-20,05974,12,77
2023-01-20,05978,5,100
2023-01-20,06411,23,86
2023-01-20,06412,31,249
2023-01-20,06413,3,102
2023-01-20,06414,3,44
2023-01-20,06431,8,34
2023-01-20,06432,0,21
2023-01-20,06433,1,23
2023-01-20,06434,6,16
2023-01-20,06435,16,59
2023-01-20,06436,0,19
2023-01-20,06437,1,143
2023-01-20,06438,5,19
2023-01-20,06439,4,12
2023-01-20,06440,1,66
2023-01-20,06531,14,204
2023-01-20,06532,1,44
2023-01-20,06533,5,41
2023-01-20,06534,9,115
2023-01-20,06535,5,18
2023-01-20,06611,10,129
2023-01-20,06631,11,70
2023-01-20,06632,16,45
2023-01-20,06633,3,19
2023-01-20,06634,5,17
2023-01-20,06635,2,76
2023-01-20,06636,7,23
2023-01-20,07111,23,91
2023-01-20,07131,2,15
2023-01-20,07132,3,13
2023-01-20,07133,14,32
2023-01-20,07134,0,19
2023-01-20,07135,3,8
2023-01-20,07137,7,25
2023-01-20,07138,5,66
2023-01-20,07140,2,3
2023-01-20,07141,3,25
2023-01-20,07143,8,22
2023-01-20,07211,20,60
2023-01-20,07231,1,21
2023-01-20,07232,5,11
2023-01-20,07233,3,13
2023-01-20,07235,8,7
2023-01-20,07311,4,9
2023-01-20,07312,16,93
2023-01-20,07313,4,20
2023-01-20,07314,18,88
2023-01-20,07315,2,104
2023-01-20,07316,1,17
2023-01-20,07317,8,6
2023-01-20,07318,3,24
2023-01-20,07319,6,46
2023-01-20,07320,5,5
2023-01-20,07331,0,6
2023-01-20,07332,4,12
2023-01-20,07333,1,11
2023-01-20,07334,1,19
2023-01-20,07335,5,5
2023-01-20,07336,2,14
2023-01-20,07337,1,11
2023-01-20,07339,0,9
2023-01-20,07340,3,4
2023-01-20,08111,26,215
2023-01-20,08115,7,46
2023-01-20,08116,6,72
2023-01-20,08117,8,32
2023-01-20,08118,4,6
2023-01-20,08119,11,51
2023-01-20,08121,19,35
2023-01-20,08125,2,46
2023-01-20,08126,0,7
2023-01-20,08127,6,42
2023-01-20,08128,16,40
2023-01-20,08135,7,15
2023-01-20,08136,19,53
2023-01-20,08211,2,18
2023-01-20,08212,8,99
2023-01-20,08215,1,44
2023-01-20,08216,0,12
2023-01-20,08221,5,210
2023-01-20,08222,6,96
2023-01-20,08225,5,16
2023-01-20,08226,1,38
2023-01-20,08231,8,49
2023-01-20,08235,0,22
2023-01-20,08236,1,9
2023-01-20,08237,0,10
2023-01-20,08311,20,174
2023-01-20,08315,4,25
2023-01-20,08316,5,15
2023-01-20,08317,9,77
2023-01-20,08325,1,9
2023-01-20,08326,4,54
2023-01-20,08327,2,8
2023-01-20,08335,20,71
2023-01-20,08336,1,31
2023-01-20,08337,0,10
2023-01-20,08415,7,23
2023-01-20,08416,2,100
2023-01-20,08417,4,16
2023-01-20,08421,15,117
2023-01-20,08425,5,11
2023-01-20,08426,1,15
2023-01-20,08435,20,34
2023-01-20,08436,15,43
2023-01-20,08437,5,9
2023-01-20,09161,15,33
2023-01-20,09162,36,497
2023-01-20,09163,5,37
2023-01-20,09171,0,28
2023-01-20,09172,4,18
2023-01-20,09173,0,22
2023-01-20,09174,1,30
2023-01-20,09175,0,20
2023-01-20,09176,4,40
2023-01-20,09177,0,16
2023-01-20,09178,1,11
2023-01-20,09179,0,11
2023-01-20,09180,12,48
2023-01-20,09181,3,10
2023-01-20,09182,0,16
2023-01-20,09183,1,11
2023-01-20,09184,0,10
2023-01-20,09185,6,28
2023-01-20,09186,4,4
2023-01-20,09187,10,59
2023-01-20,09188,3,46
2023-01-20,09189,6,44
2023-01-20,09190,7,16
2023-01-20,09261,0,51
2023-01-20,09262,8,40
2023-01-20,09263,5,22
2023-01-20,09271,3,26
2023-01-20,09272,5,15
2023-01-20,09273,3,8
2023-01-20,09274,2,3
2023-01-20,09275,2,25
2023-01-20,09276,1,12
2023-01-20,09277,6,10
2023-01-20,09278,1,9
2023-01-20,09279,1,15
2023-01-20,09361,17,23
2023-01-20,09362,28,199
2023-01-20,09363,8,40
2023-01-20,09371,1,9
2023-01-20,09372,3,6
2023-01-20,09373,2,18
2023-01-20,09375,2,11
2023-01-20,09376,3,16
2023-01-20,09377,1,13
2023-01-20,09461,15,33
2023-01-20,09462,6,54
2023-01-20,09463,9,25
2023-01-20,09464,8,20
2023-01-20,09471,9,7
2023-01-20,09472,4,3
2023-01-20,09474,2,10
2023-01-20,09475,2,17
2023-01-20,09476,4,15
2023-01-20,09477,0,25
2023-01-20,09478,3,36
2023-01-20,09479,9,9
2023-01-20,09561,4,19
2023-01-20,09562,11,118
2023-01-20,09563,16,31
2023-01-20,09564,42,150
2023-01-20,09565,2,2
2023-01-20,09571,5,21
2023-01-20,09572,0,4
2023-01-20,09574,0,21
2023-01-20,09575,9,25
2023-01-20,09576,0,7
2023-01-20,09577,2,14
2023-01-20,09661,4,55
2023-01-20,09662,6,56
2023-01-20,09663,10,120
2023-01-20,09671,2,8
2023-01-20,09672,5,30
2023-01-20,09673,7,136
2023-01-20,09674,4,7
2023-01-20,09675,0,7
2023-01-20,09676,3,7
2023-01-20,09677,4,5
2023-01-20,09678,0,3
2023-01-20,09679,2,7
2023-01-20,09761,8,136
2023-01-20,09762,1,13
2023-01-20,09763,3,43
2023-01-20,09764,3,27
2023-01-20,09771,0,14
2023-01-20,09772,4,11
2023-01-20,09773,4,10
2023-01-20,09774,2,45
2023-01-20,09775,2,15
2023-01-20,09776,4,8
2023-01-20,09777,2,10
2023-01-20,09778,1,13
2023-01-20,09779,2,21
2023-01-20,09780,1,13
2023-01-20,10041,14,133
2023-01-20,10042,2,10
2023-01-20,10043,6,33
2023-01-20,10044,17,41
2023-01-20,10045,17,149
2023-01-20,10046,4,12
2023-01-20,11000,114,964
2023-01-20,12051,13,54
2023-01-20,12052,10,77
2023-01-20,12053,0,12
2023-01-20,12054,15,57
2023-01-20,12060,1,58
2023-01-20,12061,8,29
2023-01-20,12062,4,14
2023-01-20,12063,7,18
2023-01-20,12064,2,21
2023-01-20,12065,11,28
2023-01-20,12066,5,10
2023-01-20,12067,7,30
2023-01-20,12068,1,43
2023-01-20,12069,7,62
2023-01-20,12070,3,11
2023-01-20,12071,3,19
2023-01-20,12072,0,12
2023-01-20,12073,10,24
2023-01-20,13003,17,95
2023-01-20,13004,13,55
2023-01-20,13071,9,75
2023-01-20,13072,12,43
2023-01-20,13073,13,45
2023-01-20,13074,7,10
2023-01-20,13075,17,130
2023-01-20,13076,20,100
2023-01-20,14511,18,154
2023-01-20,14521,20,72
2023-01-20,14522,13,34
2023-01-20,14523,11,48
2023-01-20,14524,18,69
2023-01-20,14612,30,216
2023-01-20,14625,18,46
2023-01-20,14626,17,45
2023-01-20,14627,6,56
2023-01-20,14628,13,47
2023-01-20,14713,49,254
2023-01-20,14729,23,33
2023-01-20,14730,17,39
2023-01-20,15001,9,31
2023-01-20,15002,17,235
2023-01-20,15003,20,170
2023-01-20,15081,6,13
2023-01-20,15082,9,26
2023-01-20,15083,2,13
2023-01-20,15084,7,24
2023-01-20,15085,8,50
2023-01-20,15086,4,20
2023-01-20,15087,0,10
2023-01-20,15088,2,20
2023-01-20,15089,2,32
2023-01-20,15090,1,20
2023-01-20,15091,7,23
2023-01-20,16051,18,65
2023-01-20,16052,3,39
2023-01-20,16053,16,90
2023-01-20,16054,8,14
2023-01-20,16055,4,10
2023-01-20,16061,6,16
2023-01-20,16062,13,47
2023-01-20,16063,11,74
2023-01-20,16064,5,12
2023-01-20,16065,1,5
2023-01-20,16066,12,30
2023-01-20,16067,7,8
2023-01-20,16068,1,8
2023-01-20,16069,4,4
2023-01-20,16070,3,14
2023-01-20,16071,8,72
2023-01-20,16072,4,4
2023-01-20,16073,5,18
2023-01-20,16074,1,5
2023-01-20,16075,3,3
2023-01-20,16076,0,10
2023-01-20,16077,3,25
