date,ags,age_group,stage,new
2022-11-04,1001,12-17,4,9
2022-11-04,1001,18-59,3,5
2022-11-04,1001,18-59,4,68
2022-11-04,1001,18-59,5,9
2022-11-04,1001,60+,3,6
2022-11-04,1001,60+,4,84
2022-11-04,1001,60+,5,56
2022-11-04,1002,12-17,3,7
2022-11-04,1002,18-59,3,19
2022-11-04,1002,18-59,4,273
2022-11-04,1002,18-59,5,28
2022-11-04,1002,60+,3,9
2022-11-04,1002,60+,4,162
2022-11-04,1002,60+,5,155
2022-11-04,1002,60+,6,8
2022-11-04,1003,05-11,4,6
2022-11-04,1003,18-59,3,12
2022-11-04,1003,18-59,4,122
2022-11-04,1003,18-59,5,17
2022-11-04,1003,60+,3,11
2022-11-04,1003,60+,4,140
2022-11-04,1003,60+,5,101
2022-11-04,1004,18-59,4,56
2022-11-04,1004,18-59,5,6
2022-11-04,1004,60+,2,6
2022-11-04,1004,60+,3,13
2022-11-04,1004,60+,4,56
2022-11-04,1004,60+,5,29
2022-11-04,1051,12-17,3,5
2022-11-04,1051,18-59,4,35
2022-11-04,1051,18-59,5,6
2022-11-04,1051,60+,4,66
2022-11-04,1051,60+,5,64
2022-11-04,1053,05-11,3,5
2022-11-04,1053,18-59,3,12
2022-11-04,1053,18-59,4,88
2022-11-04,1053,18-59,5,23
2022-11-04,1053,60+,4,120
2022-11-04,1053,60+,5,63
2022-11-04,1053,60+,6,6
2022-11-04,1054,18-59,3,5
2022-11-04,1054,18-59,4,71
2022-11-04,1054,18-59,5,13
2022-11-04,1054,60+,4,86
2022-11-04,1054,60+,5,72
2022-11-04,1055,12-17,4,6
2022-11-04,1055,18-59,3,9
2022-11-04,1055,18-59,4,128
2022-11-04,1055,18-59,5,9
2022-11-04,1055,60+,4,213
2022-11-04,1055,60+,5,158
2022-11-04,1056,12-17,4,8
2022-11-04,1056,18-59,3,10
2022-11-04,1056,18-59,4,175
2022-11-04,1056,18-59,5,12
2022-11-04,1056,60+,3,10
2022-11-04,1056,60+,4,281
2022-11-04,1056,60+,5,114
2022-11-04,1057,05-11,3,5
2022-11-04,1057,18-59,3,13
2022-11-04,1057,18-59,4,115
2022-11-04,1057,18-59,5,15
2022-11-04,1057,60+,4,147
2022-11-04,1057,60+,5,136
2022-11-04,1057,60+,6,10
2022-11-04,1058,05-11,1,5
2022-11-04,1058,05-11,4,5
2022-11-04,1058,12-17,4,26
2022-11-04,1058,18-59,2,5
2022-11-04,1058,18-59,3,8
2022-11-04,1058,18-59,4,129
2022-11-04,1058,18-59,5,14
2022-11-04,1058,60+,4,217
2022-11-04,1058,60+,5,132
2022-11-04,1058,60+,6,15
2022-11-04,1059,18-59,3,7
2022-11-04,1059,18-59,4,74
2022-11-04,1059,60+,3,8
2022-11-04,1059,60+,4,128
2022-11-04,1059,60+,5,75
2022-11-04,1060,05-11,1,5
2022-11-04,1060,18-59,2,5
2022-11-04,1060,18-59,3,6
2022-11-04,1060,18-59,4,155
2022-11-04,1060,18-59,5,8
2022-11-04,1060,60+,4,266
2022-11-04,1060,60+,5,96
2022-11-04,1061,05-11,1,5
2022-11-04,1061,18-59,4,79
2022-11-04,1061,18-59,5,5
2022-11-04,1061,60+,3,5
2022-11-04,1061,60+,4,79
2022-11-04,1061,60+,5,84
2022-11-04,1062,18-59,3,9
2022-11-04,1062,18-59,4,177
2022-11-04,1062,18-59,5,29
2022-11-04,1062,60+,4,204
2022-11-04,1062,60+,5,159
2022-11-04,2000,05-11,1,5
2022-11-04,2000,12-17,1,6
2022-11-04,2000,12-17,2,7
2022-11-04,2000,18-59,1,15
2022-11-04,2000,18-59,2,13
2022-11-04,2000,18-59,3,183
2022-11-04,2000,18-59,4,910
2022-11-04,2000,18-59,5,131
2022-11-04,2000,60+,1,5
2022-11-04,2000,60+,3,89
2022-11-04,2000,60+,4,1161
2022-11-04,2000,60+,5,536
2022-11-04,2000,60+,6,8
2022-11-04,3101,05-11,1,5
2022-11-04,3101,18-59,3,12
2022-11-04,3101,18-59,4,113
2022-11-04,3101,18-59,5,23
2022-11-04,3101,60+,3,17
2022-11-04,3101,60+,4,180
2022-11-04,3101,60+,5,84
2022-11-04,3102,18-59,2,5
2022-11-04,3102,18-59,3,6
2022-11-04,3102,18-59,4,19
2022-11-04,3102,60+,4,34
2022-11-04,3102,60+,5,9
2022-11-04,3103,05-11,4,7
2022-11-04,3103,12-17,4,5
