IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A15-A34,M,2024-09-26,1,0
1001,A60-A79,M,2024-09-26,1,0
1002,A35-A59,W,2024-09-26,1,0
1002,A60-A79,M,2024-09-26,1,0
1002,A60-A79,W,2024-09-26,1,0
1003,A05-A14,M,2024-09-26,1,0
1003,A60-A79,M,2024-09-26,1,0
1003,A60-A79,W,2024-09-26,1,0
1004,A00-A04,M,2024-09-26,1,0
1004,A15-A34,M,2024-09-26,1,0
1004,A60-A79,M,2024-09-13,1,0
1004,A60-A79,W,2024-09-26,1,0
1004,A80+,W,2024-09-26,1,0
1051,A00-A04,M,2024-09-23,1,0
1051,A60-A79,M,2024-09-23,1,0
1053,A60-A79,M,2024-09-26,1,0
1053,A80+,M,2024-09-22,1,0
1054,A35-A59,W,2024-09-26,1,0
1054,A80+,M,2024-09-26,1,0
1056,A35-A59,M,2024-09-26,1,0
1056,A60-A79,M,2024-09-25,1,0
1056,A60-A79,M,2024-09-26,1,0
1057,A05-A14,M,2024-09-26,1,0
1057,A15-A34,W,2024-09-26,1,0
1058,A15-A34,W,2024-09-26,1,0
1058,A35-A59,W,2024-09-26,1,0
1058,A60-A79,M,2024-09-25,1,0
1059,A15-A34,W,2024-09-26,1,0
1059,A35-A59,W,2024-09-26,2,0
1059,A60-A79,M,2024-09-26,1,0
1060,A60-A79,W,2024-09-25,2,0
1060,A80+,M,2024-09-17,1,0
1060,A80+,M,2024-09-26,1,0
1060,A80+,W,2024-09-21,1,1
1060,A80+,W,2024-09-24,1,0
1061,A35-A59,W,2024-09-26,1,0
1061,A60-A79,M,2024-09-26,1,0
1061,A80+,M,2024-09-26,1,0
1062,A15-A34,M,2024-09-26,1,0
1062,A15-A34,W,2024-09-25,1,0
1062,A35-A59,W,2024-09-26,2,0
2000,A00-A04,M,2024-09-26,1,0
2000,A15-A34,M,2024-09-24,1,0
2000,A15-A34,M,2024-09-26,1,0
2000,A35-A59,M,2024-09-25,4,0
2000,A35-A59,M,2024-09-26,4,0
2000,A35-A59,W,2024-09-25,1,0
2000,A35-A59,W,2024-09-26,1,0
2000,A60-A79,M,2024-09-25,3,0
2000,A60-A79,M,2024-09-26,3,0
2000,A60-A79,W,2024-09-24,1,0
2000,A60-A79,W,2024-09-25,2,0
2000,A60-A79,W,2024-09-26,5,0
2000,A80+,M,2024-08-20,1,1
2000,A80+,M,2024-09-23,1,0
2000,A80+,M,2024-09-24,2,0
2000,A80+,M,2024-09-25,3,0
2000,A80+,M,2024-09-26,2,0
2000,A80+,W,2024-07-01,1,1
2000,A80+,W,2024-09-20,1,0
2000,A80+,W,2024-09-24,1,0
2000,A80+,W,2024-09-25,1,0
2000,A80+,W,2024-09-26,4,0
3101,A15-A34,M,2024-09-25,1,0
3101,A35-A59,M,2024-09-25,1,0
3101,A35-A59,W,2024-09-25,1,0
3102,A80+,M,2024-09-25,1,0
3103,A35-A59,M,2024-09-25,1,0
3151,A35-A59,M,2024-09-25,1,0
3151,A60-A79,M,2024-09-25,1,0
3151,A80+,W,2024-09-17,1,0
3153,A00-A04,M,2024-09-25,1,0
3153,A15-A34,M,2024-09-25,2,0
3153,A35-A59,W,2024-09-26,1,0
3153,A60-A79,W,2024-09-25,1,0
3153,A60-A79,W,2024-09-26,1,0
3153,A80+,M,2024-09-26,1,0
3155,A60-A79,W,2024-09-24,1,0
3159,A35-A59,W,2024-09-25,2,0
3159,A60-A79,W,2024-09-25,1,0
3159,A80+,M,2024-09-25,1,0
3159,A80+,M,2024-09-26,2,0
3241,A00-A04,W,2024-09-25,1,0
3241,A05-A14,W,2024-09-26,1,0
3241,A15-A34,M,2024-09-25,1,0
3241,A15-A34,W,2024-09-25,2,0
3241,A15-A34,W,2024-09-26,1,0
3241,A35-A59,M,2024-09-23,1,1
3241,A35-A59,M,2024-09-25,2,0
3241,A35-A59,M,2024-09-26,1,0
3241,A35-A59,W,2024-09-25,1,0
3241,A35-A59,W,2024-09-26,1,0
3241,A60-A79,M,2024-09-26,2,0
3241,A60-A79,W,2024-09-25,2,0
3241,A60-A79,W,2024-09-26,1,0
3241,A80+,M,2024-09-25,1,0
3241,A80+,W,2024-09-25,4,0
3241,A80+,W,2024-09-26,1,0
3251,A15-A34,M,2024-09-25,1,0
3251,A35-A59,W,2024-09-25,1,0
3251,A60-A79,M,2024-09-25,1,0
3254,A05-A14,M,2024-09-25,1,0
3254,A60-A79,M,2024-09-24,1,0
3254,A60-A79,M,2024-09-25,1,0
3255,A80+,M,2024-08-21,1,1
3257,A60-A79,M,2024-09-22,1,0
3257,A80+,W,2024-09-21,1,0
3351,A15-A34,W,2024-09-26,1,0
3351,A60-A79,M,2024-09-26,2,0
3351,A80+,M,2024-09-26,2,0
3351,A80+,W,2024-09-24,-1,0
3351,A80+,W,2024-09-26,1,0
3352,A35-A59,W,2024-09-26,1,0
3352,A80+,M,2024-09-24,1,1
3353,A35-A59,W,2024-09-25,1,0
3353,A80+,M,2024-09-24,1,0
3355,A35-A59,W,2024-09-24,1,0
3357,A15-A34,M,2024-09-26,1,0
3357,A35-A59,M,2024-09-25,1,0
3357,A80+,W,2024-09-24,1,0
3358,A15-A34,W,2024-09-25,1,0
3358,A60-A79,W,2024-09-24,1,0
3358,A80+,M,2024-09-25,1,0
3358,A80+,W,2024-09-25,1,0
3360,A15-A34,W,2024-09-25,1,0
3360,A80+,M,2024-09-25,1,0
3360,A80+,W,2024-09-25,2,0
3361,A60-A79,W,2024-09-25,1,0
3361,A80+,W,2024-09-25,2,0
3403,A35-A59,W,2024-09-24,1,0
3403,A60-A79,W,2024-09-25,1,0
3403,A80+,M,2024-09-24,1,0
3452,A15-A34,M,2024-09-24,1,0
3453,A15-A34,W,2024-09-25,1,0
3453,A35-A59,W,2024-09-26,1,0
3453,A60-A79,M,2024-09-25,1,0
3453,A80+,W,2024-09-25,1,0
3454,A00-A04,W,2024-09-24,1,0
3454,A15-A34,M,2024-09-25,1,0
3454,A60-A79,W,2024-09-25,1,0
3454,A80+,M,2024-09-24,1,0
3454,A80+,W,2024-09-24,2,0
3457,A35-A59,W,2024-09-24,1,0
3459,A00-A04,W,2024-09-25,1,0
3459,A35-A59,W,2024-09-25,1,0
3459,A60-A79,M,2024-09-25,3,0
3459,A80+,M,2024-09-22,1,0
3460,A00-A04,M,2024-09-25,1,0
3460,A35-A59,W,2024-09-24,1,0
3460,A60-A79,W,2024-09-25,1,0
3460,A80+,M,2024-09-24,1,0
3460,A80+,M,2024-09-25,1,0
3461,A80+,W,2024-09-24,1,0
4011,A35-A59,W,2024-09-25,1,0
4011,A60-A79,M,2024-09-23,1,0
4011,A60-A79,M,2024-09-25,1,0
4011,A60-A79,W,2024-09-26,1,0
4011,A80+,M,2024-09-12,1,0
5111,A15-A34,M,2024-09-26,2,0
5111,A15-A34,W,2024-09-26,2,0
5111,A35-A59,M,2024-09-26,2,0
5111,A60-A79,M,2024-09-23,1,0
5111,A60-A79,M,2024-09-26,1,0
5111,A60-A79,W,2024-09-26,1,0
5111,A80+,M,2024-09-23,4,0
5111,A80+,M,2024-09-26,1,0
5112,A05-A14,W,2024-09-25,1,0
5112,A15-A34,W,2024-09-25,1,0
5112,A35-A59,M,2024-09-25,2,0
5112,A35-A59,M,2024-09-26,1,0
5112,A35-A59,W,2024-09-20,1,0
5112,A60-A79,M,2024-09-25,1,0
5112,A80+,W,2024-09-25,3,0
5112,A80+,W,2024-09-26,1,0
5113,A35-A59,W,2024-09-26,2,0
5113,A60-A79,M,2024-09-26,2,0
5113,A60-A79,W,2024-09-26,1,0
5113,A80+,M,2024-09-24,1,0
5113,A80+,M,2024-09-26,1,0
5113,A80+,W,2024-09-16,1,0
5113,A80+,W,2024-09-25,1,0
5114,A35-A59,M,2024-09-25,1,0
5114,A35-A59,M,2024-09-26,1,0
5114,A60-A79,M,2024-09-26,1,0
5114,A60-A79,W,2024-09-26,1,0
5114,A80+,M,2024-09-26,1,0
5119,A15-A34,W,2024-09-25,1,0
5119,A35-A59,M,2024-09-24,1,0
5119,A35-A59,W,2024-09-24,1,0
5119,A60-A79,W,2024-09-25,1,0
5119,A80+,W,2024-09-24,1,0
5124,A00-A04,W,2024-09-24,1,0
5124,A60-A79,M,2024-09-24,1,0
5124,A60-A79,M,2024-09-25,1,0
5124,A60-A79,W,2024-09-25,2,0
5124,A80+,M,2024-09-24,1,0
5124,A80+,M,2024-09-26,1,0
5124,A80+,W,2024-09-25,1,0
5154,A15-A34,M,2024-09-26,1,0
5154,A35-A59,M,2024-09-26,2,0
5154,A35-A59,W,2024-09-20,1,0
5154,A35-A59,W,2024-09-24,1,0
5154,A35-A59,W,2024-09-26,2,0
5154,A60-A79,M,2024-09-26,1,0
5154,A60-A79,W,2024-09-26,1,0
5154,A80+,M,2024-09-26,1,0
5158,A00-A04,M,2024-09-25,1,0
5158,A00-A04,M,2024-09-26,1,0
5158,A15-A34,W,2024-09-25,2,0
5158,A35-A59,M,2024-09-25,1,0
5158,A35-A59,M,2024-09-26,3,0
5158,A60-A79,M,2024-09-25,2,0
5158,A60-A79,M,2024-09-26,2,0
5158,A60-A79,W,2024-09-25,1,0
5158,A60-A79,W,2024-09-26,2,0
5158,A80+,M,2024-09-25,2,0
