date,ags,age_group,stage,new
2021-09-08,01001,12-17,1,21
2021-09-08,01001,12-17,2,69
2021-09-08,01001,18-59,1,210
2021-09-08,01001,18-59,2,358
2021-09-08,01001,18-59,3,9
2021-09-08,01001,60+,1,33
2021-09-08,01001,60+,2,74
2021-09-08,01001,60+,3,49
2021-09-08,01002,12-17,1,105
2021-09-08,01002,12-17,2,146
2021-09-08,01002,18-59,1,472
2021-09-08,01002,18-59,2,625
2021-09-08,01002,18-59,3,42
2021-09-08,01002,60+,1,53
2021-09-08,01002,60+,2,105
2021-09-08,01002,60+,3,168
2021-09-08,01003,12-17,1,48
2021-09-08,01003,12-17,2,172
2021-09-08,01003,18-59,1,284
2021-09-08,01003,18-59,2,457
2021-09-08,01003,18-59,3,36
2021-09-08,01003,60+,1,47
2021-09-08,01003,60+,2,114
2021-09-08,01003,60+,3,140
2021-09-08,01004,12-17,1,31
2021-09-08,01004,12-17,2,71
2021-09-08,01004,18-59,1,145
2021-09-08,01004,18-59,2,93
2021-09-08,01004,60+,1,22
2021-09-08,01004,60+,2,21
2021-09-08,01004,60+,3,40
2021-09-08,01051,12-17,1,40
2021-09-08,01051,12-17,2,65
2021-09-08,01051,18-59,1,201
2021-09-08,01051,18-59,2,190
2021-09-08,01051,18-59,3,24
2021-09-08,01051,60+,1,33
2021-09-08,01051,60+,2,67
2021-09-08,01051,60+,3,134
2021-09-08,01053,12-17,1,71
2021-09-08,01053,12-17,2,122
2021-09-08,01053,18-59,1,188
2021-09-08,01053,18-59,2,411
2021-09-08,01053,18-59,3,12
2021-09-08,01053,60+,1,44
2021-09-08,01053,60+,2,73
2021-09-08,01053,60+,3,108
2021-09-08,01054,12-17,1,63
2021-09-08,01054,12-17,2,90
2021-09-08,01054,18-59,1,192
2021-09-08,01054,18-59,2,363
2021-09-08,01054,18-59,3,21
2021-09-08,01054,60+,1,21
2021-09-08,01054,60+,2,80
2021-09-08,01054,60+,3,145
2021-09-08,01055,12-17,1,72
2021-09-08,01055,12-17,2,140
2021-09-08,01055,18-59,1,167
2021-09-08,01055,18-59,2,361
2021-09-08,01055,18-59,3,65
2021-09-08,01055,60+,1,40
2021-09-08,01055,60+,2,86
2021-09-08,01055,60+,3,156
2021-09-08,01056,12-17,1,85
2021-09-08,01056,12-17,2,267
2021-09-08,01056,18-59,1,339
2021-09-08,01056,18-59,2,445
2021-09-08,01056,18-59,3,16
2021-09-08,01056,60+,1,53
2021-09-08,01056,60+,2,98
2021-09-08,01056,60+,3,79
2021-09-08,01057,12-17,1,45
