datum,ags,intensivbetten_frei,intensivbetten_belegt
2020-06-30,01001,49.0,32.0
2020-06-30,01002,125.0,124.0
2020-06-30,01003,118.0,119.0
2020-06-30,01004,21.0,19.0
2020-06-30,01051,11.0,43.0
2020-06-30,01053,7.0,14.0
2020-06-30,01054,21.0,23.0
2020-06-30,01055,23.0,29.0
2020-06-30,01056,11.0,28.0
2020-06-30,01057,5.0,7.0
2020-06-30,01058,21.0,27.0
2020-06-30,01059,13.0,11.0
2020-06-30,01060,50.0,81.0
2020-06-30,01061,19.0,19.0
2020-06-30,01062,25.0,35.0
2020-06-30,02000,353.0,580.0
2020-06-30,03101,53.0,97.0
2020-06-30,03102,7.0,17.0
2020-06-30,03103,27.0,21.0
2020-06-30,03151,8.0,28.0
2020-06-30,03153,42.0,47.0
2020-06-30,03154,9.0,25.0
2020-06-30,03155,5.0,14.0
2020-06-30,03157,9.0,13.0
2020-06-30,03158,2.0,14.0
2020-06-30,03159,65.0,136.0
2020-06-30,03241,125.0,332.0
2020-06-30,03251,8.0,6.0
2020-06-30,03252,18.0,58.0
2020-06-30,03254,48.0,52.0
2020-06-30,03255,4.0,10.0
2020-06-30,03256,17.0,17.0
2020-06-30,03257,7.0,16.0
2020-06-30,03351,9.0,32.0
2020-06-30,03352,6.0,12.0
2020-06-30,03353,22.0,44.0
2020-06-30,03354,9.0,6.0
2020-06-30,03355,11.0,27.0
2020-06-30,03356,4.0,11.0
2020-06-30,03357,16.0,22.0
2020-06-30,03358,8.0,9.0
2020-06-30,03359,13.0,24.0
2020-06-30,03360,22.0,50.0
2020-06-30,03361,6.0,11.0
2020-06-30,03401,12.0,17.0
2020-06-30,03402,10.0,10.0
2020-06-30,03403,108.0,106.0
2020-06-30,03404,82.0,36.0
2020-06-30,03405,4.0,30.0
2020-06-30,03451,15.0,25.0
2020-06-30,03452,18.0,24.0
2020-06-30,03453,16.0,26.0
2020-06-30,03454,25.0,58.0
2020-06-30,03455,15.0,22.0
2020-06-30,03456,13.0,17.0
2020-06-30,03457,25.0,15.0
2020-06-30,03458,7.0,8.0
2020-06-30,03459,64.0,58.0
2020-06-30,03460,32.0,22.0
2020-06-30,03461,6.0,10.0
2020-06-30,03462,8.0,5.0
2020-06-30,04011,84.0,103.0
2020-06-30,04012,7.0,17.0
2020-06-30,05111,47.0,255.0
2020-06-30,05112,80.0,174.0
2020-06-30,05113,65.0,332.0
2020-06-30,05114,22.0,73.0
2020-06-30,05116,29.0,88.0
2020-06-30,05117,25.0,29.0
2020-06-30,05119,33.0,47.0
2020-06-30,05120,13.0,23.0
2020-06-30,05122,37.0,54.0
2020-06-30,05124,82.0,102.0
2020-06-30,05154,21.0,47.0
2020-06-30,05158,47.0,38.0
2020-06-30,05162,24.0,93.0
2020-06-30,05166,18.0,36.0
2020-06-30,05170,76.0,93.0
2020-06-30,05314,48.0,215.0
2020-06-30,05315,121.0,346.0
2020-06-30,05316,33.0,54.0
2020-06-30,05334,72.0,258.0
2020-06-30,05358,34.0,46.0
2020-06-30,05362,44.0,36.0
2020-06-30,05366,5.0,40.0
2020-06-30,05370,9.0,23.0
2020-06-30,05374,45.0,75.0
2020-06-30,05378,15.0,36.0
2020-06-30,05382,12.0,74.0
2020-06-30,05512,39.0,28.0
2020-06-30,05513,47.0,69.0
2020-06-30,05515,51.0,250.0
2020-06-30,05554,46.0,38.0
2020-06-30,05558,30.0,18.0
2020-06-30,05562,108.0,173.0
2020-06-30,05566,26.0,78.0
2020-06-30,05570,41.0,27.0
2020-06-30,05711,41.0,119.0
2020-06-30,05754,17.0,32.0
2020-06-30,05758,20.0,48.0
2020-06-30,05762,12.0,29.0
2020-06-30,05766,36.0,52.0
2020-06-30,05770,39.0,109.0
2020-06-30,05774,66.0,88.0
2020-06-30,05911,52.0,166.0
2020-06-30,05913,58.0,236.0
2020-06-30,05914,27.0,60.0
2020-06-30,05915,30.0,68.0
2020-06-30,05916,15.0,52.0
2020-06-30,05954,42.0,100.0
2020-06-30,05958,53.0,56.0
2020-06-30,05962,46.0,75.0
2020-06-30,05966,21.0,19.0
2020-06-30,05970,42.0,95.0
2020-06-30,05974,49.0,64.0
2020-06-30,05978,38.0,100.0
2020-06-30,06411,17.0,93.0
2020-06-30,06412,79.0,245.0
2020-06-30,06413,54.0,72.0
2020-06-30,06414,46.0,68.0
2020-06-30,06431,20.0,32.0
2020-06-30,06432,5.0,24.0
2020-06-30,06433,6.0,19.0
2020-06-30,06434,19.0,14.0
2020-06-30,06435,20.0,61.0
2020-06-30,06436,6.0,23.0
2020-06-30,06437,4.0,116.0
2020-06-30,06438,19.0,30.0
2020-06-30,06439,15.0,7.0
2020-06-30,06440,39.0,66.0
2020-06-30,06531,55.0,205.0
2020-06-30,06532,25.0,35.0
2020-06-30,06533,19.0,41.0
2020-06-30,06534,37.0,135.0
2020-06-30,06535,22.0,18.0
2020-06-30,06611,45.0,132.0
2020-06-30,06631,24.0,75.0
2020-06-30,06632,26.0,48.0
2020-06-30,06633,14.0,21.0
2020-06-30,06634,31.0,18.0
2020-06-30,06635,55.0,77.0
