datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-02-04,01001,6.0,24.0
2025-02-04,01002,27.0,110.0
2025-02-04,01003,11.0,86.0
2025-02-04,01053,3.0,7.0
2025-02-04,01054,8.0,14.0
2025-02-04,01055,2.0,20.0
2025-02-04,01056,0.0,25.0
2025-02-04,01057,4.0,8.0
2025-02-04,01058,8.0,24.0
2025-02-04,01060,26.0,51.0
2025-02-04,01061,12.0,32.0
2025-02-04,01062,3.0,19.0
2025-02-04,02000,47.0,360.0
2025-02-04,03101,27.0,88.0
2025-02-04,03102,0.0,6.0
2025-02-04,03103,7.0,25.0
2025-02-04,03155,3.0,5.0
2025-02-04,03157,0.0,6.0
2025-02-04,03158,5.0,11.0
2025-02-04,03159,21.0,102.0
2025-02-04,03241,10.0,59.0
2025-02-04,03251,1.0,10.0
2025-02-04,03252,10.0,35.0
2025-02-04,03254,9.0,52.0
2025-02-04,03256,2.0,10.0
2025-02-04,03257,0.0,11.0
2025-02-04,03351,7.0,23.0
2025-02-04,03353,9.0,19.0
2025-02-04,03355,8.0,21.0
2025-02-04,03356,1.0,3.0
2025-02-04,03357,12.0,18.0
2025-02-04,03358,0.0,8.0
2025-02-04,03359,7.0,5.0
2025-02-04,03360,6.0,48.0
2025-02-04,03361,0.0,17.0
2025-02-04,03403,14.0,92.0
2025-02-04,03404,5.0,80.0
2025-02-04,03405,2.0,8.0
2025-02-04,03451,0.0,17.0
2025-02-04,03452,6.0,13.0
2025-02-04,03453,3.0,5.0
2025-02-04,03454,14.0,50.0
2025-02-04,03455,4.0,11.0
2025-02-04,03456,1.0,19.0
2025-02-04,03457,9.0,9.0
2025-02-04,03459,5.0,66.0
2025-02-04,03460,4.0,16.0
2025-02-04,04011,1.0,108.0
2025-02-04,04012,8.0,19.0
2025-02-04,05111,18.0,137.0
2025-02-04,05112,6.0,81.0
2025-02-04,05113,14.0,123.0
2025-02-04,05114,11.0,63.0
2025-02-04,05116,3.0,48.0
2025-02-04,05117,1.0,32.0
2025-02-04,05119,15.0,51.0
2025-02-04,05122,4.0,66.0
2025-02-04,05124,13.0,96.0
2025-02-04,05154,12.0,18.0
2025-02-04,05158,2.0,26.0
2025-02-04,05162,0.0,6.0
2025-02-04,05166,6.0,22.0
2025-02-04,05170,15.0,48.0
2025-02-04,05314,14.0,189.0
2025-02-04,05315,12.0,164.0
2025-02-04,05316,5.0,39.0
2025-02-04,05334,7.0,95.0
2025-02-04,05358,14.0,39.0
2025-02-04,05362,7.0,27.0
2025-02-04,05366,0.0,24.0
2025-02-04,05370,0.0,32.0
2025-02-04,05374,2.0,14.0
2025-02-04,05378,3.0,29.0
2025-02-04,05382,4.0,36.0
2025-02-04,05513,12.0,54.0
2025-02-04,05515,28.0,127.0
2025-02-04,05554,10.0,40.0
2025-02-04,05558,6.0,28.0
2025-02-04,05562,34.0,166.0
2025-02-04,05566,4.0,46.0
2025-02-04,05570,4.0,26.0
2025-02-04,05711,11.0,62.0
2025-02-04,05754,4.0,10.0
2025-02-04,05758,6.0,30.0
2025-02-04,05762,7.0,33.0
2025-02-04,05766,2.0,48.0
2025-02-04,05770,25.0,116.0
2025-02-04,05774,4.0,46.0
2025-02-04,05911,12.0,141.0
2025-02-04,05913,28.0,204.0
2025-02-04,05914,11.0,29.0
2025-02-04,05915,19.0,38.0
2025-02-04,05916,5.0,50.0
2025-02-04,05954,14.0,64.0
2025-02-04,05958,4.0,52.0
2025-02-04,05962,12.0,74.0
2025-02-04,05966,6.0,0.0
2025-02-04,05970,10.0,52.0
2025-02-04,05974,13.0,50.0
2025-02-04,05978,8.0,85.0
2025-02-04,06411,29.0,33.0
2025-02-04,06412,16.0,141.0
2025-02-04,06414,3.0,66.0
2025-02-04,06431,1.0,4.0
2025-02-04,06432,3.0,19.0
2025-02-04,06434,0.0,24.0
2025-02-04,06435,8.0,46.0
2025-02-04,06437,0.0,129.0
2025-02-04,06438,6.0,24.0
2025-02-04,06439,0.0,9.0
2025-02-04,06440,6.0,9.0
2025-02-04,06531,9.0,193.0
2025-02-04,06533,15.0,28.0
2025-02-04,06534,8.0,62.0
2025-02-04,06535,3.0,20.0
2025-02-04,06611,14.0,93.0
2025-02-04,06631,6.0,10.0
2025-02-04,06632,7.0,21.0
2025-02-04,06633,6.0,11.0
2025-02-04,06634,2.0,18.0
2025-02-04,06635,4.0,61.0
2025-02-04,06636,7.0,19.0
2025-02-04,07111,14.0,44.0
2025-02-04,07131,0.0,8.0
2025-02-04,07133,15.0,29.0
2025-02-04,07134,5.0,17.0
2025-02-04,07137,1.0,11.0
2025-02-04,07138,9.0,11.0
2025-02-04,07140,1.0,3.0
2025-02-04,07141,0.0,19.0
2025-02-04,07143,5.0,3.0
2025-02-04,07211,6.0,31.0
2025-02-04,07231,0.0,16.0
2025-02-04,07232,3.0,5.0
2025-02-04,07233,0.0,10.0
2025-02-04,07235,4.0,2.0
2025-02-04,07311,1.0,8.0
2025-02-04,07312,8.0,41.0
2025-02-04,07313,4.0,23.0
2025-02-04,07314,3.0,49.0
2025-02-04,07315,1.0,51.0
2025-02-04,07316,0.0,19.0
2025-02-04,07317,1.0,15.0
2025-02-04,07318,1.0,28.0
2025-02-04,07319,10.0,42.0
2025-02-04,07320,5.0,5.0
2025-02-04,07332,0.0,12.0
2025-02-04,07333,0.0,6.0
2025-02-04,07334,1.0,20.0
2025-02-04,07335,1.0,9.0
2025-02-04,07336,0.0,16.0
2025-02-04,07337,0.0,7.0
2025-02-04,07340,2.0,4.0
2025-02-04,08111,18.0,207.0
2025-02-04,08115,9.0,38.0
2025-02-04,08116,7.0,24.0
2025-02-04,08117,8.0,31.0
2025-02-04,08118,0.0,6.0
2025-02-04,08119,6.0,52.0
2025-02-04,08121,26.0,32.0
2025-02-04,08125,7.0,32.0
2025-02-04,08127,4.0,14.0
2025-02-04,08128,0.0,27.0
2025-02-04,08135,7.0,13.0
2025-02-04,08136,15.0,47.0
2025-02-04,08211,5.0,14.0
2025-02-04,08212,2.0,21.0
2025-02-04,08216,1.0,9.0
2025-02-04,08221,3.0,25.0
2025-02-04,08222,8.0,98.0
2025-02-04,08225,3.0,3.0
2025-02-04,08226,0.0,37.0
2025-02-04,08231,3.0,18.0
2025-02-04,08235,0.0,16.0
2025-02-04,08237,0.0,10.0
2025-02-04,08311,39.0,165.0
2025-02-04,08315,5.0,14.0
2025-02-04,08316,0.0,9.0
2025-02-04,08317,14.0,73.0
2025-02-04,08325,0.0,10.0
2025-02-04,08326,4.0,34.0
2025-02-04,08327,3.0,7.0
2025-02-04,08335,24.0,46.0
2025-02-04,08336,0.0,13.0
2025-02-04,08337,0.0,10.0
2025-02-04,08415,7.0,17.0
2025-02-04,08416,7.0,67.0
2025-02-04,08417,1.0,21.0
2025-02-04,08421,16.0,78.0
2025-02-04,08425,6.0,12.0
2025-02-04,08426,0.0,9.0
2025-02-04,08435,5.0,6.0
2025-02-04,08436,10.0,42.0
2025-02-04,08437,2.0,12.0
2025-02-04,09161,6.0,24.0
2025-02-04,09162,47.0,413.0
