datum,ags,intensivbetten_frei,intensivbetten_belegt
2024-12-05,01001,5.0,21.0
2024-12-05,01002,19.0,116.0
2024-12-05,01003,13.0,85.0
2024-12-05,01004,3.0,20.0
2024-12-05,01051,2.0,33.0
2024-12-05,01053,1.0,9.0
2024-12-05,01054,8.0,8.0
2024-12-05,01055,1.0,22.0
2024-12-05,01056,2.0,20.0
2024-12-05,01057,1.0,9.0
2024-12-05,01058,5.0,27.0
2024-12-05,01060,18.0,59.0
2024-12-05,01061,7.0,37.0
2024-12-05,01062,2.0,25.0
2024-12-05,02000,52.0,292.0
2024-12-05,03101,25.0,89.0
2024-12-05,03102,2.0,4.0
2024-12-05,03103,4.0,28.0
2024-12-05,03155,3.0,5.0
2024-12-05,03157,0.0,6.0
2024-12-05,03158,3.0,13.0
2024-12-05,03159,4.0,110.0
2024-12-05,03241,7.0,59.0
2024-12-05,03251,2.0,10.0
2024-12-05,03252,14.0,34.0
2024-12-05,03254,11.0,45.0
2024-12-05,03256,2.0,10.0
2024-12-05,03257,1.0,10.0
2024-12-05,03351,5.0,24.0
2024-12-05,03353,7.0,21.0
2024-12-05,03355,9.0,20.0
2024-12-05,03356,0.0,4.0
2024-12-05,03357,2.0,26.0
2024-12-05,03358,1.0,6.0
2024-12-05,03359,4.0,8.0
2024-12-05,03360,3.0,51.0
2024-12-05,03361,1.0,16.0
2024-12-05,03402,1.0,9.0
2024-12-05,03403,9.0,94.0
2024-12-05,03404,17.0,68.0
2024-12-05,03405,6.0,4.0
2024-12-05,03451,0.0,17.0
2024-12-05,03452,2.0,17.0
2024-12-05,03453,3.0,21.0
2024-12-05,03454,20.0,45.0
2024-12-05,03455,0.0,15.0
2024-12-05,03456,1.0,19.0
2024-12-05,03457,10.0,8.0
2024-12-05,03459,8.0,58.0
2024-12-05,03460,5.0,13.0
2024-12-05,04011,2.0,101.0
2024-12-05,04012,6.0,23.0
2024-12-05,05111,17.0,155.0
2024-12-05,05112,18.0,61.0
2024-12-05,05113,10.0,129.0
2024-12-05,05114,14.0,58.0
2024-12-05,05116,5.0,69.0
2024-12-05,05117,5.0,28.0
2024-12-05,05119,9.0,33.0
2024-12-05,05122,14.0,54.0
2024-12-05,05124,10.0,96.0
2024-12-05,05154,16.0,28.0
2024-12-05,05158,0.0,28.0
2024-12-05,05162,0.0,6.0
2024-12-05,05166,2.0,14.0
2024-12-05,05170,22.0,44.0
2024-12-05,05314,13.0,193.0
2024-12-05,05315,14.0,138.0
2024-12-05,05316,9.0,35.0
2024-12-05,05334,8.0,223.0
2024-12-05,05358,5.0,39.0
2024-12-05,05362,5.0,43.0
2024-12-05,05366,0.0,24.0
2024-12-05,05370,5.0,27.0
2024-12-05,05374,1.0,15.0
2024-12-05,05378,2.0,28.0
2024-12-05,05382,3.0,31.0
2024-12-05,05513,19.0,54.0
2024-12-05,05515,29.0,122.0
2024-12-05,05554,13.0,53.0
2024-12-05,05558,3.0,32.0
2024-12-05,05562,55.0,113.0
2024-12-05,05566,7.0,37.0
2024-12-05,05570,16.0,14.0
2024-12-05,05711,6.0,66.0
2024-12-05,05754,6.0,8.0
2024-12-05,05758,8.0,26.0
2024-12-05,05762,6.0,32.0
2024-12-05,05766,2.0,48.0
2024-12-05,05770,12.0,130.0
2024-12-05,05774,6.0,28.0
2024-12-05,05911,18.0,138.0
2024-12-05,05913,29.0,203.0
2024-12-05,05914,7.0,54.0
2024-12-05,05915,17.0,37.0
2024-12-05,05916,11.0,53.0
2024-12-05,05954,13.0,65.0
2024-12-05,05958,13.0,52.0
2024-12-05,05962,26.0,68.0
2024-12-05,05966,4.0,2.0
2024-12-05,05970,3.0,41.0
2024-12-05,05974,18.0,40.0
2024-12-05,05978,11.0,82.0
2024-12-05,06411,18.0,44.0
2024-12-05,06412,27.0,126.0
2024-12-05,06414,7.0,55.0
2024-12-05,06431,0.0,4.0
2024-12-05,06432,2.0,17.0
2024-12-05,06434,3.0,21.0
2024-12-05,06435,6.0,46.0
2024-12-05,06436,2.0,16.0
2024-12-05,06437,0.0,129.0
2024-12-05,06438,8.0,22.0
2024-12-05,06439,2.0,7.0
2024-12-05,06440,8.0,11.0
2024-12-05,06531,8.0,163.0
2024-12-05,06533,10.0,34.0
2024-12-05,06534,3.0,63.0
2024-12-05,06535,6.0,14.0
2024-12-05,06611,8.0,99.0
2024-12-05,06631,18.0,62.0
2024-12-05,06632,7.0,19.0
2024-12-05,06633,4.0,13.0
2024-12-05,06634,4.0,16.0
2024-12-05,06635,8.0,58.0
2024-12-05,06636,12.0,18.0
2024-12-05,07111,17.0,41.0
2024-12-05,07131,1.0,7.0
2024-12-05,07133,16.0,28.0
2024-12-05,07134,10.0,10.0
2024-12-05,07137,0.0,24.0
2024-12-05,07138,4.0,31.0
2024-12-05,07140,3.0,1.0
2024-12-05,07141,2.0,16.0
2024-12-05,07143,3.0,3.0
2024-12-05,07211,6.0,30.0
2024-12-05,07231,1.0,13.0
2024-12-05,07232,2.0,6.0
2024-12-05,07233,0.0,10.0
2024-12-05,07235,3.0,3.0
2024-12-05,07311,0.0,8.0
2024-12-05,07312,13.0,36.0
2024-12-05,07313,6.0,20.0
2024-12-05,07314,11.0,63.0
2024-12-05,07315,2.0,68.0
2024-12-05,07316,4.0,13.0
2024-12-05,07317,1.0,11.0
2024-12-05,07318,7.0,21.0
2024-12-05,07319,13.0,37.0
2024-12-05,07320,5.0,5.0
2024-12-05,07332,1.0,14.0
2024-12-05,07333,4.0,2.0
2024-12-05,07334,1.0,24.0
2024-12-05,07335,7.0,3.0
2024-12-05,07336,1.0,15.0
2024-12-05,07337,0.0,5.0
2024-12-05,07340,1.0,3.0
2024-12-05,08111,43.0,182.0
2024-12-05,08115,6.0,40.0
2024-12-05,08116,7.0,24.0
2024-12-05,08117,4.0,35.0
2024-12-05,08118,0.0,6.0
2024-12-05,08119,10.0,48.0
2024-12-05,08121,24.0,30.0
2024-12-05,08125,7.0,32.0
2024-12-05,08127,8.0,10.0
2024-12-05,08128,5.0,23.0
2024-12-05,08135,9.0,11.0
2024-12-05,08136,16.0,38.0
2024-12-05,08211,5.0,13.0
2024-12-05,08212,2.0,9.0
2024-12-05,08216,0.0,9.0
2024-12-05,08221,3.0,27.0
2024-12-05,08222,15.0,89.0
2024-12-05,08225,5.0,6.0
2024-12-05,08226,2.0,36.0
2024-12-05,08231,9.0,12.0
2024-12-05,08235,3.0,11.0
2024-12-05,08237,0.0,10.0
2024-12-05,08311,52.0,152.0
2024-12-05,08315,3.0,16.0
2024-12-05,08316,2.0,7.0
2024-12-05,08317,21.0,66.0
2024-12-05,08325,0.0,10.0
2024-12-05,08326,4.0,27.0
2024-12-05,08327,3.0,7.0
2024-12-05,08335,29.0,40.0
2024-12-05,08337,3.0,5.0
2024-12-05,08415,6.0,18.0
2024-12-05,08416,6.0,66.0
2024-12-05,08417,8.0,14.0
2024-12-05,08421,13.0,89.0
2024-12-05,08425,4.0,14.0
2024-12-05,08426,0.0,8.0
2024-12-05,08435,6.0,5.0
2024-12-05,08436,14.0,38.0
2024-12-05,08437,4.0,10.0
2024-12-05,09161,4.0,28.0
2024-12-05,09162,44.0,398.0
2024-12-05,09163,13.0,33.0
2024-12-05,09171,7.0,13.0
2024-12-05,09172,5.0,13.0
2024-12-05,09173,6.0,22.0
2024-12-05,09174,0.0,11.0
