date,ags,age_group,stage,new
2022-11-11,1001,18-59,4,51
2022-11-11,1001,18-59,5,5
2022-11-11,1001,60+,3,5
2022-11-11,1001,60+,4,47
2022-11-11,1001,60+,5,34
2022-11-11,1002,05-11,3,5
2022-11-11,1002,12-17,3,6
2022-11-11,1002,18-59,1,5
2022-11-11,1002,18-59,3,14
2022-11-11,1002,18-59,4,188
2022-11-11,1002,18-59,5,28
2022-11-11,1002,60+,4,150
2022-11-11,1002,60+,5,119
2022-11-11,1003,18-59,2,8
2022-11-11,1003,18-59,3,14
2022-11-11,1003,18-59,4,120
2022-11-11,1003,18-59,5,20
2022-11-11,1003,60+,2,5
2022-11-11,1003,60+,4,126
2022-11-11,1003,60+,5,102
2022-11-11,1004,12-17,3,5
2022-11-11,1004,18-59,4,65
2022-11-11,1004,60+,4,57
2022-11-11,1004,60+,5,25
2022-11-11,1051,05-11,1,6
2022-11-11,1051,18-59,2,5
2022-11-11,1051,18-59,4,36
2022-11-11,1051,18-59,5,11
2022-11-11,1051,60+,2,8
2022-11-11,1051,60+,4,48
2022-11-11,1051,60+,5,62
2022-11-11,1053,05-11,4,6
2022-11-11,1053,18-59,4,52
2022-11-11,1053,18-59,5,23
2022-11-11,1053,60+,4,81
2022-11-11,1053,60+,5,81
2022-11-11,1054,18-59,4,54
2022-11-11,1054,18-59,5,5
2022-11-11,1054,60+,2,5
2022-11-11,1054,60+,3,5
2022-11-11,1054,60+,4,66
2022-11-11,1054,60+,5,58
2022-11-11,1055,18-59,3,5
2022-11-11,1055,18-59,4,134
2022-11-11,1055,18-59,5,8
2022-11-11,1055,60+,4,185
2022-11-11,1055,60+,5,159
2022-11-11,1056,18-59,1,5
2022-11-11,1056,18-59,3,11
2022-11-11,1056,18-59,4,156
2022-11-11,1056,18-59,5,9
2022-11-11,1056,18-59,6,5
2022-11-11,1056,60+,3,8
2022-11-11,1056,60+,4,224
2022-11-11,1056,60+,5,116
2022-11-11,1056,60+,6,7
2022-11-11,1057,18-59,3,5
2022-11-11,1057,18-59,4,40
2022-11-11,1057,60+,4,67
2022-11-11,1057,60+,5,87
2022-11-11,1058,18-59,3,21
2022-11-11,1058,18-59,4,164
2022-11-11,1058,18-59,5,16
2022-11-11,1058,60+,4,235
2022-11-11,1058,60+,5,161
2022-11-11,1059,05-11,3,5
2022-11-11,1059,12-17,3,8
2022-11-11,1059,12-17,4,6
2022-11-11,1059,18-59,3,13
2022-11-11,1059,18-59,4,100
2022-11-11,1059,18-59,5,5
2022-11-11,1059,60+,3,9
2022-11-11,1059,60+,4,133
2022-11-11,1059,60+,5,54
2022-11-11,1060,18-59,1,5
2022-11-11,1060,18-59,3,9
2022-11-11,1060,18-59,4,126
2022-11-11,1060,18-59,5,8
2022-11-11,1060,60+,4,174
2022-11-11,1060,60+,5,113
2022-11-11,1061,12-17,4,6
2022-11-11,1061,18-59,3,16
2022-11-11,1061,18-59,4,129
2022-11-11,1061,18-59,5,8
2022-11-11,1061,60+,4,100
2022-11-11,1061,60+,5,98
2022-11-11,1062,12-17,3,6
2022-11-11,1062,18-59,1,5
2022-11-11,1062,18-59,3,10
2022-11-11,1062,18-59,4,118
2022-11-11,1062,18-59,5,16
2022-11-11,1062,60+,3,7
2022-11-11,1062,60+,4,219
2022-11-11,1062,60+,5,151
2022-11-11,2000,12-17,3,9
2022-11-11,2000,18-59,1,15
2022-11-11,2000,18-59,2,9
2022-11-11,2000,18-59,3,152
2022-11-11,2000,18-59,4,594
2022-11-11,2000,18-59,5,145
2022-11-11,2000,60+,1,8
2022-11-11,2000,60+,2,12
2022-11-11,2000,60+,3,70
2022-11-11,2000,60+,4,932
2022-11-11,2000,60+,5,604
2022-11-11,2000,60+,6,5
2022-11-11,3101,18-59,3,11
2022-11-11,3101,18-59,4,97
2022-11-11,3101,18-59,5,6
2022-11-11,3101,60+,4,194
2022-11-11,3101,60+,5,36
2022-11-11,3101,60+,6,5
2022-11-11,3102,18-59,4,20
2022-11-11,3102,60+,4,31
2022-11-11,3102,60+,5,13
2022-11-11,3103,12-17,3,5
2022-11-11,3103,12-17,4,5
2022-11-11,3103,18-59,2,9
2022-11-11,3103,18-59,3,17
2022-11-11,3103,18-59,4,70
2022-11-11,3103,18-59,5,8
2022-11-11,3103,60+,4,67
2022-11-11,3103,60+,5,42
2022-11-11,3151,18-59,3,11
2022-11-11,3151,18-59,4,34
2022-11-11,3151,60+,4,61
2022-11-11,3151,60+,5,15
2022-11-11,3153,12-17,4,5
2022-11-11,3153,18-59,4,24
2022-11-11,3153,60+,3,6
2022-11-11,3153,60+,4,55
2022-11-11,3153,60+,5,28
2022-11-11,3154,18-59,4,22
2022-11-11,3154,60+,4,47
2022-11-11,3154,60+,5,20
2022-11-11,3155,18-59,4,35
2022-11-11,3155,18-59,5,6
2022-11-11,3155,60+,3,8
2022-11-11,3155,60+,4,119
2022-11-11,3155,60+,5,22
2022-11-11,3157,18-59,4,57
2022-11-11,3157,18-59,5,23
2022-11-11,3157,60+,3,10
2022-11-11,3157,60+,4,210
2022-11-11,3157,60+,5,96
2022-11-11,3158,18-59,4,17
2022-11-11,3158,18-59,5,5
2022-11-11,3158,60+,4,45
2022-11-11,3158,60+,5,20
2022-11-11,3159,18-59,3,11
2022-11-11,3159,18-59,4,174
2022-11-11,3159,18-59,5,34
2022-11-11,3159,60+,2,5
2022-11-11,3159,60+,3,19
2022-11-11,3159,60+,4,263
2022-11-11,3159,60+,5,176
2022-11-11,3241,12-17,2,7
2022-11-11,3241,12-17,3,5
2022-11-11,3241,18-59,2,5
2022-11-11,3241,18-59,3,41
2022-11-11,3241,18-59,4,438
2022-11-11,3241,18-59,5,64
2022-11-11,3241,60+,3,11
2022-11-11,3241,60+,4,764
2022-11-11,3241,60+,5,444
2022-11-11,3241,60+,6,9
2022-11-11,3251,12-17,4,6
2022-11-11,3251,12-17,5,5
2022-11-11,3251,18-59,4,80
2022-11-11,3251,18-59,5,11
2022-11-11,3251,60+,3,8
2022-11-11,3251,60+,4,152
2022-11-11,3251,60+,5,123
2022-11-11,3252,05-11,2,5
2022-11-11,3252,12-17,3,5
2022-11-11,3252,12-17,4,5
2022-11-11,3252,18-59,3,7
2022-11-11,3252,18-59,4,38
2022-11-11,3252,60+,4,131
2022-11-11,3252,60+,5,42
2022-11-11,3254,18-59,1,5
2022-11-11,3254,18-59,3,5
2022-11-11,3254,18-59,4,91
2022-11-11,3254,18-59,5,12
2022-11-11,3254,60+,4,177
2022-11-11,3254,60+,5,63
