date,ags,age_group,stage,new
2021-07-05,1001,12-17,1,10
2021-07-05,1001,18-59,1,266
2021-07-05,1001,18-59,2,265
2021-07-05,1001,60+,1,36
2021-07-05,1001,60+,2,167
2021-07-05,1002,12-17,1,14
2021-07-05,1002,12-17,2,8
2021-07-05,1002,18-59,1,507
2021-07-05,1002,18-59,2,667
2021-07-05,1002,60+,1,34
2021-07-05,1002,60+,2,298
2021-07-05,1003,12-17,1,16
2021-07-05,1003,18-59,1,267
2021-07-05,1003,18-59,2,513
2021-07-05,1003,60+,1,34
2021-07-05,1003,60+,2,324
2021-07-05,1004,12-17,1,7
2021-07-05,1004,12-17,2,8
2021-07-05,1004,18-59,1,308
2021-07-05,1004,18-59,2,311
2021-07-05,1004,60+,1,40
2021-07-05,1004,60+,2,170
2021-07-05,1051,12-17,1,14
2021-07-05,1051,12-17,2,9
2021-07-05,1051,18-59,1,427
2021-07-05,1051,18-59,2,347
2021-07-05,1051,60+,1,46
2021-07-05,1051,60+,2,219
2021-07-05,1053,12-17,1,24
2021-07-05,1053,12-17,2,22
2021-07-05,1053,18-59,1,271
2021-07-05,1053,18-59,2,475
2021-07-05,1053,60+,1,53
2021-07-05,1053,60+,2,390
2021-07-05,1054,12-17,1,21
2021-07-05,1054,12-17,2,7
2021-07-05,1054,18-59,1,262
2021-07-05,1054,18-59,2,326
2021-07-05,1054,60+,1,44
2021-07-05,1054,60+,2,271
2021-07-05,1055,12-17,1,7
2021-07-05,1055,12-17,2,14
2021-07-05,1055,18-59,1,122
2021-07-05,1055,18-59,2,591
2021-07-05,1055,60+,1,46
2021-07-05,1055,60+,2,294
2021-07-05,1056,12-17,1,18
2021-07-05,1056,12-17,2,6
2021-07-05,1056,18-59,1,774
2021-07-05,1056,18-59,2,894
2021-07-05,1056,60+,1,69
2021-07-05,1056,60+,2,517
2021-07-05,1057,12-17,1,19
2021-07-05,1057,12-17,2,23
2021-07-05,1057,18-59,1,87
2021-07-05,1057,18-59,2,370
2021-07-05,1057,60+,1,17
2021-07-05,1057,60+,2,267
2021-07-05,1058,12-17,1,17
2021-07-05,1058,12-17,2,13
2021-07-05,1058,18-59,1,303
2021-07-05,1058,18-59,2,760
2021-07-05,1058,60+,1,42
2021-07-05,1058,60+,2,367
2021-07-05,1059,12-17,1,26
2021-07-05,1059,12-17,2,5
2021-07-05,1059,18-59,1,239
2021-07-05,1059,18-59,2,642
2021-07-05,1059,60+,1,36
2021-07-05,1059,60+,2,336
2021-07-05,1060,12-17,1,27
2021-07-05,1060,12-17,2,16
2021-07-05,1060,18-59,1,366
2021-07-05,1060,18-59,2,910
2021-07-05,1060,60+,1,58
2021-07-05,1060,60+,2,484
2021-07-05,1061,12-17,1,5
2021-07-05,1061,12-17,2,5
2021-07-05,1061,18-59,1,170
2021-07-05,1061,18-59,2,283
2021-07-05,1061,60+,1,31
2021-07-05,1061,60+,2,162
2021-07-05,1062,12-17,1,9
2021-07-05,1062,12-17,2,12
2021-07-05,1062,18-59,1,222
2021-07-05,1062,18-59,2,615
2021-07-05,1062,60+,1,46
2021-07-05,1062,60+,2,442
2021-07-05,2000,12-17,1,147
2021-07-05,2000,12-17,2,113
2021-07-05,2000,18-59,1,4911
2021-07-05,2000,18-59,2,6866
2021-07-05,2000,60+,1,466
2021-07-05,2000,60+,2,1459
2021-07-05,3101,12-17,1,60
2021-07-05,3101,12-17,2,10
2021-07-05,3101,18-59,1,999
2021-07-05,3101,18-59,2,206
2021-07-05,3101,60+,1,72
2021-07-05,3101,60+,2,753
2021-07-05,3102,12-17,1,94
2021-07-05,3102,18-59,1,188
2021-07-05,3102,18-59,2,195
2021-07-05,3102,60+,1,20
2021-07-05,3102,60+,2,385
2021-07-05,3103,12-17,1,6
2021-07-05,3103,12-17,2,6
2021-07-05,3103,18-59,1,123
2021-07-05,3103,18-59,2,161
2021-07-05,3103,60+,1,21
2021-07-05,3103,60+,2,615
2021-07-05,3151,12-17,1,64
2021-07-05,3151,18-59,1,356
2021-07-05,3151,18-59,2,174
2021-07-05,3151,60+,1,33
2021-07-05,3151,60+,2,618
2021-07-05,3153,12-17,1,9
2021-07-05,3153,18-59,1,403
2021-07-05,3153,18-59,2,33
2021-07-05,3153,60+,1,30
2021-07-05,3153,60+,2,417
2021-07-05,3154,12-17,1,6
2021-07-05,3154,12-17,2,5
2021-07-05,3154,18-59,1,74
2021-07-05,3154,18-59,2,76
2021-07-05,3154,60+,1,278
2021-07-05,3154,60+,2,80
2021-07-05,3155,12-17,1,96
2021-07-05,3155,18-59,1,365
2021-07-05,3155,18-59,2,90
2021-07-05,3155,60+,1,40
2021-07-05,3155,60+,2,529
2021-07-05,3157,12-17,1,15
2021-07-05,3157,12-17,2,10
2021-07-05,3157,18-59,1,84
2021-07-05,3157,18-59,2,554
2021-07-05,3157,60+,1,18
2021-07-05,3157,60+,2,533
2021-07-05,3158,12-17,1,28
2021-07-05,3158,18-59,1,145
2021-07-05,3158,18-59,2,79
2021-07-05,3158,60+,1,20
2021-07-05,3158,60+,2,719
2021-07-05,3159,12-17,1,17
2021-07-05,3159,12-17,2,10
2021-07-05,3159,18-59,1,201
2021-07-05,3159,18-59,2,474
2021-07-05,3159,60+,1,20
2021-07-05,3159,60+,2,865
2021-07-05,3241,12-17,1,610
2021-07-05,3241,12-17,2,33
2021-07-05,3241,18-59,1,3856
2021-07-05,3241,18-59,2,1225
2021-07-05,3241,18-59,3,5
2021-07-05,3241,60+,1,269
2021-07-05,3241,60+,2,980
2021-07-05,3251,12-17,1,16
2021-07-05,3251,18-59,1,466
2021-07-05,3251,18-59,2,97
2021-07-05,3251,60+,1,45
2021-07-05,3251,60+,2,510
2021-07-05,3252,12-17,1,21
2021-07-05,3252,18-59,1,595
2021-07-05,3252,18-59,2,27
2021-07-05,3252,60+,1,63
2021-07-05,3252,60+,2,358
2021-07-05,3254,12-17,1,178
2021-07-05,3254,12-17,2,10
2021-07-05,3254,18-59,1,786
2021-07-05,3254,18-59,2,343
2021-07-05,3254,60+,1,85
2021-07-05,3254,60+,2,468
2021-07-05,3255,12-17,1,34
2021-07-05,3255,12-17,2,5
2021-07-05,3255,18-59,1,175
2021-07-05,3255,18-59,2,69
2021-07-05,3255,60+,1,22
2021-07-05,3255,60+,2,185
2021-07-05,3256,18-59,1,483
2021-07-05,3256,18-59,2,109
2021-07-05,3256,60+,1,51
2021-07-05,3256,60+,2,113
2021-07-05,3257,12-17,1,60
2021-07-05,3257,12-17,2,7
2021-07-05,3257,18-59,1,484
2021-07-05,3257,18-59,2,124
2021-07-05,3257,60+,1,42
2021-07-05,3257,60+,2,556
2021-07-05,3351,12-17,1,36
2021-07-05,3351,18-59,1,124
2021-07-05,3351,18-59,2,110
2021-07-05,3351,60+,1,22
2021-07-05,3351,60+,2,903
2021-07-05,3352,12-17,1,151
2021-07-05,3352,12-17,2,7
2021-07-05,3352,18-59,1,406
2021-07-05,3352,18-59,2,273
2021-07-05,3352,60+,1,112
2021-07-05,3352,60+,2,189
2021-07-05,3353,12-17,1,23
2021-07-05,3353,12-17,2,14
2021-07-05,3353,18-59,1,852
2021-07-05,3353,18-59,2,508
2021-07-05,3353,60+,1,159
2021-07-05,3353,60+,2,495
2021-07-05,3354,12-17,1,5
2021-07-05,3354,18-59,1,6
2021-07-05,3354,18-59,2,12
2021-07-05,3354,60+,2,40
2021-07-05,3355,12-17,1,49
2021-07-05,3355,18-59,1,336
2021-07-05,3355,18-59,2,277
2021-07-05,3355,60+,1,33
2021-07-05,3355,60+,2,852
2021-07-05,3356,12-17,1,9
2021-07-05,3356,18-59,1,213
2021-07-05,3356,18-59,2,95
2021-07-05,3356,60+,1,16
2021-07-05,3356,60+,2,383
2021-07-05,3357,12-17,1,28
2021-07-05,3357,12-17,2,29
2021-07-05,3357,18-59,1,471
2021-07-05,3357,18-59,2,142
2021-07-05,3357,60+,1,122
2021-07-05,3357,60+,2,166
2021-07-05,3358,12-17,1,16
2021-07-05,3358,18-59,1,474
2021-07-05,3358,18-59,2,63
2021-07-05,3358,60+,1,39
2021-07-05,3358,60+,2,297
2021-07-05,3359,12-17,1,57
2021-07-05,3359,12-17,2,36
2021-07-05,3359,18-59,1,720
2021-07-05,3359,18-59,2,687
2021-07-05,3359,60+,1,85
2021-07-05,3359,60+,2,112
2021-07-05,3360,18-59,1,441
2021-07-05,3360,18-59,2,44
2021-07-05,3360,60+,1,43
2021-07-05,3360,60+,2,368
2021-07-05,3361,12-17,1,8
2021-07-05,3361,12-17,2,11
2021-07-05,3361,18-59,1,65
2021-07-05,3361,18-59,2,58
2021-07-05,3361,60+,1,10
2021-07-05,3361,60+,2,837
2021-07-05,3401,18-59,1,30
2021-07-05,3401,18-59,2,388
2021-07-05,3401,60+,1,8
2021-07-05,3401,60+,2,135
2021-07-05,3402,12-17,1,37
2021-07-05,3402,18-59,1,387
2021-07-05,3402,18-59,2,13
2021-07-05,3402,60+,1,23
2021-07-05,3402,60+,2,10
2021-07-05,3403,12-17,1,68
2021-07-05,3403,18-59,1,880
2021-07-05,3403,18-59,2,185
2021-07-05,3403,60+,1,43
2021-07-05,3403,60+,2,566
2021-07-05,3404,12-17,1,42
2021-07-05,3404,12-17,2,5
2021-07-05,3404,18-59,1,252
2021-07-05,3404,18-59,2,212
2021-07-05,3404,60+,1,17
2021-07-05,3404,60+,2,600
2021-07-05,3405,12-17,1,52
2021-07-05,3405,12-17,2,5
2021-07-05,3405,18-59,1,287
2021-07-05,3405,18-59,2,163
2021-07-05,3405,60+,1,30
2021-07-05,3405,60+,2,155
2021-07-05,3451,12-17,1,18
2021-07-05,3451,12-17,2,12
2021-07-05,3451,18-59,1,430
2021-07-05,3451,18-59,2,59
2021-07-05,3451,60+,1,16
2021-07-05,3451,60+,2,571
2021-07-05,3452,12-17,1,26
2021-07-05,3452,18-59,1,963
2021-07-05,3452,18-59,2,83
2021-07-05,3452,60+,1,82
2021-07-05,3452,60+,2,449
2021-07-05,3453,12-17,1,34
2021-07-05,3453,12-17,2,7
2021-07-05,3453,18-59,1,128
2021-07-05,3453,18-59,2,232
2021-07-05,3453,60+,1,19
2021-07-05,3453,60+,2,688
2021-07-05,3454,12-17,1,126
2021-07-05,3454,12-17,2,6
2021-07-05,3454,18-59,1,391
2021-07-05,3454,18-59,2,313
2021-07-05,3454,60+,1,74
2021-07-05,3454,60+,2,805
2021-07-05,3455,12-17,1,62
2021-07-05,3455,12-17,2,5
2021-07-05,3455,18-59,1,200
2021-07-05,3455,18-59,2,132
2021-07-05,3455,60+,1,12
2021-07-05,3455,60+,2,397
2021-07-05,3456,12-17,1,235
2021-07-05,3456,12-17,2,7
2021-07-05,3456,18-59,1,201
2021-07-05,3456,18-59,2,265
2021-07-05,3456,60+,1,18
2021-07-05,3456,60+,2,96
2021-07-05,3457,12-17,1,14
2021-07-05,3457,18-59,1,279
2021-07-05,3457,18-59,2,200
2021-07-05,3457,60+,1,64
2021-07-05,3457,60+,2,146
2021-07-05,3458,12-17,1,64
2021-07-05,3458,12-17,2,11
2021-07-05,3458,18-59,1,376
2021-07-05,3458,18-59,2,46
2021-07-05,3458,60+,1,20
2021-07-05,3458,60+,2,202
2021-07-05,3459,12-17,1,132
2021-07-05,3459,12-17,2,8
2021-07-05,3459,18-59,1,335
2021-07-05,3459,18-59,2,137
2021-07-05,3459,60+,1,22
2021-07-05,3459,60+,2,1195
2021-07-05,3460,12-17,1,11
2021-07-05,3460,18-59,1,585
2021-07-05,3460,18-59,2,211
2021-07-05,3460,60+,1,66
2021-07-05,3460,60+,2,151
2021-07-05,3461,12-17,1,12
2021-07-05,3461,12-17,2,8
2021-07-05,3461,18-59,1,412
2021-07-05,3461,18-59,2,221
2021-07-05,3461,60+,1,34
2021-07-05,3461,60+,2,54
2021-07-05,3462,12-17,1,5
2021-07-05,3462,18-59,1,195
2021-07-05,3462,18-59,2,25
2021-07-05,3462,60+,1,46
2021-07-05,3462,60+,2,149
2021-07-05,4011,12-17,1,72
2021-07-05,4011,12-17,2,70
2021-07-05,4011,18-59,1,1380
2021-07-05,4011,18-59,2,2308
2021-07-05,4011,60+,1,74
2021-07-05,4011,60+,2,1502
2021-07-05,4012,12-17,1,24
2021-07-05,4012,12-17,2,6
2021-07-05,4012,18-59,1,497
2021-07-05,4012,18-59,2,519
2021-07-05,4012,60+,1,27
2021-07-05,4012,60+,2,87
2021-07-05,5111,12-17,1,251
2021-07-05,5111,12-17,2,36
2021-07-05,5111,18-59,1,2860
2021-07-05,5111,18-59,2,2198
2021-07-05,5111,60+,1,157
2021-07-05,5111,60+,2,610
2021-07-05,5112,12-17,1,115
2021-07-05,5112,12-17,2,13
2021-07-05,5112,18-59,1,1218
2021-07-05,5112,18-59,2,1184
2021-07-05,5112,60+,1,120
2021-07-05,5112,60+,2,1429
2021-07-05,5113,12-17,1,132
