IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A15-A34,W,2021-07-19,1,0
1002,A15-A34,M,2021-07-13,1,0
1002,A15-A34,M,2021-07-21,1,0
1002,A15-A34,W,2021-07-13,1,0
1002,A15-A34,W,2021-07-15,1,0
1002,A35-A59,M,2021-07-17,1,0
1002,A35-A59,W,2021-07-21,2,0
1002,A60-A79,W,2021-07-21,1,0
1003,A05-A14,M,2021-07-21,1,0
1003,A15-A34,M,2021-07-17,1,0
1003,A15-A34,M,2021-07-18,1,0
1003,A15-A34,M,2021-07-21,1,0
1003,A15-A34,W,2021-07-19,1,0
1003,A35-A59,M,2021-07-21,1,0
1003,A35-A59,W,2021-07-18,1,0
1004,A15-A34,M,2021-07-10,1,0
1004,A15-A34,W,2021-07-21,1,0
1004,A35-A59,W,2021-07-21,1,0
1051,A15-A34,W,2021-07-20,1,0
1051,A35-A59,M,2021-07-21,1,0
1051,A60-A79,W,2021-07-18,1,0
1053,A15-A34,M,2021-07-16,1,0
1053,A15-A34,M,2021-07-17,1,0
1053,A15-A34,M,2021-07-18,1,0
1053,A15-A34,M,2021-07-21,1,0
1053,A35-A59,W,2021-07-21,1,0
1054,A15-A34,M,2021-07-20,1,0
1055,A15-A34,M,2021-07-17,1,0
1055,A15-A34,M,2021-07-21,1,0
1055,A15-A34,W,2021-07-21,1,0
1055,A35-A59,M,2021-07-20,1,0
1055,A60-A79,W,2021-07-18,1,0
1056,A05-A14,W,2021-07-14,1,0
1056,A05-A14,W,2021-07-20,1,0
1056,A15-A34,M,2021-07-19,2,0
1056,A35-A59,W,2021-07-14,1,0
1056,A60-A79,M,2021-07-21,2,0
1059,A15-A34,W,2021-07-14,1,0
1059,A35-A59,M,2021-07-21,1,0
1060,A15-A34,M,2021-07-21,2,0
1060,A15-A34,W,2021-07-19,1,0
1060,A15-A34,W,2021-07-21,1,0
1060,A35-A59,M,2021-07-21,1,0
1061,A15-A34,M,2021-07-21,1,0
1061,A15-A34,W,2021-07-21,1,0
1061,A35-A59,M,2021-07-21,1,0
1062,A15-A34,M,2021-07-18,1,0
1062,A15-A34,M,2021-07-21,2,0
1062,A15-A34,W,2021-07-14,1,0
1062,A15-A34,W,2021-07-18,1,0
1062,A15-A34,W,2021-07-19,1,0
1062,A35-A59,W,2021-07-21,1,0
2000,A05-A14,M,2021-07-18,1,0
2000,A05-A14,M,2021-07-20,3,0
2000,A05-A14,W,2021-07-20,1,0
2000,A15-A34,M,2021-07-03,1,0
2000,A15-A34,M,2021-07-16,3,0
2000,A15-A34,M,2021-07-17,4,0
2000,A15-A34,M,2021-07-18,1,0
2000,A15-A34,M,2021-07-19,4,0
2000,A15-A34,M,2021-07-20,8,0
2000,A15-A34,M,2021-07-21,4,0
2000,A15-A34,W,2021-07-07,1,0
2000,A15-A34,W,2021-07-18,1,0
2000,A15-A34,W,2021-07-19,4,0
2000,A15-A34,W,2021-07-20,3,0
2000,A15-A34,W,2021-07-21,2,0
2000,A35-A59,M,2021-07-14,1,0
2000,A35-A59,M,2021-07-19,1,0
2000,A35-A59,M,2021-07-20,4,0
2000,A35-A59,M,2021-07-21,1,0
