datum,ags,intensivbetten_frei,intensivbetten_belegt
2024-12-29,01001,9.0,17.0
2024-12-29,01002,24.0,112.0
2024-12-29,01003,12.0,85.0
2024-12-29,01004,3.0,20.0
2024-12-29,01051,1.0,39.0
2024-12-29,01053,7.0,3.0
2024-12-29,01054,6.0,10.0
2024-12-29,01055,3.0,21.0
2024-12-29,01056,4.0,18.0
2024-12-29,01057,0.0,8.0
2024-12-29,01058,15.0,16.0
2024-12-29,01060,26.0,51.0
2024-12-29,01061,13.0,31.0
2024-12-29,01062,5.0,23.0
2024-12-29,02000,63.0,288.0
2024-12-29,03101,29.0,85.0
2024-12-29,03102,0.0,6.0
2024-12-29,03103,7.0,23.0
2024-12-29,03155,3.0,5.0
2024-12-29,03157,0.0,6.0
2024-12-29,03158,4.0,12.0
2024-12-29,03159,25.0,87.0
2024-12-29,03241,20.0,45.0
2024-12-29,03251,0.0,12.0
2024-12-29,03252,11.0,33.0
2024-12-29,03254,9.0,35.0
2024-12-29,03256,4.0,8.0
2024-12-29,03257,0.0,11.0
2024-12-29,03351,8.0,16.0
2024-12-29,03353,5.0,23.0
2024-12-29,03355,9.0,19.0
2024-12-29,03356,0.0,4.0
2024-12-29,03357,12.0,18.0
2024-12-29,03358,2.0,8.0
2024-12-29,03359,5.0,7.0
2024-12-29,03360,2.0,52.0
2024-12-29,03361,1.0,16.0
2024-12-29,03402,0.0,10.0
2024-12-29,03403,8.0,96.0
2024-12-29,03404,4.0,78.0
2024-12-29,03405,5.0,5.0
2024-12-29,03451,4.0,11.0
2024-12-29,03452,2.0,18.0
2024-12-29,03453,5.0,19.0
2024-12-29,03454,19.0,43.0
2024-12-29,03455,0.0,15.0
2024-12-29,03456,4.0,16.0
2024-12-29,03457,8.0,10.0
2024-12-29,03459,9.0,56.0
2024-12-29,03460,8.0,9.0
2024-12-29,04011,2.0,91.0
2024-12-29,05111,17.0,139.0
2024-12-29,05112,14.0,68.0
2024-12-29,05113,14.0,121.0
2024-12-29,05114,8.0,64.0
2024-12-29,05116,4.0,53.0
2024-12-29,05117,5.0,28.0
2024-12-29,05119,18.0,47.0
2024-12-29,05122,6.0,62.0
2024-12-29,05124,20.0,84.0
2024-12-29,05154,8.0,21.0
2024-12-29,05158,1.0,7.0
2024-12-29,05162,0.0,14.0
2024-12-29,05166,8.0,9.0
2024-12-29,05170,26.0,40.0
2024-12-29,05314,10.0,188.0
2024-12-29,05315,14.0,130.0
2024-12-29,05316,8.0,36.0
2024-12-29,05334,9.0,77.0
2024-12-29,05358,11.0,35.0
2024-12-29,05362,4.0,43.0
2024-12-29,05366,1.0,9.0
2024-12-29,05370,2.0,28.0
2024-12-29,05374,4.0,12.0
2024-12-29,05378,5.0,24.0
2024-12-29,05382,8.0,27.0
2024-12-29,05513,20.0,53.0
2024-12-29,05515,23.0,125.0
2024-12-29,05554,11.0,39.0
2024-12-29,05558,13.0,20.0
2024-12-29,05562,47.0,146.0
2024-12-29,05566,13.0,32.0
2024-12-29,05570,4.0,23.0
2024-12-29,05711,16.0,74.0
2024-12-29,05754,3.0,11.0
2024-12-29,05758,3.0,29.0
2024-12-29,05762,5.0,33.0
2024-12-29,05766,2.0,48.0
2024-12-29,05770,25.0,107.0
2024-12-29,05774,7.0,27.0
2024-12-29,05911,14.0,137.0
2024-12-29,05913,53.0,179.0
2024-12-29,05914,11.0,51.0
2024-12-29,05915,23.0,32.0
2024-12-29,05916,6.0,56.0
2024-12-29,05954,19.0,59.0
2024-12-29,05958,6.0,52.0
2024-12-29,05962,17.0,73.0
2024-12-29,05966,4.0,2.0
2024-12-29,05970,2.0,64.0
2024-12-29,05974,24.0,34.0
2024-12-29,05978,7.0,53.0
2024-12-29,06411,29.0,33.0
2024-12-29,06412,26.0,125.0
2024-12-29,06414,19.0,46.0
2024-12-29,06431,1.0,3.0
2024-12-29,06432,5.0,17.0
2024-12-29,06434,7.0,15.0
2024-12-29,06435,15.0,36.0
2024-12-29,06436,0.0,16.0
2024-12-29,06437,0.0,129.0
2024-12-29,06438,8.0,22.0
2024-12-29,06439,3.0,6.0
2024-12-29,06440,9.0,6.0
2024-12-29,06531,14.0,176.0
2024-12-29,06533,11.0,33.0
2024-12-29,06534,7.0,62.0
2024-12-29,06535,4.0,16.0
2024-12-29,06611,15.0,92.0
2024-12-29,06631,10.0,71.0
2024-12-29,06632,9.0,17.0
2024-12-29,06633,3.0,11.0
2024-12-29,06634,2.0,18.0
2024-12-29,06635,8.0,55.0
2024-12-29,06636,8.0,22.0
2024-12-29,07111,20.0,38.0
2024-12-29,07131,0.0,6.0
2024-12-29,07133,23.0,21.0
2024-12-29,07134,4.0,16.0
2024-12-29,07137,3.0,24.0
2024-12-29,07138,5.0,15.0
2024-12-29,07140,0.0,3.0
2024-12-29,07141,3.0,13.0
2024-12-29,07143,3.0,5.0
2024-12-29,07211,8.0,29.0
2024-12-29,07231,4.0,10.0
2024-12-29,07232,3.0,5.0
2024-12-29,07233,0.0,10.0
2024-12-29,07235,5.0,1.0
2024-12-29,07311,0.0,11.0
2024-12-29,07312,12.0,35.0
2024-12-29,07313,3.0,20.0
2024-12-29,07314,1.0,51.0
2024-12-29,07315,1.0,71.0
2024-12-29,07316,2.0,14.0
2024-12-29,07317,8.0,6.0
2024-12-29,07318,5.0,24.0
2024-12-29,07319,11.0,38.0
2024-12-29,07320,1.0,9.0
2024-12-29,07332,7.0,7.0
2024-12-29,07333,3.0,3.0
2024-12-29,07334,4.0,16.0
2024-12-29,07335,8.0,2.0
2024-12-29,07336,6.0,10.0
2024-12-29,07337,1.0,2.0
2024-12-29,07340,0.0,4.0
2024-12-29,08111,34.0,179.0
2024-12-29,08115,137.0,35.0
2024-12-29,08116,8.0,23.0
2024-12-29,08117,6.0,30.0
2024-12-29,08118,1.0,5.0
2024-12-29,08119,13.0,45.0
2024-12-29,08121,26.0,29.0
2024-12-29,08125,13.0,26.0
2024-12-29,08127,8.0,10.0
2024-12-29,08128,2.0,25.0
2024-12-29,08135,5.0,15.0
2024-12-29,08136,14.0,46.0
2024-12-29,08211,3.0,15.0
2024-12-29,08212,0.0,8.0
2024-12-29,08216,0.0,10.0
