datum,ags,intensivbetten_frei,intensivbetten_belegt
2024-01-29,01001,5.0,36.0
2024-01-29,01002,16.0,118.0
2024-01-29,01003,10.0,100.0
2024-01-29,01004,5.0,20.0
2024-01-29,01051,0.0,40.0
2024-01-29,01053,0.0,7.0
2024-01-29,01054,7.0,16.0
2024-01-29,01055,3.0,19.0
2024-01-29,01056,0.0,27.0
2024-01-29,01057,1.0,7.0
2024-01-29,01058,5.0,25.0
2024-01-29,01059,0.0,24.0
2024-01-29,01060,19.0,53.0
2024-01-29,01061,14.0,30.0
2024-01-29,01062,2.0,27.0
2024-01-29,02000,77.0,360.0
2024-01-29,03101,29.0,97.0
2024-01-29,03102,1.0,5.0
2024-01-29,03103,8.0,24.0
2024-01-29,03151,2.0,4.0
2024-01-29,03153,0.0,10.0
2024-01-29,03155,3.0,5.0
2024-01-29,03157,2.0,6.0
2024-01-29,03158,5.0,11.0
2024-01-29,03159,17.0,109.0
2024-01-29,03241,18.0,79.0
2024-01-29,03251,5.0,11.0
2024-01-29,03252,6.0,35.0
2024-01-29,03254,20.0,61.0
2024-01-29,03256,0.0,16.0
2024-01-29,03257,0.0,11.0
2024-01-29,03351,5.0,25.0
2024-01-29,03352,2.0,6.0
2024-01-29,03353,6.0,22.0
2024-01-29,03355,6.0,23.0
2024-01-29,03356,1.0,3.0
2024-01-29,03357,9.0,21.0
2024-01-29,03358,3.0,11.0
2024-01-29,03359,4.0,7.0
2024-01-29,03360,3.0,51.0
2024-01-29,03361,3.0,15.0
2024-01-29,03402,0.0,10.0
2024-01-29,03403,7.0,99.0
2024-01-29,03404,5.0,78.0
2024-01-29,03405,7.0,11.0
2024-01-29,03451,3.0,26.0
2024-01-29,03452,4.0,17.0
2024-01-29,03453,4.0,19.0
2024-01-29,03454,20.0,44.0
2024-01-29,03455,0.0,18.0
2024-01-29,03456,2.0,18.0
2024-01-29,03457,3.0,14.0
2024-01-29,03459,4.0,71.0
2024-01-29,03460,8.0,22.0
2024-01-29,03461,0.0,5.0
2024-01-29,04011,0.0,95.0
2024-01-29,04012,11.0,35.0
2024-01-29,05111,21.0,158.0
2024-01-29,05112,8.0,92.0
2024-01-29,05113,14.0,125.0
2024-01-29,05114,7.0,56.0
2024-01-29,05116,8.0,75.0
2024-01-29,05117,0.0,33.0
2024-01-29,05119,19.0,49.0
2024-01-29,05120,0.0,18.0
2024-01-29,05122,9.0,59.0
2024-01-29,05124,18.0,87.0
2024-01-29,05154,11.0,29.0
2024-01-29,05158,3.0,37.0
2024-01-29,05162,2.0,16.0
2024-01-29,05166,10.0,28.0
2024-01-29,05170,23.0,66.0
2024-01-29,05314,10.0,209.0
2024-01-29,05315,10.0,206.0
2024-01-29,05316,9.0,34.0
2024-01-29,05334,9.0,235.0
2024-01-29,05358,4.0,41.0
