IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2023-10-11,1,0
1002,A60-A79,M,2023-10-17,2,0
1002,A60-A79,M,2023-10-18,3,0
1002,A60-A79,W,2023-10-18,2,0
1002,A80+,M,2023-10-18,5,0
1002,A80+,W,2023-10-18,4,0
1003,A15-A34,M,2023-10-18,1,0
1003,A35-A59,W,2023-10-18,2,0
1003,A60-A79,W,2023-10-18,3,0
1004,A00-A04,M,2023-10-18,1,0
1004,A15-A34,W,2023-10-18,1,0
1004,A80+,W,2023-10-18,1,0
1053,A80+,W,2023-10-18,1,0
1054,A35-A59,M,2023-10-16,1,1
1054,A60-A79,W,2023-09-04,1,1
1055,A00-A04,M,2023-10-18,1,0
1055,A35-A59,M,2023-10-18,1,0
1055,A80+,M,2023-10-18,2,0
1055,A80+,W,2023-10-18,1,0
1056,A15-A34,M,2023-10-17,2,0
1056,A15-A34,W,2023-10-17,1,0
1056,A35-A59,M,2022-02-20,1,0
1056,A60-A79,M,2023-10-17,1,0
1056,A60-A79,W,2023-09-07,-1,0
1056,A80+,M,2023-10-18,1,0
1056,A80+,W,2023-05-16,1,1
1056,A80+,W,2023-10-14,1,0
1056,A80+,W,2023-10-15,1,0
1056,A80+,W,2023-10-17,1,0
1056,A80+,W,2023-10-18,1,0
1058,A35-A59,M,2023-10-18,1,0
1058,A35-A59,W,2023-10-18,1,0
1058,A60-A79,M,2023-10-18,1,0
1058,A60-A79,W,2023-10-18,3,0
1058,A80+,M,2023-10-14,1,1
1058,A80+,M,2023-10-18,2,0
1058,A80+,W,2023-10-18,1,0
1059,A35-A59,M,2023-10-18,2,0
1059,A60-A79,M,2023-10-18,1,0
1059,A60-A79,W,2023-10-18,1,0
1059,A80+,M,2023-10-18,1,0
1059,A80+,W,2023-10-17,1,0
1059,A80+,W,2023-10-18,1,0
1060,A00-A04,M,2023-10-17,2,0
1060,A15-A34,W,2023-10-18,1,0
1060,A35-A59,M,2023-10-17,2,0
1060,A35-A59,W,2023-10-16,1,0
1060,A35-A59,W,2023-10-18,1,0
1060,A60-A79,M,2023-10-16,1,0
1060,A60-A79,M,2023-10-17,1,0
1060,A60-A79,M,2023-10-18,2,0
1060,A80+,M,2023-10-15,1,0
1060,A80+,M,2023-10-16,2,0
1060,A80+,M,2023-10-17,1,0
1060,A80+,M,2023-10-18,2,0
1060,A80+,W,2023-10-14,1,0
1060,A80+,W,2023-10-16,1,0
1060,A80+,W,2023-10-17,1,0
1060,A80+,W,2023-10-18,1,0
1061,A00-A04,M,2023-10-18,1,0
1061,A00-A04,W,2022-05-27,-1,0
1061,A05-A14,M,2022-05-18,-1,0
1061,A05-A14,M,2023-03-21,-1,0
1061,A05-A14,W,2021-12-19,-1,0
1061,A15-A34,M,2022-04-24,-1,0
1061,A15-A34,M,2023-10-18,1,0
1061,A15-A34,W,2022-05-13,-1,0
1061,A15-A34,W,2022-05-27,-1,0
1061,A35-A59,M,2022-05-27,-1,0
1061,A60-A79,M,2023-10-18,2,0
1061,A80+,M,2023-10-18,1,0
1061,A80+,W,2023-10-18,1,0
1062,A35-A59,M,2023-10-18,1,0
1062,A60-A79,W,2023-10-17,1,0
1062,A80+,M,2023-10-17,2,0
2000,A15-A34,M,2023-10-17,1,0
2000,A15-A34,M,2023-10-18,1,0
2000,A15-A34,W,2023-10-13,1,0
2000,A15-A34,W,2023-10-16,1,0
2000,A15-A34,W,2023-10-18,5,0
2000,A35-A59,M,2023-10-18,2,0
2000,A35-A59,W,2023-10-17,2,0
2000,A35-A59,W,2023-10-18,7,0
2000,A60-A79,M,2023-10-17,3,0
2000,A60-A79,M,2023-10-18,5,0
2000,A60-A79,W,2023-10-13,1,0
2000,A60-A79,W,2023-10-17,1,0
2000,A60-A79,W,2023-10-18,3,1
2000,A80+,M,2023-10-18,6,0
2000,A80+,W,2023-10-16,4,0
2000,A80+,W,2023-10-18,13,0
2000,unbekannt,W,2023-10-18,1,0
3101,A60-A79,M,2023-10-17,1,0
3101,A60-A79,W,2023-10-17,2,0
3101,A80+,M,2023-10-17,2,0
3101,A80+,W,2023-10-17,1,0
3103,A35-A59,W,2023-10-18,1,0
3151,A35-A59,M,2023-10-17,1,0
3151,A35-A59,W,2023-10-17,1,0
3151,A80+,M,2023-10-17,2,0
3153,A15-A34,M,2023-10-18,1,0
3153,A15-A34,W,2023-10-17,1,0
3153,A60-A79,M,2023-10-17,1,0
3153,A80+,W,2023-10-17,1,0
3153,A80+,W,2023-10-18,1,0
3157,A80+,W,2023-10-18,1,0
3158,A60-A79,M,2023-10-16,1,0
3158,A60-A79,W,2023-10-17,1,0
3158,A80+,M,2023-09-04,1,1
3158,A80+,M,2023-10-18,2,0
3159,A00-A04,W,2023-10-16,1,0
3159,A15-A34,M,2023-10-16,1,0
3159,A15-A34,W,2023-10-16,1,0
3159,A35-A59,M,2023-10-16,1,0
3159,A35-A59,W,2023-10-16,3,0
3159,A35-A59,W,2023-10-18,1,0
3159,A60-A79,M,2023-10-16,4,0
3159,A60-A79,M,2023-10-18,1,0
3159,A60-A79,W,2023-10-16,7,0
3159,A60-A79,W,2023-10-18,1,0
3159,A80+,M,2023-10-16,2,0
3159,A80+,M,2023-10-18,2,0
3159,A80+,W,2023-10-16,5,0
3159,A80+,W,2023-10-18,3,0
3241,A00-A04,M,2023-10-18,1,0
3241,A15-A34,M,2023-10-18,7,0
3241,A15-A34,W,2023-10-16,1,0
3241,A15-A34,W,2023-10-18,9,0
3241,A35-A59,M,2023-10-15,1,0
3241,A35-A59,M,2023-10-16,1,0
3241,A35-A59,M,2023-10-17,1,0
3241,A35-A59,M,2023-10-18,6,0
3241,A35-A59,W,2023-10-13,1,0
3241,A35-A59,W,2023-10-17,4,0
3241,A35-A59,W,2023-10-18,9,0
3241,A60-A79,M,2023-10-17,3,0
3241,A60-A79,M,2023-10-18,4,0
3241,A60-A79,W,2023-10-18,5,0
3241,A80+,M,2023-10-18,2,0
3241,A80+,W,2023-10-18,4,0
3252,A60-A79,M,2023-10-18,1,0
3254,A35-A59,W,2023-10-18,1,0
3254,A60-A79,M,2023-10-18,2,0
3255,A35-A59,M,2023-10-17,1,0
3256,A60-A79,W,2023-10-18,2,0
3256,A80+,W,2023-10-18,1,0
3257,A35-A59,M,2023-10-17,1,0
3351,A15-A34,M,2023-10-18,1,0
3351,A15-A34,W,2023-10-18,6,0
3351,A35-A59,M,2023-10-18,4,0
3351,A35-A59,W,2023-10-18,3,0
3351,A60-A79,M,2023-10-18,2,0
3351,A60-A79,W,2023-10-18,1,0
3351,A80+,W,2023-10-18,1,0
3352,A35-A59,M,2023-10-18,1,0
3352,A35-A59,W,2023-10-18,1,0
3352,A80+,M,2023-10-18,1,0
3352,A80+,W,2023-10-17,1,0
3352,A80+,W,2023-10-18,1,0
3353,A35-A59,M,2023-10-16,3,0
3353,A35-A59,W,2023-10-17,4,0
3353,A60-A79,M,2023-10-16,1,0
3353,A60-A79,W,2023-10-16,1,0
3353,A60-A79,W,2023-10-17,1,0
3353,A80+,M,2023-10-17,1,0
3354,A60-A79,W,2023-10-17,1,0
3354,A80+,M,2023-10-17,1,0
3355,A35-A59,W,2023-10-17,4,0
3355,A80+,M,2023-10-18,1,0
3356,A35-A59,M,2023-10-16,1,0
3357,A80+,M,2023-10-16,2,0
3358,A15-A34,W,2023-10-16,1,0
3358,A35-A59,M,2023-10-16,1,0
3358,A35-A59,W,2023-10-16,1,0
3358,A60-A79,M,2023-10-16,1,0
3358,A60-A79,M,2023-10-17,1,0
3358,A80+,M,2023-10-16,4,0
3358,A80+,M,2023-10-17,1,0
3360,A35-A59,M,2023-10-18,1,0
3360,A80+,W,2023-10-18,1,0
3361,A35-A59,W,2023-10-17,1,0
3361,A60-A79,W,2023-10-17,1,0
3401,A15-A34,M,2023-10-17,1,0
3401,A80+,M,2023-10-17,1,0
3403,A15-A34,W,2023-10-16,1,0
3403,A35-A59,M,2023-10-16,2,0
3403,A60-A79,M,2023-10-17,1,0
3403,A80+,W,2023-10-17,1,0
3404,A15-A34,W,2023-10-17,1,0
3404,A35-A59,M,2023-10-17,1,0
3404,A35-A59,W,2023-10-17,4,0
3404,A60-A79,W,2023-10-17,2,0
3405,A60-A79,W,2023-10-15,1,0
3451,A35-A59,M,2023-10-18,1,0
3451,A60-A79,M,2023-10-18,1,0
3451,A80+,M,2023-10-18,1,0
3452,A05-A14,M,2022-03-02,-1,0
3452,A15-A34,M,2022-03-03,-1,0
