IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2023-10-19,3,0
1002,A60-A79,W,2023-10-18,1,0
1002,A60-A79,W,2023-10-19,1,0
1002,A80+,M,2023-10-19,1,0
1002,A80+,W,2023-10-19,2,0
1054,A35-A59,M,2023-10-19,1,0
1054,A60-A79,W,2023-10-19,1,0
1057,A60-A79,W,2023-10-19,1,0
1059,A00-A04,W,2023-10-19,1,0
1059,A15-A34,M,2023-10-19,1,0
1059,A35-A59,M,2023-10-19,1,0
1059,A35-A59,W,2023-10-18,1,0
1059,A60-A79,M,2023-10-19,1,0
1059,A60-A79,W,2023-10-18,2,0
1060,A35-A59,M,2023-10-19,1,0
1060,A35-A59,W,2023-10-18,1,0
1060,A35-A59,W,2023-10-19,1,0
1060,A60-A79,M,2023-10-17,-1,0
1060,A60-A79,M,2023-10-19,1,0
1060,A60-A79,W,2023-10-18,1,0
1060,A80+,M,2023-10-14,1,0
1060,A80+,M,2023-10-19,2,0
1060,A80+,W,2023-10-17,1,0
1061,A00-A04,M,2022-01-27,-1,0
1061,A00-A04,M,2023-10-19,1,0
1061,A00-A04,W,2022-01-07,-1,0
1061,A05-A14,M,2021-12-09,-1,0
1061,A15-A34,M,2022-04-21,-1,0
1061,A15-A34,W,2022-04-02,-1,0
1061,A15-A34,W,2022-05-05,-1,0
1061,A15-A34,W,2022-05-30,-1,0
1061,A35-A59,M,2022-03-17,-1,0
1061,A35-A59,M,2022-04-12,-1,0
1061,A35-A59,W,2022-03-24,-1,0
1061,A35-A59,W,2022-04-20,-1,0
1061,A35-A59,W,2022-07-11,-1,0
1061,A60-A79,M,2023-10-19,1,0
1061,A60-A79,W,2022-04-21,-1,0
1061,A60-A79,W,2022-05-07,-1,0
1061,A60-A79,W,2022-05-12,-1,0
1061,A60-A79,W,2023-10-17,1,0
1061,A80+,M,2023-10-19,2,0
1061,A80+,W,2023-10-19,3,0
1062,A15-A34,M,2023-10-16,1,0
1062,A60-A79,W,2023-10-18,3,0
1062,A60-A79,W,2023-10-19,1,0
1062,A80+,M,2023-10-18,2,0
2000,A00-A04,W,2023-10-19,1,0
2000,A15-A34,M,2023-10-19,1,0
2000,A15-A34,W,2023-10-18,1,0
2000,A15-A34,W,2023-10-19,3,0
2000,A35-A59,M,2023-10-19,8,0
2000,A35-A59,W,2023-10-19,2,0
2000,A60-A79,M,2023-03-10,1,0
2000,A60-A79,M,2023-10-19,2,0
2000,A60-A79,W,2023-10-19,6,0
