date,ags,age_group,stage,new
2022-08-06,01001,12-17,1,5
2022-08-06,01001,18-59,3,6
2022-08-06,01001,18-59,4,14
2022-08-06,01001,60+,4,10
2022-08-06,01002,05-11,2,5
2022-08-06,01002,12-17,3,5
2022-08-06,01002,18-59,3,15
2022-08-06,01002,18-59,4,41
2022-08-06,01002,18-59,5,5
2022-08-06,01002,60+,4,18
2022-08-06,01003,18-59,2,6
2022-08-06,01003,18-59,3,7
2022-08-06,01003,18-59,4,6
2022-08-06,01003,18-59,5,7
2022-08-06,01003,60+,1,6
2022-08-06,01003,60+,4,25
2022-08-06,01004,12-17,1,5
2022-08-06,01004,18-59,2,7
2022-08-06,01004,18-59,3,6
2022-08-06,01004,18-59,4,8
2022-08-06,01051,12-17,2,5
2022-08-06,01051,18-59,3,6
2022-08-06,01051,18-59,4,8
2022-08-06,01051,60+,4,21
2022-08-06,01053,18-59,3,11
2022-08-06,01053,18-59,4,6
2022-08-06,01053,60+,4,8
2022-08-06,01054,05-11,1,5
2022-08-06,01054,18-59,1,5
2022-08-06,01054,18-59,2,5
2022-08-06,01054,18-59,3,8
2022-08-06,01054,18-59,4,17
2022-08-06,01054,60+,4,33
2022-08-06,01055,18-59,4,21
2022-08-06,01055,60+,4,20
2022-08-06,01055,60+,5,6
2022-08-06,01056,18-59,2,6
2022-08-06,01056,18-59,3,10
2022-08-06,01056,18-59,4,24
2022-08-06,01056,60+,4,43
2022-08-06,01057,60+,1,5
2022-08-06,01057,60+,4,9
2022-08-06,01058,18-59,4,12
2022-08-06,01058,60+,4,25
2022-08-06,01059,60+,4,6
2022-08-06,01060,18-59,4,10
2022-08-06,01060,60+,4,13
2022-08-06,01061,18-59,4,6
2022-08-06,01062,18-59,4,11
2022-08-06,01062,60+,2,6
2022-08-06,01062,60+,4,31
2022-08-06,02000,12-17,3,7
2022-08-06,02000,18-59,2,6
2022-08-06,02000,18-59,3,16
2022-08-06,02000,18-59,4,11
2022-08-06,02000,60+,3,23
2022-08-06,02000,60+,4,36
2022-08-06,03153,05-11,1,8
2022-08-06,03153,60+,4,5
2022-08-06,03154,60+,4,6
2022-08-06,03155,12-17,2,5
2022-08-06,03157,60+,4,24
2022-08-06,03241,05-11,1,6
2022-08-06,03241,05-11,2,8
2022-08-06,03241,18-59,3,16
2022-08-06,03241,18-59,4,32
2022-08-06,03241,60+,4,45
2022-08-06,03254,60+,4,12
2022-08-06,03256,12-17,1,7
2022-08-06,03256,18-59,1,6
2022-08-06,03256,60+,1,6
2022-08-06,03256,60+,3,5
2022-08-06,03256,60+,4,32
2022-08-06,03351,18-59,2,5
2022-08-06,03352,18-59,2,5
2022-08-06,03352,18-59,3,5
2022-08-06,03352,18-59,4,22
2022-08-06,03352,60+,3,6
2022-08-06,03352,60+,4,12
2022-08-06,03353,05-11,3,5
2022-08-06,03353,60+,4,7
2022-08-06,03355,60+,4,5
2022-08-06,03358,60+,4,5
2022-08-06,03359,60+,4,47
2022-08-06,03360,18-59,2,5
2022-08-06,03360,18-59,3,6
2022-08-06,03360,18-59,4,9
2022-08-06,03360,60+,4,5
2022-08-06,03361,18-59,3,6
2022-08-06,03361,18-59,4,8
2022-08-06,03361,60+,3,5
2022-08-06,03361,60+,4,49
2022-08-06,03403,60+,4,6
2022-08-06,03404,12-17,4,5
2022-08-06,03404,18-59,1,5
2022-08-06,03404,18-59,3,6
2022-08-06,03404,18-59,4,8
2022-08-06,03404,60+,4,13
2022-08-06,03405,18-59,4,6
2022-08-06,03454,60+,4,11
2022-08-06,03456,18-59,3,5
2022-08-06,03457,18-59,4,5
2022-08-06,03457,60+,4,54
2022-08-06,03461,18-59,1,5
2022-08-06,03461,18-59,2,5
2022-08-06,03461,18-59,4,25
2022-08-06,04011,05-11,2,5
2022-08-06,04011,12-17,1,5
2022-08-06,04011,18-59,3,25
2022-08-06,04011,18-59,4,90
2022-08-06,04011,60+,4,98
2022-08-06,05111,18-59,4,16
2022-08-06,05111,60+,4,26
2022-08-06,05112,05-11,2,6
2022-08-06,05112,12-17,4,7
2022-08-06,05112,18-59,1,9
2022-08-06,05112,18-59,2,5
2022-08-06,05112,18-59,3,12
2022-08-06,05112,18-59,4,33
2022-08-06,05112,18-59,5,5
2022-08-06,05112,60+,3,8
2022-08-06,05112,60+,4,41
2022-08-06,05112,60+,5,5
2022-08-06,05113,12-17,1,5
2022-08-06,05113,12-17,4,5
2022-08-06,05113,18-59,1,5
2022-08-06,05113,18-59,2,7
2022-08-06,05113,18-59,3,15
2022-08-06,05113,18-59,4,26
2022-08-06,05113,60+,4,47
2022-08-06,05114,60+,5,6
2022-08-06,05116,18-59,4,6
2022-08-06,05116,60+,4,6
2022-08-06,05122,18-59,3,5
2022-08-06,05122,18-59,4,9
2022-08-06,05122,60+,1,5
2022-08-06,05122,60+,4,50
2022-08-06,05124,18-59,4,6
2022-08-06,05124,60+,4,8
2022-08-06,05154,18-59,4,6
2022-08-06,05154,60+,4,10
2022-08-06,05158,05-11,1,8
2022-08-06,05158,18-59,1,5
2022-08-06,05158,18-59,3,5
2022-08-06,05158,60+,4,29
2022-08-06,05162,18-59,2,6
2022-08-06,05162,18-59,3,12
2022-08-06,05162,18-59,4,20
2022-08-06,05162,60+,2,5
2022-08-06,05162,60+,3,5
2022-08-06,05162,60+,4,34
2022-08-06,05166,05-11,2,6
2022-08-06,05166,18-59,3,7
2022-08-06,05166,18-59,4,30
2022-08-06,05166,60+,4,52
2022-08-06,05170,18-59,4,9
2022-08-06,05170,60+,4,23
2022-08-06,05170,60+,5,5
2022-08-06,05314,18-59,2,6
2022-08-06,05314,60+,3,5
2022-08-06,05315,12-17,3,7
2022-08-06,05315,18-59,2,7
2022-08-06,05315,18-59,3,17
2022-08-06,05315,18-59,4,40
2022-08-06,05315,60+,2,5
2022-08-06,05315,60+,3,8
2022-08-06,05315,60+,4,36
2022-08-06,05316,60+,4,7
2022-08-06,05334,12-17,3,5
2022-08-06,05334,18-59,1,5
2022-08-06,05334,18-59,3,9
2022-08-06,05334,18-59,4,12
2022-08-06,05334,60+,4,44
2022-08-06,05358,18-59,3,6
2022-08-06,05358,18-59,4,8
2022-08-06,05358,60+,4,5
2022-08-06,05370,60+,4,5
2022-08-06,05378,18-59,4,16
2022-08-06,05378,60+,4,14
2022-08-06,05382,12-17,3,5
2022-08-06,05382,18-59,1,5
2022-08-06,05382,18-59,3,21
2022-08-06,05382,18-59,4,59
2022-08-06,05382,60+,4,81
2022-08-06,05515,60+,4,6
2022-08-06,05554,18-59,3,23
2022-08-06,05554,18-59,4,11
2022-08-06,05554,60+,4,19
2022-08-06,05562,18-59,2,7
2022-08-06,05562,18-59,3,9
2022-08-06,05562,18-59,4,17
2022-08-06,05562,60+,4,91
2022-08-06,05566,18-59,4,13
2022-08-06,05566,60+,4,26
2022-08-06,05711,12-17,4,6
