IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1062,A60-A79,M,2026-07-03,1,0
12061,A15-A34,W,2022-11-01,-1,0
13075,A35-A59,W,2026-06-28,1,0
13075,A80+,W,2026-06-28,2,0
14612,A00-A04,W,2026-07-03,1,0
16053,A15-A34,W,2026-06-24,1,0
16053,A80+,M,2026-06-29,1,0
3155,A05-A14,M,2026-07-02,1,0
3155,A35-A59,W,2026-07-02,1,0
3254,A35-A59,W,2026-07-02,1,0
5113,A15-A34,M,2026-07-03,1,0
7339,A60-A79,M,2026-07-02,1,0
8212,A35-A59,W,2026-07-02,1,0
9188,A35-A59,W,2026-07-02,1,0
9663,A60-A79,M,2026-07-03,1,0
