IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A60-A79,M,2024-01-24,1,0
1001,A80+,W,2024-01-24,1,0
1002,A15-A34,M,2024-01-24,1,0
1002,A15-A34,W,2024-01-24,1,0
1002,A35-A59,M,2024-01-24,1,0
1002,A60-A79,M,2024-01-23,1,0
1003,A15-A34,W,2024-01-24,1,0
1003,A35-A59,W,2024-01-24,1,0
1003,A60-A79,M,2024-01-21,1,0
1003,A60-A79,W,2024-01-17,1,0
1003,A80+,W,2024-01-23,1,0
1004,A15-A34,W,2024-01-24,1,0
1054,A60-A79,M,2024-01-24,1,0
1055,A80+,M,2024-01-24,1,0
1056,A15-A34,W,2024-01-23,1,0
1056,A35-A59,M,2024-01-23,1,0
1057,A00-A04,W,2024-01-24,1,0
1057,A15-A34,M,2024-01-24,1,0
1058,A00-A04,W,2024-01-24,1,0
1058,A15-A34,M,2024-01-24,1,0
1058,A60-A79,M,2024-01-22,1,0
1058,A60-A79,M,2024-01-24,1,0
1058,A80+,W,2024-01-23,1,0
1059,A35-A59,W,2024-01-24,1,0
1059,A60-A79,M,2024-01-15,1,0
1059,A60-A79,M,2024-01-24,1,0
1059,A60-A79,W,2024-01-24,1,0
1059,A80+,M,2024-01-24,1,0
1060,A80+,M,2024-01-24,1,0
1061,A35-A59,W,2024-01-24,1,0
1061,A60-A79,M,2024-01-22,-2,0
1061,A60-A79,M,2024-01-24,1,0
1061,A80+,W,2024-01-23,1,0
3103,A80+,W,2024-01-23,1,0
3153,A60-A79,M,2024-01-23,1,0
3155,A15-A34,M,2024-01-23,1,0
3155,A35-A59,M,2024-01-23,1,0
3158,A80+,M,2024-01-23,1,0
3159,A35-A59,M,2024-01-24,1,0
3159,A35-A59,W,2024-01-24,1,0
3241,A00-A04,M,2024-01-22,1,0
3241,A05-A14,M,2024-01-22,2,0
3241,A05-A14,M,2024-01-23,1,0
3241,A15-A34,M,2024-01-19,1,0
3241,A15-A34,M,2024-01-20,1,0
3241,A15-A34,M,2024-01-22,1,0
3241,A15-A34,W,2024-01-15,1,0
3241,A15-A34,W,2024-01-22,2,0
3241,A35-A59,M,2024-01-20,1,0
3241,A35-A59,W,2024-01-22,1,0
3241,A60-A79,M,2024-01-22,1,0
3241,A60-A79,W,2024-01-23,2,1
3241,A80+,M,2024-01-02,1,1
3241,A80+,M,2024-01-23,3,0
3241,A80+,W,2024-01-02,1,1
3241,A80+,W,2024-01-22,3,0
3241,A80+,W,2024-01-23,1,0
3251,A35-A59,M,2024-01-23,1,0
3251,A60-A79,M,2024-01-23,1,0
3254,A60-A79,M,2024-01-23,1,0
3352,A35-A59,M,2024-01-23,2,0
3353,A35-A59,M,2024-01-11,1,0
3353,A35-A59,M,2024-01-22,1,0
3353,A35-A59,W,2024-01-22,1,0
3353,A60-A79,M,2024-01-15,1,0
3353,A60-A79,M,2024-01-22,1,0
3353,A80+,M,2024-01-19,1,0
3353,A80+,M,2024-01-22,1,0
3353,A80+,W,2024-01-12,1,0
3353,A80+,W,2024-01-22,1,0
3354,A80+,M,2024-01-22,1,0
3356,A35-A59,M,2024-01-23,1,0
3356,A80+,M,2024-01-23,1,0
3357,A15-A34,M,2024-01-22,1,0
3357,A35-A59,W,2024-01-22,1,0
3357,A60-A79,W,2024-01-22,1,0
3402,A60-A79,W,2024-01-18,-1,0
3402,A80+,W,2024-01-21,1,0
3452,A60-A79,M,2024-01-22,1,0
3452,A60-A79,W,2024-01-22,1,0
3454,A60-A79,M,2024-01-23,1,0
3454,A60-A79,W,2024-01-22,1,0
3454,A60-A79,W,2024-01-23,1,0
3454,A80+,W,2024-01-23,1,0
5112,A35-A59,M,2024-01-21,1,0
5112,A35-A59,W,2024-01-23,1,0
5112,A60-A79,W,2024-01-23,2,0
5112,A80+,W,2024-01-23,1,0
5113,A00-A04,M,2024-01-23,1,0
5113,A15-A34,W,2024-01-23,1,0
5113,A35-A59,W,2023-01-21,1,0
5113,A35-A59,W,2024-01-23,1,0
5113,A35-A59,W,2024-01-24,1,0
5113,A60-A79,M,2024-01-23,2,0
5113,A60-A79,M,2024-01-24,3,0
5113,A80+,M,2024-01-24,1,0
5113,A80+,W,2024-01-23,1,0
5113,A80+,W,2024-01-24,1,0
5114,A35-A59,M,2024-01-24,1,0
5114,A35-A59,W,2024-01-24,1,0
5114,A60-A79,W,2024-01-24,1,0
5114,A80+,W,2024-01-24,1,0
5116,A35-A59,M,2024-01-23,1,0
5116,A60-A79,M,2024-01-23,5,0
5120,A60-A79,W,2024-01-24,1,0
5122,A35-A59,M,2024-01-23,1,0
5122,A35-A59,W,2024-01-23,1,0
5124,A00-A04,W,2024-01-24,1,0
5124,A05-A14,M,2024-01-24,1,0
5124,A35-A59,M,2024-01-24,1,0
5124,A35-A59,W,2024-01-24,1,0
5124,A60-A79,M,2024-01-24,1,0
5124,A80+,M,2024-01-24,1,0
5124,A80+,W,2024-01-23,1,0
5124,A80+,W,2024-01-24,1,0
5154,A35-A59,W,2024-01-23,1,0
5154,A60-A79,M,2024-01-23,1,0
5154,A60-A79,W,2024-01-23,2,0
5154,A80+,M,2024-01-23,1,0
5158,A35-A59,M,2024-01-24,4,0
5158,A35-A59,W,2024-01-24,3,0
5158,A60-A79,W,2023-12-09,1,1
5158,A60-A79,W,2024-01-24,2,0
5158,A80+,M,2023-12-27,1,1
5158,A80+,M,2024-01-09,1,1
5158,A80+,W,2023-12-22,1,1
5162,A15-A34,W,2022-02-18,0,0
5162,A15-A34,W,2024-01-24,1,0
5162,A35-A59,M,2024-01-23,2,0
5162,A35-A59,W,2024-01-24,1,0
5162,A60-A79,M,2023-12-18,1,1
5162,A60-A79,M,2024-01-24,1,0
5162,A60-A79,W,2024-01-23,1,0
5162,A60-A79,W,2024-01-24,4,0
5166,A35-A59,M,2024-01-23,1,0
5166,A60-A79,M,2024-01-23,1,0
5166,A80+,W,2024-01-09,1,0
5166,A80+,W,2024-01-21,3,0
5170,A00-A04,M,2024-01-24,1,0
5170,A15-A34,W,2024-01-22,1,0
5170,A35-A59,M,2024-01-24,1,0
5170,A35-A59,W,2024-01-22,1,0
5170,A35-A59,W,2024-01-23,1,0
5170,A60-A79,M,2024-01-22,1,0
5170,A80+,M,2023-12-07,1,1
5315,A15-A34,W,2024-01-24,1,0
5315,A35-A59,M,2024-01-24,3,0
5315,A35-A59,W,2024-01-23,1,0
5315,A60-A79,W,2024-01-24,2,0
5315,A80+,M,2024-01-23,1,0
5315,A80+,M,2024-01-24,1,0
5316,A35-A59,W,2024-01-24,1,0
5316,A60-A79,M,2024-01-24,1,0
5334,A15-A34,M,2024-01-22,1,0
5334,A15-A34,W,2024-01-22,1,0
5334,A35-A59,M,2024-01-24,1,0
5334,A35-A59,W,2024-01-22,1,0
5334,A35-A59,W,2024-01-23,1,0
5334,A60-A79,M,2024-01-23,2,0
5334,A60-A79,W,2024-01-23,1,0
5334,A80+,M,2024-01-22,2,0
5358,A00-A04,W,2024-01-23,1,0
5358,A60-A79,W,2024-01-23,3,0
5358,A80+,M,2024-01-09,1,1
5366,A15-A34,M,2024-01-23,2,0
5366,A15-A34,W,2024-01-23,1,0
5366,A35-A59,W,2024-01-24,1,0
5366,A60-A79,W,2024-01-24,1,0
5366,A80+,W,2024-01-23,1,0
5370,A60-A79,M,2024-01-24,1,0
5370,A80+,W,2024-01-24,1,0
5374,A15-A34,M,2024-01-23,1,0
5374,A35-A59,W,2024-01-23,1,0
5382,A15-A34,M,2024-01-24,2,0
5382,A15-A34,W,2024-01-23,1,0
5382,A15-A34,W,2024-01-24,2,0
5382,A35-A59,W,2024-01-24,2,0
5382,A80+,M,2024-01-23,1,0
5382,A80+,M,2024-01-24,2,0
5382,A80+,W,2024-01-23,1,0
5512,A00-A04,W,2024-01-24,1,0
5512,A80+,M,2024-01-24,1,0
5513,A15-A34,M,2024-01-24,1,0
5513,A15-A34,W,2024-01-23,1,0
5513,A15-A34,W,2024-01-24,1,0
5513,A35-A59,M,2024-01-23,2,0
5513,A35-A59,M,2024-01-24,1,0
5513,A35-A59,W,2024-01-19,1,0
