datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-01-23,01001,5.0,25.0
2025-01-23,01002,21.0,121.0
2025-01-23,01003,8.0,89.0
2025-01-23,01053,3.0,7.0
2025-01-23,01054,2.0,14.0
2025-01-23,01055,4.0,20.0
2025-01-23,01056,0.0,25.0
2025-01-23,01057,1.0,7.0
2025-01-23,01058,7.0,25.0
2025-01-23,01060,16.0,61.0
2025-01-23,01061,10.0,35.0
2025-01-23,01062,1.0,27.0
2025-01-23,02000,48.0,298.0
2025-01-23,03101,27.0,88.0
2025-01-23,03102,3.0,3.0
2025-01-23,03103,5.0,15.0
2025-01-23,03155,3.0,5.0
2025-01-23,03157,0.0,6.0
2025-01-23,03158,4.0,12.0
2025-01-23,03159,11.0,109.0
2025-01-23,03241,9.0,65.0
2025-01-23,03251,0.0,13.0
2025-01-23,03252,16.0,30.0
2025-01-23,03254,13.0,45.0
2025-01-23,03256,3.0,9.0
2025-01-23,03257,2.0,9.0
2025-01-23,03351,6.0,22.0
2025-01-23,03353,10.0,18.0
2025-01-23,03355,4.0,26.0
2025-01-23,03356,0.0,4.0
2025-01-23,03357,14.0,16.0
2025-01-23,03358,0.0,7.0
2025-01-23,03359,5.0,7.0
2025-01-23,03360,4.0,50.0
2025-01-23,03361,0.0,16.0
2025-01-23,03402,0.0,10.0
2025-01-23,03403,9.0,96.0
2025-01-23,03404,4.0,88.0
2025-01-23,03405,0.0,10.0
2025-01-23,03451,2.0,15.0
2025-01-23,03452,6.0,14.0
2025-01-23,03453,5.0,18.0
2025-01-23,03454,14.0,50.0
2025-01-23,03455,2.0,13.0
2025-01-23,03456,0.0,18.0
2025-01-23,03457,7.0,11.0
2025-01-23,03459,9.0,64.0
2025-01-23,03460,8.0,12.0
2025-01-23,04011,6.0,102.0
2025-01-23,04012,10.0,20.0
2025-01-23,05111,21.0,147.0
2025-01-23,05112,14.0,73.0
2025-01-23,05113,14.0,119.0
2025-01-23,05114,16.0,60.0
2025-01-23,05116,3.0,68.0
2025-01-23,05117,3.0,30.0
2025-01-23,05119,8.0,54.0
2025-01-23,05122,1.0,68.0
2025-01-23,05124,19.0,85.0
2025-01-23,05154,3.0,25.0
2025-01-23,05158,3.0,25.0
2025-01-23,05162,2.0,14.0
2025-01-23,05166,0.0,19.0
2025-01-23,05170,11.0,52.0
2025-01-23,05314,13.0,189.0
2025-01-23,05315,12.0,159.0
2025-01-23,05316,6.0,38.0
2025-01-23,05334,7.0,76.0
2025-01-23,05358,11.0,43.0
2025-01-23,05362,6.0,37.0
2025-01-23,05366,0.0,24.0
2025-01-23,05370,0.0,30.0
2025-01-23,05374,6.0,9.0
2025-01-23,05378,2.0,32.0
2025-01-23,05382,2.0,36.0
2025-01-23,05513,13.0,36.0
2025-01-23,05515,21.0,133.0
2025-01-23,05554,7.0,43.0
2025-01-23,05558,0.0,36.0
2025-01-23,05562,48.0,138.0
2025-01-23,05566,6.0,44.0
2025-01-23,05570,3.0,26.0
2025-01-23,05711,10.0,63.0
2025-01-23,05754,2.0,12.0
2025-01-23,05758,6.0,30.0
2025-01-23,05762,5.0,33.0
2025-01-23,05766,2.0,48.0
2025-01-23,05770,18.0,131.0
