datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-04-20,01001,6.0,24.0
2025-04-20,01002,25.0,110.0
2025-04-20,01003,10.0,87.0
2025-04-20,01053,3.0,7.0
2025-04-20,01054,2.0,18.0
2025-04-20,01055,3.0,21.0
2025-04-20,01056,4.0,23.0
2025-04-20,01058,7.0,25.0
2025-04-20,01060,23.0,54.0
2025-04-20,01061,4.0,40.0
2025-04-20,01062,2.0,26.0
2025-04-20,02000,65.0,307.0
2025-04-20,03102,3.0,3.0
2025-04-20,03103,7.0,25.0
2025-04-20,03155,7.0,1.0
2025-04-20,03157,1.0,5.0
2025-04-20,03159,20.0,103.0
2025-04-20,03241,20.0,50.0
2025-04-20,03251,0.0,10.0
2025-04-20,03252,25.0,21.0
2025-04-20,03254,16.0,31.0
2025-04-20,03256,3.0,9.0
2025-04-20,03351,7.0,21.0
2025-04-20,03353,10.0,18.0
2025-04-20,03356,0.0,4.0
2025-04-20,03357,6.0,20.0
2025-04-20,03358,5.0,8.0
2025-04-20,03359,4.0,8.0
2025-04-20,03360,2.0,52.0
2025-04-20,03361,4.0,13.0
2025-04-20,03403,13.0,56.0
2025-04-20,03404,11.0,51.0
2025-04-20,03405,0.0,10.0
2025-04-20,03451,4.0,13.0
2025-04-20,03452,5.0,15.0
2025-04-20,03453,4.0,19.0
2025-04-20,03454,17.0,48.0
2025-04-20,03455,0.0,15.0
2025-04-20,03456,1.0,19.0
2025-04-20,03457,5.0,12.0
2025-04-20,03459,11.0,54.0
2025-04-20,03460,9.0,13.0
2025-04-20,04011,3.0,112.0
2025-04-20,04012,7.0,22.0
2025-04-20,05111,24.0,147.0
2025-04-20,05112,9.0,73.0
2025-04-20,05113,19.0,113.0
2025-04-20,05114,7.0,65.0
2025-04-20,05116,4.0,14.0
2025-04-20,05117,3.0,30.0
2025-04-20,05119,5.0,40.0
2025-04-20,05122,6.0,64.0
2025-04-20,05124,13.0,94.0
2025-04-20,05154,13.0,19.0
2025-04-20,05158,2.0,6.0
2025-04-20,05162,3.0,13.0
2025-04-20,05166,3.0,5.0
2025-04-20,05170,17.0,34.0
2025-04-20,05314,22.0,189.0
2025-04-20,05315,23.0,142.0
2025-04-20,05316,2.0,41.0
2025-04-20,05334,6.0,95.0
2025-04-20,05358,5.0,42.0
2025-04-20,05362,7.0,25.0
2025-04-20,05366,1.0,23.0
2025-04-20,05370,9.0,21.0
2025-04-20,05374,8.0,7.0
2025-04-20,05378,11.0,25.0
2025-04-20,05382,9.0,29.0
2025-04-20,05512,7.0,4.0
2025-04-20,05513,14.0,50.0
2025-04-20,05515,34.0,123.0
2025-04-20,05554,13.0,37.0
2025-04-20,05558,14.0,21.0
2025-04-20,05562,38.0,151.0
2025-04-20,05566,15.0,36.0
2025-04-20,05570,10.0,20.0
2025-04-20,05711,20.0,78.0
2025-04-20,05754,2.0,12.0
2025-04-20,05758,6.0,30.0
2025-04-20,05762,8.0,31.0
2025-04-20,05766,2.0,48.0
2025-04-20,05770,21.0,108.0
2025-04-20,05774,8.0,26.0
