datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-09-12,01001,6.0,36.0
2022-09-12,01002,28.0,113.0
2022-09-12,01003,6.0,111.0
2022-09-12,01004,5.0,18.0
2022-09-12,01051,2.0,31.0
2022-09-12,01053,2.0,15.0
2022-09-12,01054,4.0,18.0
2022-09-12,01055,8.0,37.0
2022-09-12,01056,4.0,31.0
2022-09-12,01057,7.0,5.0
2022-09-12,01058,12.0,31.0
2022-09-12,01059,0.0,24.0
2022-09-12,01060,22.0,62.0
2022-09-12,01061,6.0,37.0
2022-09-12,01062,12.0,20.0
2022-09-12,02000,94.0,428.0
2022-09-12,03101,32.0,100.0
2022-09-12,03102,2.0,26.0
2022-09-12,03103,9.0,21.0
2022-09-12,03151,0.0,12.0
2022-09-12,03153,2.0,20.0
2022-09-12,03154,1.0,11.0
2022-09-12,03155,8.0,13.0
2022-09-12,03157,2.0,10.0
2022-09-12,03158,7.0,9.0
2022-09-12,03159,30.0,108.0
2022-09-12,03241,64.0,328.0
2022-09-12,03251,3.0,14.0
2022-09-12,03252,14.0,55.0
2022-09-12,03254,19.0,53.0
2022-09-12,03255,2.0,8.0
2022-09-12,03256,6.0,10.0
2022-09-12,03257,1.0,23.0
2022-09-12,03351,10.0,23.0
2022-09-12,03352,6.0,9.0
2022-09-12,03353,6.0,28.0
2022-09-12,03354,0.0,5.0
2022-09-12,03355,10.0,27.0
2022-09-12,03356,2.0,8.0
2022-09-12,03357,5.0,25.0
2022-09-12,03358,5.0,13.0
2022-09-12,03359,9.0,21.0
2022-09-12,03360,4.0,72.0
2022-09-12,03361,3.0,12.0
2022-09-12,03401,1.0,12.0
2022-09-12,03402,4.0,9.0
2022-09-12,03403,12.0,106.0
2022-09-12,03404,10.0,100.0
2022-09-12,03405,6.0,21.0
2022-09-12,03451,3.0,26.0
2022-09-12,03452,14.0,23.0
2022-09-12,03453,8.0,16.0
2022-09-12,03454,32.0,50.0
2022-09-12,03455,3.0,28.0
2022-09-12,03456,7.0,20.0
2022-09-12,03457,9.0,18.0
2022-09-12,03458,2.0,5.0
2022-09-12,03459,21.0,66.0
2022-09-12,03460,7.0,34.0
2022-09-12,03461,6.0,5.0
2022-09-12,03462,0.0,8.0
2022-09-12,04011,2.0,142.0
2022-09-12,04012,13.0,37.0
2022-09-12,05111,40.0,262.0
2022-09-12,05112,26.0,132.0
2022-09-12,05113,46.0,297.0
2022-09-12,05114,28.0,57.0
2022-09-12,05116,18.0,68.0
2022-09-12,05117,4.0,26.0
2022-09-12,05119,11.0,60.0
2022-09-12,05120,4.0,24.0
2022-09-12,05122,11.0,61.0
2022-09-12,05124,29.0,105.0
2022-09-12,05154,16.0,52.0
2022-09-12,05158,25.0,35.0
2022-09-12,05162,9.0,90.0
2022-09-12,05166,10.0,24.0
2022-09-12,05170,36.0,90.0
