datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-04-12,01001,10.0,20.0
2025-04-12,01002,34.0,105.0
2025-04-12,01003,11.0,86.0
2025-04-12,01053,5.0,5.0
2025-04-12,01054,7.0,15.0
2025-04-12,01055,3.0,21.0
2025-04-12,01056,6.0,21.0
2025-04-12,01057,5.0,5.0
2025-04-12,01058,6.0,26.0
2025-04-12,01060,19.0,58.0
2025-04-12,01061,5.0,39.0
2025-04-12,01062,4.0,25.0
2025-04-12,02000,53.0,325.0
2025-04-12,03102,4.0,2.0
2025-04-12,03103,11.0,21.0
2025-04-12,03155,5.0,3.0
2025-04-12,03157,0.0,7.0
2025-04-12,03159,13.0,105.0
2025-04-12,03241,12.0,56.0
2025-04-12,03251,0.0,12.0
2025-04-12,03252,15.0,29.0
2025-04-12,03254,18.0,41.0
2025-04-12,03256,0.0,12.0
2025-04-12,03257,0.0,11.0
2025-04-12,03351,7.0,21.0
2025-04-12,03353,12.0,16.0
2025-04-12,03355,4.0,24.0
2025-04-12,03356,1.0,3.0
2025-04-12,03357,13.0,13.0
2025-04-12,03358,1.0,11.0
2025-04-12,03359,5.0,7.0
2025-04-12,03360,4.0,50.0
2025-04-12,03361,3.0,14.0
2025-04-12,03403,4.0,102.0
2025-04-12,03404,4.0,66.0
2025-04-12,03405,3.0,7.0
2025-04-12,03451,0.0,17.0
2025-04-12,03452,2.0,18.0
2025-04-12,03453,6.0,16.0
2025-04-12,03454,20.0,45.0
2025-04-12,03455,0.0,15.0
2025-04-12,03456,3.0,17.0
2025-04-12,03457,6.0,11.0
2025-04-12,03459,7.0,29.0
2025-04-12,03460,10.0,13.0
2025-04-12,04011,7.0,115.0
2025-04-12,04012,5.0,24.0
2025-04-12,05111,22.0,147.0
2025-04-12,05112,9.0,72.0
2025-04-12,05113,7.0,128.0
2025-04-12,05114,14.0,58.0
2025-04-12,05116,6.0,67.0
2025-04-12,05117,11.0,22.0
2025-04-12,05119,2.0,44.0
2025-04-12,05122,5.0,67.0
2025-04-12,05124,17.0,89.0
2025-04-12,05154,15.0,15.0
2025-04-12,05158,1.0,7.0
2025-04-12,05162,1.0,5.0
2025-04-12,05166,6.0,14.0
2025-04-12,05170,10.0,53.0
2025-04-12,05314,18.0,193.0
2025-04-12,05315,17.0,145.0
2025-04-12,05316,2.0,42.0
2025-04-12,05334,6.0,94.0
2025-04-12,05358,10.0,38.0
2025-04-12,05362,4.0,25.0
2025-04-12,05366,0.0,24.0
2025-04-12,05370,6.0,24.0
2025-04-12,05374,7.0,9.0
2025-04-12,05378,16.0,20.0
2025-04-12,05382,8.0,31.0
2025-04-12,05512,7.0,4.0
2025-04-12,05513,11.0,55.0
2025-04-12,05515,35.0,124.0
2025-04-12,05554,9.0,41.0
2025-04-12,05558,9.0,26.0
2025-04-12,05562,55.0,134.0
2025-04-12,05566,14.0,37.0
2025-04-12,05570,4.0,26.0
2025-04-12,05711,25.0,75.0
2025-04-12,05754,4.0,8.0
2025-04-12,05758,4.0,32.0
2025-04-12,05762,15.0,26.0
2025-04-12,05766,2.0,48.0
2025-04-12,05770,18.0,113.0
2025-04-12,05774,7.0,27.0
2025-04-12,05911,21.0,137.0
2025-04-12,05913,32.0,201.0
2025-04-12,05914,9.0,32.0
2025-04-12,05915,10.0,33.0
2025-04-12,05916,1.0,64.0
2025-04-12,05954,26.0,51.0
2025-04-12,05958,3.0,65.0
2025-04-12,05962,19.0,43.0
2025-04-12,05970,4.0,40.0
2025-04-12,05974,18.0,44.0
2025-04-12,05978,11.0,83.0
2025-04-12,06411,30.0,33.0
2025-04-12,06412,15.0,124.0
2025-04-12,06414,13.0,49.0
2025-04-12,06431,5.0,1.0
2025-04-12,06432,2.0,20.0
2025-04-12,06434,0.0,19.0
2025-04-12,06435,8.0,22.0
2025-04-12,06436,0.0,15.0
2025-04-12,06437,0.0,129.0
2025-04-12,06438,13.0,17.0
2025-04-12,06439,2.0,7.0
2025-04-12,06440,7.0,8.0
2025-04-12,06531,14.0,172.0
2025-04-12,06533,12.0,32.0
2025-04-12,06534,1.0,76.0
2025-04-12,06535,9.0,12.0
2025-04-12,06611,7.0,100.0
2025-04-12,06631,11.0,5.0
2025-04-12,06632,10.0,14.0
2025-04-12,06633,1.0,13.0
2025-04-12,06634,2.0,10.0
2025-04-12,06635,13.0,53.0
2025-04-12,06636,7.0,15.0
2025-04-12,07111,13.0,45.0
2025-04-12,07131,0.0,8.0
2025-04-12,07133,16.0,29.0
2025-04-12,07134,3.0,19.0
2025-04-12,07137,1.0,23.0
2025-04-12,07138,2.0,7.0
2025-04-12,07140,4.0,0.0
2025-04-12,07141,5.0,15.0
2025-04-12,07143,2.0,6.0
2025-04-12,07211,5.0,32.0
2025-04-12,07231,3.0,13.0
2025-04-12,07232,6.0,2.0
2025-04-12,07233,0.0,10.0
2025-04-12,07235,1.0,5.0
2025-04-12,07311,6.0,5.0
2025-04-12,07312,11.0,38.0
2025-04-12,07313,0.0,21.0
2025-04-12,07314,6.0,46.0
2025-04-12,07315,1.0,55.0
2025-04-12,07316,1.0,18.0
2025-04-12,07317,2.0,12.0
2025-04-12,07318,2.0,26.0
2025-04-12,07319,11.0,41.0
2025-04-12,07320,4.0,9.0
2025-04-12,07332,11.0,6.0
2025-04-12,07333,1.0,5.0
2025-04-12,07334,5.0,19.0
2025-04-12,07335,2.0,8.0
2025-04-12,07337,2.0,5.0
2025-04-12,07340,2.0,4.0
2025-04-12,08111,30.0,180.0
2025-04-12,08115,17.0,31.0
2025-04-12,08116,7.0,24.0
2025-04-12,08117,12.0,25.0
2025-04-12,08118,3.0,3.0
2025-04-12,08119,25.0,33.0
2025-04-12,08121,23.0,36.0
2025-04-12,08125,8.0,31.0
2025-04-12,08127,9.0,9.0
2025-04-12,08128,1.0,28.0
2025-04-12,08135,11.0,11.0
2025-04-12,08136,9.0,50.0
2025-04-12,08212,2.0,19.0
2025-04-12,08216,0.0,8.0
2025-04-12,08221,1.0,29.0
2025-04-12,08222,15.0,88.0
2025-04-12,08225,1.0,5.0
2025-04-12,08226,1.0,39.0
2025-04-12,08231,6.0,15.0
2025-04-12,08235,4.0,12.0
2025-04-12,08237,0.0,10.0
2025-04-12,08311,47.0,152.0
2025-04-12,08315,4.0,6.0
2025-04-12,08316,0.0,9.0
2025-04-12,08317,21.0,69.0
2025-04-12,08325,0.0,11.0
2025-04-12,08326,14.0,27.0
2025-04-12,08327,0.0,8.0
2025-04-12,08335,17.0,34.0
2025-04-12,08337,0.0,8.0
2025-04-12,08415,5.0,20.0
2025-04-12,08416,6.0,68.0
2025-04-12,08417,6.0,16.0
2025-04-12,08421,14.0,84.0
2025-04-12,08425,5.0,13.0
2025-04-12,08426,2.0,6.0
2025-04-12,08435,9.0,2.0
2025-04-12,08436,17.0,33.0
2025-04-12,08437,4.0,10.0
2025-04-12,09161,7.0,25.0
2025-04-12,09162,58.0,390.0
2025-04-12,09163,15.0,31.0
2025-04-12,09171,4.0,17.0
2025-04-12,09172,4.0,14.0
2025-04-12,09173,2.0,26.0
2025-04-12,09174,1.0,11.0
2025-04-12,09175,3.0,18.0
2025-04-12,09176,9.0,25.0
2025-04-12,09177,2.0,8.0
2025-04-12,09178,3.0,11.0
2025-04-12,09179,0.0,9.0
2025-04-12,09180,10.0,44.0
2025-04-12,09181,3.0,10.0
2025-04-12,09182,0.0,12.0
2025-04-12,09183,1.0,11.0
2025-04-12,09185,11.0,23.0
2025-04-12,09186,2.0,6.0
2025-04-12,09187,13.0,55.0
2025-04-12,09188,16.0,26.0
2025-04-12,09189,10.0,42.0
2025-04-12,09190,12.0,7.0
2025-04-12,09261,2.0,26.0
2025-04-12,09262,14.0,34.0
2025-04-12,09263,3.0,21.0
2025-04-12,09271,1.0,27.0
2025-04-12,09272,6.0,2.0
2025-04-12,09273,1.0,2.0
2025-04-12,09274,2.0,4.0
2025-04-12,09275,3.0,9.0
2025-04-12,09276,3.0,9.0
2025-04-12,09277,1.0,13.0
2025-04-12,09278,5.0,9.0
2025-04-12,09279,0.0,10.0
2025-04-12,09361,10.0,23.0
2025-04-12,09362,14.0,80.0
2025-04-12,09363,10.0,34.0
2025-04-12,09371,2.0,8.0
2025-04-12,09373,2.0,18.0
2025-04-12,09375,0.0,6.0
2025-04-12,09376,6.0,14.0
2025-04-12,09377,0.0,4.0
2025-04-12,09461,9.0,23.0
2025-04-12,09462,3.0,37.0
2025-04-12,09471,4.0,10.0
2025-04-12,09472,3.0,4.0
2025-04-12,09474,1.0,7.0
2025-04-12,09475,1.0,18.0
2025-04-12,09478,3.0,13.0
2025-04-12,09479,5.0,9.0
2025-04-12,09561,9.0,16.0
2025-04-12,09562,10.0,112.0
2025-04-12,09563,6.0,26.0
2025-04-12,09564,26.0,148.0
2025-04-12,09565,2.0,3.0
2025-04-12,09571,5.0,9.0
2025-04-12,09574,6.0,10.0
2025-04-12,09575,7.0,19.0
2025-04-12,09576,0.0,6.0
2025-04-12,09661,3.0,39.0
2025-04-12,09662,7.0,44.0
2025-04-12,09663,21.0,113.0
2025-04-12,09671,2.0,1.0
2025-04-12,09672,0.0,12.0
2025-04-12,09673,5.0,160.0
2025-04-12,09674,1.0,5.0
2025-04-12,09675,4.0,6.0
2025-04-12,09677,1.0,8.0
2025-04-12,09679,1.0,9.0
2025-04-12,09761,12.0,89.0
2025-04-12,09762,2.0,12.0
2025-04-12,09763,5.0,29.0
2025-04-12,09764,6.0,24.0
2025-04-12,09771,3.0,13.0
2025-04-12,09772,4.0,9.0
2025-04-12,09773,3.0,5.0
2025-04-12,09774,8.0,41.0
2025-04-12,09775,2.0,12.0
2025-04-12,09776,2.0,4.0
2025-04-12,09777,1.0,18.0
2025-04-12,09778,0.0,9.0
2025-04-12,09779,1.0,9.0
2025-04-12,09780,2.0,10.0
2025-04-12,10041,10.0,40.0
2025-04-12,10043,0.0,22.0
2025-04-12,10044,0.0,14.0
2025-04-12,10045,4.0,86.0
2025-04-12,10046,0.0,12.0
2025-04-12,11000,101.0,565.0
2025-04-12,12051,6.0,30.0
2025-04-12,12052,4.0,10.0
2025-04-12,12054,15.0,41.0
2025-04-12,12060,0.0,14.0
2025-04-12,12061,15.0,24.0
2025-04-12,12062,2.0,4.0
2025-04-12,12063,4.0,13.0
2025-04-12,12065,11.0,28.0
2025-04-12,12067,7.0,23.0
2025-04-12,12069,0.0,27.0
2025-04-12,12070,2.0,12.0
2025-04-12,12072,3.0,5.0
2025-04-12,12073,7.0,15.0
2025-04-12,13003,13.0,94.0
2025-04-12,13004,6.0,46.0
2025-04-12,13071,20.0,64.0
2025-04-12,13072,4.0,28.0
2025-04-12,13073,6.0,34.0
2025-04-12,13074,4.0,13.0
2025-04-12,13075,24.0,107.0
2025-04-12,13076,1.0,13.0
2025-04-12,14511,13.0,117.0
2025-04-12,14521,13.0,30.0
2025-04-12,14522,11.0,30.0
2025-04-12,14523,13.0,43.0
2025-04-12,14524,12.0,58.0
2025-04-12,14612,32.0,167.0
2025-04-12,14625,13.0,41.0
2025-04-12,14626,11.0,44.0
2025-04-12,14627,10.0,45.0
2025-04-12,14628,4.0,13.0
2025-04-12,14713,34.0,194.0
2025-04-12,14729,16.0,42.0
2025-04-12,14730,19.0,32.0
2025-04-12,15001,10.0,28.0
2025-04-12,15002,29.0,162.0
2025-04-12,15003,12.0,125.0
2025-04-12,15081,5.0,11.0
2025-04-12,15082,13.0,19.0
2025-04-12,15083,1.0,17.0
2025-04-12,15084,9.0,25.0
2025-04-12,15085,4.0,32.0
2025-04-12,15086,3.0,16.0
2025-04-12,15087,0.0,12.0
2025-04-12,15088,4.0,18.0
2025-04-12,15089,1.0,17.0
2025-04-12,15090,4.0,17.0
2025-04-12,15091,8.0,22.0
2025-04-12,16051,2.0,62.0
2025-04-12,16052,1.0,19.0
2025-04-12,16053,9.0,69.0
2025-04-12,16054,14.0,8.0
2025-04-12,16055,6.0,9.0
2025-04-12,16061,3.0,13.0
2025-04-12,16062,26.0,17.0
2025-04-12,16063,17.0,58.0
2025-04-12,16064,1.0,17.0
2025-04-12,16065,0.0,9.0
2025-04-12,16066,2.0,40.0
2025-04-12,16067,8.0,9.0
2025-04-12,16068,1.0,7.0
2025-04-12,16069,4.0,4.0
2025-04-12,16070,16.0,10.0
2025-04-12,16071,5.0,84.0
2025-04-12,16073,4.0,11.0
2025-04-12,16074,1.0,7.0
2025-04-12,16076,1.0,11.0
2025-04-12,16077,8.0,23.0
