date,ags,age_group,stage,new
2021-07-06,1001,12-17,1,34
2021-07-06,1001,12-17,2,12
2021-07-06,1001,18-59,1,396
2021-07-06,1001,18-59,2,394
2021-07-06,1001,60+,1,68
2021-07-06,1001,60+,2,227
2021-07-06,1002,12-17,1,93
2021-07-06,1002,12-17,2,56
2021-07-06,1002,18-59,1,1068
2021-07-06,1002,18-59,2,1210
2021-07-06,1002,60+,1,94
2021-07-06,1002,60+,2,600
2021-07-06,1003,12-17,1,63
2021-07-06,1003,12-17,2,70
2021-07-06,1003,18-59,1,524
2021-07-06,1003,18-59,2,1291
2021-07-06,1003,60+,1,111
2021-07-06,1003,60+,2,647
2021-07-06,1004,12-17,1,18
2021-07-06,1004,18-59,1,269
2021-07-06,1004,18-59,2,392
2021-07-06,1004,60+,1,52
2021-07-06,1004,60+,2,228
2021-07-06,1051,12-17,1,23
2021-07-06,1051,12-17,2,15
2021-07-06,1051,18-59,1,489
2021-07-06,1051,18-59,2,677
2021-07-06,1051,60+,1,118
2021-07-06,1051,60+,2,450
2021-07-06,1053,12-17,1,61
2021-07-06,1053,12-17,2,50
2021-07-06,1053,18-59,1,327
2021-07-06,1053,18-59,2,918
2021-07-06,1053,60+,1,71
2021-07-06,1053,60+,2,497
2021-07-06,1054,12-17,1,66
2021-07-06,1054,12-17,2,36
2021-07-06,1054,18-59,1,368
2021-07-06,1054,18-59,2,715
2021-07-06,1054,60+,1,33
2021-07-06,1054,60+,2,436
2021-07-06,1055,12-17,1,78
2021-07-06,1055,12-17,2,38
2021-07-06,1055,18-59,1,462
2021-07-06,1055,18-59,2,1211
2021-07-06,1055,60+,1,99
2021-07-06,1055,60+,2,675
2021-07-06,1056,12-17,1,60
2021-07-06,1056,12-17,2,29
2021-07-06,1056,18-59,1,774
2021-07-06,1056,18-59,2,1376
2021-07-06,1056,60+,1,107
2021-07-06,1056,60+,2,865
2021-07-06,1057,12-17,1,56
2021-07-06,1057,12-17,2,8
2021-07-06,1057,18-59,1,268
2021-07-06,1057,18-59,2,618
2021-07-06,1057,60+,1,40
2021-07-06,1057,60+,2,346
2021-07-06,1058,12-17,1,90
2021-07-06,1058,12-17,2,64
2021-07-06,1058,18-59,1,436
2021-07-06,1058,18-59,2,1591
2021-07-06,1058,60+,1,85
2021-07-06,1058,60+,2,716
2021-07-06,1059,12-17,1,58
2021-07-06,1059,12-17,2,24
2021-07-06,1059,18-59,1,405
2021-07-06,1059,18-59,2,901
2021-07-06,1059,60+,1,84
2021-07-06,1059,60+,2,440
2021-07-06,1060,12-17,1,44
2021-07-06,1060,12-17,2,40
2021-07-06,1060,18-59,1,491
2021-07-06,1060,18-59,2,1202
2021-07-06,1060,60+,1,94
2021-07-06,1060,60+,2,650
2021-07-06,1061,12-17,1,17
2021-07-06,1061,12-17,2,15
2021-07-06,1061,18-59,1,257
2021-07-06,1061,18-59,2,521
2021-07-06,1061,60+,1,49
2021-07-06,1061,60+,2,389
2021-07-06,1062,12-17,1,38
2021-07-06,1062,12-17,2,55
2021-07-06,1062,18-59,1,618
2021-07-06,1062,18-59,2,1124
2021-07-06,1062,18-59,3,8
2021-07-06,1062,60+,1,97
2021-07-06,1062,60+,2,727
2021-07-06,2000,12-17,1,408
2021-07-06,2000,12-17,2,156
2021-07-06,2000,18-59,1,5573
2021-07-06,2000,18-59,2,5714
2021-07-06,2000,60+,1,626
2021-07-06,2000,60+,2,10757
2021-07-06,3101,12-17,1,99
2021-07-06,3101,12-17,2,21
2021-07-06,3101,18-59,1,1376
2021-07-06,3101,18-59,2,874
2021-07-06,3101,60+,1,103
2021-07-06,3101,60+,2,745
2021-07-06,3102,12-17,1,66
2021-07-06,3102,12-17,2,8
2021-07-06,3102,18-59,1,299
2021-07-06,3102,18-59,2,305
2021-07-06,3102,60+,1,53
2021-07-06,3102,60+,2,511
2021-07-06,3103,12-17,1,34
2021-07-06,3103,12-17,2,11
2021-07-06,3103,18-59,1,228
2021-07-06,3103,18-59,2,743
2021-07-06,3103,60+,1,38
2021-07-06,3103,60+,2,662
2021-07-06,3151,12-17,1,135
2021-07-06,3151,12-17,2,7
2021-07-06,3151,18-59,1,745
2021-07-06,3151,18-59,2,367
2021-07-06,3151,60+,1,105
2021-07-06,3151,60+,2,534
2021-07-06,3153,12-17,1,32
2021-07-06,3153,18-59,1,145
2021-07-06,3153,18-59,2,184
2021-07-06,3153,60+,1,52
2021-07-06,3153,60+,2,1003
2021-07-06,3154,12-17,1,28
2021-07-06,3154,12-17,2,17
2021-07-06,3154,18-59,1,546
2021-07-06,3154,18-59,2,521
2021-07-06,3154,60+,1,72
2021-07-06,3154,60+,2,137
2021-07-06,3155,12-17,1,33
2021-07-06,3155,12-17,2,10
2021-07-06,3155,18-59,1,232
2021-07-06,3155,18-59,2,237
2021-07-06,3155,60+,1,55
2021-07-06,3155,60+,2,607
2021-07-06,3157,12-17,1,95
2021-07-06,3157,12-17,2,5
2021-07-06,3157,18-59,1,462
2021-07-06,3157,18-59,2,191
2021-07-06,3157,60+,1,59
2021-07-06,3157,60+,2,517
2021-07-06,3158,12-17,1,165
2021-07-06,3158,12-17,2,13
2021-07-06,3158,18-59,1,431
2021-07-06,3158,18-59,2,218
2021-07-06,3158,60+,1,63
2021-07-06,3158,60+,2,422
2021-07-06,3159,12-17,1,514
2021-07-06,3159,12-17,2,31
2021-07-06,3159,18-59,1,1303
2021-07-06,3159,18-59,2,1501
2021-07-06,3159,60+,1,202
2021-07-06,3159,60+,2,785
2021-07-06,3241,12-17,1,262
2021-07-06,3241,12-17,2,82
2021-07-06,3241,18-59,1,2564
2021-07-06,3241,18-59,2,2801
2021-07-06,3241,60+,1,482
2021-07-06,3241,60+,2,4348
2021-07-06,3251,12-17,1,60
2021-07-06,3251,12-17,2,11
2021-07-06,3251,18-59,1,652
2021-07-06,3251,18-59,2,419
2021-07-06,3251,60+,1,80
2021-07-06,3251,60+,2,492
2021-07-06,3252,12-17,1,139
2021-07-06,3252,12-17,2,11
2021-07-06,3252,18-59,1,569
2021-07-06,3252,18-59,2,534
2021-07-06,3252,60+,1,89
2021-07-06,3252,60+,2,252
2021-07-06,3254,12-17,1,135
2021-07-06,3254,12-17,2,27
2021-07-06,3254,18-59,1,1229
2021-07-06,3254,18-59,2,576
2021-07-06,3254,60+,1,165
2021-07-06,3254,60+,2,538
2021-07-06,3255,12-17,1,33
2021-07-06,3255,12-17,2,6
2021-07-06,3255,18-59,1,230
2021-07-06,3255,18-59,2,88
2021-07-06,3255,60+,1,40
2021-07-06,3255,60+,2,208
2021-07-06,3256,12-17,1,11
2021-07-06,3256,12-17,2,7
2021-07-06,3256,18-59,1,488
2021-07-06,3256,18-59,2,161
2021-07-06,3256,60+,1,49
2021-07-06,3256,60+,2,174
2021-07-06,3257,12-17,1,64
2021-07-06,3257,12-17,2,13
2021-07-06,3257,18-59,1,729
2021-07-06,3257,18-59,2,370
2021-07-06,3257,60+,1,79
2021-07-06,3257,60+,2,452
2021-07-06,3351,12-17,1,85
2021-07-06,3351,12-17,2,19
2021-07-06,3351,18-59,1,300
2021-07-06,3351,18-59,2,312
2021-07-06,3351,60+,1,60
2021-07-06,3351,60+,2,965
2021-07-06,3352,12-17,1,222
2021-07-06,3352,12-17,2,8
2021-07-06,3352,18-59,1,490
2021-07-06,3352,18-59,2,421
