IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A60-A79,M,2025-02-24,1,0
1054,A60-A79,W,2025-02-24,1,0
1055,A60-A79,M,2025-02-24,1,0
1056,A80+,M,2025-02-19,1,0
1056,A80+,M,2025-02-20,1,0
1056,A80+,M,2025-02-21,1,0
1056,A80+,W,2024-02-18,1,0
1057,A15-A34,W,2025-02-24,1,0
1058,A35-A59,M,2025-02-21,1,0
1058,A80+,M,2025-02-24,1,0
2000,A15-A34,M,2025-02-24,2,0
2000,A15-A34,W,2025-02-21,1,0
2000,A35-A59,M,2025-02-21,1,0
2000,A35-A59,M,2025-02-24,1,0
2000,A35-A59,W,2025-02-24,3,0
2000,A60-A79,M,2025-02-24,1,0
2000,A60-A79,W,2025-02-24,1,0
2000,A80+,M,2025-02-24,2,0
2000,A80+,W,2025-01-22,1,1
2000,A80+,W,2025-02-24,1,0
3159,A15-A34,M,2025-02-21,1,0
3159,A15-A34,M,2025-02-24,1,0
3159,A35-A59,M,2025-02-21,1,0
3159,A35-A59,W,2025-02-21,1,0
3159,A35-A59,W,2025-02-24,2,0
3159,A60-A79,W,2025-02-21,1,0
3159,A60-A79,W,2025-02-24,1,0
3159,A80+,W,2025-02-24,1,0
3241,A15-A34,W,2025-02-24,1,0
3241,A35-A59,M,2025-02-24,2,0
3241,A35-A59,W,2025-02-24,2,0
3241,A60-A79,M,2025-02-24,1,0
3241,A60-A79,W,2025-02-24,2,0
3241,A80+,M,2025-02-24,1,0
3241,A80+,W,2025-02-21,1,0
3254,A60-A79,W,2025-02-21,1,0
3404,A80+,W,2025-01-06,1,1
3405,A80+,W,2025-02-21,1,0
3454,A60-A79,W,2025-02-20,1,0
3454,A80+,M,2025-02-21,1,0
3459,A80+,W,2025-02-22,1,0
4011,A60-A79,M,2025-02-21,2,0
4011,A60-A79,W,2025-02-23,1,0
4011,A80+,M,2025-02-17,1,0
4011,A80+,M,2025-02-21,1,0
4011,A80+,M,2025-02-23,1,0
4011,A80+,M,2025-02-24,1,0
5111,A35-A59,W,2025-02-24,1,0
5111,A60-A79,M,2025-02-24,1,0
5111,A60-A79,W,2025-02-24,1,0
5111,A80+,W,2025-02-24,1,0
5112,A00-A04,M,2025-02-24,1,0
5112,A00-A04,W,2025-02-24,1,0
5112,A60-A79,W,2025-02-24,1,0
5112,A80+,W,2025-02-21,1,0
5113,A60-A79,M,2025-02-21,2,0
5113,A80+,M,2025-02-21,1,0
5113,A80+,M,2025-02-24,1,0
5113,A80+,W,2025-02-24,1,0
5117,A60-A79,M,2025-02-21,1,0
5124,A05-A14,W,2025-02-24,1,0
5124,A60-A79,M,2025-02-21,1,0
5124,A80+,W,2025-02-21,1,0
5158,A35-A59,M,2025-02-21,1,0
5158,A60-A79,W,2025-02-18,1,0
5158,A60-A79,W,2025-02-24,1,0
5158,A80+,W,2025-02-19,1,0
5158,A80+,W,2025-02-20,1,0
5158,A80+,W,2025-02-24,1,0
5162,A00-A04,M,2025-02-24,1,0
5162,A60-A79,W,2025-02-24,1,0
