IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1001,A35-A59,W,2023-08-03,1,0
1004,A80+,W,2023-03-23,1,0
1055,A80+,M,2023-08-03,1,0
1055,A80+,W,2023-08-02,1,0
1056,A35-A59,W,2023-08-03,1,0
1058,A60-A79,M,2023-08-02,1,0
1058,A80+,M,2023-08-01,2,0
1058,A80+,M,2023-08-03,2,0
1059,A15-A34,W,2023-08-03,1,0
1059,A80+,W,2023-08-01,1,0
1060,A60-A79,W,2023-08-01,1,0
1061,A80+,M,2022-10-11,1,0
2000,A15-A34,M,2023-08-03,1,0
2000,A35-A59,M,2023-02-06,1,1
2000,A35-A59,M,2023-08-03,2,0
2000,A35-A59,W,2023-07-31,1,0
2000,A35-A59,W,2023-08-03,1,0
2000,A60-A79,M,2023-08-02,1,0
2000,A60-A79,M,2023-08-03,1,0
2000,A80+,M,2023-08-03,1,0
3101,A15-A34,M,2023-08-02,1,0
3151,A60-A79,W,2023-08-02,1,0
3155,A60-A79,W,2023-08-03,1,0
3159,A60-A79,W,2023-08-02,2,0
3159,A80+,M,2023-08-02,1,0
3159,A80+,W,2023-08-02,1,0
3252,A60-A79,W,2023-08-03,1,0
3254,A15-A34,W,2023-08-03,1,0
3254,A35-A59,W,2023-08-03,1,0
3351,A35-A59,W,2023-08-02,1,0
3351,A35-A59,W,2023-08-03,1,0
3351,A60-A79,W,2023-08-02,1,0
3352,A15-A34,M,2023-08-03,1,0
3352,A60-A79,W,2023-08-03,1,0
3353,A15-A34,M,2023-08-01,1,0
3355,A00-A04,M,2023-08-01,1,0
3355,A15-A34,M,2023-08-02,1,0
3355,A15-A34,W,2023-07-30,1,0
3355,A80+,W,2023-07-29,1,0
3360,A15-A34,W,2023-08-03,1,0
3360,A35-A59,W,2023-08-03,2,0
3360,A60-A79,M,2023-08-03,1,0
3360,A60-A79,W,2023-08-03,1,0
3403,A15-A34,W,2023-08-02,1,0
3452,A35-A59,M,2023-08-01,1,0
3454,A80+,M,2023-08-01,1,0
