IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1003,A05-A14,W,2024-04-08,1,0
1051,A80+,M,2024-04-08,1,0
1053,A60-A79,W,2024-04-04,1,0
1053,A80+,W,2024-04-04,1,0
1056,A15-A34,M,2022-02-16,-1,0
1056,A60-A79,M,2024-04-07,1,0
1056,A80+,M,2024-04-05,1,0
1059,A80+,M,2024-04-08,1,0
1059,A80+,W,2024-04-08,1,0
1061,A80+,M,2024-04-08,1,0
2000,A15-A34,W,2024-04-08,1,0
2000,A35-A59,M,2024-04-08,1,0
2000,A60-A79,M,2024-01-30,1,1
2000,A80+,M,2023-11-03,1,1
2000,A80+,M,2024-04-08,2,0
2000,A80+,W,2024-04-08,3,0
3154,A15-A34,M,2024-04-04,1,0
3241,A00-A04,W,2024-04-07,1,0
3241,A15-A34,M,2024-04-05,1,0
3241,A15-A34,M,2024-04-08,1,0
3241,A35-A59,W,2024-04-05,1,0
3404,A60-A79,W,2024-04-06,1,0
3404,A80+,W,2024-04-06,1,0
3404,A80+,W,2024-04-07,1,0
3454,A80+,W,2024-04-04,1,0
3459,A60-A79,W,2024-04-06,1,0
4011,A35-A59,M,2024-04-05,1,0
4012,A60-A79,M,2024-04-04,1,1
5111,A35-A59,W,2024-04-08,1,0
5112,A00-A04,W,2024-04-08,2,0
5112,A15-A34,M,2024-04-05,1,0
5112,A15-A34,W,2024-04-05,1,0
5112,A15-A34,W,2024-04-08,1,0
5112,A35-A59,M,2024-04-08,1,0
5112,A80+,M,2024-04-08,1,0
5112,A80+,W,2024-04-04,1,0
5113,A35-A59,M,2024-04-08,3,0
5113,A80+,M,2024-04-08,1,0
5113,A80+,W,2024-04-08,1,0
5114,A60-A79,M,2024-04-08,1,0
5117,A80+,W,2024-04-05,1,0
5120,A60-A79,W,2024-04-08,1,0
5124,A60-A79,M,2024-04-08,1,0
5158,A80+,W,2024-04-08,1,0
5162,A60-A79,W,2024-04-08,1,0
5162,A80+,M,2024-04-08,1,0
5170,A15-A34,M,2024-04-05,1,0
5370,A35-A59,W,2024-04-08,2,0
5378,A60-A79,W,2024-04-07,1,0
5382,A80+,M,2024-04-05,1,0
5513,A80+,W,2024-04-06,1,0
5515,A15-A34,M,2024-04-08,1,0
5515,A80+,M,2024-04-08,1,0
5515,A80+,W,2024-04-08,1,0
5554,A80+,W,2024-03-23,1,0
5562,A35-A59,W,2024-04-04,1,0
5562,A80+,M,2024-04-08,1,0
5570,A80+,M,2024-04-08,1,0
5570,A80+,W,2024-04-08,1,0
5758,A80+,W,2024-04-08,1,0
5914,A60-A79,W,2024-04-05,1,1
5915,A60-A79,W,2024-04-08,1,0
5954,A35-A59,W,2024-04-04,1,0
5954,A60-A79,W,2024-04-04,1,0
5954,A80+,M,2024-04-02,1,0
5958,A60-A79,W,2024-04-08,1,0
5962,A35-A59,W,2024-04-08,1,0
5962,A60-A79,M,2024-04-08,1,0
5962,A80+,W,2024-04-08,1,0
5970,A80+,M,2024-04-08,1,0
6411,A80+,M,2024-04-08,1,0
6414,A80+,W,2024-04-08,1,0
6431,A60-A79,M,2024-04-08,1,0
6435,A35-A59,M,2022-01-26,-1,0
6435,A35-A59,M,2024-04-05,1,0
6435,A60-A79,M,2024-04-05,1,0
6435,A80+,M,2024-04-08,1,0
6438,A05-A14,W,2024-04-08,1,0
6438,A80+,W,2024-04-04,1,0
6438,A80+,W,2024-04-08,1,0
6439,A35-A59,W,2024-04-08,1,0
6439,A80+,M,2024-04-08,2,0
6439,A80+,W,2024-04-08,1,0
6533,A60-A79,W,2024-04-07,1,0
6533,A80+,W,2024-04-08,1,0
6611,A60-A79,M,2024-04-05,1,0
7135,A60-A79,W,2024-04-08,1,0
7233,A80+,W,2024-04-08,1,0
7314,A80+,W,2024-04-04,1,0
7336,A60-A79,W,2024-04-08,1,0
7336,A80+,W,2024-04-08,1,0
7337,A60-A79,W,2024-04-06,1,0
7338,A80+,W,2024-03-24,1,0
7339,A60-A79,W,2024-04-08,1,0
8111,A60-A79,M,2024-04-08,1,0
8111,A80+,M,2024-04-08,1,0
8116,A80+,M,2024-04-08,1,0
8116,A80+,W,2024-04-08,1,0
8117,A15-A34,W,2024-04-08,1,0
8118,A60-A79,W,2024-04-08,1,0
8118,A80+,M,2024-04-03,1,0
8119,A60-A79,M,2024-04-04,1,0
8119,A80+,W,2024-04-05,1,0
8215,A60-A79,M,2024-04-08,1,0
8215,A80+,M,2024-04-08,2,0
8222,A15-A34,W,2024-04-08,1,0
8222,A35-A59,M,2024-04-08,1,0
8222,A80+,M,2024-04-08,1,0
8225,A60-A79,W,2024-04-08,1,0
8226,A35-A59,M,2024-04-08,1,0
8226,A80+,W,2024-04-08,1,0
8315,A00-A04,W,2024-04-08,1,0
