datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-12-10,01001,3.0,39.0
2021-12-10,01002,38.0,107.0
2021-12-10,01003,10.0,122.0
2021-12-10,01004,5.0,20.0
2021-12-10,01051,3.0,35.0
2021-12-10,01053,2.0,16.0
2021-12-10,01054,7.0,17.0
2021-12-10,01055,7.0,39.0
2021-12-10,01056,2.0,30.0
2021-12-10,01057,4.0,8.0
2021-12-10,01058,6.0,36.0
2021-12-10,01059,1.0,23.0
2021-12-10,01060,28.0,52.0
2021-12-10,01061,8.0,35.0
2021-12-10,01062,5.0,27.0
2021-12-10,02000,92.0,479.0
2021-12-10,03101,17.0,112.0
2021-12-10,03102,1.0,27.0
2021-12-10,03103,13.0,18.0
2021-12-10,03151,0.0,12.0
2021-12-10,03153,1.0,23.0
2021-12-10,03154,4.0,13.0
2021-12-10,03155,5.0,13.0
2021-12-10,03157,1.0,13.0
2021-12-10,03158,4.0,12.0
2021-12-10,03159,17.0,118.0
2021-12-10,03241,42.0,358.0
2021-12-10,03251,5.0,12.0
2021-12-10,03252,23.0,51.0
2021-12-10,03254,17.0,63.0
2021-12-10,03255,0.0,9.0
2021-12-10,03256,0.0,12.0
2021-12-10,03257,3.0,21.0
2021-12-10,03351,3.0,27.0
2021-12-10,03352,4.0,8.0
2021-12-10,03353,0.0,32.0
2021-12-10,03354,2.0,4.0
2021-12-10,03355,15.0,28.0
2021-12-10,03356,2.0,9.0
2021-12-10,03357,8.0,26.0
2021-12-10,03358,1.0,19.0
2021-12-10,03359,5.0,26.0
2021-12-10,03360,4.0,72.0
2021-12-10,03361,2.0,13.0
2021-12-10,03401,2.0,14.0
2021-12-10,03402,4.0,13.0
2021-12-10,03403,9.0,105.0
2021-12-10,03404,21.0,101.0
2021-12-10,03405,8.0,25.0
2021-12-10,03451,7.0,25.0
2021-12-10,03452,2.0,35.0
2021-12-10,03453,7.0,17.0
2021-12-10,03454,17.0,70.0
2021-12-10,03455,5.0,26.0
2021-12-10,03456,1.0,26.0
2021-12-10,03457,9.0,20.0
2021-12-10,03458,5.0,5.0
2021-12-10,03459,20.0,71.0
2021-12-10,03460,9.0,27.0
2021-12-10,03461,0.0,12.0
2021-12-10,03462,2.0,6.0
2021-12-10,04011,7.0,138.0
2021-12-10,04012,6.0,37.0
2021-12-10,05111,8.0,288.0
2021-12-10,05112,22.0,151.0
2021-12-10,05113,22.0,344.0
2021-12-10,05114,18.0,65.0
2021-12-10,05116,6.0,83.0
2021-12-10,05117,0.0,34.0
2021-12-10,05119,5.0,63.0
2021-12-10,05120,7.0,21.0
2021-12-10,05122,11.0,58.0
2021-12-10,05124,18.0,129.0
2021-12-10,05154,13.0,47.0
2021-12-10,05158,6.0,51.0
2021-12-10,05162,16.0,82.0
2021-12-10,05166,6.0,28.0
2021-12-10,05170,17.0,101.0
2021-12-10,05314,18.0,266.0
2021-12-10,05315,17.0,345.0
2021-12-10,05316,6.0,63.0
2021-12-10,05334,15.0,259.0
2021-12-10,05358,6.0,53.0
2021-12-10,05362,6.0,54.0
2021-12-10,05366,3.0,25.0
2021-12-10,05370,3.0,37.0
2021-12-10,05374,6.0,74.0
2021-12-10,05378,2.0,37.0
2021-12-10,05382,8.0,79.0
2021-12-10,05512,13.0,26.0
2021-12-10,05513,16.0,73.0
2021-12-10,05515,13.0,193.0
2021-12-10,05554,16.0,50.0
2021-12-10,05558,5.0,26.0
2021-12-10,05562,54.0,175.0
2021-12-10,05566,28.0,78.0
2021-12-10,05570,15.0,35.0
2021-12-10,05711,9.0,128.0
2021-12-10,05754,2.0,47.0
2021-12-10,05758,10.0,48.0
2021-12-10,05762,12.0,23.0
2021-12-10,05766,3.0,47.0
2021-12-10,05770,18.0,182.0
2021-12-10,05774,15.0,76.0
2021-12-10,05911,22.0,167.0
2021-12-10,05913,18.0,261.0
2021-12-10,05914,6.0,74.0
2021-12-10,05915,21.0,75.0
2021-12-10,05916,7.0,57.0
2021-12-10,05954,27.0,103.0
2021-12-10,05958,19.0,67.0
2021-12-10,05962,15.0,84.0
2021-12-10,05966,7.0,17.0
2021-12-10,05970,13.0,90.0
2021-12-10,05974,13.0,74.0
2021-12-10,05978,6.0,96.0
2021-12-10,06411,12.0,88.0
2021-12-10,06412,27.0,264.0
2021-12-10,06413,9.0,99.0
2021-12-10,06414,6.0,90.0
2021-12-10,06431,7.0,33.0
2021-12-10,06432,0.0,27.0
2021-12-10,06433,0.0,24.0
2021-12-10,06434,1.0,24.0
2021-12-10,06435,8.0,72.0
2021-12-10,06436,0.0,23.0
2021-12-10,06437,4.0,122.0
2021-12-10,06438,4.0,17.0
2021-12-10,06439,2.0,15.0
2021-12-10,06440,1.0,62.0
2021-12-10,06531,13.0,193.0
2021-12-10,06532,1.0,49.0
2021-12-10,06533,3.0,47.0
2021-12-10,06534,9.0,121.0
2021-12-10,06535,2.0,21.0
2021-12-10,06611,14.0,130.0
2021-12-10,06631,7.0,81.0
2021-12-10,06632,8.0,48.0
2021-12-10,06633,7.0,21.0
2021-12-10,06634,10.0,19.0
2021-12-10,06635,7.0,75.0
2021-12-10,06636,10.0,19.0
2021-12-10,07111,23.0,89.0
2021-12-10,07131,3.0,12.0
2021-12-10,07132,4.0,12.0
2021-12-10,07133,8.0,38.0
2021-12-10,07134,0.0,18.0
2021-12-10,07135,1.0,9.0
2021-12-10,07137,7.0,28.0
2021-12-10,07138,5.0,56.0
2021-12-10,07140,7.0,7.0
2021-12-10,07141,4.0,27.0
2021-12-10,07143,7.0,23.0
2021-12-10,07211,15.0,65.0
2021-12-10,07231,1.0,21.0
2021-12-10,07232,1.0,13.0
2021-12-10,07233,4.0,11.0
2021-12-10,07235,1.0,9.0
2021-12-10,07311,2.0,9.0
2021-12-10,07312,10.0,95.0
2021-12-10,07313,4.0,15.0
2021-12-10,07314,9.0,98.0
2021-12-10,07315,1.0,21.0
2021-12-10,07316,0.0,15.0
2021-12-10,07317,1.0,15.0
2021-12-10,07318,0.0,26.0
2021-12-10,07319,10.0,42.0
2021-12-10,07320,3.0,6.0
2021-12-10,07331,0.0,6.0
2021-12-10,07332,1.0,15.0
2021-12-10,07333,3.0,9.0
2021-12-10,07334,2.0,19.0
2021-12-10,07335,4.0,6.0
2021-12-10,07336,3.0,13.0
2021-12-10,07337,0.0,12.0
2021-12-10,07339,0.0,9.0
2021-12-10,07340,5.0,4.0
2021-12-10,08111,21.0,230.0
2021-12-10,08115,2.0,51.0
2021-12-10,08116,5.0,77.0
2021-12-10,08117,10.0,31.0
2021-12-10,08118,2.0,82.0
2021-12-10,08119,9.0,55.0
2021-12-10,08121,5.0,52.0
2021-12-10,08125,0.0,47.0
2021-12-10,08126,0.0,7.0
2021-12-10,08127,11.0,39.0
2021-12-10,08128,13.0,47.0
2021-12-10,08135,6.0,14.0
2021-12-10,08136,13.0,56.0
2021-12-10,08211,3.0,21.0
2021-12-10,08212,5.0,105.0
2021-12-10,08215,3.0,47.0
2021-12-10,08216,2.0,8.0
2021-12-10,08221,12.0,215.0
2021-12-10,08222,11.0,109.0
2021-12-10,08225,3.0,20.0
2021-12-10,08226,3.0,34.0
2021-12-10,08231,5.0,55.0
2021-12-10,08235,7.0,18.0
2021-12-10,08236,1.0,11.0
2021-12-10,08237,0.0,12.0
2021-12-10,08311,21.0,181.0
2021-12-10,08315,6.0,23.0
2021-12-10,08316,1.0,101.0
2021-12-10,08317,17.0,70.0
2021-12-10,08325,0.0,11.0
2021-12-10,08326,7.0,53.0
2021-12-10,08327,2.0,10.0
2021-12-10,08335,15.0,75.0
2021-12-10,08336,5.0,25.0
2021-12-10,08337,1.0,9.0
2021-12-10,08415,6.0,38.0
2021-12-10,08416,2.0,102.0
2021-12-10,08417,1.0,24.0
2021-12-10,08421,14.0,115.0
2021-12-10,08425,1.0,15.0
2021-12-10,08426,2.0,14.0
2021-12-10,08435,19.0,35.0
2021-12-10,08436,14.0,49.0
2021-12-10,08437,0.0,10.0
2021-12-10,09161,4.0,46.0
2021-12-10,09162,41.0,523.0
2021-12-10,09163,9.0,39.0
2021-12-10,09171,4.0,23.0
2021-12-10,09172,3.0,16.0
2021-12-10,09173,2.0,29.0
2021-12-10,09174,3.0,27.0
2021-12-10,09175,0.0,21.0
2021-12-10,09176,5.0,41.0
2021-12-10,09177,0.0,20.0
2021-12-10,09178,0.0,15.0
2021-12-10,09179,1.0,10.0
2021-12-10,09180,3.0,59.0
2021-12-10,09181,2.0,12.0
2021-12-10,09182,5.0,19.0
2021-12-10,09183,1.0,16.0
2021-12-10,09184,2.0,8.0
2021-12-10,09185,7.0,28.0
2021-12-10,09186,1.0,7.0
2021-12-10,09187,4.0,60.0
2021-12-10,09188,4.0,45.0
2021-12-10,09189,7.0,49.0
2021-12-10,09190,6.0,17.0
2021-12-10,09261,3.0,52.0
2021-12-10,09262,6.0,41.0
2021-12-10,09263,2.0,25.0
2021-12-10,09271,3.0,31.0
2021-12-10,09272,2.0,17.0
2021-12-10,09273,3.0,11.0
2021-12-10,09274,0.0,6.0
2021-12-10,09275,0.0,26.0
2021-12-10,09276,2.0,11.0
2021-12-10,09277,0.0,16.0
2021-12-10,09278,1.0,11.0
2021-12-10,09279,0.0,12.0
2021-12-10,09361,10.0,35.0
2021-12-10,09362,25.0,184.0
2021-12-10,09363,7.0,46.0
2021-12-10,09371,1.0,13.0
2021-12-10,09372,3.0,6.0
2021-12-10,09373,2.0,20.0
2021-12-10,09375,1.0,11.0
2021-12-10,09376,2.0,24.0
2021-12-10,09377,3.0,11.0
2021-12-10,09461,12.0,42.0
2021-12-10,09462,4.0,59.0
2021-12-10,09463,8.0,35.0
2021-12-10,09464,6.0,28.0
2021-12-10,09471,5.0,11.0
2021-12-10,09472,3.0,3.0
2021-12-10,09474,5.0,9.0
2021-12-10,09475,5.0,12.0
2021-12-10,09476,1.0,13.0
2021-12-10,09477,2.0,25.0
2021-12-10,09478,4.0,34.0
2021-12-10,09479,9.0,9.0
2021-12-10,09561,4.0,21.0
2021-12-10,09562,10.0,113.0
2021-12-10,09563,6.0,41.0
2021-12-10,09564,14.0,165.0
2021-12-10,09565,0.0,5.0
2021-12-10,09571,5.0,18.0
2021-12-10,09572,0.0,6.0
2021-12-10,09574,6.0,13.0
2021-12-10,09575,0.0,36.0
2021-12-10,09576,0.0,6.0
2021-12-10,09577,3.0,12.0
2021-12-10,09661,3.0,49.0
2021-12-10,09662,3.0,65.0
2021-12-10,09663,17.0,120.0
2021-12-10,09671,2.0,5.0
2021-12-10,09672,3.0,32.0
2021-12-10,09673,20.0,118.0
2021-12-10,09674,0.0,6.0
2021-12-10,09675,0.0,7.0
2021-12-10,09676,0.0,10.0
2021-12-10,09677,2.0,5.0
2021-12-10,09678,1.0,5.0
2021-12-10,09679,0.0,9.0
2021-12-10,09761,19.0,127.0
2021-12-10,09762,0.0,22.0
2021-12-10,09763,1.0,43.0
2021-12-10,09764,0.0,30.0
2021-12-10,09771,0.0,15.0
2021-12-10,09772,4.0,9.0
2021-12-10,09773,2.0,12.0
2021-12-10,09774,7.0,47.0
2021-12-10,09775,3.0,19.0
2021-12-10,09776,0.0,12.0
2021-12-10,09777,1.0,14.0
2021-12-10,09778,4.0,12.0
2021-12-10,09779,4.0,22.0
2021-12-10,09780,2.0,14.0
