datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-09-27,01001,6.0,36.0
2022-09-27,01002,22.0,108.0
2022-09-27,01003,4.0,113.0
2022-09-27,01004,4.0,19.0
2022-09-27,01051,7.0,33.0
2022-09-27,01053,2.0,14.0
2022-09-27,01054,3.0,19.0
2022-09-27,01055,4.0,37.0
2022-09-27,01056,10.0,26.0
2022-09-27,01057,7.0,5.0
2022-09-27,01058,15.0,28.0
2022-09-27,01059,2.0,22.0
2022-09-27,01060,17.0,67.0
2022-09-27,01061,16.0,27.0
2022-09-27,01062,5.0,27.0
2022-09-27,02000,119.0,438.0
2022-09-27,03101,30.0,102.0
2022-09-27,03102,2.0,26.0
2022-09-27,03103,9.0,21.0
2022-09-27,03151,0.0,14.0
2022-09-27,03153,4.0,20.0
2022-09-27,03154,0.0,11.0
2022-09-27,03155,8.0,12.0
2022-09-27,03157,1.0,13.0
2022-09-27,03158,6.0,10.0
2022-09-27,03159,40.0,102.0
2022-09-27,03241,49.0,355.0
2022-09-27,03251,7.0,10.0
2022-09-27,03252,11.0,57.0
2022-09-27,03254,27.0,47.0
2022-09-27,03255,0.0,10.0
2022-09-27,03256,1.0,15.0
2022-09-27,03351,6.0,27.0
2022-09-27,03352,4.0,11.0
2022-09-27,03353,2.0,29.0
2022-09-27,03354,0.0,6.0
2022-09-27,03355,6.0,30.0
2022-09-27,03356,3.0,7.0
2022-09-27,03357,8.0,22.0
2022-09-27,03358,4.0,18.0
2022-09-27,03359,5.0,23.0
2022-09-27,03360,4.0,72.0
2022-09-27,03361,2.0,12.0
2022-09-27,03401,6.0,16.0
2022-09-27,03402,0.0,13.0
2022-09-27,03403,4.0,112.0
2022-09-27,03404,9.0,103.0
2022-09-27,03405,15.0,20.0
2022-09-27,03451,2.0,27.0
2022-09-27,03452,7.0,30.0
2022-09-27,03453,4.0,18.0
2022-09-27,03454,27.0,43.0
2022-09-27,03455,10.0,21.0
2022-09-27,03456,3.0,24.0
2022-09-27,03457,14.0,16.0
2022-09-27,03458,3.0,7.0
2022-09-27,03459,16.0,76.0
2022-09-27,03460,7.0,29.0
2022-09-27,03461,2.0,9.0
2022-09-27,03462,2.0,6.0
2022-09-27,04011,5.0,140.0
2022-09-27,04012,4.0,41.0
2022-09-27,05111,26.0,263.0
2022-09-27,05112,23.0,145.0
2022-09-27,05113,30.0,325.0
2022-09-27,05114,14.0,70.0
2022-09-27,05116,10.0,76.0
2022-09-27,05117,10.0,22.0
2022-09-27,05119,13.0,58.0
2022-09-27,05120,7.0,21.0
2022-09-27,05122,5.0,67.0
2022-09-27,05124,23.0,112.0
2022-09-27,05154,21.0,49.0
2022-09-27,05158,14.0,49.0
2022-09-27,05162,8.0,92.0
2022-09-27,05166,10.0,24.0
2022-09-27,05170,41.0,84.0
2022-09-27,05314,14.0,236.0
2022-09-27,05315,32.0,290.0
2022-09-27,05316,11.0,53.0
2022-09-27,05334,18.0,249.0
2022-09-27,05358,9.0,47.0
