date,ags,age_group,stage,new
2021-04-07,01001,18-59,1,342
2021-04-07,01001,18-59,2,6
2021-04-07,01001,60+,1,592
2021-04-07,01001,60+,2,171
2021-04-07,01002,12-17,1,11
2021-04-07,01002,12-17,2,5
2021-04-07,01002,18-59,1,605
2021-04-07,01002,18-59,2,8
2021-04-07,01002,60+,1,1459
2021-04-07,01002,60+,2,229
2021-04-07,01003,12-17,1,8
2021-04-07,01003,18-59,1,750
2021-04-07,01003,18-59,2,5
2021-04-07,01003,60+,1,934
2021-04-07,01003,60+,2,192
2021-04-07,01004,12-17,2,5
2021-04-07,01004,18-59,1,241
2021-04-07,01004,18-59,2,62
2021-04-07,01004,60+,1,400
2021-04-07,01004,60+,2,252
2021-04-07,01051,18-59,1,483
2021-04-07,01051,60+,1,981
2021-04-07,01051,60+,2,167
2021-04-07,01053,12-17,1,13
2021-04-07,01053,12-17,2,5
2021-04-07,01053,18-59,1,429
2021-04-07,01053,18-59,2,40
2021-04-07,01053,60+,1,1044
2021-04-07,01053,60+,2,198
2021-04-07,01054,12-17,1,6
2021-04-07,01054,18-59,1,422
2021-04-07,01054,18-59,2,8
2021-04-07,01054,60+,1,1161
2021-04-07,01054,60+,2,162
2021-04-07,01055,12-17,1,13
2021-04-07,01055,18-59,1,595
2021-04-07,01055,18-59,2,14
2021-04-07,01055,60+,1,1727
2021-04-07,01055,60+,2,184
2021-04-07,01056,18-59,1,529
2021-04-07,01056,18-59,2,34
2021-04-07,01056,60+,1,1332
2021-04-07,01056,60+,2,339
2021-04-07,01057,12-17,1,8
2021-04-07,01057,18-59,1,440
2021-04-07,01057,18-59,2,5
2021-04-07,01057,60+,1,880
2021-04-07,01057,60+,2,180
2021-04-07,01058,12-17,1,9
2021-04-07,01058,18-59,1,484
2021-04-07,01058,18-59,2,63
2021-04-07,01058,60+,1,1489
2021-04-07,01058,60+,2,206
2021-04-07,01059,18-59,1,337
2021-04-07,01059,18-59,2,133
2021-04-07,01059,60+,1,959
2021-04-07,01059,60+,2,199
2021-04-07,01060,12-17,1,10
2021-04-07,01060,18-59,1,1094
2021-04-07,01060,18-59,2,8
2021-04-07,01060,60+,1,1597
2021-04-07,01060,60+,2,181
2021-04-07,01061,12-17,1,7
2021-04-07,01061,18-59,1,229
2021-04-07,01061,18-59,2,21
2021-04-07,01061,60+,1,582
2021-04-07,01061,60+,2,184
2021-04-07,01062,12-17,1,6
2021-04-07,01062,12-17,2,5
2021-04-07,01062,18-59,1,407
2021-04-07,01062,18-59,2,20
2021-04-07,01062,60+,1,1330
2021-04-07,01062,60+,2,430
2021-04-07,02000,12-17,1,37
2021-04-07,02000,12-17,2,6
2021-04-07,02000,18-59,1,3258
2021-04-07,02000,18-59,2,498
2021-04-07,02000,60+,1,8554
2021-04-07,02000,60+,2,937
2021-04-07,03101,18-59,1,568
2021-04-07,03101,18-59,2,7
2021-04-07,03101,60+,1,1437
2021-04-07,03101,60+,2,359
2021-04-07,03102,18-59,1,110
2021-04-07,03102,60+,1,774
2021-04-07,03102,60+,2,162
2021-04-07,03103,18-59,1,155
2021-04-07,03103,18-59,2,16
2021-04-07,03103,60+,1,936
2021-04-07,03103,60+,2,381
2021-04-07,03151,12-17,1,7
2021-04-07,03151,18-59,1,384
2021-04-07,03151,60+,1,916
2021-04-07,03151,60+,2,267
2021-04-07,03153,18-59,1,242
2021-04-07,03153,60+,1,1050
2021-04-07,03153,60+,2,597
2021-04-07,03154,18-59,1,424
2021-04-07,03154,60+,1,369
2021-04-07,03154,60+,2,11
2021-04-07,03155,18-59,1,297
2021-04-07,03155,60+,1,1304
2021-04-07,03155,60+,2,246
2021-04-07,03157,18-59,1,196
2021-04-07,03157,18-59,2,6
2021-04-07,03157,60+,1,732
2021-04-07,03157,60+,2,293
2021-04-07,03158,18-59,1,316
2021-04-07,03158,60+,1,924
2021-04-07,03158,60+,2,179
2021-04-07,03159,18-59,1,836
2021-04-07,03159,60+,1,1727
2021-04-07,03159,60+,2,176
2021-04-07,03241,12-17,1,22
2021-04-07,03241,18-59,1,3254
2021-04-07,03241,18-59,2,12
2021-04-07,03241,60+,1,6745
2021-04-07,03241,60+,2,545
2021-04-07,03251,18-59,1,427
2021-04-07,03251,18-59,2,7
2021-04-07,03251,60+,1,1060
2021-04-07,03251,60+,2,11
2021-04-07,03252,12-17,1,5
2021-04-07,03252,18-59,1,320
2021-04-07,03252,60+,1,795
2021-04-07,03252,60+,2,185
2021-04-07,03254,12-17,1,7
2021-04-07,03254,18-59,1,585
2021-04-07,03254,18-59,2,10
2021-04-07,03254,60+,1,1343
2021-04-07,03254,60+,2,199
2021-04-07,03255,18-59,1,97
2021-04-07,03255,60+,1,400
2021-04-07,03256,18-59,1,160
2021-04-07,03256,60+,1,635
2021-04-07,03256,60+,2,286
2021-04-07,03257,18-59,1,165
2021-04-07,03257,60+,1,1094
2021-04-07,03257,60+,2,186
2021-04-07,03351,18-59,1,298
2021-04-07,03351,60+,1,1210
2021-04-07,03351,60+,2,5
2021-04-07,03352,12-17,1,7
2021-04-07,03352,18-59,1,354
2021-04-07,03352,60+,1,1383
2021-04-07,03352,60+,2,387
2021-04-07,03353,18-59,1,252
2021-04-07,03353,60+,1,1333
2021-04-07,03353,60+,2,364
2021-04-07,03354,18-59,1,27
2021-04-07,03354,60+,1,165
2021-04-07,03355,18-59,1,317
2021-04-07,03355,60+,1,1166
2021-04-07,03355,60+,2,190
2021-04-07,03356,18-59,1,275
2021-04-07,03356,60+,1,842
2021-04-07,03356,60+,2,6
2021-04-07,03357,18-59,1,578
2021-04-07,03357,18-59,2,7
2021-04-07,03357,60+,1,547
2021-04-07,03357,60+,2,49
2021-04-07,03358,18-59,1,344
2021-04-07,03358,18-59,2,106
2021-04-07,03358,60+,1,773
2021-04-07,03358,60+,2,13
2021-04-07,03359,12-17,1,6
2021-04-07,03359,18-59,1,212
2021-04-07,03359,18-59,2,6
2021-04-07,03359,60+,1,1656
2021-04-07,03360,18-59,1,76
2021-04-07,03360,60+,1,910
2021-04-07,03360,60+,2,153
2021-04-07,03361,12-17,1,6
2021-04-07,03361,18-59,1,113
2021-04-07,03361,60+,1,762
2021-04-07,03361,60+,2,350
2021-04-07,03401,12-17,1,5
2021-04-07,03401,18-59,1,106
2021-04-07,03401,18-59,2,28
2021-04-07,03401,60+,1,281
2021-04-07,03401,60+,2,88
2021-04-07,03402,18-59,1,81
2021-04-07,03402,60+,1,172
2021-04-07,03403,18-59,1,528
2021-04-07,03403,18-59,2,5
2021-04-07,03403,60+,1,863
2021-04-07,03403,60+,2,407
2021-04-07,03404,18-59,1,449
2021-04-07,03404,60+,1,857
2021-04-07,03404,60+,2,276
2021-04-07,03405,18-59,1,128
2021-04-07,03405,60+,1,341
2021-04-07,03405,60+,2,211
2021-04-07,03451,12-17,1,8
2021-04-07,03451,18-59,1,302
2021-04-07,03451,60+,1,708
2021-04-07,03451,60+,2,327
2021-04-07,03452,12-17,1,10
2021-04-07,03452,18-59,1,495
2021-04-07,03452,18-59,2,7
