datum,ags,intensivbetten_frei,intensivbetten_belegt
2021-09-19,01001,6.0,35.0
2021-09-19,01002,49.0,115.0
2021-09-19,01003,28.0,106.0
2021-09-19,01004,4.0,21.0
2021-09-19,01051,2.0,36.0
2021-09-19,01053,2.0,16.0
2021-09-19,01054,5.0,19.0
2021-09-19,01055,8.0,33.0
2021-09-19,01056,2.0,31.0
2021-09-19,01057,6.0,6.0
2021-09-19,01058,19.0,23.0
2021-09-19,01059,3.0,21.0
2021-09-19,01060,32.0,48.0
2021-09-19,01061,13.0,30.0
2021-09-19,01062,10.0,18.0
2021-09-19,02000,138.0,478.0
2021-09-19,03101,29.0,102.0
2021-09-19,03102,4.0,25.0
2021-09-19,03103,6.0,29.0
2021-09-19,03151,2.0,10.0
2021-09-19,03153,3.0,24.0
2021-09-19,03154,4.0,12.0
2021-09-19,03155,7.0,14.0
2021-09-19,03157,4.0,8.0
2021-09-19,03158,4.0,12.0
2021-09-19,03159,34.0,118.0
2021-09-19,03241,53.0,328.0
2021-09-19,03251,3.0,14.0
2021-09-19,03252,10.0,61.0
2021-09-19,03254,9.0,58.0
2021-09-19,03255,6.0,8.0
2021-09-19,03256,7.0,17.0
2021-09-19,03257,1.0,23.0
2021-09-19,03351,1.0,32.0
2021-09-19,03352,5.0,10.0
2021-09-19,03353,7.0,27.0
2021-09-19,03354,0.0,7.0
2021-09-19,03355,18.0,27.0
2021-09-19,03356,7.0,7.0
2021-09-19,03357,10.0,22.0
2021-09-19,03358,3.0,15.0
2021-09-19,03359,4.0,27.0
2021-09-19,03360,2.0,74.0
2021-09-19,03361,5.0,10.0
2021-09-19,03401,0.0,16.0
2021-09-19,03402,2.0,11.0
2021-09-19,03403,11.0,101.0
2021-09-19,03404,13.0,100.0
2021-09-19,03405,7.0,22.0
2021-09-19,03451,7.0,24.0
2021-09-19,03452,5.0,30.0
2021-09-19,03453,9.0,15.0
2021-09-19,03454,20.0,69.0
2021-09-19,03455,5.0,28.0
2021-09-19,03456,1.0,24.0
2021-09-19,03457,8.0,22.0
2021-09-19,03458,3.0,5.0
2021-09-19,03459,18.0,73.0
2021-09-19,03460,7.0,27.0
2021-09-19,03461,8.0,7.0
2021-09-19,03462,1.0,7.0
2021-09-19,04011,14.0,122.0
2021-09-19,04012,10.0,46.0
2021-09-19,05111,28.0,266.0
2021-09-19,05112,24.0,141.0
2021-09-19,05113,30.0,334.0
2021-09-19,05114,20.0,66.0
2021-09-19,05116,11.0,79.0
2021-09-19,05117,4.0,30.0
2021-09-19,05119,19.0,55.0
2021-09-19,05120,0.0,26.0
2021-09-19,05122,18.0,58.0
2021-09-19,05124,28.0,122.0
2021-09-19,05154,19.0,53.0
2021-09-19,05158,6.0,56.0
2021-09-19,05162,13.0,85.0
2021-09-19,05166,4.0,31.0
2021-09-19,05170,30.0,92.0
2021-09-19,05314,13.0,266.0
2021-09-19,05315,27.0,275.0
2021-09-19,05316,11.0,58.0
2021-09-19,05334,22.0,246.0
2021-09-19,05358,15.0,48.0
2021-09-19,05362,17.0,43.0
2021-09-19,05366,10.0,20.0
2021-09-19,05370,1.0,38.0
2021-09-19,05374,14.0,67.0
2021-09-19,05378,8.0,32.0
2021-09-19,05382,12.0,67.0
2021-09-19,05512,16.0,27.0
2021-09-19,05513,14.0,78.0
2021-09-19,05515,10.0,206.0
2021-09-19,05554,30.0,43.0
2021-09-19,05558,7.0,23.0
2021-09-19,05562,48.0,181.0
2021-09-19,05566,22.0,78.0
2021-09-19,05570,17.0,29.0
2021-09-19,05711,20.0,116.0
2021-09-19,05754,11.0,21.0
2021-09-19,05758,7.0,49.0
2021-09-19,05762,7.0,28.0
2021-09-19,05766,2.0,48.0
2021-09-19,05770,31.0,176.0
2021-09-19,05774,7.0,86.0
2021-09-19,05911,18.0,163.0
2021-09-19,05913,20.0,256.0
2021-09-19,05914,12.0,66.0
2021-09-19,05915,33.0,63.0
2021-09-19,05916,3.0,54.0
2021-09-19,05954,22.0,105.0
2021-09-19,05958,31.0,68.0
2021-09-19,05962,25.0,82.0
2021-09-19,05966,17.0,11.0
2021-09-19,05970,21.0,86.0
2021-09-19,05974,19.0,70.0
2021-09-19,05978,17.0,95.0
2021-09-19,06411,21.0,70.0
2021-09-19,06412,50.0,240.0
2021-09-19,06413,11.0,94.0
2021-09-19,06414,12.0,91.0
2021-09-19,06431,13.0,30.0
2021-09-19,06432,0.0,26.0
2021-09-19,06433,2.0,21.0
2021-09-19,06434,3.0,22.0
2021-09-19,06435,9.0,71.0
2021-09-19,06436,3.0,16.0
2021-09-19,06437,3.0,123.0
2021-09-19,06438,4.0,19.0
2021-09-19,06439,1.0,15.0
2021-09-19,06440,4.0,58.0
2021-09-19,06531,27.0,179.0
2021-09-19,06532,1.0,43.0
2021-09-19,06533,12.0,40.0
2021-09-19,06534,21.0,116.0
2021-09-19,06535,6.0,18.0
2021-09-19,06611,21.0,129.0
2021-09-19,06631,13.0,79.0
2021-09-19,06632,9.0,46.0
2021-09-19,06633,5.0,26.0
2021-09-19,06634,8.0,21.0
2021-09-19,06635,11.0,72.0
2021-09-19,06636,18.0,14.0
2021-09-19,07111,18.0,85.0
2021-09-19,07131,3.0,13.0
2021-09-19,07132,4.0,11.0
2021-09-19,07133,10.0,36.0
2021-09-19,07134,2.0,16.0
2021-09-19,07135,3.0,7.0
2021-09-19,07137,13.0,25.0
2021-09-19,07138,20.0,49.0
2021-09-19,07140,5.0,9.0
2021-09-19,07141,6.0,24.0
2021-09-19,07143,11.0,19.0
2021-09-19,07211,15.0,61.0
2021-09-19,07231,9.0,15.0
2021-09-19,07232,5.0,9.0
2021-09-19,07233,4.0,12.0
2021-09-19,07235,8.0,8.0
2021-09-19,07311,2.0,9.0
2021-09-19,07312,15.0,90.0
2021-09-19,07313,8.0,16.0
2021-09-19,07314,14.0,101.0
2021-09-19,07315,12.0,94.0
2021-09-19,07316,3.0,7.0
2021-09-19,07317,5.0,11.0
2021-09-19,07318,4.0,24.0
2021-09-19,07319,8.0,42.0
2021-09-19,07320,5.0,4.0
2021-09-19,07331,1.0,6.0
2021-09-19,07332,6.0,8.0
2021-09-19,07333,4.0,8.0
2021-09-19,07334,5.0,16.0
2021-09-19,07335,4.0,6.0
2021-09-19,07336,3.0,9.0
2021-09-19,07337,3.0,10.0
2021-09-19,07339,1.0,8.0
2021-09-19,07340,5.0,4.0
2021-09-19,08111,40.0,202.0
2021-09-19,08115,3.0,46.0
2021-09-19,08116,19.0,62.0
2021-09-19,08117,11.0,35.0
2021-09-19,08118,11.0,87.0
2021-09-19,08119,17.0,53.0
2021-09-19,08121,6.0,41.0
2021-09-19,08125,6.0,46.0
2021-09-19,08126,2.0,5.0
2021-09-19,08127,8.0,42.0
2021-09-19,08128,9.0,47.0
2021-09-19,08135,8.0,14.0
2021-09-19,08136,8.0,60.0
2021-09-19,08211,7.0,13.0
2021-09-19,08212,10.0,114.0
2021-09-19,08215,6.0,41.0
2021-09-19,08216,2.0,8.0
2021-09-19,08221,37.0,219.0
2021-09-19,08222,17.0,94.0
2021-09-19,08225,4.0,15.0
2021-09-19,08226,1.0,37.0
2021-09-19,08231,5.0,49.0
2021-09-19,08235,1.0,18.0
2021-09-19,08236,0.0,10.0
2021-09-19,08237,1.0,9.0
2021-09-19,08311,46.0,176.0
2021-09-19,08315,7.0,22.0
2021-09-19,08316,1.0,88.0
2021-09-19,08317,18.0,68.0
2021-09-19,08325,0.0,11.0
2021-09-19,08326,4.0,57.0
2021-09-19,08327,5.0,5.0
2021-09-19,08335,26.0,66.0
2021-09-19,08336,1.0,24.0
2021-09-19,08337,5.0,5.0
2021-09-19,08415,13.0,31.0
2021-09-19,08416,3.0,96.0
2021-09-19,08417,3.0,23.0
2021-09-19,08421,22.0,109.0
2021-09-19,08425,1.0,16.0
2021-09-19,08426,0.0,6.0
2021-09-19,08435,23.0,40.0
2021-09-19,08436,18.0,47.0
2021-09-19,08437,1.0,9.0
2021-09-19,09161,3.0,45.0
2021-09-19,09162,38.0,499.0
2021-09-19,09163,11.0,32.0
2021-09-19,09171,5.0,21.0
2021-09-19,09172,3.0,16.0
2021-09-19,09173,2.0,22.0
2021-09-19,09174,1.0,25.0
2021-09-19,09175,0.0,18.0
2021-09-19,09176,4.0,42.0
2021-09-19,09177,2.0,17.0
2021-09-19,09178,3.0,9.0
2021-09-19,09179,1.0,11.0
2021-09-19,09180,12.0,52.0
2021-09-19,09181,4.0,9.0
2021-09-19,09182,0.0,26.0
2021-09-19,09183,2.0,14.0
2021-09-19,09184,1.0,9.0
2021-09-19,09185,9.0,24.0
2021-09-19,09186,0.0,8.0
2021-09-19,09187,10.0,53.0
2021-09-19,09188,6.0,40.0
2021-09-19,09189,12.0,42.0
2021-09-19,09190,6.0,18.0
2021-09-19,09261,9.0,47.0
2021-09-19,09262,13.0,35.0
2021-09-19,09263,4.0,23.0
2021-09-19,09271,2.0,28.0
2021-09-19,09272,6.0,12.0
2021-09-19,09273,2.0,9.0
2021-09-19,09274,0.0,6.0
2021-09-19,09275,5.0,19.0
2021-09-19,09276,3.0,11.0
2021-09-19,09277,9.0,7.0
2021-09-19,09278,3.0,6.0
2021-09-19,09279,8.0,16.0
2021-09-19,09361,14.0,26.0
2021-09-19,09362,45.0,171.0
2021-09-19,09363,10.0,42.0
2021-09-19,09371,6.0,4.0
2021-09-19,09372,2.0,7.0
2021-09-19,09373,10.0,10.0
2021-09-19,09375,1.0,13.0
2021-09-19,09376,8.0,14.0
2021-09-19,09377,8.0,10.0
2021-09-19,09461,10.0,40.0
2021-09-19,09462,10.0,51.0
2021-09-19,09463,12.0,28.0
2021-09-19,09464,14.0,23.0
2021-09-19,09471,7.0,9.0
2021-09-19,09472,4.0,3.0
2021-09-19,09474,4.0,10.0
2021-09-19,09475,5.0,12.0
2021-09-19,09476,2.0,13.0
2021-09-19,09477,5.0,22.0
2021-09-19,09478,8.0,34.0
2021-09-19,09479,8.0,12.0
2021-09-19,09561,3.0,18.0
2021-09-19,09562,10.0,110.0
2021-09-19,09563,5.0,40.0
2021-09-19,09564,49.0,138.0
2021-09-19,09565,1.0,3.0
2021-09-19,09571,4.0,18.0
2021-09-19,09572,2.0,1.0
2021-09-19,09574,4.0,22.0
2021-09-19,09575,5.0,42.0
2021-09-19,09576,0.0,6.0
2021-09-19,09577,3.0,12.0
2021-09-19,09661,1.0,50.0
2021-09-19,09662,8.0,56.0
2021-09-19,09663,31.0,113.0
2021-09-19,09671,3.0,6.0
2021-09-19,09672,3.0,38.0
2021-09-19,09673,19.0,120.0
2021-09-19,09674,3.0,6.0
2021-09-19,09675,1.0,6.0
2021-09-19,09676,1.0,7.0
2021-09-19,09677,0.0,6.0
2021-09-19,09678,2.0,4.0
2021-09-19,09679,1.0,8.0
2021-09-19,09761,30.0,117.0
2021-09-19,09762,5.0,9.0
2021-09-19,09763,4.0,40.0
2021-09-19,09764,3.0,25.0
