datum,ags,intensivbetten_frei,intensivbetten_belegt
2025-08-06,01001,8.0,22.0
2025-08-06,01002,34.0,122.0
2025-08-06,01003,4.0,91.0
2025-08-06,01053,3.0,5.0
2025-08-06,01054,8.0,14.0
2025-08-06,01055,7.0,17.0
2025-08-06,01056,2.0,23.0
2025-08-06,01058,12.0,20.0
2025-08-06,01060,22.0,55.0
2025-08-06,01061,8.0,36.0
2025-08-06,01062,8.0,20.0
2025-08-06,02000,54.0,289.0
2025-08-06,03102,0.0,6.0
2025-08-06,03103,2.0,18.0
2025-08-06,03155,5.0,3.0
2025-08-06,03157,2.0,4.0
2025-08-06,03159,17.0,104.0
2025-08-06,03241,11.0,47.0
2025-08-06,03251,0.0,12.0
2025-08-06,03252,18.0,28.0
2025-08-06,03254,18.0,39.0
2025-08-06,03256,3.0,9.0
2025-08-06,03257,0.0,11.0
2025-08-06,03351,2.0,16.0
2025-08-06,03353,11.0,17.0
2025-08-06,03355,7.0,20.0
2025-08-06,03356,1.0,3.0
2025-08-06,03357,9.0,15.0
2025-08-06,03358,1.0,6.0
2025-08-06,03359,9.0,4.0
2025-08-06,03360,5.0,49.0
2025-08-06,03361,3.0,14.0
2025-08-06,03403,11.0,81.0
2025-08-06,03404,9.0,79.0
2025-08-06,03405,2.0,8.0
2025-08-06,03451,2.0,15.0
2025-08-06,03452,6.0,14.0
2025-08-06,03453,7.0,14.0
2025-08-06,03454,22.0,46.0
2025-08-06,03455,2.0,10.0
2025-08-06,03456,1.0,19.0
2025-08-06,03457,8.0,9.0
2025-08-06,03459,9.0,21.0
2025-08-06,03460,1.0,14.0
2025-08-06,04011,8.0,98.0
2025-08-06,04012,11.0,20.0
2025-08-06,05111,24.0,146.0
2025-08-06,05112,26.0,57.0
2025-08-06,05113,19.0,100.0
2025-08-06,05114,4.0,66.0
2025-08-06,05116,8.0,28.0
2025-08-06,05117,6.0,30.0
2025-08-06,05119,18.0,34.0
2025-08-06,05122,12.0,56.0
2025-08-06,05124,18.0,85.0
2025-08-06,05154,7.0,25.0
2025-08-06,05158,2.0,6.0
2025-08-06,05162,2.0,8.0
2025-08-06,05166,0.0,8.0
2025-08-06,05170,26.0,37.0
2025-08-06,05314,14.0,180.0
2025-08-06,05315,23.0,128.0
2025-08-06,05316,6.0,36.0
2025-08-06,05334,16.0,59.0
2025-08-06,05358,26.0,34.0
2025-08-06,05362,4.0,28.0
2025-08-06,05366,2.0,22.0
2025-08-06,05370,7.0,25.0
2025-08-06,05374,8.0,8.0
2025-08-06,05378,9.0,28.0
2025-08-06,05382,9.0,21.0
2025-08-06,05512,1.0,9.0
2025-08-06,05513,6.0,42.0
2025-08-06,05515,29.0,128.0
2025-08-06,05554,14.0,24.0
2025-08-06,05558,7.0,28.0
2025-08-06,05562,46.0,117.0
2025-08-06,05566,14.0,36.0
2025-08-06,05570,9.0,21.0
2025-08-06,05711,27.0,69.0
2025-08-06,05754,7.0,7.0
2025-08-06,05758,6.0,28.0
2025-08-06,05762,9.0,32.0
2025-08-06,05766,2.0,48.0
2025-08-06,05770,19.0,88.0
2025-08-06,05774,2.0,18.0
2025-08-06,05911,32.0,125.0
2025-08-06,05913,49.0,184.0
2025-08-06,05914,11.0,21.0
2025-08-06,05915,23.0,21.0
2025-08-06,05916,8.0,26.0
2025-08-06,05954,25.0,37.0
2025-08-06,05958,12.0,43.0
2025-08-06,05962,18.0,42.0
2025-08-06,05970,6.0,38.0
2025-08-06,05974,20.0,45.0
2025-08-06,05978,18.0,73.0
2025-08-06,06411,24.0,38.0
2025-08-06,06412,18.0,133.0
2025-08-06,06414,3.0,44.0
2025-08-06,06431,4.0,2.0
2025-08-06,06432,3.0,7.0
2025-08-06,06434,0.0,23.0
2025-08-06,06435,7.0,23.0
2025-08-06,06437,0.0,129.0
2025-08-06,06438,7.0,13.0
2025-08-06,06439,3.0,6.0
2025-08-06,06440,6.0,8.0
2025-08-06,06531,13.0,182.0
2025-08-06,06533,5.0,35.0
2025-08-06,06534,5.0,71.0
2025-08-06,06535,10.0,11.0
2025-08-06,06611,10.0,91.0
2025-08-06,06631,8.0,8.0
2025-08-06,06632,3.0,20.0
2025-08-06,06633,4.0,8.0
2025-08-06,06634,2.0,10.0
2025-08-06,06635,10.0,56.0
2025-08-06,06636,7.0,15.0
2025-08-06,07111,14.0,40.0
2025-08-06,07131,1.0,7.0
2025-08-06,07133,22.0,23.0
2025-08-06,07134,4.0,18.0
2025-08-06,07137,5.0,22.0
2025-08-06,07138,6.0,3.0
2025-08-06,07140,3.0,1.0
2025-08-06,07141,3.0,15.0
2025-08-06,07143,4.0,4.0
2025-08-06,07211,5.0,32.0
2025-08-06,07231,0.0,20.0
2025-08-06,07232,2.0,6.0
2025-08-06,07233,2.0,8.0
2025-08-06,07235,5.0,1.0
2025-08-06,07311,1.0,11.0
2025-08-06,07312,16.0,33.0
2025-08-06,07313,4.0,17.0
2025-08-06,07314,2.0,50.0
2025-08-06,07315,1.0,76.0
2025-08-06,07316,1.0,14.0
2025-08-06,07317,10.0,6.0
2025-08-06,07318,3.0,27.0
2025-08-06,07319,7.0,45.0
2025-08-06,07320,7.0,7.0
2025-08-06,07332,9.0,7.0
2025-08-06,07333,2.0,4.0
2025-08-06,07334,6.0,18.0
2025-08-06,07335,4.0,7.0
2025-08-06,07336,4.0,12.0
2025-08-06,07337,4.0,3.0
2025-08-06,07340,2.0,2.0
2025-08-06,08111,42.0,167.0
2025-08-06,08115,8.0,40.0
2025-08-06,08116,12.0,19.0
2025-08-06,08117,13.0,24.0
2025-08-06,08118,1.0,9.0
2025-08-06,08119,26.0,32.0
2025-08-06,08121,30.0,27.0
2025-08-06,08125,9.0,30.0
2025-08-06,08127,6.0,12.0
2025-08-06,08128,3.0,18.0
2025-08-06,08135,8.0,12.0
2025-08-06,08136,13.0,48.0
2025-08-06,08211,5.0,13.0
2025-08-06,08212,3.0,20.0
2025-08-06,08216,6.0,4.0
2025-08-06,08221,0.0,30.0
2025-08-06,08222,20.0,84.0
2025-08-06,08225,2.0,4.0
2025-08-06,08226,8.0,26.0
2025-08-06,08231,2.0,19.0
2025-08-06,08235,2.0,14.0
2025-08-06,08237,2.0,8.0
2025-08-06,08311,50.0,147.0
2025-08-06,08315,6.0,8.0
2025-08-06,08316,1.0,8.0
2025-08-06,08317,27.0,63.0
2025-08-06,08325,3.0,7.0
2025-08-06,08326,7.0,34.0
2025-08-06,08327,4.0,6.0
2025-08-06,08335,17.0,34.0
2025-08-06,08337,1.0,7.0
2025-08-06,08415,10.0,15.0
2025-08-06,08416,15.0,65.0
2025-08-06,08417,7.0,13.0
2025-08-06,08421,11.0,86.0
2025-08-06,08425,0.0,16.0
2025-08-06,08426,0.0,8.0
2025-08-06,08435,2.0,9.0
2025-08-06,08436,15.0,35.0
2025-08-06,08437,8.0,6.0
2025-08-06,09161,3.0,29.0
2025-08-06,09162,66.0,376.0
2025-08-06,09163,10.0,36.0
2025-08-06,09171,5.0,16.0
2025-08-06,09172,1.0,17.0
2025-08-06,09173,4.0,15.0
2025-08-06,09174,7.0,5.0
2025-08-06,09175,0.0,21.0
2025-08-06,09176,6.0,28.0
2025-08-06,09177,0.0,10.0
2025-08-06,09178,0.0,15.0
2025-08-06,09179,0.0,8.0
2025-08-06,09180,6.0,44.0
2025-08-06,09181,6.0,7.0
2025-08-06,09182,0.0,12.0
2025-08-06,09183,1.0,9.0
2025-08-06,09185,11.0,19.0
2025-08-06,09186,0.0,6.0
2025-08-06,09187,5.0,61.0
2025-08-06,09188,8.0,30.0
2025-08-06,09189,6.0,46.0
2025-08-06,09190,6.0,9.0
2025-08-06,09261,4.0,24.0
2025-08-06,09262,16.0,32.0
2025-08-06,09263,5.0,19.0
2025-08-06,09271,3.0,25.0
2025-08-06,09272,4.0,4.0
2025-08-06,09273,1.0,3.0
2025-08-06,09274,2.0,4.0
2025-08-06,09275,0.0,12.0
2025-08-06,09276,6.0,7.0
2025-08-06,09278,8.0,6.0
2025-08-06,09279,0.0,10.0
2025-08-06,09361,11.0,22.0
2025-08-06,09362,13.0,78.0
2025-08-06,09363,9.0,33.0
2025-08-06,09371,1.0,9.0
2025-08-06,09373,7.0,13.0
2025-08-06,09375,5.0,1.0
2025-08-06,09376,11.0,11.0
2025-08-06,09377,0.0,4.0
2025-08-06,09461,9.0,14.0
2025-08-06,09462,2.0,40.0
2025-08-06,09464,2.0,24.0
2025-08-06,09471,6.0,10.0
2025-08-06,09472,6.0,1.0
2025-08-06,09474,0.0,8.0
2025-08-06,09475,4.0,15.0
2025-08-06,09478,9.0,7.0
2025-08-06,09479,8.0,6.0
2025-08-06,09561,5.0,20.0
2025-08-06,09562,11.0,84.0
2025-08-06,09563,2.0,30.0
2025-08-06,09564,35.0,135.0
2025-08-06,09565,1.0,4.0
2025-08-06,09571,8.0,8.0
2025-08-06,09574,8.0,7.0
2025-08-06,09575,6.0,18.0
2025-08-06,09576,4.0,2.0
2025-08-06,09661,4.0,40.0
2025-08-06,09662,13.0,38.0
2025-08-06,09663,20.0,109.0
2025-08-06,09671,0.0,3.0
2025-08-06,09672,4.0,30.0
2025-08-06,09673,6.0,131.0
2025-08-06,09674,2.0,4.0
2025-08-06,09675,0.0,11.0
2025-08-06,09677,4.0,5.0
2025-08-06,09679,4.0,8.0
2025-08-06,09761,14.0,88.0
