datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-01-29,01001,5.0,34.0
2022-01-29,01002,24.0,116.0
2022-01-29,01003,10.0,118.0
2022-01-29,01004,5.0,20.0
2022-01-29,01051,5.0,35.0
2022-01-29,01053,2.0,16.0
2022-01-29,01054,7.0,17.0
2022-01-29,01055,12.0,37.0
2022-01-29,01056,9.0,26.0
2022-01-29,01057,2.0,10.0
2022-01-29,01058,9.0,33.0
2022-01-29,01059,0.0,24.0
2022-01-29,01060,25.0,56.0
2022-01-29,01061,12.0,31.0
2022-01-29,01062,6.0,20.0
2022-01-29,02000,106.0,474.0
2022-01-29,03101,29.0,101.0
2022-01-29,03102,1.0,27.0
2022-01-29,03103,7.0,24.0
2022-01-29,03151,0.0,12.0
2022-01-29,03153,4.0,20.0
2022-01-29,03154,1.0,15.0
2022-01-29,03155,5.0,16.0
2022-01-29,03157,0.0,16.0
2022-01-29,03158,7.0,9.0
2022-01-29,03159,29.0,115.0
2022-01-29,03241,39.0,340.0
2022-01-29,03251,7.0,10.0
2022-01-29,03252,16.0,60.0
2022-01-29,03254,25.0,50.0
2022-01-29,03255,2.0,7.0
2022-01-29,03256,4.0,12.0
2022-01-29,03257,0.0,24.0
2022-01-29,03351,11.0,21.0
2022-01-29,03352,6.0,9.0
2022-01-29,03353,6.0,26.0
2022-01-29,03354,0.0,6.0
2022-01-29,03355,5.0,37.0
2022-01-29,03356,1.0,9.0
2022-01-29,03357,11.0,25.0
2022-01-29,03358,7.0,15.0
2022-01-29,03359,4.0,25.0
2022-01-29,03360,5.0,71.0
2022-01-29,03361,5.0,9.0
2022-01-29,03401,2.0,17.0
2022-01-29,03402,1.0,12.0
2022-01-29,03403,12.0,105.0
2022-01-29,03404,14.0,102.0
2022-01-29,03405,7.0,17.0
2022-01-29,03451,10.0,22.0
2022-01-29,03452,7.0,30.0
2022-01-29,03453,6.0,18.0
2022-01-29,03454,31.0,61.0
2022-01-29,03455,4.0,27.0
2022-01-29,03456,2.0,25.0
2022-01-29,03457,9.0,18.0
2022-01-29,03458,2.0,5.0
2022-01-29,03459,16.0,76.0
2022-01-29,03460,11.0,25.0
2022-01-29,03461,5.0,9.0
2022-01-29,03462,0.0,8.0
2022-01-29,04011,12.0,131.0
2022-01-29,04012,9.0,44.0
2022-01-29,05111,21.0,272.0
2022-01-29,05112,33.0,149.0
2022-01-29,05113,29.0,335.0
2022-01-29,05114,18.0,69.0
2022-01-29,05116,12.0,77.0
2022-01-29,05117,3.0,32.0
2022-01-29,05119,14.0,52.0
2022-01-29,05120,0.0,28.0
2022-01-29,05122,7.0,63.0
2022-01-29,05124,23.0,123.0
2022-01-29,05154,18.0,49.0
2022-01-29,05158,14.0,47.0
2022-01-29,05162,22.0,77.0
2022-01-29,05166,7.0,30.0
2022-01-29,05170,30.0,97.0
2022-01-29,05314,17.0,270.0
2022-01-29,05315,32.0,371.0
2022-01-29,05316,15.0,54.0
2022-01-29,05334,23.0,245.0
2022-01-29,05358,10.0,51.0
2022-01-29,05362,7.0,49.0
2022-01-29,05366,8.0,22.0
2022-01-29,05370,2.0,38.0
