IdLandkreis,Altersgruppe,Geschlecht,Refdatum,AnzahlFall,AnzahlTodesfall
1002,A35-A59,W,2025-04-04,1,0
1059,A35-A59,W,2025-04-04,1,0
1060,A60-A79,W,2025-04-03,1,0
2000,A35-A59,W,2025-04-04,1,0
2000,A60-A79,W,2025-04-03,1,0
2000,A80+,M,2025-01-22,1,1
2000,A80+,M,2025-04-03,1,0
2000,A80+,M,2025-04-04,1,0
3151,A60-A79,M,2025-04-03,1,0
3241,A60-A79,W,2025-04-03,1,0
3359,A15-A34,W,2025-03-02,1,0
3454,A15-A34,W,2025-04-02,1,0
3462,A80+,M,2025-03-13,1,1
5111,A35-A59,M,2025-04-04,1,0
5113,A00-A04,W,2025-04-04,1,0
5117,A35-A59,W,2025-04-03,1,0
5170,A80+,W,2025-04-04,1,0
5315,A35-A59,W,2025-04-04,1,0
5316,A35-A59,M,2025-04-04,1,0
5334,A60-A79,M,2025-04-03,1,0
5334,A80+,M,2025-04-03,1,0
5358,A15-A34,W,2025-04-04,1,0
5358,A35-A59,M,2025-04-03,1,0
5374,A80+,M,2025-04-04,1,0
5378,A15-A34,M,2025-04-03,1,0
5378,A60-A79,M,2025-04-02,2,0
5378,A60-A79,M,2025-04-04,1,0
5515,A00-A04,M,2025-04-03,1,0
5515,A35-A59,W,2025-04-03,1,0
5562,A80+,M,2025-04-03,1,0
5566,A35-A59,M,2025-04-03,1,0
5570,A35-A59,W,2025-04-04,1,0
5762,A80+,W,2025-03-31,1,0
5766,A60-A79,M,2025-04-03,1,0
5954,A60-A79,M,2025-04-02,1,0
5954,A80+,W,2025-03-27,1,0
5962,A35-A59,W,2025-03-26,-1,0
5962,A80+,M,2025-03-26,-1,0
5974,A15-A34,M,2025-04-03,1,0
6412,A80+,M,2025-04-04,1,0
6412,A80+,W,2025-04-04,1,0
6431,A15-A34,M,2025-04-03,1,0
6431,A35-A59,M,2025-04-04,1,0
6436,A80+,M,2025-03-11,1,1
6631,A35-A59,W,2025-04-03,1,0
7132,A80+,M,2025-04-03,1,0
7143,A60-A79,W,2025-03-31,1,0
7235,A60-A79,M,2025-04-03,1,0
7312,A35-A59,W,2025-04-03,1,0
7331,A80+,M,2025-04-02,1,0
7334,A35-A59,W,2025-04-03,1,0
8115,A60-A79,M,2025-04-04,1,0
8121,A60-A79,W,2025-04-03,1,0
8125,A60-A79,W,2025-04-04,1,0
8125,A80+,W,2025-04-04,1,0
8128,A80+,W,2025-04-03,1,0
8221,A80+,M,2025-04-03,1,0
8225,A80+,M,2025-04-03,1,0
8226,A15-A34,M,2022-05-21,-1,0
8226,A35-A59,W,2025-04-03,1,0
8235,A15-A34,M,2025-04-04,1,0
8311,A60-A79,M,2025-04-03,2,0
8311,A80+,M,2025-04-03,1,0
8315,A80+,W,2025-04-03,1,0
8316,A60-A79,W,2025-04-03,1,0
8336,A35-A59,W,2025-04-02,1,0
8421,A35-A59,M,2025-04-04,1,0
9162,A35-A59,W,2025-04-04,1,0
9179,A35-A59,W,2025-04-04,1,0
9188,A80+,M,2025-04-04,1,0
9273,A60-A79,W,2025-04-04,1,0
9474,A35-A59,M,2025-04-03,2,0
9474,A80+,W,2025-03-31,1,0
9574,A60-A79,M,2025-04-04,1,0
9574,A60-A79,W,2025-04-04,1,0
9764,A60-A79,M,2025-04-03,1,0
9780,A80+,M,2025-04-04,1,0
10041,A35-A59,W,2025-04-04,1,0
11005,A35-A59,M,2025-04-04,1,0
11005,A80+,W,2025-04-02,-1,0
11007,A15-A34,W,2025-03-31,1,0
11012,A80+,W,2025-03-25,1,0
12054,A00-A04,W,2025-04-03,1,0
12054,A60-A79,W,2025-04-04,1,0
12067,A35-A59,M,2025-03-31,1,0
12069,A60-A79,M,2025-04-04,1,0
12071,A35-A59,W,2025-03-31,1,0
13003,A35-A59,W,2025-04-03,1,0
13071,A35-A59,W,2025-03-30,1,0
13072,A60-A79,M,2025-04-02,1,0
13073,A00-A04,M,2025-04-03,1,0
13073,A60-A79,M,2025-04-02,1,0
13074,A15-A34,M,2025-04-03,2,0
13076,A15-A34,M,2025-04-03,1,0
14511,A05-A14,W,2025-04-03,1,0
14612,A60-A79,M,2025-04-04,1,0
14625,A35-A59,M,2025-04-03,1,0
14626,A80+,W,2024-12-16,1,1
14626,A80+,W,2025-04-02,1,0
14628,A60-A79,M,2025-04-04,1,0
15089,A35-A59,M,2025-03-16,1,0
15090,A35-A59,W,2025-04-03,1,0
15091,A60-A79,M,2025-04-03,1,0
16067,A80+,M,2025-04-02,1,0
