datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-04-15,01001,6,36
2023-04-15,01002,9,110
2023-04-15,01003,15,97
2023-04-15,01004,2,21
2023-04-15,01051,6,29
2023-04-15,01053,0,16
2023-04-15,01054,1,17
2023-04-15,01055,9,33
2023-04-15,01056,2,34
2023-04-15,01057,4,8
2023-04-15,01058,10,31
2023-04-15,01059,0,24
2023-04-15,01060,20,61
2023-04-15,01061,6,36
2023-04-15,01062,6,20
2023-04-15,02000,89,405
2023-04-15,03101,27,105
2023-04-15,03102,4,24
2023-04-15,03103,8,22
2023-04-15,03151,2,16
2023-04-15,03153,0,20
2023-04-15,03154,0,10
2023-04-15,03155,4,15
2023-04-15,03157,1,13
2023-04-15,03158,6,10
2023-04-15,03159,9,119
2023-04-15,03241,14,181
2023-04-15,03251,2,15
2023-04-15,03252,17,55
2023-04-15,03254,16,68
2023-04-15,03256,4,12
2023-04-15,03257,0,24
2023-04-15,03351,6,19
2023-04-15,03352,7,7
2023-04-15,03353,6,28
2023-04-15,03354,2,6
2023-04-15,03355,9,28
2023-04-15,03356,2,10
2023-04-15,03357,7,24
2023-04-15,03358,3,15
2023-04-15,03359,5,22
2023-04-15,03360,5,71
2023-04-15,03361,0,15
2023-04-15,03401,0,13
2023-04-15,03402,0,19
2023-04-15,03403,8,111
2023-04-15,03404,6,107
2023-04-15,03405,5,22
2023-04-15,03451,0,28
2023-04-15,03452,4,32
2023-04-15,03453,8,16
2023-04-15,03454,28,37
2023-04-15,03455,1,17
2023-04-15,03456,4,23
2023-04-15,03457,11,17
2023-04-15,03458,0,7
2023-04-15,03459,12,70
2023-04-15,03460,9,21
2023-04-15,03461,5,3
2023-04-15,03462,0,8
2023-04-15,04011,2,130
2023-04-15,04012,16,31
2023-04-15,05111,29,257
2023-04-15,05112,26,116
2023-04-15,05113,28,327
2023-04-15,05114,12,66
2023-04-15,05116,9,74
2023-04-15,05117,0,28
2023-04-15,05119,12,56
2023-04-15,05120,4,24
2023-04-15,05122,15,58
2023-04-15,05124,18,115
2023-04-15,05154,18,44
2023-04-15,05158,16,33
2023-04-15,05162,15,63
2023-04-15,05166,6,24
2023-04-15,05170,28,92
2023-04-15,05314,16,244
2023-04-15,05315,22,268
2023-04-15,05316,24,46
2023-04-15,05334,20,214
2023-04-15,05358,6,40
2023-04-15,05362,4,55
2023-04-15,05366,1,24
2023-04-15,05370,12,23
2023-04-15,05374,10,22
2023-04-15,05378,7,27
2023-04-15,05382,10,68
2023-04-15,05512,9,12
2023-04-15,05513,9,80
2023-04-15,05515,8,200
2023-04-15,05554,13,55
2023-04-15,05558,4,31
2023-04-15,05562,58,163
2023-04-15,05566,13,68
2023-04-15,05570,7,38
2023-04-15,05711,22,100
2023-04-15,05754,7,19
2023-04-15,05758,11,39
2023-04-15,05762,10,31
2023-04-15,05766,2,48
2023-04-15,05770,23,164
2023-04-15,05774,6,74
2023-04-15,05911,29,153
2023-04-15,05913,22,227
2023-04-15,05914,12,68
2023-04-15,05915,21,62
2023-04-15,05916,6,58
2023-04-15,05954,25,91
2023-04-15,05958,27,54
2023-04-15,05962,15,89
2023-04-15,05966,11,11
2023-04-15,05970,7,84
2023-04-15,05974,19,70
2023-04-15,05978,19,93
2023-04-15,06411,20,83
2023-04-15,06412,49,214
2023-04-15,06413,10,43
2023-04-15,06414,0,31
2023-04-15,06431,2,38
2023-04-15,06432,0,23
2023-04-15,06433,0,22
2023-04-15,06434,3,18
2023-04-15,06435,5,69
2023-04-15,06436,0,15
2023-04-15,06437,2,142
2023-04-15,06438,7,17
2023-04-15,06439,4,12
2023-04-15,06440,4,56
2023-04-15,06531,11,161
2023-04-15,06532,0,19
2023-04-15,06533,8,39
2023-04-15,06534,18,86
2023-04-15,06535,10,14
2023-04-15,06611,12,130
2023-04-15,06631,5,77
2023-04-15,06632,12,20
2023-04-15,06633,9,19
2023-04-15,06634,5,19
2023-04-15,06635,17,66
2023-04-15,06636,9,21
2023-04-15,07111,16,82
2023-04-15,07131,1,7
2023-04-15,07132,7,7
2023-04-15,07133,14,34
2023-04-15,07134,2,15
2023-04-15,07135,1,3
2023-04-15,07137,9,28
2023-04-15,07138,15,34
