datum,ags,intensivbetten_frei,intensivbetten_belegt
2022-05-19,01001,5.0,35.0
2022-05-19,01002,23.0,115.0
2022-05-19,01003,3.0,116.0
2022-05-19,01004,4.0,21.0
2022-05-19,01051,4.0,32.0
2022-05-19,01053,2.0,16.0
2022-05-19,01054,3.0,21.0
2022-05-19,01055,4.0,43.0
2022-05-19,01056,5.0,30.0
2022-05-19,01057,4.0,8.0
2022-05-19,01058,9.0,32.0
2022-05-19,01059,1.0,23.0
2022-05-19,01060,26.0,60.0
2022-05-19,01061,10.0,34.0
2022-05-19,01062,7.0,25.0
2022-05-19,02000,108.0,467.0
2022-05-19,03101,33.0,99.0
2022-05-19,03102,5.0,23.0
2022-05-19,03103,6.0,23.0
2022-05-19,03151,0.0,12.0
2022-05-19,03153,3.0,22.0
2022-05-19,03154,0.0,15.0
2022-05-19,03155,6.0,14.0
2022-05-19,03157,2.0,12.0
2022-05-19,03158,7.0,9.0
2022-05-19,03159,19.0,119.0
2022-05-19,03241,42.0,185.0
2022-05-19,03251,2.0,15.0
2022-05-19,03252,23.0,51.0
2022-05-19,03254,29.0,46.0
2022-05-19,03255,4.0,6.0
2022-05-19,03256,6.0,10.0
2022-05-19,03257,3.0,21.0
2022-05-19,03351,11.0,22.0
2022-05-19,03352,4.0,10.0
2022-05-19,03353,0.0,30.0
2022-05-19,03354,1.0,5.0
2022-05-19,03355,4.0,33.0
2022-05-19,03356,1.0,8.0
2022-05-19,03357,5.0,25.0
2022-05-19,03358,7.0,15.0
2022-05-19,03359,5.0,21.0
2022-05-19,03360,5.0,71.0
2022-05-19,03361,2.0,12.0
2022-05-19,03401,2.0,14.0
2022-05-19,03402,1.0,12.0
2022-05-19,03403,3.0,113.0
2022-05-19,03404,12.0,100.0
2022-05-19,03405,3.0,26.0
2022-05-19,03451,0.0,29.0
2022-05-19,03452,9.0,28.0
2022-05-19,03453,4.0,20.0
2022-05-19,03454,27.0,63.0
2022-05-19,03455,5.0,26.0
2022-05-19,03456,0.0,25.0
2022-05-19,03457,13.0,17.0
2022-05-19,03458,0.0,6.0
2022-05-19,03459,14.0,81.0
2022-05-19,03460,8.0,28.0
2022-05-19,03461,1.0,12.0
2022-05-19,03462,0.0,8.0
2022-05-19,04011,3.0,142.0
2022-05-19,04012,18.0,33.0
2022-05-19,05111,20.0,281.0
2022-05-19,05112,28.0,152.0
2022-05-19,05113,32.0,318.0
2022-05-19,05114,19.0,70.0
2022-05-19,05116,11.0,76.0
2022-05-19,05117,1.0,29.0
2022-05-19,05119,10.0,61.0
2022-05-19,05120,4.0,24.0
2022-05-19,05122,12.0,59.0
2022-05-19,05124,13.0,124.0
2022-05-19,05154,21.0,50.0
2022-05-19,05158,16.0,44.0
2022-05-19,05162,7.0,91.0
2022-05-19,05166,3.0,32.0
2022-05-19,05170,26.0,99.0
2022-05-19,05314,16.0,264.0
2022-05-19,05315,25.0,286.0
2022-05-19,05316,19.0,50.0
2022-05-19,05334,17.0,244.0
2022-05-19,05358,15.0,51.0
2022-05-19,05362,11.0,46.0
2022-05-19,05366,4.0,26.0
2022-05-19,05370,7.0,29.0
2022-05-19,05374,15.0,42.0
2022-05-19,05378,6.0,31.0
2022-05-19,05382,11.0,74.0
2022-05-19,05512,14.0,29.0
2022-05-19,05513,26.0,67.0
2022-05-19,05515,16.0,191.0
2022-05-19,05554,9.0,60.0
2022-05-19,05558,3.0,31.0
2022-05-19,05562,52.0,174.0
2022-05-19,05566,14.0,89.0
2022-05-19,05570,14.0,34.0
2022-05-19,05711,11.0,122.0
2022-05-19,05754,10.0,16.0
2022-05-19,05758,11.0,46.0
2022-05-19,05762,6.0,26.0
