datum,ags,intensivbetten_frei,intensivbetten_belegt
2023-07-30,01001,9.0,33.0
2023-07-30,01002,10.0,114.0
2023-07-30,01003,17.0,95.0
2023-07-30,01004,16.0,9.0
2023-07-30,01051,13.0,27.0
2023-07-30,01053,4.0,12.0
2023-07-30,01054,5.0,15.0
2023-07-30,01055,3.0,33.0
2023-07-30,01056,4.0,23.0
2023-07-30,01057,1.0,7.0
2023-07-30,01058,10.0,28.0
2023-07-30,01059,0.0,24.0
2023-07-30,01060,18.0,59.0
2023-07-30,01061,12.0,31.0
2023-07-30,01062,6.0,18.0
2023-07-30,02000,80.0,310.0
2023-07-30,03101,36.0,90.0
2023-07-30,03102,3.0,3.0
2023-07-30,03103,13.0,17.0
2023-07-30,03151,2.0,4.0
2023-07-30,03153,0.0,20.0
2023-07-30,03154,0.0,12.0
2023-07-30,03155,5.0,12.0
2023-07-30,03157,3.0,3.0
2023-07-30,03158,7.0,9.0
2023-07-30,03159,20.0,103.0
2023-07-30,03241,20.0,97.0
2023-07-30,03251,5.0,7.0
2023-07-30,03252,7.0,33.0
2023-07-30,03254,27.0,54.0
2023-07-30,03256,5.0,11.0
2023-07-30,03257,2.0,9.0
2023-07-30,03351,9.0,21.0
2023-07-30,03352,0.0,5.0
2023-07-30,03353,14.0,14.0
2023-07-30,03354,1.0,5.0
2023-07-30,03355,10.0,19.0
2023-07-30,03356,0.0,4.0
2023-07-30,03357,9.0,21.0
2023-07-30,03358,2.0,8.0
2023-07-30,03359,5.0,6.0
2023-07-30,03360,4.0,50.0
2023-07-30,03361,5.0,8.0
2023-07-30,03402,1.0,16.0
2023-07-30,03403,18.0,85.0
2023-07-30,03404,4.0,78.0
2023-07-30,03405,10.0,7.0
2023-07-30,03451,4.0,23.0
2023-07-30,03452,4.0,16.0
2023-07-30,03453,10.0,12.0
2023-07-30,03454,24.0,42.0
2023-07-30,03455,1.0,22.0
2023-07-30,03456,1.0,19.0
2023-07-30,03457,11.0,6.0
2023-07-30,03459,15.0,52.0
2023-07-30,03460,14.0,18.0
2023-07-30,04011,3.0,100.0
2023-07-30,04012,10.0,38.0
2023-07-30,05111,32.0,144.0
2023-07-30,05112,19.0,111.0
2023-07-30,05113,13.0,98.0
2023-07-30,05114,19.0,46.0
2023-07-30,05116,4.0,66.0
2023-07-30,05117,0.0,27.0
2023-07-30,05119,17.0,52.0
2023-07-30,05120,1.0,17.0
2023-07-30,05122,12.0,62.0
2023-07-30,05124,14.0,92.0
2023-07-30,05154,16.0,27.0
2023-07-30,05158,12.0,30.0
2023-07-30,05162,2.0,12.0
2023-07-30,05166,4.0,17.0
2023-07-30,05170,29.0,59.0
2023-07-30,05314,23.0,217.0
2023-07-30,05315,22.0,210.0
2023-07-30,05316,21.0,26.0
2023-07-30,05334,24.0,212.0
2023-07-30,05358,12.0,34.0
2023-07-30,05362,10.0,36.0
2023-07-30,05366,6.0,19.0
2023-07-30,05370,3.0,29.0
2023-07-30,05374,7.0,22.0
2023-07-30,05378,15.0,18.0
2023-07-30,05382,15.0,65.0
2023-07-30,05512,9.0,12.0
2023-07-30,05513,23.0,66.0
2023-07-30,05515,29.0,157.0
2023-07-30,05554,15.0,53.0
2023-07-30,05558,5.0,29.0
2023-07-30,05562,61.0,140.0
2023-07-30,05566,5.0,39.0
2023-07-30,05570,14.0,31.0
2023-07-30,05711,15.0,103.0
2023-07-30,05754,1.0,11.0
2023-07-30,05758,17.0,29.0
2023-07-30,05762,8.0,28.0
2023-07-30,05766,2.0,48.0
2023-07-30,05770,20.0,124.0
2023-07-30,05774,4.0,33.0
2023-07-30,05911,28.0,124.0
2023-07-30,05913,20.0,200.0
2023-07-30,05914,20.0,23.0
2023-07-30,05915,18.0,46.0
2023-07-30,05916,11.0,50.0
2023-07-30,05954,20.0,55.0
2023-07-30,05958,19.0,40.0
2023-07-30,05962,19.0,65.0
2023-07-30,05966,6.0,6.0
2023-07-30,05970,7.0,49.0
2023-07-30,05974,13.0,61.0
2023-07-30,05978,18.0,72.0
2023-07-30,06411,34.0,68.0
2023-07-30,06412,19.0,190.0
2023-07-30,06413,8.0,56.0
2023-07-30,06414,4.0,25.0
2023-07-30,06431,5.0,23.0
2023-07-30,06432,2.0,18.0
2023-07-30,06433,3.0,19.0
2023-07-30,06434,2.0,20.0
2023-07-30,06435,8.0,55.0
2023-07-30,06436,0.0,19.0
2023-07-30,06437,5.0,139.0
2023-07-30,06438,13.0,9.0
2023-07-30,06439,4.0,11.0
2023-07-30,06440,4.0,35.0
2023-07-30,06531,19.0,177.0
2023-07-30,06532,0.0,19.0
2023-07-30,06533,12.0,29.0
2023-07-30,06534,3.0,79.0
2023-07-30,06535,9.0,15.0
2023-07-30,06611,8.0,105.0
2023-07-30,06631,11.0,70.0
2023-07-30,06632,8.0,20.0
2023-07-30,06633,4.0,17.0
2023-07-30,06634,8.0,14.0
2023-07-30,06635,4.0,57.0
2023-07-30,06636,9.0,21.0
2023-07-30,07111,21.0,62.0
2023-07-30,07131,2.0,6.0
2023-07-30,07132,3.0,6.0
2023-07-30,07133,19.0,27.0
2023-07-30,07134,1.0,15.0
2023-07-30,07135,1.0,3.0
2023-07-30,07137,10.0,22.0
2023-07-30,07138,21.0,32.0
2023-07-30,07140,1.0,4.0
2023-07-30,07141,11.0,13.0
2023-07-30,07143,16.0,15.0
2023-07-30,07211,9.0,50.0
2023-07-30,07231,4.0,16.0
2023-07-30,07232,3.0,12.0
2023-07-30,07233,2.0,8.0
2023-07-30,07235,2.0,8.0
2023-07-30,07311,0.0,10.0
2023-07-30,07312,10.0,99.0
2023-07-30,07313,3.0,19.0
2023-07-30,07314,19.0,81.0
2023-07-30,07315,4.0,78.0
2023-07-30,07316,2.0,15.0
2023-07-30,07317,2.0,12.0
2023-07-30,07318,6.0,18.0
2023-07-30,07319,6.0,46.0
2023-07-30,07320,8.0,2.0
2023-07-30,07331,1.0,5.0
2023-07-30,07332,4.0,10.0
2023-07-30,07333,2.0,10.0
2023-07-30,07334,2.0,17.0
2023-07-30,07335,4.0,6.0
2023-07-30,07336,0.0,16.0
2023-07-30,07337,2.0,11.0
2023-07-30,07340,5.0,2.0
2023-07-30,08111,39.0,173.0
2023-07-30,08115,11.0,39.0
2023-07-30,08116,18.0,57.0
2023-07-30,08117,10.0,32.0
2023-07-30,08118,3.0,3.0
2023-07-30,08119,13.0,47.0
2023-07-30,08121,16.0,36.0
2023-07-30,08125,8.0,40.0
2023-07-30,08126,5.0,2.0
2023-07-30,08127,7.0,30.0
2023-07-30,08128,9.0,31.0
2023-07-30,08135,3.0,17.0
2023-07-30,08136,16.0,24.0
2023-07-30,08211,3.0,14.0
2023-07-30,08212,2.0,21.0
2023-07-30,08215,1.0,8.0
2023-07-30,08216,0.0,9.0
2023-07-30,08221,3.0,44.0
2023-07-30,08222,14.0,86.0
2023-07-30,08225,7.0,14.0
2023-07-30,08226,5.0,31.0
2023-07-30,08231,5.0,34.0
2023-07-30,08235,6.0,18.0
2023-07-30,08236,1.0,8.0
2023-07-30,08237,0.0,10.0
2023-07-30,08311,33.0,165.0
2023-07-30,08315,3.0,5.0
2023-07-30,08316,0.0,8.0
2023-07-30,08317,21.0,63.0
2023-07-30,08325,1.0,9.0
2023-07-30,08326,2.0,33.0
2023-07-30,08327,0.0,8.0
2023-07-30,08335,23.0,49.0
2023-07-30,08336,7.0,16.0
2023-07-30,08337,2.0,8.0
2023-07-30,08415,6.0,18.0
2023-07-30,08416,4.0,59.0
2023-07-30,08417,3.0,17.0
2023-07-30,08421,18.0,85.0
2023-07-30,08425,6.0,12.0
2023-07-30,08426,1.0,5.0
2023-07-30,08435,21.0,15.0
2023-07-30,08436,7.0,43.0
2023-07-30,08437,2.0,12.0
2023-07-30,09161,4.0,32.0
2023-07-30,09162,41.0,415.0
2023-07-30,09163,6.0,44.0
2023-07-30,09171,3.0,13.0
2023-07-30,09172,5.0,13.0
2023-07-30,09173,0.0,24.0
2023-07-30,09174,0.0,10.0
2023-07-30,09175,0.0,17.0
2023-07-30,09176,2.0,27.0
2023-07-30,09177,1.0,9.0
2023-07-30,09178,1.0,11.0
2023-07-30,09179,1.0,9.0
2023-07-30,09180,17.0,42.0
2023-07-30,09181,3.0,10.0
2023-07-30,09182,1.0,11.0
2023-07-30,09183,3.0,9.0
2023-07-30,09184,2.0,8.0
2023-07-30,09185,13.0,21.0
2023-07-30,09186,4.0,4.0
2023-07-30,09187,11.0,56.0
2023-07-30,09188,5.0,39.0
2023-07-30,09189,9.0,43.0
2023-07-30,09190,10.0,13.0
2023-07-30,09261,7.0,44.0
2023-07-30,09262,12.0,34.0
2023-07-30,09263,4.0,16.0
2023-07-30,09271,4.0,25.0
2023-07-30,09272,11.0,7.0
2023-07-30,09273,2.0,9.0
2023-07-30,09274,0.0,6.0
2023-07-30,09275,2.0,11.0
2023-07-30,09276,6.0,7.0
2023-07-30,09277,3.0,11.0
2023-07-30,09278,1.0,11.0
2023-07-30,09279,4.0,10.0
2023-07-30,09361,6.0,25.0
2023-07-30,09362,36.0,154.0
2023-07-30,09363,8.0,40.0
2023-07-30,09371,6.0,4.0
2023-07-30,09372,3.0,6.0
2023-07-30,09373,2.0,18.0
2023-07-30,09375,2.0,13.0
2023-07-30,09376,1.0,18.0
2023-07-30,09377,5.0,9.0
2023-07-30,09461,12.0,34.0
2023-07-30,09462,6.0,31.0
2023-07-30,09464,5.0,21.0
2023-07-30,09471,1.0,13.0
2023-07-30,09472,5.0,2.0
2023-07-30,09474,0.0,7.0
2023-07-30,09475,5.0,14.0
2023-07-30,09478,6.0,19.0
2023-07-30,09479,11.0,7.0
2023-07-30,09561,7.0,16.0
2023-07-30,09562,12.0,98.0
2023-07-30,09563,5.0,24.0
2023-07-30,09564,44.0,128.0
2023-07-30,09565,1.0,3.0
2023-07-30,09571,8.0,16.0
2023-07-30,09572,0.0,3.0
2023-07-30,09574,5.0,13.0
2023-07-30,09575,3.0,23.0
2023-07-30,09576,2.0,3.0
2023-07-30,09577,3.0,5.0
2023-07-30,09661,2.0,56.0
2023-07-30,09662,8.0,46.0
2023-07-30,09663,18.0,104.0
2023-07-30,09671,3.0,6.0
2023-07-30,09672,0.0,24.0
2023-07-30,09673,5.0,136.0
2023-07-30,09674,1.0,5.0
2023-07-30,09675,1.0,6.0
2023-07-30,09676,1.0,9.0
2023-07-30,09677,4.0,5.0
2023-07-30,09679,3.0,3.0
2023-07-30,09761,11.0,73.0
2023-07-30,09762,4.0,10.0
2023-07-30,09763,8.0,33.0
2023-07-30,09764,7.0,23.0
2023-07-30,09771,3.0,12.0
2023-07-30,09772,4.0,8.0
2023-07-30,09773,6.0,8.0
2023-07-30,09774,7.0,40.0
2023-07-30,09775,3.0,11.0
2023-07-30,09776,0.0,6.0
2023-07-30,09777,8.0,5.0
2023-07-30,09778,3.0,5.0
2023-07-30,09779,1.0,12.0
2023-07-30,09780,6.0,8.0
2023-07-30,10041,18.0,81.0
2023-07-30,10043,7.0,31.0
2023-07-30,10044,21.0,34.0
2023-07-30,10045,9.0,83.0
2023-07-30,10046,2.0,14.0
2023-07-30,11000,135.0,800.0
2023-07-30,12051,7.0,42.0
2023-07-30,12052,24.0,60.0
2023-07-30,12053,5.0,7.0
2023-07-30,12054,14.0,45.0
2023-07-30,12060,1.0,19.0
2023-07-30,12061,13.0,25.0
2023-07-30,12062,4.0,8.0
2023-07-30,12063,2.0,15.0
2023-07-30,12064,0.0,15.0
2023-07-30,12065,13.0,25.0
2023-07-30,12066,9.0,6.0
2023-07-30,12067,4.0,33.0
2023-07-30,12068,3.0,26.0
2023-07-30,12069,8.0,39.0
2023-07-30,12070,6.0,6.0
2023-07-30,12071,1.0,2.0
2023-07-30,12072,0.0,8.0
2023-07-30,12073,11.0,23.0
2023-07-30,13003,16.0,97.0
2023-07-30,13004,3.0,49.0
2023-07-30,13071,21.0,61.0
2023-07-30,13072,19.0,30.0
2023-07-30,13073,17.0,38.0
2023-07-30,13074,9.0,8.0
2023-07-30,13075,23.0,126.0
2023-07-30,13076,9.0,69.0
2023-07-30,14511,19.0,104.0
2023-07-30,14521,23.0,33.0
2023-07-30,14522,18.0,23.0
2023-07-30,14523,17.0,37.0
2023-07-30,14524,16.0,56.0
2023-07-30,14612,23.0,167.0
2023-07-30,14625,15.0,40.0
2023-07-30,14626,21.0,43.0
2023-07-30,14627,16.0,50.0
2023-07-30,14628,11.0,28.0
2023-07-30,14713,36.0,199.0
2023-07-30,14729,14.0,43.0
2023-07-30,14730,18.0,36.0
2023-07-30,15001,12.0,27.0
2023-07-30,15002,32.0,172.0
2023-07-30,15003,10.0,98.0
2023-07-30,15081,7.0,7.0
2023-07-30,15082,14.0,21.0
2023-07-30,15083,1.0,13.0
2023-07-30,15084,14.0,16.0
2023-07-30,15085,13.0,36.0
2023-07-30,15086,7.0,16.0
2023-07-30,15087,10.0,13.0
2023-07-30,15088,8.0,14.0
2023-07-30,15089,5.0,25.0
2023-07-30,15090,4.0,17.0
2023-07-30,15091,8.0,20.0
2023-07-30,16051,23.0,52.0
2023-07-30,16052,4.0,34.0
2023-07-30,16053,9.0,92.0
2023-07-30,16054,14.0,8.0
2023-07-30,16055,2.0,12.0
2023-07-30,16061,6.0,12.0
2023-07-30,16062,22.0,21.0
2023-07-30,16063,17.0,58.0
2023-07-30,16064,4.0,13.0
2023-07-30,16065,4.0,5.0
2023-07-30,16066,9.0,30.0
2023-07-30,16067,9.0,6.0
2023-07-30,16068,1.0,5.0
2023-07-30,16069,2.0,6.0
2023-07-30,16070,8.0,9.0
2023-07-30,16071,6.0,60.0
2023-07-30,16072,0.0,8.0
2023-07-30,16073,4.0,16.0
2023-07-30,16074,2.0,6.0
2023-07-30,16076,1.0,11.0
2023-07-30,16077,13.0,19.0
