date,ags,age_group,stage,new
2022-06-28,1001,05-11,2,9
2022-06-28,1001,18-59,3,15
2022-06-28,1001,18-59,4,30
2022-06-28,1001,60+,3,6
2022-06-28,1001,60+,4,38
2022-06-28,1002,12-17,3,5
2022-06-28,1002,18-59,1,5
2022-06-28,1002,18-59,2,10
2022-06-28,1002,18-59,3,17
2022-06-28,1002,18-59,4,102
2022-06-28,1002,60+,1,5
2022-06-28,1002,60+,3,11
2022-06-28,1002,60+,4,104
2022-06-28,1003,12-17,1,5
2022-06-28,1003,12-17,4,5
2022-06-28,1003,18-59,2,5
2022-06-28,1003,18-59,3,20
2022-06-28,1003,18-59,4,152
2022-06-28,1003,60+,2,5
2022-06-28,1003,60+,3,12
2022-06-28,1003,60+,4,177
2022-06-28,1004,05-11,1,5
2022-06-28,1004,12-17,3,5
2022-06-28,1004,18-59,3,6
2022-06-28,1004,18-59,4,9
2022-06-28,1004,60+,4,13
2022-06-28,1051,18-59,3,12
2022-06-28,1051,18-59,4,45
2022-06-28,1051,60+,4,93
2022-06-28,1053,05-11,1,11
2022-06-28,1053,05-11,2,9
2022-06-28,1053,12-17,1,5
2022-06-28,1053,12-17,3,11
2022-06-28,1053,18-59,2,5
2022-06-28,1053,18-59,3,10
2022-06-28,1053,18-59,4,59
2022-06-28,1053,60+,3,9
2022-06-28,1053,60+,4,105
2022-06-28,1054,12-17,2,6
2022-06-28,1054,18-59,2,6
2022-06-28,1054,18-59,3,12
2022-06-28,1054,18-59,4,17
2022-06-28,1054,60+,4,58
2022-06-28,1055,05-11,1,8
2022-06-28,1055,05-11,2,5
2022-06-28,1055,12-17,1,6
2022-06-28,1055,12-17,2,6
2022-06-28,1055,12-17,3,8
2022-06-28,1055,12-17,4,5
2022-06-28,1055,18-59,1,8
2022-06-28,1055,18-59,3,17
2022-06-28,1055,18-59,4,54
2022-06-28,1055,60+,3,9
2022-06-28,1055,60+,4,146
2022-06-28,1056,18-59,1,6
2022-06-28,1056,18-59,2,5
2022-06-28,1056,18-59,3,28
2022-06-28,1056,18-59,4,64
2022-06-28,1056,60+,3,18
2022-06-28,1056,60+,4,137
2022-06-28,1057,18-59,3,5
2022-06-28,1057,18-59,4,23
2022-06-28,1057,60+,4,44
2022-06-28,1058,12-17,2,5
2022-06-28,1058,18-59,1,7
2022-06-28,1058,18-59,3,19
2022-06-28,1058,18-59,4,67
2022-06-28,1058,60+,4,117
2022-06-28,1059,18-59,2,8
2022-06-28,1059,18-59,3,14
2022-06-28,1059,18-59,4,25
2022-06-28,1059,60+,3,14
2022-06-28,1059,60+,4,104
2022-06-28,1060,18-59,2,7
2022-06-28,1060,18-59,3,17
2022-06-28,1060,18-59,4,40
2022-06-28,1060,60+,1,5
2022-06-28,1060,60+,3,7
2022-06-28,1060,60+,4,134
2022-06-28,1061,12-17,3,6
2022-06-28,1061,18-59,2,5
2022-06-28,1061,18-59,3,7
2022-06-28,1061,18-59,4,19
2022-06-28,1061,60+,4,28
2022-06-28,1062,12-17,3,8
2022-06-28,1062,18-59,3,28
2022-06-28,1062,18-59,4,78
2022-06-28,1062,60+,3,8
2022-06-28,1062,60+,4,112
2022-06-28,2000,05-11,1,6
2022-06-28,2000,05-11,2,11
2022-06-28,2000,12-17,1,43
2022-06-28,2000,12-17,2,30
2022-06-28,2000,12-17,3,35
2022-06-28,2000,12-17,4,11
2022-06-28,2000,18-59,1,529
2022-06-28,2000,18-59,2,469
2022-06-28,2000,18-59,3,561
2022-06-28,2000,18-59,4,331
2022-06-28,2000,60+,1,294
2022-06-28,2000,60+,2,263
2022-06-28,2000,60+,3,345
2022-06-28,2000,60+,4,678
2022-06-28,3101,18-59,2,6
2022-06-28,3101,18-59,3,17
2022-06-28,3101,18-59,4,45
2022-06-28,3101,60+,2,8
2022-06-28,3101,60+,3,7
2022-06-28,3101,60+,4,122
2022-06-28,3102,12-17,3,5
2022-06-28,3102,18-59,3,9
2022-06-28,3102,60+,3,5
2022-06-28,3102,60+,4,32
2022-06-28,3103,18-59,3,5
2022-06-28,3103,18-59,4,22
2022-06-28,3103,60+,4,96
2022-06-28,3151,12-17,1,5
2022-06-28,3151,12-17,3,6
2022-06-28,3151,18-59,3,16
2022-06-28,3151,18-59,4,37
2022-06-28,3151,60+,3,7
2022-06-28,3151,60+,4,141
2022-06-28,3153,12-17,1,5
2022-06-28,3153,12-17,3,5
2022-06-28,3153,18-59,3,13
2022-06-28,3153,18-59,4,33
2022-06-28,3153,60+,4,103
2022-06-28,3154,18-59,2,5
2022-06-28,3154,18-59,3,14
2022-06-28,3154,18-59,4,24
2022-06-28,3154,60+,2,6
2022-06-28,3154,60+,3,43
2022-06-28,3154,60+,4,104
2022-06-28,3155,12-17,3,8
2022-06-28,3155,12-17,4,5
2022-06-28,3155,18-59,3,10
2022-06-28,3155,18-59,4,28
2022-06-28,3155,60+,3,6
2022-06-28,3155,60+,4,77
2022-06-28,3157,18-59,3,6
2022-06-28,3157,18-59,4,13
2022-06-28,3157,60+,3,10
2022-06-28,3157,60+,4,21
2022-06-28,3158,18-59,3,7
2022-06-28,3158,18-59,4,15
2022-06-28,3158,60+,4,60
2022-06-28,3159,12-17,2,5
2022-06-28,3159,12-17,3,5
2022-06-28,3159,12-17,4,6
2022-06-28,3159,18-59,1,7
2022-06-28,3159,18-59,3,18
2022-06-28,3159,18-59,4,46
2022-06-28,3159,60+,3,10
2022-06-28,3159,60+,4,129
2022-06-28,3241,05-11,2,6
2022-06-28,3241,12-17,1,7
2022-06-28,3241,12-17,2,8
2022-06-28,3241,12-17,3,16
2022-06-28,3241,12-17,4,5
2022-06-28,3241,18-59,1,15
2022-06-28,3241,18-59,2,12
2022-06-28,3241,18-59,3,90
2022-06-28,3241,18-59,4,196
2022-06-28,3241,60+,2,8
2022-06-28,3241,60+,3,37
2022-06-28,3241,60+,4,674
2022-06-28,3251,05-11,2,8
2022-06-28,3251,12-17,3,5
2022-06-28,3251,18-59,1,5
2022-06-28,3251,18-59,3,7
2022-06-28,3251,18-59,4,14
2022-06-28,3251,60+,2,5
2022-06-28,3251,60+,4,61
2022-06-28,3252,18-59,2,5
2022-06-28,3252,18-59,3,10
2022-06-28,3252,18-59,4,49
2022-06-28,3252,60+,3,10
2022-06-28,3252,60+,4,38
2022-06-28,3254,12-17,3,6
2022-06-28,3254,18-59,1,5
2022-06-28,3254,18-59,3,17
2022-06-28,3254,18-59,4,51
